Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	560.339	0	3	-60	250	1001	9.0	4	562.913	0	736167.691292	0	
2	1	570.279	0	3	-60	250	1001	9.0	2	572.630	0	736167.691405	0	
3	1	589.314	0	3	-60	250	1001	9.0	3	590.809	1	736167.691616	0	
4	0	599.563	0	3	-60	250	601	0.0	3	600.570	1	736167.691728	1	
5	0	609.871	0	4	-30	250	651	9.0	4	610.977	1	736167.691848	1	
6	0	619.701	0	7	60	250	901	0.0	8	620.481	0	736167.691959	1	
7	1	630.781	0	7	60	250	901	0.0	7	631.553	1	736167.692087	1	
8	0	638.965	0	7	60	250	801	4.5	7	639.728	1	736167.692182	0
1	0	6.651	0	5	0	250	751	9.0	6	7.667	0	736167.692468	1	
2	0	14.516	0	6	30	250	501	4.5	7	15.498	0	736167.692559	0	
3	0	25.551	0	6	30	250	1001	0.0	3	27.597	0	736167.692699	1	
4	0	35.795	0	4	-30	250	851	9.0	4	36.529	1	736167.692803	0	
5	0	47.551	0	8	90	250	901	4.5	8	48.827	1	736167.692944	1	
6	0	58.971	0	2	-90	250	651	0.0	2	60.193	1	736167.693076	1	
7	0	72.583	0	3	-60	250	551	9.0	7	73.591	0	736167.693230	0	
8	0	84.620	0	2	-90	250	951	4.5	4	85.547	0	736167.693369	0	
9	0	95.439	0	7	60	250	801	0.0	8	96.268	0	736167.693493	0	
10	0	106.653	0	4	-30	250	601	9.0	4	107.391	1	736167.693623	0	
11	0	116.036	1	4	-30	250	501	0.0	4	116.990	1	736167.693734	1	
12	0	124.869	0	7	60	250	701	9.0	3	129.088	0	736167.693874	1	
13	0	140.577	0	6	30	250	851	4.5	6	141.539	1	736167.694018	1	
14	0	154.962	0	6	30	250	551	0.0	6	155.985	1	736167.694185	0	
15	0	170.235	0	7	60	250	651	0.0	8	171.317	0	736167.694361	0	
16	0	180.348	0	2	-90	250	601	4.5	4	181.099	0	736167.694476	0	
17	0	187.246	1	3	-60	250	751	4.5	3	189.048	1	736167.694567	0	
18	0	195.652	1	2	-90	250	801	0.0	2	202.036	1	736167.694717	1	
19	0	212.172	0	7	60	250	951	0.0	7	213.235	1	736167.694847	1	
20	0	223.624	0	8	90	250	1001	9.0	2	224.829	0	736167.694981	1	
21	0	234.213	0	3	-60	250	801	9.0	3	235.184	1	736167.695101	1	
22	0	244.388	0	5	0	250	951	4.5	6	245.403	0	736167.695220	0	
23	0	257.020	0	5	0	250	851	9.0	2	258.693	0	736167.695374	1	
24	0	272.890	0	4	-30	250	1001	0.0	3	273.943	0	736167.695550	1	
25	0	283.872	0	3	-60	250	901	4.5	3	285.001	1	736167.695678	1	
26	0	295.193	0	5	0	250	701	0.0	4	296.256	0	736167.695808	0	
27	0	306.327	0	8	90	250	651	9.0	8	307.061	1	736167.695934	0	
28	0	315.082	0	8	90	250	751	4.5	8	315.845	1	736167.696036	0	
29	0	323.696	0	6	30	250	601	4.5	6	324.813	1	736167.696139	1	
30	0	336.032	0	7	60	250	551	9.0	7	336.908	1	736167.696278	1	
31	0	350.270	0	6	30	250	601	0.0	6	351.434	1	736167.696447	1	
32	0	361.662	0	3	-60	250	751	9.0	4	362.473	0	736167.696574	0	
33	0	374.924	0	7	60	250	651	4.5	7	375.798	1	736167.696728	0	
34	0	387.340	0	8	90	250	901	0.0	8	388.166	1	736167.696872	0	
35	0	395.790	0	6	30	250	551	4.5	7	396.770	0	736167.696971	0	
36	0	405.986	0	3	-60	250	801	0.0	3	407.002	1	736167.697090	1	
37	0	415.167	0	2	-90	250	1001	0.0	2	416.000	1	736167.697194	0	
38	0	426.489	0	7	60	250	851	4.5	7	427.255	1	736167.697325	0	
39	0	434.310	0	5	0	250	701	0.0	4	435.427	0	736167.697419	0	
40	0	445.339	0	5	0	250	951	4.5	4	446.130	0	736167.697543	1	
41	0	455.140	0	4	-30	250	801	4.5	3	456.088	0	736167.697658	1	
42	0	473.667	0	3	-60	250	1001	0.0	4	474.980	0	736167.697876	0	
43	0	483.189	0	8	90	250	501	4.5	8	483.973	1	736167.697981	1	
44	0	491.122	0	2	-90	250	901	9.0	2	492.258	1	736167.698076	1	
45	0	501.417	1	8	90	250	751	0.0	8	502.220	1	736167.698193	1	
46	0	509.972	0	5	0	250	951	9.0	2	514.989	0	736167.698340	0	
47	0	529.649	0	2	-90	250	551	0.0	5	530.857	0	736167.698523	0	
48	0	540.274	0	6	30	250	851	9.0	7	541.167	0	736167.698642	0	
49	0	552.757	0	7	60	250	601	9.0	7	553.700	1	736167.698788	1	
50	0	561.648	0	8	90	250	651	4.5	8	562.293	1	736167.698889	0	
51	0	570.234	0	4	-30	250	901	9.0	4	571.377	1	736167.698993	0	
52	0	580.564	0	4	-30	250	751	4.5	4	581.544	1	736167.699110	1	
53	0	589.523	0	3	-60	250	851	9.0	3	590.687	1	736167.699215	1	
54	0	597.402	0	2	-90	250	501	4.5	3	598.600	0	736167.699308	1	
55	0	608.949	1	5	0	250	651	9.0	5	610.105	1	736167.699440	1	
56	0	617.678	0	4	-30	250	701	4.5	3	622.045	0	736167.699579	0	
57	0	630.328	0	7	60	250	801	0.0	7	631.583	1	736167.699689	0	
58	0	641.149	0	5	0	250	951	9.0	7	641.990	0	736167.699809	0	
59	0	655.215	0	2	-90	250	1001	0.0	8	656.094	0	736167.699973	1	
60	0	666.427	0	3	-60	250	601	4.5	3	668.491	1	736167.700116	1	
61	0	670.908	0	2	-90	250	801	4.5	4	671.681	0	736167.700154	0	
62	0	681.846	0	5	0	250	701	9.0	5	682.717	1	736167.700280	1	
63	0	690.837	0	6	30	250	501	0.0	6	691.696	1	736167.700385	1	
64	0	702.540	0	2	-90	250	601	9.0	6	704.107	0	736167.700528	0	
65	0	712.833	1	2	-90	250	901	9.0	2	713.707	1	736167.700639	1	
66	0	722.726	0	8	90	250	751	4.5	8	724.950	1	736167.700770	0	
67	0	732.596	0	6	30	250	951	4.5	7	733.798	0	736167.700872	0	
68	0	742.295	0	3	-60	250	1001	9.0	4	743.065	0	736167.700981	0	
69	0	755.688	0	4	-30	250	651	9.0	5	757.229	0	736167.701144	0	
70	0	763.894	0	8	90	250	551	4.5	8	764.870	1	736167.701231	1	
71	0	771.835	0	8	90	250	751	0.0	8	772.585	1	736167.701322	1	
72	0	779.168	0	4	-30	250	601	9.0	5	780.381	0	736167.701412	1	
73	0	792.328	0	3	-60	250	901	0.0	4	793.052	0	736167.701560	0	
74	0	803.802	0	7	60	250	851	9.0	7	804.790	1	736167.701693	1	
75	0	811.919	0	5	0	250	651	0.0	6	812.778	0	736167.701786	0	
76	0	819.751	0	6	30	250	701	9.0	6	820.593	1	736167.701877	1	
77	0	828.452	0	8	90	250	501	9.0	8	829.627	1	736167.701981	0	
78	0	836.803	0	7	60	250	801	0.0	7	838.250	1	736167.702081	0	
79	0	845.262	0	7	60	250	1001	4.5	7	845.973	1	736167.702171	1	
80	0	859.192	0	5	0	250	551	0.0	5	860.697	1	736167.702340	1	
81	0	868.010	0	3	-60	250	851	4.5	3	869.011	1	736167.702437	1	
82	0	875.044	0	4	-30	250	651	9.0	4	876.311	1	736167.702522	0	
83	0	884.491	0	4	-30	250	551	0.0	4	885.455	1	736167.702627	1	
84	0	892.509	0	6	30	250	1001	4.5	6	894.062	1	736167.702727	0	
85	0	901.736	0	8	90	250	901	9.0	8	902.682	1	736167.702826	1	
86	0	909.349	0	5	0	250	701	4.5	6	910.117	0	736167.702913	1	
87	0	922.338	0	7	60	250	951	9.0	7	923.278	1	736167.703065	1	
88	0	928.705	0	3	-60	250	801	4.5	3	930.694	1	736167.703151	1	
89	0	937.363	0	5	0	250	751	0.0	5	938.399	1	736167.703241	0	
90	0	945.936	0	4	-30	250	601	4.5	5	947.032	0	736167.703340	0	
91	0	954.473	0	6	30	250	751	4.5	6	955.430	1	736167.703438	1	
92	0	961.694	0	4	-30	250	551	0.0	4	962.668	1	736167.703521	1	
93	0	969.055	0	2	-90	250	801	0.0	3	971.042	0	736167.703618	1	
94	0	983.727	0	2	-90	250	851	9.0	2	984.813	1	736167.703778	1	
95	0	993.848	0	7	60	250	901	4.5	7	994.670	1	736167.703891	0	
96	0	998.902	0	4	-30	250	651	0.0	5	1000.204	0	736167.703956	0	
97	0	1007.257	0	7	60	250	601	4.5	7	1008.111	1	736167.704047	1	
98	0	1014.684	0	5	0	250	701	0.0	6	1015.704	0	736167.704135	0	
99	0	1024.671	0	8	90	250	501	9.0	8	1025.623	1	736167.704250	1	
100	0	1031.955	1	8	90	250	951	0.0	8	1032.678	1	736167.704332	0	
101	0	1039.364	0	3	-60	250	651	0.0	7	1041.880	0	736167.704439	1	
102	0	1049.867	0	3	-60	250	851	9.0	4	1050.725	0	736167.704540	0	
103	0	1059.401	0	5	0	250	501	0.0	2	1062.331	0	736167.704675	1	
104	0	1090.644	0	8	90	250	701	4.5	8	1091.463	1	736167.705012	0	
105	0	1098.350	0	6	30	250	551	0.0	8	1101.017	0	736167.705122	1	
106	0	1166.986	0	4	-30	250	1001	4.5	3	1168.327	0	736167.705901	1	
107	0	1180.740	0	2	-90	250	601	0.0	4	1181.793	0	736167.706058	0	
108	0	1187.991	0	6	30	250	901	9.0	7	1190.219	0	736167.706155	0	
109	0	1201.954	0	2	-90	250	951	0.0	4	1203.426	0	736167.706308	0	
110	0	1222.673	0	6	30	250	751	9.0	8	1224.762	0	736167.706554	0	
111	0	1241.502	0	7	60	250	601	9.0	6	1242.741	0	736167.706763	0	
112	0	1251.588	0	3	-60	250	551	4.5	4	1253.842	0	736167.706891	0	
113	0	1268.611	0	5	0	250	901	4.5	5	1269.920	1	736167.707077	1	
114	0	1277.744	0	5	0	250	1001	9.0	6	1279.012	0	736167.707183	0	
115	0	1288.975	0	2	-90	250	701	0.0	4	1290.206	0	736167.707311	0	
116	0	1304.937	0	3	-60	250	801	4.5	5	1305.922	0	736167.707494	0	
117	0	1313.682	0	6	30	250	501	0.0	6	1314.620	1	736167.707595	1	
118	0	1324.844	0	8	90	250	851	4.5	8	1325.593	1	736167.707722	0	
119	0	1334.361	0	7	60	250	651	9.0	6	1335.480	0	736167.707836	0	
120	0	1342.669	0	4	-30	250	951	4.5	6	1343.220	0	736167.707929	0	
121	0	1349.957	0	6	30	250	651	0.0	5	1351.379	0	736167.708019	0	
122	0	1371.092	0	8	90	250	951	4.5	8	1372.153	1	736167.708261	1	
123	0	1378.466	0	3	-60	250	601	4.5	3	1379.625	1	736167.708347	1	
124	0	1387.468	0	2	-90	250	1001	0.0	2	1388.760	1	736167.708452	1	
125	0	1402.559	0	6	30	250	851	0.0	5	1403.184	0	736167.708621	1	
126	0	1412.209	0	8	90	250	551	4.5	8	1413.753	1	736167.708742	0	
127	0	1421.565	0	3	-60	250	501	0.0	3	1422.568	1	736167.708844	0	
128	0	1429.246	0	8	90	250	701	9.0	8	1430.158	1	736167.708932	1	
129	0	1438.049	0	4	-30	250	751	4.5	6	1438.983	0	736167.709033	0	
130	0	1446.715	0	4	-30	250	801	0.0	4	1447.645	1	736167.709134	1	
131	0	1454.139	0	7	60	250	651	0.0	7	1455.355	1	736167.709223	1	
132	0	1472.925	0	7	60	250	901	4.5	6	1473.773	0	736167.709437	0	
133	0	1483.481	0	7	60	250	1001	4.5	7	1484.311	1	736167.709559	1	
134	0	1490.924	0	2	-90	250	551	9.0	3	1492.414	0	736167.709652	0	
135	0	1500.881	0	4	-30	250	851	9.0	4	1502.014	1	736167.709764	1	
136	0	1509.569	0	2	-90	250	801	4.5	2	1510.813	1	736167.709866	1	
137	0	1519.481	0	6	30	250	601	4.5	7	1520.511	0	736167.709977	0	
138	0	1528.782	0	3	-60	250	701	0.0	3	1529.843	1	736167.710086	1	
139	0	1536.153	0	5	0	250	951	4.5	6	1537.913	0	736167.710179	0	
