Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	1589.059	0	4	-30	100	951	4.5	4	1598.152	1	736183.587562	0	
2	0	1606.821	0	2	-90	100	551	0.0	2	1616.307	1	736183.587773	0	
3	0	1620.593	0	5	0	100	501	4.5	8	1623.108	0	736183.587852	0	
4	0	1679.251	0	2	-90	100	901	9.0	3	1680.521	0	736183.588516	0	
5	0	1689.080	0	3	-60	100	651	0.0	2	1690.034	0	736183.588626	0	
6	0	1709.564	0	8	90	100	701	9.0	8	1710.706	1	736183.588865	0	
7	0	1717.231	0	7	60	100	751	9.0	8	1717.915	0	736183.588950	0	
8	0	1727.175	0	8	90	100	801	0.0	8	1727.830	1	736183.589066	0	
9	0	1735.017	0	6	30	100	1001	9.0	7	1736.018	0	736183.589158	0	
10	0	1744.837	0	3	-60	100	601	0.0	2	1745.814	0	736183.589272	0	
11	0	1756.174	0	6	30	100	801	4.5	7	1758.462	0	736183.589419	0	
12	0	1768.863	0	4	-30	100	951	9.0	8	1774.453	0	736183.589603	0	
13	0	1786.504	0	5	0	100	701	9.0	4	1787.860	0	736183.589759	0	
14	0	1799.929	0	7	60	100	501	4.5	7	1801.323	1	736183.589914	0	
15	0	1807.922	0	6	30	100	751	4.5	8	1809.408	0	736183.590008	0	
16	0	1817.079	0	3	-60	100	651	0.0	3	1818.460	1	736183.590113	0	
17	0	1824.086	0	5	0	100	901	9.0	4	1824.957	0	736183.590187	0	
18	0	1837.727	0	5	0	100	1001	0.0	6	1838.608	0	736183.590346	0	
19	0	1864.680	0	8	90	100	601	0.0	8	1865.454	1	736183.590657	0	
20	0	1871.896	0	7	60	100	551	9.0	8	1872.571	0	736183.590741	0	
21	0	1881.645	0	6	30	100	751	4.5	6	1882.518	1	736183.590854	0	
22	0	1894.185	0	2	-90	100	951	0.0	2	1894.902	1	736183.590999	0	
23	0	1907.754	0	7	60	100	901	0.0	7	1908.572	1	736183.591156	0	
24	0	1916.432	0	8	90	100	801	4.5	8	1917.025	1	736183.591256	0	
25	0	1924.974	0	4	-30	100	651	9.0	6	1926.703	0	736183.591365	0	
26	0	1935.455	0	2	-90	100	601	4.5	3	1936.571	0	736183.591480	0	
27	0	1956.228	0	4	-30	100	701	0.0	2	1956.987	0	736183.591716	0	
28	0	1968.849	0	3	-60	100	551	9.0	3	1970.576	1	736183.591873	0	
29	0	1978.279	0	4	-30	100	501	4.5	4	1979.193	1	736183.591973	0	
30	0	1983.286	0	6	30	100	1001	9.0	7	1984.207	0	736183.592030	0	
31	0	1993.930	1	3	-60	100	551	9.0	4	1995.020	0	736183.592156	0	
32	0	2002.638	0	5	0	100	651	0.0	6	2004.005	0	736183.592260	0	
33	0	2011.893	0	8	90	100	851	4.5	8	2012.745	1	736183.592361	0	
34	0	2021.780	0	4	-30	100	801	9.0	5	2023.018	0	736183.592480	0	
35	0	2034.418	0	7	60	100	601	0.0	7	2035.200	1	736183.592623	0	
36	0	2041.433	0	7	60	100	701	9.0	7	2042.270	1	736183.592703	0	
37	0	2049.699	0	6	30	100	901	9.0	6	2050.359	1	736183.592799	0	
38	0	2060.177	0	2	-90	100	501	4.5	2	2061.254	1	736183.592923	0	
39	0	2069.405	0	8	90	100	1001	4.5	8	2070.275	1	736183.593027	0	
40	0	2078.076	0	3	-60	100	751	0.0	3	2078.889	1	736183.593127	0	
41	0	2085.582	1	2	-90	100	651	0.0	3	2086.404	0	736183.593214	0	
42	0	2093.856	0	5	0	100	501	4.5	6	2094.998	0	736183.593313	0	
43	0	2103.879	0	6	30	100	601	9.0	7	2104.707	0	736183.593426	0	
44	0	2114.790	0	8	90	100	751	0.0	8	2115.438	1	736183.593552	0	
45	0	2122.797	0	6	30	100	851	9.0	8	2123.646	0	736183.593644	0	
46	0	2133.735	0	3	-60	100	551	4.5	3	2134.902	1	736183.593775	0	
47	0	2142.353	0	8	90	100	1001	4.5	8	2143.155	1	736183.593871	0	
48	0	2150.594	0	5	0	100	951	9.0	5	2151.690	1	736183.593970	0	
49	0	2161.149	0	7	60	100	901	9.0	6	2162.101	0	736183.594090	0	
50	0	2173.628	0	2	-90	100	801	4.5	3	2174.680	0	736183.594235	0	
51	0	2181.964	0	4	-30	100	751	4.5	3	2182.849	0	736183.594330	0	
52	0	2191.523	0	2	-90	100	701	9.0	2	2192.434	1	736183.594441	0	
53	0	2201.128	0	3	-60	100	951	9.0	3	2202.137	1	736183.594553	0	
54	0	2209.362	0	7	60	100	601	4.5	6	2210.419	0	736183.594649	0	
55	0	2220.952	0	5	0	100	551	4.5	4	2222.069	0	736183.594784	0	
56	0	2240.054	0	4	-30	100	801	9.0	2	2240.901	0	736183.595002	0	
57	0	2256.921	0	2	-90	100	501	4.5	4	2258.171	0	736183.595202	0	
58	0	2286.677	0	5	0	100	1001	9.0	5	2287.551	1	736183.595542	0	
59	0	2295.208	0	7	60	100	851	4.5	7	2296.106	1	736183.595641	0	
60	0	2300.955	0	8	90	100	651	0.0	8	2301.581	1	736183.595707	0	
61	0	2307.779	0	7	60	100	851	9.0	6	2308.678	0	736183.595786	0	
62	0	2317.448	0	8	90	100	601	4.5	8	2318.161	1	736183.595897	0	
63	0	2325.568	0	6	30	100	1001	0.0	8	2326.213	0	736183.595992	0	
64	0	2338.446	0	4	-30	100	651	4.5	2	2339.367	0	736183.596141	0	
65	0	2348.759	0	3	-60	100	751	4.5	3	2349.501	1	736183.596260	0	
66	0	2358.057	1	3	-60	100	501	9.0	4	2359.211	0	736183.596371	0	
67	0	2367.875	0	6	30	100	901	4.5	5	2369.183	0	736183.596487	0	
68	0	2378.589	0	4	-30	100	701	9.0	3	2380.131	0	736183.596613	0	
69	0	2392.047	0	2	-90	100	801	0.0	2	2392.819	1	736183.596761	0	
70	0	2424.711	0	5	0	100	951	9.0	5	2425.537	1	736183.597139	0	
71	0	2433.976	0	3	-60	100	951	4.5	3	2434.901	1	736183.597247	0	
72	0	2443.318	0	3	-60	100	851	0.0	4	2444.113	0	736183.597354	0	
73	0	2452.308	0	5	0	100	551	4.5	5	2453.078	1	736183.597458	0	
74	0	2462.226	0	6	30	100	651	9.0	5	2463.135	0	736183.597574	0	
75	0	2469.761	0	5	0	100	601	4.5	4	2470.674	0	736183.597662	0	
76	0	2479.169	0	4	-30	100	501	0.0	3	2480.076	0	736183.597770	0	
77	0	2487.467	0	8	90	100	901	4.5	8	2488.091	1	736183.597867	0	
78	0	2496.307	0	7	60	100	751	0.0	8	2497.016	0	736183.597968	0	
79	0	2505.081	0	4	-30	100	801	0.0	3	2506.056	0	736183.598070	0	
80	0	2516.231	0	2	-90	100	701	4.5	2	2517.266	1	736183.598201	0	
81	0	2528.145	0	2	-90	100	501	4.5	3	2528.977	0	736183.598336	0	
82	0	2536.997	0	6	30	100	751	0.0	6	2537.771	1	736183.598439	0	
83	0	2545.409	0	8	90	100	801	4.5	7	2546.323	0	736183.598537	0	
84	0	2555.859	0	7	60	100	701	0.0	6	2556.616	0	736183.598658	0	
85	0	2566.089	0	7	60	100	551	0.0	7	2567.153	1	736183.598778	0	
86	0	2572.773	0	7	60	100	1001	9.0	7	2573.548	1	736183.598853	0	
87	0	2581.516	0	2	-90	100	601	4.5	3	2582.629	0	736183.598957	0	
88	0	2595.816	0	4	-30	100	951	0.0	3	2596.693	0	736183.599120	0	
89	0	2605.043	0	5	0	100	901	0.0	8	2606.663	0	736183.599235	0	
90	0	2632.688	0	8	90	100	851	9.0	8	2633.565	1	736183.599546	0	
91	0	2642.710	0	3	-60	100	501	4.5	3	2644.739	1	736183.599675	0	
92	0	2656.900	0	3	-60	100	951	0.0	3	2658.028	1	736183.599829	0	
93	0	2665.531	0	4	-30	100	601	0.0	4	2666.481	1	736183.599928	0	
94	0	2675.143	0	6	30	100	1001	4.5	6	2676.042	1	736183.600038	0	
95	0	2686.739	0	6	30	100	901	4.5	7	2687.557	0	736183.600171	0	
96	0	2697.549	0	8	90	100	701	0.0	8	2698.266	1	736183.600296	0	
97	0	2706.204	0	2	-90	100	551	4.5	3	2706.978	0	736183.600397	0	
98	0	2714.497	0	5	0	100	651	0.0	5	2715.361	1	736183.600493	0	
99	0	2723.867	0	4	-30	100	851	0.0	3	2724.697	0	736183.600601	0	
100	0	2733.036	0	7	60	100	751	4.5	7	2733.998	1	736183.600709	0	
101	0	2740.250	0	8	90	100	851	4.5	8	2740.917	1	736183.600790	0	
102	0	2747.825	0	8	90	100	651	0.0	8	2748.430	1	736183.600878	0	
103	0	2754.634	0	7	60	100	801	9.0	6	2755.549	0	736183.600958	0	
104	0	2764.002	0	3	-60	100	501	4.5	2	2764.905	0	736183.601067	0	
105	0	2773.679	0	2	-90	100	751	9.0	3	2774.537	0	736183.601178	0	
106	0	2782.123	0	3	-60	100	1001	4.5	3	2783.124	1	736183.601278	0	
107	0	2790.424	0	4	-30	100	701	4.5	3	2791.403	0	736183.601374	0	
108	0	2801.192	0	2	-90	100	551	0.0	3	2802.281	0	736183.601500	0	
109	0	2812.596	0	6	30	100	601	0.0	6	2813.406	1	736183.601628	0	
110	0	2822.306	0	5	0	100	901	4.5	4	2823.298	0	736183.601743	0	
111	0	2831.333	0	6	30	100	601	9.0	6	2832.215	1	736183.601846	0	
112	0	2840.975	0	5	0	100	851	0.0	5	2841.957	1	736183.601958	0	
113	0	2846.719	0	7	60	100	551	4.5	6	2847.493	0	736183.602023	0	
114	0	2856.210	0	3	-60	100	701	9.0	3	2857.125	1	736183.602134	0	
115	0	2863.473	1	6	30	100	501	9.0	6	2864.405	1	736183.602218	0	
116	0	2872.184	0	6	30	100	901	0.0	6	2876.369	1	736183.602357	0	
117	0	2884.163	0	3	-60	100	1001	0.0	3	2885.367	1	736183.602461	0	
118	0	2892.758	0	5	0	100	651	9.0	4	2893.585	0	736183.602557	0	
119	0	2901.494	0	8	90	100	951	4.5	8	2902.185	1	736183.602657	0	
120	0	2912.670	0	2	-90	100	751	0.0	3	2913.685	0	736183.602789	0	
121	0	2922.669	0	2	-90	100	601	9.0	4	2923.754	0	736183.602905	0	
122	0	2937.839	0	7	60	100	501	0.0	7	2938.600	1	736183.603078	0	
123	0	2943.679	0	4	-30	100	801	9.0	5	2944.596	0	736183.603147	0	
124	0	2954.346	0	5	0	100	951	4.5	4	2955.807	0	736183.603276	0	
125	0	2965.934	0	8	90	100	851	9.0	8	2966.574	1	736183.603404	0	
126	0	2972.539	0	4	-30	100	1001	0.0	3	2973.542	0	736183.603481	0	
127	0	2983.081	0	2	-90	100	751	0.0	3	2983.984	0	736183.603602	0	
