Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,originalFile,LeftTemperature,RightTemperature
73,0,544.3009,0,730,2058,2857,4205,701,-15.0,200,0,0,544.8191,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
74,0,549.9475,0,730,2058,2857,4205,751,-15.0,200,0,0,550.6528,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
75,0,555.2689,0,460,1105,2857,4205,601,-15.0,200,1,1,555.79,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
76,0,562.2853,0,730,2058,2857,4205,901,-15.0,200,0,0,562.7793,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
77,0,569.3382,0,460,1105,2857,4205,851,-15.0,200,1,1,569.5913,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
78,0,574.3945,0,730,2058,2857,4205,701,-15.0,200,0,0,575.0816,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
79,0,579.1636,0,730,2058,2857,4205,601,-15.0,200,0,0,579.7004,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
80,0,589.4133,0,730,2058,2857,4205,751,-15.0,200,0,0,589.9057,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
81,0,598.293,0,460,1105,2857,4205,901,-15.0,200,1,1,598.4898,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
82,0,605.8752,0,460,1105,2857,4205,851,-15.0,200,1,1,606.2703,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
83,0,610.933,0,730,2058,2857,4205,801,-15.0,200,0,0,611.9828,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
84,0,615.8534,0,730,2058,2857,4205,501,-15.0,200,0,0,616.3532,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
85,0,620.0163,0,730,2058,2857,4205,551,-15.0,200,0,0,620.4051,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
86,0,624.8975,0,460,1105,2857,4205,1001,-15.0,200,1,0,625.0888,0,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
87,1,630.2578,0,460,1105,2857,4205,1001,-15.0,200,1,1,630.6069,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
88,0,634.8683,0,460,1105,2857,4205,951,-15.0,200,1,1,635.2425,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
89,0,639.0578,0,460,1105,2857,4205,601,-15.0,200,1,0,639.9484,0,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
90,1,643.885,0,460,1105,2857,4205,601,-15.0,200,1,1,644.3049,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
91,0,649.5878,0,460,1105,2857,4205,901,-15.0,200,1,1,649.7602,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
92,0,653.6665,0,460,1105,2857,4205,751,-15.0,200,1,1,654.2402,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
93,0,658.0592,0,730,2058,2857,4205,551,-15.0,200,0,1,658.6647,0,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
94,1,664.5312,0,730,2058,2857,4205,551,-15.0,200,0,0,665.2558,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
95,0,671.286,0,460,1105,2857,4205,851,-15.0,200,1,0,671.7654,0,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
96,1,682.0128,0,460,1105,2857,4205,851,-15.0,200,1,1,682.3668,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
97,0,687.4467,0,460,1105,2857,4205,951,-15.0,200,1,0,687.863,0,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
98,1,697.7602,0,460,1105,2857,4205,951,-15.0,200,1,1,698.5939,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
99,0,703.1204,0,730,2058,2857,4205,801,-15.0,200,0,0,703.8313,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
100,0,713.6369,0,460,1105,2857,4205,1001,-15.0,200,1,0,714.154,0,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
101,1,719.6956,0,460,1105,2857,4205,1001,-15.0,200,1,0,720.2697,0,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
102,1,724.9236,0,460,1105,2857,4205,1001,-15.0,200,1,1,726.2225,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
103,0,732.4676,0,460,1105,2857,4205,701,-15.0,200,1,0,733.195,0,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
104,1,738.2272,0,460,1105,2857,4205,701,-15.0,200,1,1,738.7143,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
105,0,742.1187,0,730,2058,2857,4205,501,-15.0,200,0,0,743.1066,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
106,0,749.7152,1,730,2058,2857,4205,751,-15.0,200,0,0,750.3924,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
107,0,754.9653,0,730,2058,2857,4205,801,-15.0,200,0,0,760.8136,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
108,0,764.983,0,730,2058,2857,4205,851,-15.0,200,0,1,766.9847,0,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
109,1,771.4967,0,730,2058,2857,4205,851,-15.0,200,0,0,772.5489,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
110,0,776.5451,0,460,1105,2857,4205,601,-15.0,200,1,1,776.8984,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
111,0,783.1765,0,730,2058,2857,4205,501,-15.0,200,0,0,784.4547,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
112,0,788.0871,0,730,2058,2857,4205,551,-15.0,200,0,0,788.7516,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
113,0,798.0451,0,460,1105,2857,4205,1001,-15.0,200,1,0,798.6357,0,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
114,1,807.6556,0,460,1105,2857,4205,1001,-15.0,200,1,1,807.954,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
115,0,813.764,1,730,2058,2857,4205,951,-15.0,200,0,0,814.2696,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
116,0,818.5358,0,460,1105,2857,4205,651,-15.0,200,1,0,825.2303,0,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
117,1,829.8901,0,460,1105,2857,4205,651,-15.0,200,1,1,830.3881,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
118,0,833.8469,0,460,1105,2857,4205,701,-15.0,200,1,0,834.525,0,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
119,1,838.5915,0,460,1105,2857,4205,701,-15.0,200,1,1,838.9797,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
120,0,843.453,0,730,2058,2857,4205,1001,-15.0,200,0,0,843.8197,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
121,0,847.8031,0,730,2058,2857,4205,751,-15.0,200,0,0,848.363,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
122,0,852.3804,0,730,2058,2857,4205,701,-15.0,200,0,0,853.0715,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
123,0,856.9559,0,730,2058,2857,4205,551,-15.0,200,0,0,858.0635,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
124,0,864.8705,0,460,1105,2857,4205,901,-15.0,200,1,1,865.4787,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
125,0,868.9596,1,730,2058,2857,4205,651,-15.0,200,0,0,869.8381,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
126,0,873.5118,0,460,1105,2857,4205,501,-15.0,200,1,0,879.3288,0,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
127,1,884.0403,0,460,1105,2857,4205,501,-15.0,200,1,1,884.5328,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
128,0,888.0348,0,730,2058,2857,4205,601,-15.0,200,0,0,888.8535,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
129,0,892.8424,0,460,1105,2857,4205,851,-15.0,200,1,0,893.5196,0,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
130,1,907.9094,0,460,1105,2857,4205,851,-15.0,200,1,1,908.1713,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
131,0,913.9807,0,730,2058,2857,4205,801,-15.0,200,0,0,915.849,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
132,0,920.1258,0,730,2058,2857,4205,701,-15.0,200,0,0,920.5092,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
133,0,927.9965,0,460,1105,2857,4205,851,-15.0,200,1,0,928.8232,0,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
134,1,933.9841,0,460,1105,2857,4205,851,-15.0,200,1,0,934.8474,0,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
135,1,942.4193,0,460,1105,2857,4205,851,-15.0,200,1,1,942.8147,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
136,0,947.2718,0,460,1105,2857,4205,651,-15.0,200,1,0,948.2573,0,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
137,1,955.4547,0,460,1105,2857,4205,651,-15.0,200,1,1,955.8433,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
138,0,961.3157,0,460,1105,2857,4205,751,-15.0,200,1,1,961.7053,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
139,0,965.3715,0,460,1105,2857,4205,601,-15.0,200,1,1,966.2652,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
140,0,970.9032,0,460,1105,2857,4205,1001,-15.0,200,1,1,971.0807,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
141,0,975.6203,0,460,1105,2857,4205,501,-15.0,200,1,1,976.3842,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
142,0,983.0204,1,460,1105,2857,4205,951,-15.0,200,1,1,983.4323,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
143,0,987.5413,0,730,2058,2857,4205,801,-15.0,200,0,1,991.6077,0,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
144,1,997.3181,0,730,2058,2857,4205,801,-15.0,200,0,0,997.7034,1,3,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
145,0,1001.0672,0,730,2058,2857,4205,551,-15.0,200,0,0,1001.6064,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
146,0,1006.0406,0,730,2058,2857,4205,601,-15.0,200,0,0,1006.6504,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
147,0,1010.4724,0,460,1105,2857,4205,701,-15.0,200,1,1,1010.8281,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
148,0,1016.0107,0,730,2058,2857,4205,501,-15.0,200,0,0,1018.0708,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
149,0,1022.2503,0,460,1105,2857,4205,851,-15.0,200,1,1,1022.4583,1,0,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
150,0,1030.6266,0,730,2058,2857,4205,1001,-15.0,200,0,0,1031.1116,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
151,0,1034.6496,0,460,1105,2857,4205,901,-15.0,200,1,1,1034.8985,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
152,0,1047.2042,0,730,2058,2857,4205,801,-15.0,200,0,1,1047.4793,0,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
153,1,1062.4279,0,730,2058,2857,4205,801,-15.0,200,0,0,1070.6898,1,2,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
154,0,1073.8848,0,460,1105,2857,4205,551,-15.0,200,1,1,1074.3005,1,1,09_01_2014 level23_spatial_Clio 10_52 Block3-59.txt,37,37
1,0,5.454,0,460,1105,2857,4205,651,-15.0,200,1,1,6.3242,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
2,0,12.0601,0,460,1105,2857,4205,901,-15.0,200,1,1,12.3761,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
3,0,17.9571,0,460,1105,2857,4205,551,-15.0,200,1,1,18.3762,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
4,0,29.0218,0,730,2058,2857,4205,1001,-15.0,200,0,1,29.2863,0,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
5,1,36.0437,0,730,2058,2857,4205,1001,-15.0,200,0,1,37.8799,0,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
6,1,50.062,0,730,2058,2857,4205,1001,-15.0,200,0,0,50.8107,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
7,0,56.446,1,730,2058,2857,4205,751,-15.0,200,0,0,56.7733,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
8,0,69.2532,0,730,2058,2857,4205,951,-15.0,200,0,0,69.7973,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
9,0,79.8462,0,730,2058,2857,4205,801,-15.0,200,0,0,80.5394,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
10,0,86.4781,0,460,1105,2857,4205,601,-15.0,200,1,0,87.1505,0,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
11,1,91.6926,0,460,1105,2857,4205,601,-15.0,200,1,1,92.0324,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
12,0,95.9357,0,460,1105,2857,4205,501,-15.0,200,1,1,96.6079,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
13,0,101.131,0,460,1105,2857,4205,851,-15.0,200,1,0,101.6174,0,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
14,1,107.0701,1,460,1105,2857,4205,851,-15.0,200,1,0,107.4227,0,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
15,1,114.9701,1,460,1105,2857,4205,851,-15.0,200,1,1,115.5648,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
16,0,119.6278,0,460,1105,2857,4205,801,-15.0,200,1,1,121.9261,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
17,0,125.7901,0,730,2058,2857,4205,701,-15.0,200,0,1,126.2091,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
18,1,131.9235,0,730,2058,2857,4205,701,-15.0,200,0,1,132.4161,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
19,1,137.8994,0,730,2058,2857,4205,701,-15.0,200,0,0,139.1468,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
20,0,153.086,0,460,1105,2857,4205,901,-15.0,200,1,1,153.4146,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
21,0,158.2328,0,460,1105,2857,4205,851,-15.0,200,1,1,158.6804,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
22,0,162.8541,0,730,2058,2857,4205,951,-15.0,200,0,1,163.1817,0,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
23,1,167.5532,0,730,2058,2857,4205,951,-15.0,200,0,0,168.007,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
24,0,172.3288,0,730,2058,2857,4205,651,-15.0,200,0,0,172.806,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
25,0,176.6155,0,730,2058,2857,4205,501,-15.0,200,0,0,177.2634,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
26,0,189.856,0,730,2058,2857,4205,1001,-15.0,200,0,0,190.1856,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
27,0,194.802,0,730,2058,2857,4205,551,-15.0,200,0,1,195.58,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
28,1,199.7087,0,730,2058,2857,4205,551,-15.0,200,0,1,200.2874,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
29,1,204.4653,0,730,2058,2857,4205,551,-15.0,200,0,1,205.4553,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
30,1,209.7134,0,730,2058,2857,4205,551,-15.0,200,0,0,210.2192,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
31,0,215.1717,1,730,2058,2857,4205,601,-15.0,200,0,1,215.9228,0,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
32,1,222.7473,0,730,2058,2857,4205,601,-15.0,200,0,1,223.304,0,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
33,1,227.6718,0,730,2058,2857,4205,601,-15.0,200,0,0,228.3469,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
34,0,232.8219,0,460,1105,2857,4205,801,-15.0,200,1,0,233.2356,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
35,1,238.0166,0,460,1105,2857,4205,801,-15.0,200,1,0,238.6457,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
36,1,242.8769,0,460,1105,2857,4205,801,-15.0,200,1,1,243.2301,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
37,0,255.7923,0,730,2058,2857,4205,1001,-15.0,200,0,0,256.3639,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
38,0,260.7207,1,460,1105,2857,4205,601,-15.0,200,1,1,261.347,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
39,0,265.223,0,730,2058,2857,4205,501,-15.0,200,0,1,268.5537,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
40,1,272.6422,0,730,2058,2857,4205,501,-15.0,200,0,0,273.0459,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
41,0,277.766,0,460,1105,2857,4205,951,-15.0,200,1,1,278.5487,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
42,0,282.0656,0,730,2058,2857,4205,701,-15.0,200,0,1,282.8917,0,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
43,1,286.6974,0,730,2058,2857,4205,701,-15.0,200,0,0,287.366,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
44,0,293.8558,0,730,2058,2857,4205,751,-15.0,200,0,0,294.1374,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
45,0,298.2776,0,460,1105,2857,4205,551,-15.0,200,1,1,298.7521,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
46,0,310.5638,0,730,2058,2857,4205,901,-15.0,200,0,0,311.122,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
47,0,320.4254,0,730,2058,2857,4205,851,-15.0,200,0,0,320.9492,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
48,0,325.5525,0,460,1105,2857,4205,651,-15.0,200,1,1,325.9782,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
49,0,329.996,0,460,1105,2857,4205,851,-15.0,200,1,1,335.5482,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
50,0,340.1899,0,460,1105,2857,4205,751,-15.0,200,1,1,340.5742,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
51,0,344.2962,0,730,2058,2857,4205,501,-15.0,200,0,0,344.8966,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
52,0,349.7413,0,460,1105,2857,4205,1001,-15.0,200,1,1,350.1911,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
53,0,356.3361,0,460,1105,2857,4205,701,-15.0,200,1,1,356.8304,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
54,0,361.5289,0,460,1105,2857,4205,801,-15.0,200,1,0,362.1537,0,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
55,1,372.0737,0,460,1105,2857,4205,801,-15.0,200,1,0,372.87,0,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
56,1,377.6517,0,460,1105,2857,4205,801,-15.0,200,1,0,378.8199,0,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
57,1,385.0743,0,460,1105,2857,4205,801,-15.0,200,1,1,385.9716,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
58,0,390.71,0,730,2058,2857,4205,951,-15.0,200,0,0,391.624,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
59,0,395.7559,0,460,1105,2857,4205,551,-15.0,200,1,1,396.2663,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
60,0,400.5513,0,460,1105,2857,4205,901,-15.0,200,1,0,401.5396,0,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
61,1,410.9825,0,460,1105,2857,4205,901,-15.0,200,1,1,411.4421,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
62,0,416.0758,0,730,2058,2857,4205,751,-15.0,200,0,0,417.105,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
63,0,421.4032,0,460,1105,2857,4205,551,-15.0,200,1,1,421.9815,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
64,0,426.0558,0,730,2058,2857,4205,651,-15.0,200,0,0,427.4439,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
65,0,435.0212,0,730,2058,2857,4205,901,-15.0,200,0,1,435.3837,0,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
66,1,442.1307,0,730,2058,2857,4205,901,-15.0,200,0,0,442.8864,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
67,0,447.5991,0,460,1105,2857,4205,701,-15.0,200,1,1,448.2637,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
68,0,461.4742,0,730,2058,2857,4205,951,-15.0,200,0,0,462.192,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
69,0,469.236,0,460,1105,2857,4205,851,-15.0,200,1,1,469.6086,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
70,0,474.5375,0,460,1105,2857,4205,1001,-15.0,200,1,1,475.2016,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
71,0,479.2635,1,460,1105,2857,4205,501,-15.0,200,1,1,480.3671,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
72,0,484.6266,0,460,1105,2857,4205,801,-15.0,200,1,1,487.5623,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
73,0,491.751,1,730,2058,2857,4205,651,-15.0,200,0,1,492.4895,0,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
74,1,496.2568,0,730,2058,2857,4205,651,-15.0,200,0,0,499.3194,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
75,0,503.1566,1,460,1105,2857,4205,501,-15.0,200,1,1,503.8516,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
76,0,508.5288,0,730,2058,2857,4205,901,-15.0,200,0,0,511.926,1,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
77,0,516.4268,0,730,2058,2857,4205,701,-15.0,200,0,0,517.1819,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
78,0,533.5105,0,460,1105,2857,4205,951,-15.0,200,1,1,533.9821,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
79,0,538.4837,0,460,1105,2857,4205,1001,-15.0,200,1,1,538.8051,1,0,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
80,0,543.1577,0,460,1105,2857,4205,751,-15.0,200,1,1,543.749,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
81,0,548.7385,0,730,2058,2857,4205,801,-15.0,200,0,1,549.2483,0,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
82,1,553.6241,0,730,2058,2857,4205,801,-15.0,200,0,0,554.4631,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
83,0,558.5981,0,730,2058,2857,4205,551,-15.0,200,0,0,559.0883,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
84,0,566.0244,0,730,2058,2857,4205,601,-15.0,200,0,1,566.6975,0,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
85,1,570.8127,0,730,2058,2857,4205,601,-15.0,200,0,1,571.7101,0,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
86,1,578.1697,0,730,2058,2857,4205,601,-15.0,200,0,0,579.0419,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
87,0,583.2776,0,460,1105,2857,4205,1001,-15.0,200,1,1,583.6511,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
88,0,587.1507,0,460,1105,2857,4205,551,-15.0,200,1,1,588.1899,1,4,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
89,0,592.363,1,460,1105,2857,4205,801,-15.0,200,1,1,592.9277,1,1,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
90,0,597.038,0,730,2058,2857,4205,951,-15.0,200,0,1,599.9482,0,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
91,1,610.1984,0,730,2058,2857,4205,951,-15.0,200,0,0,611.4081,1,2,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
92,0,615.3105,0,730,2058,2857,4205,601,-15.0,200,0,1,616.3125,0,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
93,1,620.2443,0,730,2058,2857,4205,601,-15.0,200,0,0,621.1565,1,3,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
94,0,632.5503,0,730,2058,2857,4205,901,-15.0,200,0,1,632.9498,0,5,20_03_2014 level23_spatial_Clio 09_42 Block4-29.txt,37,37
