Trial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,originalFile,LeftTemperature,RightTemperature,fNum,vowel_level,SNR,day,treatment,SpatialCondition,VowelLocation
33,384.5129,0,730,2058,2857,4205,501,-15.0,200,0,0,386.0225,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
34,394.2285,0,730,2058,2857,4205,951,-15.0,200,0,0,395.2722,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
35,403.0556,0,460,1105,2857,4205,701,-15.0,200,1,1,403.4019,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
36,413.5373,0,460,1105,2857,4205,1001,-15.0,200,1,0,415.8143,0,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
38,435.3565,1,460,1105,2857,4205,651,-15.0,200,1,0,436.509,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
40,459.5296,0,730,2058,2857,4205,801,-15.0,200,0,0,460.4197,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
41,470.8028,0,730,2058,2857,4205,751,-15.0,200,0,0,474.7146,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
42,486.3345,0,730,2058,2857,4205,601,-15.0,200,0,0,487.4143,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
43,493.0301,0,460,1105,2857,4205,851,-15.0,200,1,1,493.8608,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
44,510.116,0,460,1105,2857,4205,901,-15.0,200,1,0,510.8686,0,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
46,545.2125,0,730,2058,2857,4205,951,-15.0,200,0,0,549.1914,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
47,554.9374,0,460,1105,2857,4205,1001,-15.0,200,1,1,555.3952,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
48,559.1905,0,730,2058,2857,4205,651,-15.0,200,0,0,559.9697,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
49,568.5894,0,730,2058,2857,4205,801,-15.0,200,0,0,570.0672,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
50,577.6313,0,460,1105,2857,4205,701,-15.0,200,1,0,578.724,0,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
52,588.7471,0,730,2058,2857,4205,601,-15.0,200,0,0,590.3223,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
53,595.9659,1,460,1105,2857,4205,851,-15.0,200,1,0,596.8588,0,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
57,635.6575,0,460,1105,2857,4205,751,-15.0,200,1,0,636.7643,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
59,645.9211,0,460,1105,2857,4205,501,-15.0,200,1,1,646.4714,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
60,649.8165,0,460,1105,2857,4205,901,-15.0,200,1,1,650.2016,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
61,653.8981,0,730,2058,2857,4205,551,-15.0,200,0,0,654.9919,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
62,659.6504,0,730,2058,2857,4205,501,-15.0,200,0,1,660.1285,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
65,680.2238,0,460,1105,2857,4205,601,-15.0,200,1,0,681.1006,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
67,692.7132,0,460,1105,2857,4205,851,-15.0,200,1,1,693.9931,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
68,697.6682,0,730,2058,2857,4205,651,-15.0,200,0,0,698.438,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
69,703.0884,0,460,1105,2857,4205,751,-15.0,200,1,0,704.3364,0,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
71,729.0408,0,730,2058,2857,4205,901,-15.0,200,0,1,733.9692,0,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
73,755.7761,0,460,1105,2857,4205,951,-15.0,200,1,1,756.1076,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
74,778.8751,0,730,2058,2857,4205,1001,-15.0,200,0,1,779.1671,0,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
76,792.7366,0,460,1105,2857,4205,801,-15.0,200,1,1,793.0858,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
77,818.0905,1,730,2058,2857,4205,1001,-15.0,200,0,1,819.1229,0,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
80,856.8976,0,730,2058,2857,4205,751,-15.0,200,0,0,857.9763,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
81,867.7118,0,730,2058,2857,4205,601,-15.0,200,0,0,868.9295,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
82,873.9863,0,460,1105,2857,4205,801,-15.0,200,1,1,874.7503,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
83,881.1426,0,460,1105,2857,4205,701,-15.0,200,1,1,881.7019,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
84,892.3529,0,460,1105,2857,4205,951,-15.0,200,1,1,892.9012,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
85,899.951,0,730,2058,2857,4205,851,-15.0,200,0,0,900.7257,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
86,905.6705,0,730,2058,2857,4205,551,-15.0,200,0,0,906.6196,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
87,916.8471,0,460,1105,2857,4205,901,-15.0,200,1,1,917.2571,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
88,920.8056,0,730,2058,2857,4205,501,-15.0,200,0,0,922.0095,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
89,927.0156,0,730,2058,2857,4205,801,-15.0,200,0,1,927.4317,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
91,945.2074,0,460,1105,2857,4205,901,-15.0,200,1,1,945.7435,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
92,957.2711,0,460,1105,2857,4205,851,-15.0,200,1,1,957.7497,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
93,961.4298,0,730,2058,2857,4205,651,-15.0,200,0,0,962.645,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
94,968.7092,0,730,2058,2857,4205,601,-15.0,200,0,0,970.2819,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
95,975.3416,0,730,2058,2857,4205,701,-15.0,200,0,0,975.7974,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
96,981.2392,0,730,2058,2857,4205,751,-15.0,200,0,0,982.754,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
97,988.1389,0,460,1105,2857,4205,551,-15.0,200,1,1,988.631,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
98,992.4792,0,730,2058,2857,4205,1001,-15.0,200,0,0,993.1667,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
99,998.3746,0,460,1105,2857,4205,501,-15.0,200,1,1,998.9639,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
100,1002.9851,0,460,1105,2857,4205,851,-15.0,200,1,1,1003.4151,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
101,1011.2352,0,730,2058,2857,4205,901,-15.0,200,0,0,1012.8238,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
102,1018.0393,0,460,1105,2857,4205,751,-15.0,200,1,1,1018.9308,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
103,1022.6651,0,730,2058,2857,4205,1001,-15.0,200,0,0,1023.4576,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
104,1028.4501,1,730,2058,2857,4205,601,-15.0,200,0,0,1031.7245,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
105,1037.3313,0,460,1105,2857,4205,501,-15.0,200,1,1,1038.1955,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
106,1041.9047,0,730,2058,2857,4205,701,-15.0,200,0,0,1043.1986,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
107,1048.0603,0,730,2058,2857,4205,551,-15.0,200,0,0,1049.5227,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
108,1055.5139,0,730,2058,2857,4205,651,-15.0,200,0,0,1056.799,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
109,1062.0895,0,460,1105,2857,4205,801,-15.0,200,1,1,1062.4714,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
110,1066.9653,0,460,1105,2857,4205,751,-15.0,200,1,1,1067.3353,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
111,1076.2636,0,460,1105,2857,4205,801,-15.0,200,1,0,1077.0783,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
113,1101.6951,0,460,1105,2857,4205,901,-15.0,200,1,1,1102.1495,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
114,1118.1807,0,460,1105,2857,4205,1001,-15.0,200,1,1,1118.7211,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
115,1126.3241,0,460,1105,2857,4205,951,-15.0,200,1,1,1126.6589,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
116,1131.7021,0,460,1105,2857,4205,601,-15.0,200,1,1,1132.2705,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
117,1136.0919,1,730,2058,2857,4205,501,-15.0,200,0,0,1137.4436,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
118,1141.8181,0,730,2058,2857,4205,701,-15.0,200,0,0,1144.5714,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
119,1150.1213,0,460,1105,2857,4205,851,-15.0,200,1,1,1151.1507,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
120,1155.0801,0,730,2058,2857,4205,551,-15.0,200,0,1,1155.6885,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
123,1170.5328,0,730,2058,2857,4205,1001,-15.0,200,0,0,1171.2419,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
124,1176.0956,0,730,2058,2857,4205,801,-15.0,200,0,1,1176.5771,0,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
126,1194.6441,0,460,1105,2857,4205,751,-15.0,200,1,1,1195.2791,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
127,1206.1963,0,460,1105,2857,4205,701,-15.0,200,1,1,1206.5722,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
128,1215.6333,0,730,2058,2857,4205,851,-15.0,200,0,0,1217.1508,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
129,1221.2568,1,730,2058,2857,4205,551,-15.0,200,0,0,1222.0248,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
130,1227.1297,0,730,2058,2857,4205,951,-15.0,200,0,1,1229.463,0,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
132,1252.0577,0,460,1105,2857,4205,901,-15.0,200,1,1,1252.5153,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
133,1258.4229,0,460,1105,2857,4205,601,-15.0,200,1,1,1258.8696,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
134,1262.7605,1,730,2058,2857,4205,501,-15.0,200,0,0,1263.7697,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
135,1268.4851,0,730,2058,2857,4205,801,-15.0,200,0,0,1271.2345,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
136,1295.151,0,730,2058,2857,4205,901,-15.0,200,0,0,1296.5704,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
137,1301.5304,0,730,2058,2857,4205,651,-15.0,200,0,1,1302.1874,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
139,1312.9085,0,730,2058,2857,4205,751,-15.0,200,0,0,1315.871,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
140,1320.6949,0,460,1105,2857,4205,701,-15.0,200,1,1,1321.6145,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
141,1327.2895,0,460,1105,2857,4205,501,-15.0,200,1,1,1327.6301,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
142,1330.5654,0,460,1105,2857,4205,551,-15.0,200,1,1,1330.9984,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
143,1334.3001,0,460,1105,2857,4205,601,-15.0,200,1,1,1334.7548,1,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
144,1338.8958,0,730,2058,2857,4205,951,-15.0,200,0,1,1339.421,0,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
146,1391.9951,0,460,1105,2857,4205,1001,-15.0,200,1,0,1392.7737,0,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
148,1405.761,0,730,2058,2857,4205,851,-15.0,200,0,0,1407.4633,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
149,1411.7316,1,460,1105,2857,4205,701,-15.0,200,1,1,1412.1699,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
150,1415.1238,1,460,1105,2857,4205,551,-15.0,200,1,1,1418.4068,1,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
151,1429.8577,0,460,1105,2857,4205,901,-15.0,200,1,1,1430.5701,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
152,1434.1353,0,460,1105,2857,4205,951,-15.0,200,1,0,1435.698,0,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
155,1483.3839,1,730,2058,2857,4205,501,-15.0,200,0,1,1487.213,0,2,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,left
157,1498.4544,0,460,1105,2857,4205,651,-15.0,200,1,1,1499.1596,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
158,1502.7038,0,730,2058,2857,4205,601,-15.0,200,0,0,1503.8364,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
159,1509.2475,1,460,1105,2857,4205,751,-15.0,200,1,1,1509.9684,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
160,1513.3997,0,730,2058,2857,4205,801,-15.0,200,0,0,1515.6827,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
161,1520.4896,0,730,2058,2857,4205,601,-15.0,200,0,0,1522.0952,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
162,1528.4437,0,460,1105,2857,4205,901,-15.0,200,1,1,1529.327,1,4,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,left
163,1532.7556,0,730,2058,2857,4205,701,-15.0,200,0,0,1533.8249,1,3,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,separated,right
164,1537.7793,0,730,2058,2857,4205,801,-15.0,200,0,0,1540.0442,1,0,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,left
165,1545.1202,0,730,2058,2857,4205,501,-15.0,200,0,0,1546.9663,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
166,1551.469,0,730,2058,2857,4205,951,-15.0,200,0,0,1552.4767,1,5,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,single_speaker,right
167,1555.6241,0,730,2058,2857,4205,551,-15.0,200,0,1,1556.5508,0,1,17_07_2014 level23_spatial_Clio 14_56 log.txt,37,37,1217,72.0,5.0,2014-07-17,False,colocated,right
1,18.0675,0,730,2058,2857,4205,951,-15.0,200,0,1,18.8556,0,0,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,colocated,left
3,38.9892,0,460,1105,2857,4205,901,-15.0,200,1,0,39.8973,0,2,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,separated,left
5,62.6193,0,730,2058,2857,4205,751,-15.0,200,0,0,64.988,1,2,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,separated,left
6,75.6691,1,730,2058,2857,4205,851,-15.0,200,0,1,76.4544,0,3,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,separated,right
9,129.0272,0,730,2058,2857,4205,1001,-15.0,200,0,1,129.5373,0,0,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,colocated,left
11,147.0302,0,460,1105,2857,4205,601,-15.0,200,1,1,147.4929,1,1,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,colocated,right
12,152.8162,0,460,1105,2857,4205,701,-15.0,200,1,1,153.2392,1,3,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,separated,right
13,158.7908,0,730,2058,2857,4205,551,-15.0,200,0,1,159.4588,0,3,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,separated,right
15,171.0521,0,730,2058,2857,4205,501,-15.0,200,0,0,171.9325,1,0,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,colocated,left
16,188.2422,0,730,2058,2857,4205,801,-15.0,200,0,0,189.997,1,1,07_02_2014 level23_spatial_Clio 09_53 Block4-22.txt,37,37,1217,72.0,5.0,2014-02-07,False,colocated,right
