Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	351.4397	0	437	2761	2975	4263	626	-12.5	200	0	0	351.8244	1	1	
2	0	363.2502	0	936	1551	2975	4263	551	-13.8	200	1	0	363.9072	0	3	
3	1	378.6024	0	936	1551	2975	4263	551	-13.8	200	1	1	379.5591	1	3	
4	0	382.4150	0	936	1551	2975	4263	526	-11.3	200	1	1	383.4650	1	4	
5	0	395.0082	0	437	2761	2975	4263	676	-13.8	200	0	0	395.5258	1	2	
6	0	399.4676	0	936	1551	2975	4263	501	-15.0	200	1	1	400.2975	1	3	
7	0	406.3399	0	437	2761	2975	4263	651	-11.3	200	0	0	406.5720	1	4	
8	0	415.2742	0	936	1551	2975	4263	701	-15.0	200	1	0	415.7119	0	1	
9	1	426.9790	0	936	1551	2975	4263	701	-15.0	200	1	1	427.4298	1	1	
10	0	439.0300	1	437	2761	2975	4263	601	-12.5	200	0	0	439.3983	1	2	
11	0	445.2439	0	936	1551	2975	4263	751	-12.5	200	1	1	445.7770	1	4	
12	0	456.9495	0	437	2761	2975	4263	726	-11.3	200	0	0	457.3447	1	5	
13	0	461.2511	0	437	2761	2975	4263	526	-13.8	200	0	0	461.3383	1	1	
14	0	479.0437	0	437	2761	2975	4263	751	-15.0	200	0	0	479.3006	1	4	
15	0	487.2921	0	936	1551	2975	4263	676	-12.5	200	1	1	488.0171	1	0	
16	0	498.1620	0	936	1551	2975	4263	701	-11.3	200	1	1	498.7022	1	3	
17	0	508.2772	0	936	1551	2975	4263	576	-10.0	200	1	0	508.7012	0	4	
18	1	515.8766	0	936	1551	2975	4263	576	-10.0	200	1	1	516.9682	1	4	
19	0	525.3285	0	437	2761	2975	4263	626	-15.0	200	0	0	525.6587	1	0	
20	0	529.6461	0	936	1551	2975	4263	651	-11.3	200	1	1	530.2466	1	0	
21	0	542.3896	0	936	1551	2975	4263	726	-13.8	200	1	0	542.8233	0	4	
22	1	549.2942	0	936	1551	2975	4263	726	-13.8	200	1	1	550.0332	1	4	
23	0	558.6710	0	437	2761	2975	4263	601	-13.8	200	0	0	559.1847	1	0	
24	0	562.6647	1	936	1551	2975	4263	501	-10.0	200	1	1	563.5008	1	0	
25	0	567.8076	1	437	2761	2975	4263	676	-13.8	200	0	0	568.1979	1	5	
26	0	572.2393	0	936	1551	2975	4263	726	-13.8	200	1	1	573.4960	1	5	
27	0	577.2697	0	437	2761	2975	4263	501	-10.0	200	0	0	578.1552	1	3	
28	0	581.0434	0	437	2761	2975	4263	651	-10.0	200	0	0	581.4311	1	4	
29	0	592.6749	0	936	1551	2975	4263	576	-12.5	200	1	0	594.5543	0	5	
30	1	607.2328	1	936	1551	2975	4263	576	-12.5	200	1	1	609.4492	1	5	
31	0	612.3010	0	936	1551	2975	4263	626	-10.0	200	1	0	613.7352	0	1	
32	1	622.3849	0	936	1551	2975	4263	626	-10.0	200	1	1	623.7663	1	1	
33	0	631.8565	0	936	1551	2975	4263	601	-13.8	200	1	1	632.8732	1	1	
34	0	638.8146	0	437	2761	2975	4263	526	-13.8	200	0	0	639.4276	1	4	
35	0	642.7471	0	437	2761	2975	4263	551	-13.8	200	0	0	643.0666	1	3	
36	0	647.0946	0	437	2761	2975	4263	751	-10.0	200	0	0	647.4247	1	1	
37	0	650.8495	0	437	2761	2975	4263	526	-15.0	200	0	0	651.4086	1	5	
38	0	655.1347	0	936	1551	2975	4263	676	-13.8	200	1	0	655.2491	0	0	
39	1	661.4885	1	936	1551	2975	4263	676	-13.8	200	1	0	661.9980	0	0	
40	1	671.1786	0	936	1551	2975	4263	676	-13.8	200	1	1	672.0614	1	0	
41	0	677.6345	0	437	2761	2975	4263	501	-12.5	200	0	0	678.1694	1	5	
42	0	681.9170	0	936	1551	2975	4263	701	-15.0	200	1	1	682.3654	1	5	
43	0	686.0940	0	936	1551	2975	4263	651	-11.3	200	1	1	686.8295	1	1	
