Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	91.0959	0	437	2761	2975	4263	502	-10.5	200	0	0	91.7638	1	1	
2	0	99.5099	0	936	1551	2975	4263	511	-11.0	200	1	1	100.7795	1	5	
3	0	104.5987	0	437	2761	2975	4263	507	-10.5	200	0	0	105.8159	1	5	
4	0	111.5787	1	936	1551	2975	4263	506	-13.3	200	1	1	111.7845	1	2	
5	0	114.8369	0	936	1551	2975	4263	501	-15.5	200	1	1	116.9181	1	1	
6	0	119.9951	1	437	2761	2975	4263	510	-15.0	200	0	0	122.5912	1	3	
7	0	127.6290	0	936	1551	2975	4263	503	-11.0	200	1	1	128.0271	1	4	
8	0	130.6476	0	936	1551	2975	4263	505	-11.0	200	1	1	131.6891	1	2	
9	0	134.7518	0	437	2761	2975	4263	509	-6.0	200	0	0	135.9564	1	1	
10	0	145.3859	1	936	1551	2975	4263	504	-15.5	200	1	1	147.6047	1	4	
11	0	150.3968	0	936	1551	2975	4263	508	-13.3	200	1	1	151.0761	1	1	
12	0	154.2258	1	437	2761	2975	4263	503	-10.5	200	0	0	156.1243	1	2	
13	0	168.3244	1	936	1551	2975	4263	511	-11.0	200	1	0	169.1694	0	1	
14	1	171.8031	0	936	1551	2975	4263	511	-11.0	200	1	1	174.9827	1	1	
15	0	178.5554	1	936	1551	2975	4263	502	-20.0	200	1	1	179.2913	1	1	
16	0	182.0355	0	936	1551	2975	4263	507	-17.8	200	1	0	184.1674	0	0	
17	1	187.3350	0	936	1551	2975	4263	507	-17.8	200	1	0	188.1620	0	0	
18	1	190.1888	0	936	1551	2975	4263	507	-17.8	200	1	1	191.4374	1	0	
19	0	195.2151	0	936	1551	2975	4263	501	-11.0	200	1	1	196.3825	1	0	
20	0	199.1206	1	437	2761	2975	4263	506	-6.0	200	0	1	200.9531	0	2	
21	1	205.4424	0	437	2761	2975	4263	506	-6.0	200	0	0	206.7819	1	2	
22	0	220.7513	1	936	1551	2975	4263	505	-13.3	200	1	1	223.3167	1	0	
23	0	226.7749	1	936	1551	2975	4263	509	-20.0	200	1	1	228.8205	1	3	
24	0	231.6404	0	437	2761	2975	4263	510	-10.5	200	0	0	232.9156	1	0	
25	0	241.0299	0	936	1551	2975	4263	501	-17.8	200	1	1	241.9917	1	1	
26	0	245.5082	0	437	2761	2975	4263	506	-8.3	200	0	0	246.6252	1	1	
27	0	253.5916	0	437	2761	2975	4263	504	-8.3	200	0	0	254.6780	1	5	
28	0	260.0368	0	936	1551	2975	4263	503	-17.8	200	1	1	260.5774	1	3	
29	0	263.7737	1	936	1551	2975	4263	502	-11.0	200	1	1	266.1090	1	3	
30	0	268.8667	1	936	1551	2975	4263	507	-17.8	200	1	1	270.8113	1	4	
31	0	273.7709	0	936	1551	2975	4263	505	-13.3	200	1	0	275.0667	0	5	
32	1	277.5557	1	936	1551	2975	4263	505	-13.3	200	1	0	281.7921	0	5	
33	1	284.0618	0	936	1551	2975	4263	505	-13.3	200	1	1	284.9570	1	5	
34	0	288.1065	1	437	2761	2975	4263	511	-12.8	200	0	1	290.6674	0	0	
35	1	295.2381	1	437	2761	2975	4263	511	-12.8	200	0	0	297.1275	1	0	
36	0	304.9767	0	437	2761	2975	4263	508	-8.3	200	0	1	305.7935	0	0	
37	1	311.1263	1	437	2761	2975	4263	508	-8.3	200	0	0	313.3330	1	0	
38	0	318.9635	1	437	2761	2975	4263	509	-12.8	200	0	0	322.3626	1	4	
39	0	326.2147	0	437	2761	2975	4263	507	-8.3	200	0	1	327.1800	0	4	
40	1	339.7801	0	437	2761	2975	4263	507	-8.3	200	0	0	340.7711	1	4	
41	0	346.8854	0	437	2761	2975	4263	506	-15.0	200	0	1	348.0320	0	1	
42	1	351.6556	0	437	2761	2975	4263	506	-15.0	200	0	1	352.3620	0	1	
43	1	359.2956	0	437	2761	2975	4263	506	-15.0	200	0	1	360.4474	0	1	
44	1	362.7029	1	437	2761	2975	4263	506	-15.0	200	0	1	365.5950	0	1	
45	1	371.2847	0	437	2761	2975	4263	506	-15.0	200	0	0	371.9111	1	1	
46	0	377.5414	0	936	1551	2975	4263	505	-20.0	200	1	0	378.9273	0	5	
47	1	380.8800	0	936	1551	2975	4263	505	-20.0	200	1	1	381.8464	1	5	
48	0	385.1559	0	936	1551	2975	4263	511	-13.3	200	1	1	386.1314	1	3	
49	0	389.8227	0	936	1551	2975	4263	510	-15.5	200	1	1	390.2521	1	0	
50	0	393.4523	1	437	2761	2975	4263	503	-8.3	200	0	1	395.5634	0	2	
51	1	398.6609	0	437	2761	2975	4263	503	-8.3	200	0	0	400.0315	1	2	
52	0	403.7616	0	437	2761	2975	4263	502	-8.3	200	0	1	404.3834	0	3	
53	1	412.8274	0	437	2761	2975	4263	502	-8.3	200	0	0	414.5066	1	3	
54	0	420.0296	1	936	1551	2975	4263	509	-20.0	200	1	1	422.4683	1	4	
55	0	425.6434	0	936	1551	2975	4263	501	-17.8	200	1	1	426.4307	1	5	
56	0	429.2166	0	437	2761	2975	4263	504	-12.8	200	0	0	430.5790	1	3	
57	0	434.3058	1	437	2761	2975	4263	511	-15.0	200	0	0	436.8107	1	4	
58	0	444.8506	1	936	1551	2975	4263	503	-15.5	200	1	1	448.3103	1	5	
59	0	451.5099	0	936	1551	2975	4263	508	-15.5	200	1	0	453.3270	0	2	
60	1	457.5247	1	936	1551	2975	4263	508	-15.5	200	1	0	460.6742	0	2	
61	1	462.6210	0	936	1551	2975	4263	508	-15.5	200	1	0	463.5948	0	2	
62	1	467.0840	0	936	1551	2975	4263	508	-15.5	200	1	1	468.0403	1	2	
63	0	471.3486	1	437	2761	2975	4263	502	-15.0	200	0	1	473.6324	0	5	
64	1	475.7184	1	437	2761	2975	4263	502	-15.0	200	0	0	479.2031	1	5	
65	0	486.5531	0	936	1551	2975	4263	510	-20.0	200	1	1	487.5653	1	0	
66	0	490.5843	1	437	2761	2975	4263	505	-15.0	200	0	0	493.2499	1	2	
67	0	499.2415	1	437	2761	2975	4263	504	-6.0	200	0	1	501.7045	0	4	
68	1	522.2741	0	437	2761	2975	4263	504	-6.0	200	0	1	523.3473	0	4	
69	1	527.3444	1	437	2761	2975	4263	504	-6.0	200	0	0	528.1534	1	4	
70	0	532.0616	0	437	2761	2975	4263	501	-6.0	200	0	1	533.5724	0	5	
71	1	632.6073	0	437	2761	2975	4263	501	-6.0	200	0	0	640.3882	1	5	
