Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	8.6970	0	437	2761	2975	4263	676	-15.0	200	0	0	9.3982	1	3	
2	0	17.3723	0	437	2761	2975	4263	526	-11.3	200	0	0	17.8900	1	1	
3	0	23.6245	0	936	1551	2975	4263	501	-13.8	200	1	1	24.2716	1	2	
4	0	37.1901	0	437	2761	2975	4263	576	-12.5	200	0	0	37.5228	1	0	
5	0	42.2318	0	936	1551	2975	4263	551	-10.0	200	1	1	42.7121	1	2	
6	0	59.7779	0	936	1551	2975	4263	726	-13.8	200	1	1	60.1701	1	5	
7	0	67.3677	0	437	2761	2975	4263	651	-13.8	200	0	0	67.5471	1	0	
8	0	72.2568	0	936	1551	2975	4263	626	-13.8	200	1	0	72.7314	0	1	
9	1	87.8339	0	936	1551	2975	4263	626	-13.8	200	1	0	88.3644	0	1	
10	1	95.1913	0	936	1551	2975	4263	626	-13.8	200	1	1	95.9097	1	1	
11	0	103.6446	0	437	2761	2975	4263	751	-12.5	200	0	0	104.0187	1	4	
12	0	108.0695	0	936	1551	2975	4263	601	-10.0	200	1	1	108.6573	1	4	
13	0	123.0645	0	437	2761	2975	4263	551	-12.5	200	0	0	123.7304	1	3	
14	0	137.6227	0	936	1551	2975	4263	701	-10.0	200	1	0	138.0330	0	0	
15	1	156.0566	0	936	1551	2975	4263	701	-10.0	200	1	0	156.3974	0	0	
16	1	163.9936	0	936	1551	2975	4263	701	-10.0	200	1	1	164.9421	1	0	
17	0	175.8147	0	437	2761	2975	4263	576	-13.8	200	0	0	176.1642	1	1	
18	0	185.3372	0	936	1551	2975	4263	726	-12.5	200	1	1	185.8611	1	3	
19	0	192.9040	0	437	2761	2975	4263	651	-10.0	200	0	0	193.5679	1	3	
20	0	197.6446	0	936	1551	2975	4263	601	-12.5	200	1	1	198.1003	1	0	
21	0	215.3170	1	936	1551	2975	4263	626	-13.8	200	1	0	215.7359	0	0	
22	1	223.2878	0	936	1551	2975	4263	626	-13.8	200	1	1	223.7023	1	0	
23	0	233.2276	0	936	1551	2975	4263	676	-13.8	200	1	1	233.7197	1	3	
24	0	240.0353	0	437	2761	2975	4263	526	-13.8	200	0	1	240.6202	0	3	
25	1	252.7307	1	437	2761	2975	4263	526	-13.8	200	0	0	253.2189	1	3	
26	0	257.4681	0	437	2761	2975	4263	751	-13.8	200	0	0	257.7102	1	2	
27	0	262.0529	0	936	1551	2975	4263	526	-13.8	200	1	1	262.8272	1	4	
28	0	270.7429	1	936	1551	2975	4263	751	-11.3	200	1	1	271.1303	1	3	
29	0	276.4295	0	936	1551	2975	4263	726	-11.3	200	1	1	276.7329	1	5	
30	0	299.1494	0	437	2761	2975	4263	651	-11.3	200	0	0	299.5722	1	4	
31	0	303.6108	0	437	2761	2975	4263	551	-12.5	200	0	0	303.9442	1	2	
