Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	0.9648	1	936	1551	2975	4263	508	-6.0	200	1	0	2.5480	0	3	
2	1	7.0151	0	936	1551	2975	4263	508	-6.0	200	1	0	8.3249	0	3	
3	1	10.9915	0	936	1551	2975	4263	508	-6.0	200	1	0	12.7340	0	3	
4	1	16.8833	1	936	1551	2975	4263	508	-6.0	200	1	0	17.8994	0	3	
5	1	19.6731	0	936	1551	2975	4263	508	-6.0	200	1	0	24.9529	0	3	
6	1	35.7733	1	936	1551	2975	4263	508	-6.0	200	1	1	47.7323	1	3	
7	0	61.5319	0	437	2761	2975	4263	505	-15.0	200	0	0	74.0930	1	1	
8	0	82.6338	0	437	2761	2975	4263	501	-8.3	200	0	0	83.7323	1	0	
9	0	88.6175	0	437	2761	2975	4263	511	-6.0	200	0	0	89.3699	1	1	
10	0	99.3071	1	437	2761	2975	4263	503	-6.0	200	0	1	102.1618	0	5	
11	1	104.2716	0	437	2761	2975	4263	503	-6.0	200	0	0	105.4146	1	5	
12	0	111.2770	1	936	1551	2975	4263	510	-15.0	200	1	0	112.4248	0	2	
13	1	115.7242	0	936	1551	2975	4263	510	-15.0	200	1	1	116.9365	1	2	
14	0	118.6421	0	936	1551	2975	4263	504	-6.0	200	1	1	119.4946	1	5	
15	0	122.0234	1	936	1551	2975	4263	502	-10.5	200	1	0	122.8460	0	3	
16	1	127.1185	1	936	1551	2975	4263	502	-10.5	200	1	0	130.7233	0	3	
17	1	133.3713	0	936	1551	2975	4263	502	-10.5	200	1	0	134.4241	0	3	
18	1	146.1907	0	936	1551	2975	4263	502	-10.5	200	1	1	147.7733	1	3	
19	0	150.7423	1	936	1551	2975	4263	509	-6.0	200	1	0	152.0356	0	2	
20	1	155.1369	0	936	1551	2975	4263	509	-6.0	200	1	0	156.2855	0	2	
21	1	163.1136	1	936	1551	2975	4263	509	-6.0	200	1	1	168.0345	1	2	
22	0	174.6696	1	936	1551	2975	4263	506	-12.8	200	1	0	175.7099	0	2	
23	1	179.3776	0	936	1551	2975	4263	506	-12.8	200	1	1	181.3294	1	2	
24	0	189.4549	1	437	2761	2975	4263	511	-8.3	200	0	0	190.4235	1	2	
25	0	198.9169	0	936	1551	2975	4263	508	-8.3	200	1	1	200.2130	1	5	
26	0	208.6287	0	936	1551	2975	4263	505	-8.3	200	1	0	209.4066	0	2	
27	1	212.0889	0	936	1551	2975	4263	505	-8.3	200	1	1	213.8456	1	2	
28	0	219.2728	0	936	1551	2975	4263	504	-10.5	200	1	0	220.2198	0	5	
29	1	233.0800	1	936	1551	2975	4263	504	-10.5	200	1	1	235.2158	1	5	
30	0	237.5461	1	936	1551	2975	4263	509	-15.0	200	1	0	240.6537	0	1	
31	1	249.0666	0	936	1551	2975	4263	509	-15.0	200	1	0	253.9051	0	1	
32	1	277.2941	0	936	1551	2975	4263	509	-15.0	200	1	1	278.9395	1	1	
33	0	283.5736	0	437	2761	2975	4263	510	-15.0	200	0	0	284.6031	1	0	
34	0	300.1902	0	437	2761	2975	4263	501	-6.0	200	0	0	301.3751	1	3	
35	0	313.8881	0	437	2761	2975	4263	507	-6.0	200	0	0	315.2732	1	0	
36	0	317.1097	0	437	2761	2975	4263	503	-15.0	200	0	0	318.6615	1	2	
37	0	321.1927	0	437	2761	2975	4263	506	-6.0	200	0	0	322.6923	1	2	
38	0	325.4312	0	936	1551	2975	4263	506	-10.5	200	1	1	327.9487	1	2	
39	0	332.2028	1	437	2761	2975	4263	504	-15.0	200	0	1	333.2895	0	3	
40	1	337.4238	1	437	2761	2975	4263	504	-15.0	200	0	0	338.3076	1	3	
41	0	343.4342	0	437	2761	2975	4263	505	-10.5	200	0	0	344.1533	1	4	
42	0	345.6587	1	936	1551	2975	4263	501	-8.3	200	1	1	351.5300	1	1	
43	0	355.6320	0	936	1551	2975	4263	507	-12.8	200	1	0	357.3082	0	3	
44	1	362.7387	1	936	1551	2975	4263	507	-12.8	200	1	0	363.6071	0	3	
45	1	376.8162	0	936	1551	2975	4263	507	-12.8	200	1	0	377.4872	0	3	
46	1	383.3999	0	936	1551	2975	4263	507	-12.8	200	1	0	406.9032	0	3	
47	1	412.2740	1	936	1551	2975	4263	507	-12.8	200	1	0	429.9200	0	3	
48	1	440.3454	1	936	1551	2975	4263	507	-12.8	200	1	1	441.6238	1	3	
49	0	446.7080	0	437	2761	2975	4263	510	-8.3	200	0	0	447.1488	1	4	
50	0	453.8669	0	936	1551	2975	4263	502	-10.5	200	1	0	454.9818	0	4	
51	1	458.0545	1	936	1551	2975	4263	502	-10.5	200	1	1	459.1557	1	4	
52	0	462.6452	0	437	2761	2975	4263	503	-6.0	200	0	0	463.2971	1	4	
53	0	470.2657	0	936	1551	2975	4263	508	-8.3	200	1	0	471.3203	0	0	
54	1	476.6417	0	936	1551	2975	4263	508	-8.3	200	1	0	477.5460	0	0	
55	1	479.9869	1	936	1551	2975	4263	508	-8.3	200	1	1	481.1477	1	0	
56	0	484.2621	0	936	1551	2975	4263	511	-10.5	200	1	1	485.3617	1	0	
57	0	487.6337	0	936	1551	2975	4263	510	-12.8	200	1	0	488.6240	0	0	
58	1	499.6280	0	936	1551	2975	4263	510	-12.8	200	1	0	500.7686	0	0	
59	1	505.1188	0	936	1551	2975	4263	510	-12.8	200	1	0	506.0942	0	0	
60	1	509.7180	0	936	1551	2975	4263	510	-12.8	200	1	1	511.8332	1	0	
61	0	520.2914	0	936	1551	2975	4263	509	-12.8	200	1	1	521.8740	1	1	
62	0	533.9686	0	936	1551	2975	4263	504	-6.0	200	1	1	535.4502	1	4	
63	0	538.4771	1	437	2761	2975	4263	502	-12.8	200	0	0	539.4376	1	2	
64	0	547.0699	0	437	2761	2975	4263	501	-8.3	200	0	0	547.9695	1	3	
65	0	558.5087	1	437	2761	2975	4263	505	-10.5	200	0	0	559.3884	1	5	
66	0	565.6273	0	437	2761	2975	4263	506	-15.0	200	0	0	566.0291	1	5	
67	0	574.4552	1	437	2761	2975	4263	503	-12.8	200	0	0	574.7791	1	4	
68	0	580.6787	0	936	1551	2975	4263	507	-12.8	200	1	0	581.0103	0	5	
69	1	582.7806	1	936	1551	2975	4263	507	-12.8	200	1	0	583.3703	0	5	
70	1	585.3737	0	936	1551	2975	4263	507	-12.8	200	1	0	585.9869	0	5	
71	1	588.0161	0	936	1551	2975	4263	507	-12.8	200	1	0	589.0089	0	5	
72	1	593.3763	1	936	1551	2975	4263	507	-12.8	200	1	0	593.5525	0	5	
73	1	595.4072	0	936	1551	2975	4263	507	-12.8	200	1	1	596.0790	1	5	
74	0	599.4707	1	936	1551	2975	4263	511	-6.0	200	1	1	600.4013	1	0	
75	0	603.2986	0	936	1551	2975	4263	505	-15.0	200	1	0	603.8317	0	3	
76	1	609.8970	1	936	1551	2975	4263	505	-15.0	200	1	0	611.4857	0	3	
77	1	613.3895	0	936	1551	2975	4263	505	-15.0	200	1	1	615.1104	1	3	
78	0	621.3281	0	437	2761	2975	4263	504	-10.5	200	0	0	622.3287	1	1	
79	0	631.6582	1	437	2761	2975	4263	507	-12.8	200	0	0	632.3618	1	1	
80	0	645.6043	0	437	2761	2975	4263	506	-12.8	200	0	0	646.0506	1	5	
81	0	652.3915	1	437	2761	2975	4263	508	-8.3	200	0	0	652.9202	1	1	
