Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	111.6433	1	437	2761	2975	4263	510	-10.5	200	0	1	127.1882	0	5	
2	1	129.2719	0	437	2761	2975	4263	510	-10.5	200	0	1	135.0326	0	5	
3	1	137.5875	1	437	2761	2975	4263	510	-10.5	200	0	1	146.8826	0	5	
4	1	149.0955	1	437	2761	2975	4263	510	-10.5	200	0	1	166.1662	0	5	
5	1	169.4806	1	437	2761	2975	4263	510	-10.5	200	0	1	179.8572	0	5	
6	1	182.8724	0	437	2761	2975	4263	510	-10.5	200	0	0	185.2510	1	5	
7	0	189.8611	1	936	1551	2975	4263	504	-8.3	200	1	1	192.2925	1	3	
8	0	196.6663	1	936	1551	2975	4263	501	-8.3	200	1	1	198.9557	1	5	
9	0	202.6821	1	437	2761	2975	4263	509	-6.0	200	0	1	205.4458	0	1	
10	1	208.4787	1	437	2761	2975	4263	509	-6.0	200	0	1	210.6874	0	1	
11	1	212.3518	0	437	2761	2975	4263	509	-6.0	200	0	1	224.0202	0	1	
12	1	228.1734	0	437	2761	2975	4263	509	-6.0	200	0	1	229.0780	0	1	
13	1	230.9800	1	437	2761	2975	4263	509	-6.0	200	0	0	234.5571	1	1	
14	0	240.5207	1	936	1551	2975	4263	508	-15.0	200	1	1	243.8624	1	0	
15	0	248.6548	0	936	1551	2975	4263	502	-10.5	200	1	1	249.6658	1	2	
16	0	253.3870	1	437	2761	2975	4263	507	-12.8	200	0	1	255.5116	0	0	
17	1	257.5923	0	437	2761	2975	4263	507	-12.8	200	0	0	259.6346	1	0	
18	0	264.1773	1	936	1551	2975	4263	506	-10.5	200	1	1	266.8451	1	4	
19	0	270.2556	1	936	1551	2975	4263	503	-15.0	200	1	1	272.3478	1	1	
20	0	276.3043	1	936	1551	2975	4263	505	-8.3	200	1	1	278.3994	1	4	
21	0	281.8056	1	936	1551	2975	4263	509	-15.0	200	1	1	283.8634	1	5	
22	0	287.8075	1	936	1551	2975	4263	511	-10.5	200	1	1	289.6385	1	1	
23	0	293.2361	0	437	2761	2975	4263	507	-6.0	200	0	0	296.2336	1	3	
24	0	301.3029	0	437	2761	2975	4263	501	-8.3	200	0	1	305.2336	0	0	
25	1	311.1028	1	437	2761	2975	4263	501	-8.3	200	0	1	313.6135	0	0	
26	1	318.0830	0	437	2761	2975	4263	501	-8.3	200	0	0	319.7916	1	0	
27	0	323.9998	0	936	1551	2975	4263	508	-6.0	200	1	1	325.1498	1	2	
28	0	328.4756	1	936	1551	2975	4263	510	-6.0	200	1	1	330.2027	1	5	
29	0	334.0927	1	936	1551	2975	4263	506	-12.8	200	1	1	335.9838	1	1	
30	0	339.4312	0	437	2761	2975	4263	502	-6.0	200	0	1	340.4113	0	2	
31	1	344.2337	0	437	2761	2975	4263	502	-6.0	200	0	0	345.7160	1	2	
32	0	349.7182	1	437	2761	2975	4263	505	-10.5	200	0	1	355.3226	0	1	
33	1	357.6830	1	437	2761	2975	4263	505	-10.5	200	0	0	359.3888	1	1	
34	0	363.6419	1	437	2761	2975	4263	504	-15.0	200	0	1	368.9673	0	2	
35	1	370.9099	1	437	2761	2975	4263	504	-15.0	200	0	1	372.9605	0	2	
36	1	374.7384	1	437	2761	2975	4263	504	-15.0	200	0	0	377.4959	1	2	
37	0	384.2711	0	437	2761	2975	4263	503	-15.0	200	0	1	385.3964	0	1	
38	1	387.3668	1	437	2761	2975	4263	503	-15.0	200	0	0	390.0637	1	1	
39	0	393.3995	0	437	2761	2975	4263	509	-15.0	200	0	0	395.5482	1	3	
40	0	400.3545	1	437	2761	2975	4263	511	-12.8	200	0	1	402.7213	0	2	
41	1	404.5497	0	437	2761	2975	4263	511	-12.8	200	0	1	410.3090	0	2	
42	1	413.1315	0	437	2761	2975	4263	511	-12.8	200	0	1	414.4718	0	2	
