Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	3.3544	1	936	1551	2975	4263	510	-6.0	200	1	0	4.6528	0	2	
2	1	7.6345	1	936	1551	2975	4263	510	-6.0	200	1	1	15.6938	1	2	
3	0	17.8961	0	437	2761	2975	4263	506	-12.8	200	0	0	19.1661	1	4	
4	0	21.3892	0	437	2761	2975	4263	501	-15.0	200	0	0	23.0353	1	5	
5	0	29.9223	0	936	1551	2975	4263	503	-15.0	200	1	1	32.4956	1	1	
6	0	34.5084	0	437	2761	2975	4263	508	-15.0	200	0	1	35.3946	0	3	
7	1	36.9499	1	437	2761	2975	4263	508	-15.0	200	0	1	40.5401	0	3	
8	1	47.7563	0	437	2761	2975	4263	508	-15.0	200	0	0	49.0232	1	3	
9	0	54.8464	1	437	2761	2975	4263	502	-15.0	200	0	0	58.0963	1	2	
10	0	62.9429	0	936	1551	2975	4263	511	-12.8	200	1	1	64.2440	1	4	
11	0	66.1685	0	437	2761	2975	4263	507	-6.0	200	0	1	68.2312	0	2	
12	1	69.8371	1	437	2761	2975	4263	507	-6.0	200	0	1	73.3372	0	2	
13	1	78.4138	1	437	2761	2975	4263	507	-6.0	200	0	0	80.6382	1	2	
14	0	85.3508	0	437	2761	2975	4263	504	-6.0	200	0	0	86.6336	1	3	
15	0	92.7458	0	437	2761	2975	4263	509	-10.5	200	0	0	93.7315	1	2	
16	0	100.6173	1	936	1551	2975	4263	504	-12.8	200	1	0	110.1526	0	2	
17	1	114.3167	1	936	1551	2975	4263	504	-12.8	200	1	1	116.8846	1	2	
18	0	119.1366	0	437	2761	2975	4263	507	-6.0	200	0	0	120.2396	1	4	
19	0	123.7667	0	936	1551	2975	4263	502	-10.5	200	1	0	124.8665	0	5	
20	1	126.4827	1	936	1551	2975	4263	502	-10.5	200	1	0	129.8274	0	5	
21	1	134.0191	1	936	1551	2975	4263	502	-10.5	200	1	1	136.6174	1	5	
22	0	138.4264	1	437	2761	2975	4263	511	-15.0	200	0	1	142.0537	0	1	
