Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	10.4739	0	936	1551	2975	4263	501	-10.5	200	1	0	13.7585	0	3	
2	1	17.2333	1	936	1551	2975	4263	501	-10.5	200	1	0	19.7220	0	3	
3	1	24.0564	0	936	1551	2975	4263	501	-10.5	200	1	1	25.6666	1	3	
4	0	27.9972	1	437	2761	2975	4263	504	-10.5	200	0	0	30.3956	1	4	
5	0	34.5800	1	437	2761	2975	4263	502	-6.0	200	0	0	36.6416	1	3	
6	0	40.3287	0	936	1551	2975	4263	503	-6.0	200	1	1	43.2854	1	1	
7	0	44.6683	0	936	1551	2975	4263	506	-15.0	200	1	1	45.8700	1	3	
8	0	47.4885	1	936	1551	2975	4263	505	-12.8	200	1	1	50.0690	1	1	
9	0	53.4037	0	936	1551	2975	4263	508	-12.8	200	1	1	54.7413	1	4	
10	0	57.9063	0	936	1551	2975	4263	509	-15.0	200	1	1	59.0362	1	1	
11	0	62.9871	0	437	2761	2975	4263	510	-8.3	200	0	0	64.0384	1	4	
12	0	68.9432	1	936	1551	2975	4263	507	-6.0	200	1	0	71.2890	0	5	
13	1	75.3749	0	936	1551	2975	4263	507	-6.0	200	1	1	77.1739	1	5	
14	0	79.4986	1	936	1551	2975	4263	509	-6.0	200	1	1	82.1894	1	2	
15	0	85.6628	1	936	1551	2975	4263	501	-10.5	200	1	1	88.4651	1	4	
16	0	97.0642	0	437	2761	2975	4263	506	-12.8	200	0	0	97.9916	1	5	
17	0	103.0529	0	437	2761	2975	4263	504	-12.8	200	0	0	104.1156	1	2	
18	0	112.2108	0	936	1551	2975	4263	503	-12.8	200	1	1	113.5563	1	3	
19	0	117.0388	1	437	2761	2975	4263	508	-10.5	200	0	0	119.2947	1	2	
20	0	123.2927	0	936	1551	2975	4263	502	-15.0	200	1	1	124.7997	1	5	
21	0	127.6958	0	936	1551	2975	4263	510	-6.0	200	1	1	129.1078	1	0	
22	0	132.2715	1	936	1551	2975	4263	511	-15.0	200	1	1	135.2109	1	2	
23	0	138.9672	1	437	2761	2975	4263	507	-8.3	200	0	0	141.1462	1	5	
24	0	144.9716	0	437	2761	2975	4263	501	-15.0	200	0	0	144.9867	1	3	
25	0	149.1593	0	936	1551	2975	4263	505	-10.5	200	1	1	150.7691	1	0	
26	0	153.4022	0	936	1551	2975	4263	508	-12.8	200	1	1	155.3304	1	5	
27	0	158.5688	1	437	2761	2975	4263	511	-8.3	200	0	1	161.1821	0	1	
28	1	168.4066	1	437	2761	2975	4263	511	-8.3	200	0	1	172.7106	0	1	
29	1	178.1691	1	437	2761	2975	4263	511	-8.3	200	0	1	180.6952	0	1	
30	1	182.2961	0	437	2761	2975	4263	511	-8.3	200	0	0	183.6976	1	1	
31	0	188.3183	0	936	1551	2975	4263	507	-15.0	200	1	1	189.4779	1	0	
32	0	192.4013	0	936	1551	2975	4263	504	-8.3	200	1	1	193.5999	1	2	
33	0	196.4283	0	936	1551	2975	4263	510	-10.5	200	1	1	197.8416	1	5	
34	0	200.5750	1	936	1551	2975	4263	503	-6.0	200	1	0	202.8063	0	3	
35	1	206.3213	1	936	1551	2975	4263	503	-6.0	200	1	0	217.7581	0	3	
36	1	223.3008	1	936	1551	2975	4263	503	-6.0	200	1	1	225.7869	1	3	
37	0	228.4772	1	437	2761	2975	4263	509	-12.8	200	0	1	231.0514	0	3	
38	1	233.1625	1	437	2761	2975	4263	509	-12.8	200	0	0	236.9030	1	3	
39	0	240.7185	1	437	2761	2975	4263	502	-15.0	200	0	0	242.5879	1	2	
40	0	246.4385	0	437	2761	2975	4263	505	-10.5	200	0	0	248.0120	1	3	
41	0	251.8581	0	437	2761	2975	4263	501	-10.5	200	0	0	252.8656	1	1	
42	0	257.9211	0	437	2761	2975	4263	502	-12.8	200	0	0	257.9655	1	0	
43	0	264.0773	0	936	1551	2975	4263	506	-8.3	200	1	1	265.3839	1	0	
44	0	267.3414	0	437	2761	2975	4263	507	-15.0	200	0	0	268.4977	1	1	
45	0	272.1628	0	936	1551	2975	4263	509	-8.3	200	1	0	273.4291	0	4	
46	1	275.2238	1	936	1551	2975	4263	509	-8.3	200	1	1	278.0971	1	4	
47	0	281.0937	0	437	2761	2975	4263	511	-10.5	200	0	0	282.6624	1	5	
48	0	285.0333	0	437	2761	2975	4263	510	-6.0	200	0	0	286.2529	1	2	
49	0	295.1961	1	437	2761	2975	4263	504	-8.3	200	0	0	295.3165	1	0	
50	0	302.5763	0	437	2761	2975	4263	503	-6.0	200	0	0	302.6902	1	4	
51	0	308.1901	1	936	1551	2975	4263	509	-15.0	200	1	0	308.1987	0	4	
52	1	312.4389	1	936	1551	2975	4263	509	-15.0	200	1	0	312.5001	0	4	
53	1	316.4397	1	936	1551	2975	4263	509	-15.0	200	1	0	316.4942	0	4	
54	1	320.5778	0	936	1551	2975	4263	509	-15.0	200	1	0	320.6420	0	4	
55	1	333.2155	1	936	1551	2975	4263	509	-15.0	200	1	0	333.2389	0	4	
56	1	348.0184	0	936	1551	2975	4263	509	-15.0	200	1	1	349.5444	1	4	
57	0	351.6461	1	437	2761	2975	4263	506	-6.0	200	0	0	354.5773	1	1	
58	0	360.8901	0	437	2761	2975	4263	507	-15.0	200	0	0	360.8757	1	5	
59	0	381.9202	1	437	2761	2975	4263	511	-6.0	200	0	0	383.4711	1	0	
60	0	385.9301	1	437	2761	2975	4263	508	-8.3	200	0	0	388.4294	1	2	
61	0	393.1020	1	936	1551	2975	4263	501	-12.8	200	1	0	395.4203	0	2	
62	1	406.4881	1	936	1551	2975	4263	501	-12.8	200	1	0	409.0874	0	2	
63	1	435.2562	0	936	1551	2975	4263	501	-12.8	200	1	0	435.3565	0	2	
64	1	536.0192	0	936	1551	2975	4263	501	-12.8	200	1	0	537.4036	0	2	
65	1	585.0946	1	936	1551	2975	4263	501	-12.8	200	1	0	589.1151	0	2	
