Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	701.1789	0	437	2761	2975	4263	601	-11.3	200	0	1	719.6312	0	2	
2	1	741.0310	1	437	2761	2975	4263	601	-11.3	200	0	0	745.5779	1	2	
3	0	750.6089	0	936	1551	2975	4263	551	-12.5	200	1	1	752.2363	1	4	
4	0	755.2635	0	936	1551	2975	4263	701	-10.0	200	1	0	757.4925	0	2	
5	1	764.2998	0	936	1551	2975	4263	701	-10.0	200	1	0	765.6494	0	2	
6	1	785.2954	0	936	1551	2975	4263	701	-10.0	200	1	0	796.4297	0	2	
7	1	819.7507	0	936	1551	2975	4263	701	-10.0	200	1	0	821.7314	0	2	
8	1	830.2407	0	936	1551	2975	4263	701	-10.0	200	1	1	831.9713	1	2	
9	0	841.0129	0	936	1551	2975	4263	626	-13.8	200	1	0	842.1422	0	0	
10	1	856.8877	1	936	1551	2975	4263	626	-13.8	200	1	1	859.7697	1	0	
11	0	867.7124	0	437	2761	2975	4263	501	-15.0	200	0	0	869.1402	1	3	
12	0	874.5121	0	936	1551	2975	4263	591	-12.5	200	1	0	875.6444	0	2	
13	1	889.7123	0	936	1551	2975	4263	591	-12.5	200	1	1	891.1090	1	2	
14	0	900.3414	0	437	2761	2975	4263	516	-13.8	200	0	0	900.9290	1	2	
15	0	905.6095	0	936	1551	2975	4263	606	-15.0	200	1	1	906.4524	1	2	
16	0	922.3328	0	936	1551	2975	4263	651	-10.0	200	1	1	922.9921	1	0	
17	0	933.7721	0	936	1551	2975	4263	636	-15.0	200	1	1	934.4769	1	0	
18	0	949.2350	0	936	1551	2975	4263	531	-10.0	200	1	1	950.5039	1	3	
19	0	954.8868	0	936	1551	2975	4263	561	-13.8	200	1	0	956.5753	0	2	
20	1	978.8713	0	936	1551	2975	4263	561	-13.8	200	1	1	979.6982	1	2	
21	0	993.4356	0	437	2761	2975	4263	576	-11.3	200	0	0	994.2920	1	5	
22	0	999.0593	0	437	2761	2975	4263	651	-12.5	200	0	0	999.6599	1	4	
23	0	1006.6346	0	437	2761	2975	4263	621	-10.0	200	0	0	1007.6106	1	1	
24	0	1014.2951	0	936	1551	2975	4263	591	-12.5	200	1	0	1014.6761	0	0	
25	1	1022.0371	0	936	1551	2975	4263	591	-12.5	200	1	0	1022.4236	0	0	
26	1	1031.0282	0	936	1551	2975	4263	591	-12.5	200	1	1	1031.9996	1	0	
27	0	1047.0060	0	437	2761	2975	4263	636	-12.5	200	0	0	1047.4309	1	3	
28	0	1052.0240	0	437	2761	2975	4263	606	-10.0	200	0	0	1052.6604	1	5	
29	0	1057.8038	0	437	2761	2975	4263	516	-13.8	200	0	0	1058.2371	1	4	
30	0	1065.7106	0	936	1551	2975	4263	546	-11.3	200	1	1	1066.4569	1	4	
31	0	1076.7707	0	437	2761	2975	4263	621	-15.0	200	0	0	1077.1200	1	4	
32	0	1081.8381	0	936	1551	2975	4263	651	-12.5	200	1	1	1082.9353	1	3	
33	0	1086.3781	0	936	1551	2975	4263	636	-13.8	200	1	1	1086.7665	1	5	
34	0	1098.5225	0	936	1551	2975	4263	501	-15.0	200	1	0	1099.4671	0	1	
35	1	1106.6816	0	936	1551	2975	4263	501	-15.0	200	1	0	1107.3483	0	1	
36	1	1118.0453	0	936	1551	2975	4263	501	-15.0	200	1	1	1118.8050	1	1	
37	0	1127.4630	1	437	2761	2975	4263	561	-15.0	200	0	0	1128.0013	1	1	
38	0	1132.3822	0	936	1551	2975	4263	531	-13.8	200	1	1	1133.8879	1	3	
39	0	1141.2367	0	936	1551	2975	4263	546	-10.0	200	1	0	1141.9588	0	4	
40	1	1159.1459	0	936	1551	2975	4263	546	-10.0	200	1	0	1160.5805	0	4	
41	1	1169.1877	0	936	1551	2975	4263	546	-10.0	200	1	0	1170.0055	0	4	
42	1	1175.9844	0	936	1551	2975	4263	546	-10.0	200	1	1	1176.9615	1	4	
43	0	1183.6443	0	936	1551	2975	4263	516	-13.8	200	1	0	1185.0478	0	1	
44	1	1193.7329	0	936	1551	2975	4263	516	-13.8	200	1	1	1194.3672	1	1	
45	0	1206.0466	1	936	1551	2975	4263	591	-11.3	200	1	0	1208.3216	0	5	
46	1	1223.4820	0	936	1551	2975	4263	591	-11.3	200	1	1	1224.4738	1	5	
47	0	1228.0165	0	437	2761	2975	4263	576	-12.5	200	0	0	1228.6158	1	1	
48	0	1232.4413	0	936	1551	2975	4263	531	-15.0	200	1	0	1233.5826	0	3	
49	1	1244.0800	0	936	1551	2975	4263	531	-15.0	200	1	1	1244.9038	1	3	
50	0	1249.8072	1	437	2761	2975	4263	651	-15.0	200	0	0	1250.3692	1	2	
51	0	1255.1579	0	936	1551	2975	4263	591	-10.0	200	1	1	1256.8726	1	1	
52	0	1260.1796	0	936	1551	2975	4263	621	-11.3	200	1	0	1261.9112	0	0	
53	1	1273.8537	1	936	1551	2975	4263	621	-11.3	200	1	0	1274.9585	0	0	
54	1	1285.0472	0	936	1551	2975	4263	621	-11.3	200	1	1	1287.6924	1	0	
55	0	1292.1808	0	437	2761	2975	4263	546	-10.0	200	0	0	1293.4228	1	2	
56	0	1298.5130	0	437	2761	2975	4263	636	-13.8	200	0	0	1299.2247	1	1	
57	0	1304.8168	0	437	2761	2975	4263	576	-12.5	200	0	0	1305.6487	1	2	
58	0	1310.1473	0	437	2761	2975	4263	501	-10.0	200	0	0	1310.9956	1	0	
59	0	1315.8055	0	437	2761	2975	4263	561	-15.0	200	0	0	1316.3575	1	0	
60	0	1320.8407	0	437	2761	2975	4263	516	-11.3	200	0	0	1321.5044	1	0	
61	0	1326.5991	0	936	1551	2975	4263	636	-15.0	200	1	1	1327.2081	1	4	
62	0	1332.1440	0	437	2761	2975	4263	576	-11.3	200	0	0	1332.6870	1	4	
63	0	1337.2524	1	437	2761	2975	4263	516	-12.5	200	0	0	1338.8784	1	0	
64	0	1343.3949	0	437	2761	2975	4263	501	-13.8	200	0	0	1344.3051	1	5	
65	0	1348.0212	0	437	2761	2975	4263	621	-10.0	200	0	0	1349.2378	1	3	
66	0	1354.6960	0	437	2761	2975	4263	651	-11.3	200	0	0	1355.3760	1	3	
67	0	1358.8514	1	437	2761	2975	4263	606	-10.0	200	0	0	1359.9080	1	4	
68	0	1364.0888	0	437	2761	2975	4263	591	-13.8	200	0	1	1366.6146	0	0	
69	1	1385.0858	0	437	2761	2975	4263	591	-13.8	200	0	0	1389.4787	1	0	
70	0	1393.4671	0	437	2761	2975	4263	546	-11.3	200	0	0	1394.3451	1	1	
71	0	1398.6492	0	936	1551	2975	4263	561	-11.3	200	1	1	1399.8550	1	2	
72	0	1403.9258	0	936	1551	2975	4263	531	-11.3	200	1	1	1405.0014	1	3	
73	0	1408.0860	0	936	1551	2975	4263	546	-12.5	200	1	0	1409.7034	0	5	
74	1	1424.9430	0	936	1551	2975	4263	546	-12.5	200	1	1	1426.7800	1	5	
75	0	1430.8655	0	936	1551	2975	4263	516	-15.0	200	1	0	1431.9726	0	5	
