Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	3.8291	0	936	1551	2975	4263	511	-20.0	200	1	0	26.0124	0	4	
2	1	27.7190	1	936	1551	2975	4263	511	-20.0	200	1	1	28.7568	1	4	
3	0	33.1726	1	437	2761	2975	4263	508	-6.0	200	0	1	36.1082	0	1	
4	1	40.3863	0	437	2761	2975	4263	508	-6.0	200	0	1	41.2165	0	1	
5	1	43.1159	1	437	2761	2975	4263	508	-6.0	200	0	1	46.5117	0	1	
6	1	52.2320	1	437	2761	2975	4263	508	-6.0	200	0	0	55.1736	1	1	
7	0	62.4685	1	936	1551	2975	4263	507	-11.0	200	1	0	65.2304	0	0	
8	1	68.8868	1	936	1551	2975	4263	507	-11.0	200	1	1	72.6154	1	0	
9	0	75.5985	0	936	1551	2975	4263	505	-11.0	200	1	1	76.8067	1	1	
10	0	80.8447	1	936	1551	2975	4263	502	-20.0	200	1	1	82.9387	1	5	
11	0	85.8169	0	437	2761	2975	4263	504	-10.5	200	0	0	87.7988	1	2	
12	0	91.2310	1	936	1551	2975	4263	503	-20.0	200	1	0	93.2149	0	1	
13	1	95.9593	1	936	1551	2975	4263	503	-20.0	200	1	1	98.6733	1	1	
14	0	102.1582	0	936	1551	2975	4263	501	-13.3	200	1	1	104.5183	1	1	
15	0	108.6995	0	936	1551	2975	4263	506	-20.0	200	1	1	109.4963	1	0	
16	0	112.2002	0	437	2761	2975	4263	509	-6.0	200	0	1	113.1025	0	4	
17	1	117.0576	0	437	2761	2975	4263	509	-6.0	200	0	1	117.8139	0	4	
18	1	122.2916	0	437	2761	2975	4263	509	-6.0	200	0	0	124.3749	1	4	
19	0	129.4581	1	437	2761	2975	4263	503	-15.0	200	0	1	131.6564	0	2	
20	1	138.2923	1	437	2761	2975	4263	503	-15.0	200	0	1	140.9017	0	2	
21	1	145.2925	0	437	2761	2975	4263	503	-15.0	200	0	0	147.3541	1	2	
22	0	150.4733	1	936	1551	2975	4263	502	-17.8	200	1	1	153.0421	1	5	
23	0	157.2015	1	437	2761	2975	4263	507	-6.0	200	0	1	159.8249	0	2	
24	1	164.8563	1	437	2761	2975	4263	507	-6.0	200	0	0	170.3969	1	2	
25	0	174.5589	1	437	2761	2975	4263	511	-15.0	200	0	1	177.8312	0	3	
26	1	183.8128	1	437	2761	2975	4263	511	-15.0	200	0	1	186.2408	0	3	
27	1	189.9138	1	437	2761	2975	4263	511	-15.0	200	0	1	196.7140	0	3	
28	1	201.2716	0	437	2761	2975	4263	511	-15.0	200	0	1	203.0647	0	3	
29	1	209.7464	0	437	2761	2975	4263	511	-15.0	200	0	0	211.4637	1	3	
30	0	215.8903	0	437	2761	2975	4263	504	-6.0	200	0	0	217.2214	1	5	
31	0	222.9298	1	437	2761	2975	4263	506	-12.8	200	0	0	224.8510	1	5	
32	0	232.3798	1	437	2761	2975	4263	510	-12.8	200	0	1	237.2149	0	2	
33	1	242.0745	0	437	2761	2975	4263	510	-12.8	200	0	1	243.3425	0	2	
34	1	247.2601	1	437	2761	2975	4263	510	-12.8	200	0	0	249.9773	1	2	
35	0	254.0318	1	936	1551	2975	4263	508	-17.8	200	1	1	256.9878	1	2	
36	0	260.7779	1	936	1551	2975	4263	505	-13.3	200	1	1	262.8493	1	5	
37	0	266.2678	1	437	2761	2975	4263	501	-10.5	200	0	1	268.8924	0	0	
38	1	271.8082	1	437	2761	2975	4263	501	-10.5	200	0	0	274.7614	1	0	
39	0	277.4349	0	437	2761	2975	4263	505	-15.0	200	0	1	288.2316	0	5	
40	1	293.4041	0	437	2761	2975	4263	505	-15.0	200	0	0	295.3571	1	5	
41	0	300.7191	1	936	1551	2975	4263	510	-17.8	200	1	1	303.3434	1	1	
42	0	306.8890	1	437	2761	2975	4263	504	-15.0	200	0	1	309.6955	0	1	
43	1	317.6503	0	437	2761	2975	4263	504	-15.0	200	0	0	318.5979	1	1	
44	0	321.7090	0	437	2761	2975	4263	502	-8.3	200	0	1	323.0634	0	2	
45	1	329.9179	0	437	2761	2975	4263	502	-8.3	200	0	1	331.1764	0	2	
46	1	338.0258	0	437	2761	2975	4263	502	-8.3	200	0	1	339.2758	0	2	
47	1	347.6536	1	437	2761	2975	4263	502	-8.3	200	0	0	351.5784	1	2	
48	0	354.6546	0	936	1551	2975	4263	509	-13.3	200	1	1	355.7662	1	2	
49	0	360.3868	1	936	1551	2975	4263	507	-15.5	200	1	1	365.8604	1	0	
50	0	371.6532	0	936	1551	2975	4263	506	-17.8	200	1	1	373.4260	1	0	
51	0	381.8281	1	936	1551	2975	4263	511	-20.0	200	1	1	383.2797	1	2	
52	0	391.2867	1	936	1551	2975	4263	503	-17.8	200	1	0	408.6540	0	4	
53	1	423.4233	0	936	1551	2975	4263	503	-17.8	200	1	1	424.7376	1	4	
54	0	429.5652	0	437	2761	2975	4263	501	-15.0	200	0	1	430.2288	0	4	
55	1	444.1358	0	437	2761	2975	4263	501	-15.0	200	0	1	445.0499	0	4	
56	1	499.3198	1	437	2761	2975	4263	501	-15.0	200	0	0	518.4011	1	4	
57	0	523.8254	0	437	2761	2975	4263	511	-10.5	200	0	1	525.5813	0	3	
58	1	613.9580	0	437	2761	2975	4263	511	-10.5	200	0	1	646.7494	0	3	
59	1	654.2237	0	437	2761	2975	4263	511	-10.5	200	0	1	714.2530	0	3	
