Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	255.0834	0	437	2761	2975	4263	501	-15.0	200	0	0	255.5640	1	0	
2	0	259.0802	0	437	2761	2975	4263	576	-12.5	200	0	0	259.3688	1	5	
3	0	267.5979	0	437	2761	2975	4263	726	-10.0	200	0	0	268.0501	1	1	
4	0	279.6468	0	936	1551	2975	4263	701	-15.0	200	1	0	280.0355	0	4	
5	1	287.3784	0	936	1551	2975	4263	701	-15.0	200	1	1	288.5276	1	4	
6	0	291.2312	0	437	2761	2975	4263	526	-11.3	200	0	0	293.0822	1	0	
7	0	303.8839	0	437	2761	2975	4263	676	-13.8	200	0	0	304.1935	1	4	
8	0	310.8566	0	437	2761	2975	4263	751	-15.0	200	0	0	311.3869	1	4	
9	0	320.5242	0	437	2761	2975	4263	551	-11.3	200	0	1	321.4889	0	2	
10	1	327.7606	0	437	2761	2975	4263	551	-11.3	200	0	0	328.5273	1	2	
11	0	333.6076	0	936	1551	2975	4263	626	-12.5	200	1	1	334.4169	1	2	
12	0	336.4684	0	437	2761	2975	4263	601	-12.5	200	0	0	336.8901	1	4	
13	0	346.4557	0	437	2761	2975	4263	726	-13.8	200	0	1	350.0614	0	1	
14	1	356.9512	0	437	2761	2975	4263	726	-13.8	200	0	0	357.9725	1	1	
15	0	366.5272	0	437	2761	2975	4263	701	-10.0	200	0	0	366.9736	1	0	
16	0	373.3612	0	936	1551	2975	4263	676	-10.0	200	1	1	374.0233	1	1	
17	0	385.2605	0	936	1551	2975	4263	651	-11.3	200	1	0	385.6889	0	3	
18	1	398.1207	0	936	1551	2975	4263	651	-11.3	200	1	0	398.3981	0	3	
19	1	405.3156	0	936	1551	2975	4263	651	-11.3	200	1	0	405.7765	0	3	
20	1	415.3222	0	936	1551	2975	4263	651	-11.3	200	1	0	415.8329	0	3	
21	1	421.9681	0	936	1551	2975	4263	651	-11.3	200	1	1	422.8130	1	3	
22	0	435.2057	0	437	2761	2975	4263	576	-13.8	200	0	0	436.2757	1	3	
23	0	442.5814	0	437	2761	2975	4263	526	-10.0	200	0	0	442.9665	1	2	
24	0	449.5090	1	936	1551	2975	4263	551	-13.8	200	1	0	449.9803	0	3	
25	1	457.8465	0	936	1551	2975	4263	551	-13.8	200	1	0	458.2853	0	3	
26	1	465.3048	0	936	1551	2975	4263	551	-13.8	200	1	1	466.1348	1	3	
27	0	470.5878	0	936	1551	2975	4263	501	-15.0	200	1	0	471.0646	0	5	
28	1	481.2044	1	936	1551	2975	4263	501	-15.0	200	1	1	482.3031	1	5	
29	0	489.9638	0	437	2761	2975	4263	626	-12.5	200	0	1	490.4919	0	1	
30	1	496.8972	0	437	2761	2975	4263	626	-12.5	200	0	0	497.3189	1	1	
31	0	509.1939	0	437	2761	2975	4263	751	-10.0	200	0	1	509.6903	0	5	
32	1	521.7450	0	437	2761	2975	4263	751	-10.0	200	0	0	522.0909	1	5	
33	0	531.1119	0	936	1551	2975	4263	726	-15.0	200	1	1	531.9649	1	0	
34	0	535.9080	0	936	1551	2975	4263	576	-15.0	200	1	1	536.6323	1	3	
35	0	546.4778	0	936	1551	2975	4263	676	-10.0	200	1	0	547.0889	0	5	
36	1	554.7675	0	936	1551	2975	4263	676	-10.0	200	1	1	555.6546	1	5	
37	0	559.2598	0	936	1551	2975	4263	701	-12.5	200	1	1	560.1180	1	4	
38	0	567.5225	0	936	1551	2975	4263	551	-12.5	200	1	1	568.0210	1	1	
39	0	575.7663	0	936	1551	2975	4263	501	-11.3	200	1	0	576.1271	0	1	
40	1	581.8559	0	936	1551	2975	4263	501	-11.3	200	1	0	582.4183	0	1	
41	1	590.4743	0	936	1551	2975	4263	501	-11.3	200	1	1	591.0804	1	1	
42	0	606.7724	0	936	1551	2975	4263	751	-13.8	200	1	1	607.5129	1	1	
43	0	612.2043	0	936	1551	2975	4263	601	-11.3	200	1	1	613.0274	1	0	
44	0	627.8531	0	437	2761	2975	4263	526	-15.0	200	0	0	628.3216	1	2	
45	0	635.2811	0	936	1551	2975	4263	651	-12.5	200	1	1	636.6293	1	3	
46	0	639.9954	0	437	2761	2975	4263	726	-11.3	200	0	1	640.5865	0	3	
47	1	648.7997	0	437	2761	2975	4263	726	-11.3	200	0	0	649.5046	1	3	
48	0	653.6923	0	936	1551	2975	4263	526	-12.5	200	1	1	654.5882	1	0	
49	0	660.2106	0	437	2761	2975	4263	701	-13.8	200	0	1	660.5816	0	5	
50	1	670.1542	0	437	2761	2975	4263	701	-13.8	200	0	1	670.9387	0	5	
51	1	677.8581	1	437	2761	2975	4263	701	-13.8	200	0	0	678.9473	1	5	
52	0	683.8708	0	437	2761	2975	4263	501	-11.3	200	0	0	684.1419	1	4	
53	0	691.1077	0	936	1551	2975	4263	626	-15.0	200	1	1	692.1021	1	2	
54	0	701.3931	0	437	2761	2975	4263	751	-12.5	200	0	1	702.0706	0	3	
55	1	716.9114	1	437	2761	2975	4263	751	-12.5	200	0	0	718.0405	1	3	
56	0	721.5861	0	437	2761	2975	4263	651	-12.5	200	0	0	722.1024	1	0	
57	0	726.0531	0	437	2761	2975	4263	551	-15.0	200	0	0	726.3370	1	5	
58	0	730.9597	0	936	1551	2975	4263	601	-11.3	200	1	0	731.1822	0	5	
59	1	738.1105	0	936	1551	2975	4263	601	-11.3	200	1	0	738.7452	0	5	
60	1	745.0993	0	936	1551	2975	4263	601	-11.3	200	1	1	745.8641	1	5	
61	0	749.6258	0	936	1551	2975	4263	576	-10.0	200	1	0	750.0039	0	4	
62	1	759.5669	0	936	1551	2975	4263	576	-10.0	200	1	1	760.7689	1	4	
63	0	777.7296	1	437	2761	2975	4263	526	-15.0	200	0	0	778.8399	1	1	
64	0	782.1667	0	936	1551	2975	4263	501	-13.8	200	1	0	783.0086	0	5	
