Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	6.1978	1	730	2058	2857	4205	751	-17.0	200	0	1	6.9715	0	0	
2	1	16.2600	0	730	2058	2857	4205	751	-17.0	200	0	0	17.5232	1	0	
3	0	21.9198	0	730	2058	2857	4205	601	-17.0	200	0	1	23.2935	0	1	
4	1	29.3359	0	730	2058	2857	4205	601	-17.0	200	0	1	30.2567	0	1	
5	1	39.1096	0	730	2058	2857	4205	601	-17.0	200	0	0	40.7888	1	1	
6	0	46.0990	0	730	2058	2857	4205	651	-17.0	200	0	1	46.5702	0	2	
7	1	59.4296	0	730	2058	2857	4205	651	-17.0	200	0	1	59.9290	0	2	
8	1	65.8518	1	730	2058	2857	4205	651	-17.0	200	0	0	66.6338	1	2	
9	0	72.2887	0	460	1105	2857	4205	801	-15.0	200	1	0	75.9571	0	2	
10	1	83.7368	0	460	1105	2857	4205	801	-15.0	200	1	1	84.9203	1	2	
11	0	102.3777	1	730	2058	2857	4205	951	-17.0	200	0	0	102.8334	1	5	
12	0	107.6621	1	460	1105	2857	4205	701	-15.0	200	1	0	117.4225	0	1	
13	1	122.8865	0	460	1105	2857	4205	701	-15.0	200	1	1	123.3683	1	1	
14	0	127.7773	0	730	2058	2857	4205	501	-17.0	200	0	0	128.3883	1	4	
15	0	133.9168	0	460	1105	2857	4205	851	-15.0	200	1	0	134.4820	0	5	
16	1	147.7721	0	460	1105	2857	4205	851	-15.0	200	1	0	148.0504	0	5	
17	1	155.3184	0	460	1105	2857	4205	851	-15.0	200	1	1	161.1172	1	5	
18	0	168.4129	0	730	2058	2857	4205	1001	-17.0	200	0	1	168.8900	0	5	
19	1	177.9629	0	730	2058	2857	4205	1001	-17.0	200	0	1	178.8053	0	5	
20	1	185.5327	0	730	2058	2857	4205	1001	-17.0	200	0	0	186.0781	1	5	
21	0	191.6914	0	460	1105	2857	4205	901	-15.0	200	1	1	193.1114	1	0	
22	0	197.6392	0	460	1105	2857	4205	501	-15.0	200	1	0	198.4902	0	4	
23	1	204.7071	0	460	1105	2857	4205	501	-15.0	200	1	0	205.4818	0	4	
24	1	210.8013	0	460	1105	2857	4205	501	-15.0	200	1	1	211.5862	1	4	
25	0	215.8370	0	460	1105	2857	4205	601	-15.0	200	1	0	216.7062	0	3	
26	1	221.6379	0	460	1105	2857	4205	601	-15.0	200	1	1	222.2114	1	3	
27	0	231.4362	0	460	1105	2857	4205	651	-15.0	200	1	0	231.9170	0	0	
28	1	237.3316	0	460	1105	2857	4205	651	-15.0	200	1	1	237.9452	1	0	
29	0	246.3308	0	730	2058	2857	4205	951	-17.0	200	0	1	246.6515	0	4	
30	1	252.1063	0	730	2058	2857	4205	951	-17.0	200	0	0	252.4317	1	4	
31	0	259.3367	0	730	2058	2857	4205	901	-17.0	200	0	0	259.4199	1	3	
32	0	264.5769	0	460	1105	2857	4205	851	-15.0	200	1	1	265.1293	1	5	
33	0	269.4715	0	460	1105	2857	4205	751	-15.0	200	1	0	269.9594	0	0	
34	1	274.2093	0	460	1105	2857	4205	751	-15.0	200	1	1	274.9454	1	0	
35	0	281.6804	0	460	1105	2857	4205	551	-15.0	200	1	1	282.6861	1	2	
36	0	286.1992	0	460	1105	2857	4205	701	-15.0	200	1	1	286.6192	1	5	
37	0	290.8621	0	730	2058	2857	4205	801	-17.0	200	0	0	291.3515	1	5	
38	0	296.1981	0	730	2058	2857	4205	801	-17.0	200	0	0	296.6798	1	4	
39	0	301.0173	0	730	2058	2857	4205	851	-17.0	200	0	0	301.4555	1	2	
40	0	305.4049	0	730	2058	2857	4205	701	-17.0	200	0	1	305.9224	0	0	
41	1	309.7755	0	730	2058	2857	4205	701	-17.0	200	0	1	310.4749	0	0	
42	1	315.9084	0	730	2058	2857	4205	701	-17.0	200	0	0	316.5112	1	0	
43	0	320.4247	0	460	1105	2857	4205	551	-15.0	200	1	1	321.2798	1	1	
44	0	325.4958	0	730	2058	2857	4205	751	-17.0	200	0	0	326.1815	1	1	
45	0	330.5210	0	460	1105	2857	4205	651	-15.0	200	1	1	331.0264	1	3	
46	0	341.4544	0	730	2058	2857	4205	951	-17.0	200	0	0	341.8353	1	3	
47	0	345.9685	0	730	2058	2857	4205	601	-17.0	200	0	1	346.5343	0	2	
48	1	351.4440	0	730	2058	2857	4205	601	-17.0	200	0	1	351.9996	0	2	
49	1	369.9584	0	730	2058	2857	4205	601	-17.0	200	0	0	370.9223	1	2	
50	0	378.2469	0	460	1105	2857	4205	1001	-15.0	200	1	0	378.5112	0	3	
51	1	411.3972	0	460	1105	2857	4205	1001	-15.0	200	1	0	412.2968	0	3	
52	1	420.9598	1	460	1105	2857	4205	1001	-15.0	200	1	1	421.5076	1	3	
53	0	426.4570	0	730	2058	2857	4205	501	-17.0	200	0	1	429.4028	0	3	
54	1	436.3590	0	730	2058	2857	4205	501	-17.0	200	0	0	437.1522	1	3	
55	0	444.3557	0	730	2058	2857	4205	901	-17.0	200	0	1	444.6572	0	1	
56	1	454.0765	0	730	2058	2857	4205	901	-17.0	200	0	0	454.5553	1	1	
57	0	459.1963	0	730	2058	2857	4205	501	-17.0	200	0	0	460.0260	1	0	
58	0	463.6802	0	460	1105	2857	4205	601	-15.0	200	1	1	464.4602	1	4	
59	0	467.8676	0	460	1105	2857	4205	801	-15.0	200	1	0	468.4416	0	2	
60	1	475.7914	0	460	1105	2857	4205	801	-15.0	200	1	1	476.3556	1	2	
61	0	483.2589	0	460	1105	2857	4205	1001	-15.0	200	1	1	483.7614	1	1	
62	0	487.7349	0	460	1105	2857	4205	551	-15.0	200	1	1	488.7036	1	4	
63	0	492.5464	0	460	1105	2857	4205	651	-15.0	200	1	0	493.4324	0	2	
64	1	498.9149	0	460	1105	2857	4205	651	-15.0	200	1	1	499.3940	1	2	
65	0	503.8859	0	730	2058	2857	4205	751	-17.0	200	0	1	504.2576	0	4	
66	1	523.5760	0	730	2058	2857	4205	751	-17.0	200	0	0	530.0455	1	4	
67	0	534.4046	0	730	2058	2857	4205	701	-17.0	200	0	0	534.5005	1	3	
68	0	541.4410	0	460	1105	2857	4205	951	-15.0	200	1	0	542.1246	0	4	
69	1	547.2039	0	460	1105	2857	4205	951	-15.0	200	1	0	564.4234	0	4	
70	1	570.9469	0	460	1105	2857	4205	951	-15.0	200	1	1	573.4223	1	4	
71	0	577.2278	0	730	2058	2857	4205	551	-17.0	200	0	1	578.1426	0	1	
