Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	3.5249	0	460	1105	2857	4205	701	-15.0	200	1	1	7.8405	1	5	
2	0	14.7051	0	730	2058	2857	4205	901	-17.0	200	0	1	15.1560	0	1	
3	1	22.6949	0	730	2058	2857	4205	901	-17.0	200	0	1	22.8898	0	1	
4	1	29.1640	0	730	2058	2857	4205	901	-17.0	200	0	1	29.6908	0	1	
5	1	43.3036	0	730	2058	2857	4205	901	-17.0	200	0	1	43.6427	0	1	
6	1	50.1663	0	730	2058	2857	4205	901	-17.0	200	0	1	50.5351	0	1	
7	1	56.8691	0	730	2058	2857	4205	901	-17.0	200	0	0	57.8272	1	1	
8	0	63.5676	0	730	2058	2857	4205	551	-17.0	200	0	0	64.0409	1	0	
9	0	74.1121	0	460	1105	2857	4205	951	-15.0	200	1	1	74.4105	1	4	
10	0	79.4421	0	460	1105	2857	4205	501	-15.0	200	1	1	79.6993	1	5	
11	0	84.5527	0	730	2058	2857	4205	601	-17.0	200	0	0	85.3297	1	3	
12	0	94.1345	0	460	1105	2857	4205	1001	-15.0	200	1	1	94.4734	1	1	
13	0	107.9001	0	730	2058	2857	4205	851	-17.0	200	0	0	109.2835	1	2	
14	0	113.7693	0	730	2058	2857	4205	751	-17.0	200	0	0	114.1330	1	4	
15	0	118.3999	0	730	2058	2857	4205	651	-17.0	200	0	0	118.8576	1	1	
16	0	131.5203	0	460	1105	2857	4205	751	-15.0	200	1	1	131.9072	1	3	
17	0	139.8688	0	460	1105	2857	4205	801	-15.0	200	1	1	140.0538	1	1	
18	0	144.1912	0	460	1105	2857	4205	601	-15.0	200	1	0	145.3506	0	2	
19	1	150.9757	0	460	1105	2857	4205	601	-15.0	200	1	1	151.2004	1	2	
20	0	155.3508	0	460	1105	2857	4205	651	-15.0	200	1	0	155.8326	0	3	
21	1	164.2018	0	460	1105	2857	4205	651	-15.0	200	1	1	164.4632	1	3	
22	0	174.4104	1	730	2058	2857	4205	951	-17.0	200	0	0	175.7389	1	2	
23	0	180.4752	0	460	1105	2857	4205	851	-15.0	200	1	1	183.0770	1	1	
24	0	187.4758	0	730	2058	2857	4205	701	-17.0	200	0	0	188.2021	1	4	
25	0	191.5621	0	460	1105	2857	4205	551	-15.0	200	1	1	191.8210	1	4	
26	0	203.0142	0	730	2058	2857	4205	901	-17.0	200	0	1	203.2803	0	1	
27	1	210.0011	1	730	2058	2857	4205	901	-17.0	200	0	0	211.1630	1	1	
28	0	216.4734	1	460	1105	2857	4205	1001	-15.0	200	1	0	220.7914	0	0	
29	1	234.4655	0	460	1105	2857	4205	1001	-15.0	200	1	1	234.7719	1	0	
30	0	239.2751	0	460	1105	2857	4205	601	-15.0	200	1	1	239.6731	1	5	
31	0	243.5402	0	730	2058	2857	4205	751	-17.0	200	0	0	244.3599	1	5	
32	0	247.8135	0	730	2058	2857	4205	501	-17.0	200	0	0	248.1085	1	4	
33	0	255.8130	0	460	1105	2857	4205	801	-15.0	200	1	1	256.1056	1	2	
34	0	259.2838	0	730	2058	2857	4205	551	-17.0	200	0	0	259.9841	1	5	
35	0	279.6469	0	730	2058	2857	4205	951	-17.0	200	0	0	280.2950	1	0	
36	0	292.3605	0	460	1105	2857	4205	901	-15.0	200	1	1	292.6348	1	0	
37	0	299.4001	0	460	1105	2857	4205	851	-15.0	200	1	1	299.8260	1	3	
38	0	309.4940	1	460	1105	2857	4205	1001	-15.0	200	1	0	309.9451	0	2	
39	1	326.5081	0	460	1105	2857	4205	1001	-15.0	200	1	1	326.8393	1	2	
40	0	331.4423	0	460	1105	2857	4205	651	-15.0	200	1	0	332.5237	0	0	
41	1	336.8933	0	460	1105	2857	4205	651	-15.0	200	1	1	337.2788	1	0	
42	0	344.3476	0	730	2058	2857	4205	851	-17.0	200	0	0	344.9822	1	2	
43	0	360.7999	0	460	1105	2857	4205	1001	-15.0	200	1	1	361.2898	1	4	
44	0	367.2931	0	730	2058	2857	4205	701	-17.0	200	0	0	368.1851	1	0	
45	0	372.7982	0	730	2058	2857	4205	601	-17.0	200	0	0	373.3005	1	5	
46	0	381.4507	0	730	2058	2857	4205	751	-17.0	200	0	0	381.8119	1	3	
47	0	385.7880	0	730	2058	2857	4205	551	-17.0	200	0	0	386.2486	1	3	
48	0	394.4378	0	460	1105	2857	4205	951	-15.0	200	1	1	394.7692	1	4	
49	0	400.7098	0	460	1105	2857	4205	651	-15.0	200	1	1	401.0837	1	5	
50	0	404.8751	0	460	1105	2857	4205	501	-15.0	200	1	1	405.2930	1	2	
51	0	411.5651	0	730	2058	2857	4205	901	-17.0	200	0	0	412.2262	1	2	
52	0	423.6561	1	460	1105	2857	4205	901	-15.0	200	1	1	424.0338	1	1	
53	0	428.3502	0	460	1105	2857	4205	551	-15.0	200	1	1	430.3451	1	3	
54	0	434.0324	0	730	2058	2857	4205	801	-17.0	200	0	0	435.4437	1	3	
55	0	438.8123	0	460	1105	2857	4205	601	-15.0	200	1	1	439.1110	1	1	
56	0	445.0674	1	460	1105	2857	4205	951	-15.0	200	1	1	445.4664	1	4	
57	0	449.1176	0	460	1105	2857	4205	501	-15.0	200	1	1	452.0994	1	3	
58	0	456.0583	0	730	2058	2857	4205	751	-17.0	200	0	0	456.5510	1	0	
59	0	460.0796	0	460	1105	2857	4205	651	-15.0	200	1	1	460.4526	1	4	
60	0	471.7373	0	730	2058	2857	4205	1001	-17.0	200	0	0	472.4285	1	2	
61	0	476.3709	0	730	2058	2857	4205	701	-17.0	200	0	0	476.6147	1	0	
62	0	480.1634	0	730	2058	2857	4205	551	-17.0	200	0	0	480.6998	1	1	
63	0	487.2983	0	730	2058	2857	4205	701	-17.0	200	0	0	487.9724	1	4	
64	0	495.3413	0	730	2058	2857	4205	801	-17.0	200	0	0	495.9222	1	4	
65	0	500.0413	0	460	1105	2857	4205	601	-15.0	200	1	1	500.4057	1	1	
66	0	506.9539	0	730	2058	2857	4205	951	-17.0	200	0	1	507.2588	0	3	
67	1	512.2150	0	730	2058	2857	4205	951	-17.0	200	0	1	512.4914	0	3	
68	1	516.5985	0	730	2058	2857	4205	951	-17.0	200	0	0	517.2625	1	3	
69	0	520.7275	0	730	2058	2857	4205	501	-17.0	200	0	0	521.2143	1	1	
70	0	527.6391	0	730	2058	2857	4205	901	-17.0	200	0	0	527.9481	1	4	
71	0	539.0817	0	730	2058	2857	4205	851	-17.0	200	0	0	539.6423	1	2	
72	0	548.3733	0	460	1105	2857	4205	1001	-15.0	200	1	0	548.6817	0	0	
73	1	558.2020	0	460	1105	2857	4205	1001	-15.0	200	1	1	558.4885	1	0	
74	0	562.4673	0	460	1105	2857	4205	651	-15.0	200	1	1	562.8267	1	0	
75	0	569.4996	0	730	2058	2857	4205	801	-17.0	200	0	0	570.1170	1	0	
76	0	573.8622	0	730	2058	2857	4205	701	-17.0	200	0	0	574.2056	1	5	
77	0	587.2232	1	460	1105	2857	4205	1001	-15.0	200	1	1	587.4354	1	3	
78	0	591.7945	0	460	1105	2857	4205	751	-15.0	200	1	1	593.3545	1	0	
79	0	597.3388	0	730	2058	2857	4205	901	-17.0	200	0	1	597.7640	0	3	
80	1	601.9724	0	730	2058	2857	4205	901	-17.0	200	0	0	602.7299	1	3	
81	0	606.3274	0	460	1105	2857	4205	551	-15.0	200	1	1	606.7440	1	5	
82	0	614.7535	0	730	2058	2857	4205	951	-17.0	200	0	0	615.0749	1	5	
83	0	618.8053	0	460	1105	2857	4205	501	-15.0	200	1	1	619.1563	1	5	
84	0	622.9863	0	460	1105	2857	4205	651	-15.0	200	1	0	623.4958	0	2	
85	1	629.0149	0	460	1105	2857	4205	651	-15.0	200	1	1	629.5816	1	2	
86	0	632.8630	0	730	2058	2857	4205	601	-17.0	200	0	0	633.9190	1	1	
87	0	639.7474	0	460	1105	2857	4205	851	-15.0	200	1	1	639.9921	1	2	
88	0	644.0203	0	730	2058	2857	4205	551	-17.0	200	0	0	645.3252	1	5	
89	0	661.0815	0	730	2058	2857	4205	1001	-17.0	200	0	0	661.5810	1	4	
90	0	666.9883	0	730	2058	2857	4205	701	-17.0	200	0	0	667.2984	1	0	
91	0	678.7772	0	460	1105	2857	4205	801	-15.0	200	1	1	679.3163	1	0	
92	0	686.5202	0	730	2058	2857	4205	951	-17.0	200	0	1	687.0839	0	3	
93	1	691.9570	0	730	2058	2857	4205	951	-17.0	200	0	1	692.2594	0	3	
94	1	696.8265	0	730	2058	2857	4205	951	-17.0	200	0	1	697.1745	0	3	
95	1	705.1365	0	730	2058	2857	4205	951	-17.0	200	0	0	705.6089	1	3	
96	0	709.6876	0	730	2058	2857	4205	501	-17.0	200	0	0	710.1560	1	5	
97	0	714.5133	0	460	1105	2857	4205	651	-15.0	200	1	1	714.9113	1	2	
98	0	723.3178	0	460	1105	2857	4205	901	-15.0	200	1	1	723.6230	1	4	
99	0	727.1594	0	460	1105	2857	4205	751	-15.0	200	1	1	727.4934	1	1	
100	0	731.0288	1	730	2058	2857	4205	751	-17.0	200	0	1	731.5277	0	2	
101	1	740.0635	0	730	2058	2857	4205	751	-17.0	200	0	0	740.4694	1	2	
102	0	744.4521	1	730	2058	2857	4205	801	-17.0	200	0	0	744.8044	1	2	
103	0	748.8779	0	730	2058	2857	4205	551	-17.0	200	0	0	752.1594	1	3	
104	0	760.7490	0	730	2058	2857	4205	951	-17.0	200	0	0	761.1457	1	0	
105	0	778.6711	0	460	1105	2857	4205	1001	-15.0	200	1	1	779.0251	1	1	
106	0	787.0111	0	730	2058	2857	4205	851	-17.0	200	0	1	787.4048	0	1	
107	1	792.2564	0	730	2058	2857	4205	851	-17.0	200	0	0	793.0656	1	1	
108	0	799.3549	0	460	1105	2857	4205	901	-15.0	200	1	1	799.7526	1	4	
109	0	805.2199	0	460	1105	2857	4205	701	-15.0	200	1	1	805.6281	1	5	
110	0	808.6172	0	730	2058	2857	4205	601	-17.0	200	0	0	809.1715	1	2	
111	0	812.5177	0	460	1105	2857	4205	501	-15.0	200	1	1	812.9604	1	3	
112	0	816.1641	0	460	1105	2857	4205	501	-15.0	200	1	1	816.5401	1	5	
113	0	820.1041	0	730	2058	2857	4205	601	-17.0	200	0	0	821.1772	1	4	
114	0	829.7791	0	460	1105	2857	4205	901	-15.0	200	1	1	830.2735	1	0	
115	0	836.3250	0	460	1105	2857	4205	1001	-15.0	200	1	1	836.7086	1	0	
116	0	840.2888	0	730	2058	2857	4205	801	-17.0	200	0	0	841.0068	1	5	
