Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	51.2308	0	730	2058	2857	4205	651	10.0	200	0	0	53.4158	1	5	
2	0	71.2207	0	730	2058	2857	4205	901	10.0	200	0	1	71.6935	0	0	
3	1	76.9686	0	730	2058	2857	4205	901	10.0	200	0	1	82.2009	0	0	
4	1	86.2060	0	730	2058	2857	4205	901	10.0	200	0	1	86.8095	0	0	
5	1	97.8723	0	730	2058	2857	4205	901	10.0	200	0	0	99.9530	1	0	
6	0	105.3852	0	730	2058	2857	4205	601	10.0	200	0	0	106.8494	1	5	
7	0	111.8146	0	730	2058	2857	4205	551	10.0	200	0	1	112.4239	0	3	
8	1	120.9447	1	730	2058	2857	4205	551	10.0	200	0	0	124.4541	1	3	
9	0	137.6974	0	730	2058	2857	4205	1001	10.0	200	0	0	138.9629	1	3	
10	0	172.9068	0	730	2058	2857	4205	851	10.0	200	0	0	174.1834	1	2	
11	0	179.5532	0	460	1105	2857	4205	501	10.0	200	1	1	180.5456	1	3	
12	0	182.3524	0	460	1105	2857	4205	701	10.0	200	1	0	183.0033	0	1	
13	1	189.5978	0	460	1105	2857	4205	701	10.0	200	1	1	190.3862	1	1	
14	0	206.2459	0	460	1105	2857	4205	801	10.0	200	1	1	212.1806	1	5	
15	0	227.8314	0	460	1105	2857	4205	951	10.0	200	1	1	228.6997	1	5	
16	0	230.7174	0	460	1105	2857	4205	501	10.0	200	1	1	231.4115	1	0	
17	0	241.8201	0	730	2058	2857	4205	851	10.0	200	0	1	242.5100	0	1	
18	1	247.2770	0	730	2058	2857	4205	851	10.0	200	0	0	248.9234	1	1	
19	0	254.0893	0	730	2058	2857	4205	701	10.0	200	0	0	255.6372	1	0	
20	0	264.5270	1	730	2058	2857	4205	751	10.0	200	0	1	265.0677	0	1	
21	1	272.7251	0	730	2058	2857	4205	751	10.0	200	0	0	273.7932	1	1	
22	0	290.0308	1	730	2058	2857	4205	1001	10.0	200	0	1	290.6933	0	0	
23	1	310.0715	0	730	2058	2857	4205	1001	10.0	200	0	1	310.5953	0	0	
24	1	319.4033	0	730	2058	2857	4205	1001	10.0	200	0	0	320.8947	1	0	
25	0	330.0499	0	460	1105	2857	4205	651	10.0	200	1	1	330.9483	1	1	
26	0	334.2932	0	460	1105	2857	4205	951	10.0	200	1	0	336.1886	0	1	
27	1	343.4504	0	460	1105	2857	4205	951	10.0	200	1	0	344.6909	0	1	
28	1	355.0064	0	460	1105	2857	4205	951	10.0	200	1	1	355.3780	1	1	
29	0	359.8245	0	730	2058	2857	4205	601	10.0	200	0	0	363.4627	1	1	
30	0	370.6505	0	730	2058	2857	4205	551	10.0	200	0	1	371.2779	0	2	
