Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	5.4540	0	460	1105	2857	4205	651	-15.0	200	1	1	6.3242	1	4	
2	0	12.0601	0	460	1105	2857	4205	901	-15.0	200	1	1	12.3761	1	4	
3	0	17.9571	0	460	1105	2857	4205	551	-15.0	200	1	1	18.3762	1	2	
4	0	29.0218	0	730	2058	2857	4205	1001	-17.0	200	0	1	29.2863	0	3	
5	1	36.0437	0	730	2058	2857	4205	1001	-17.0	200	0	1	37.8799	0	3	
6	1	50.0620	0	730	2058	2857	4205	1001	-17.0	200	0	0	50.8107	1	3	
7	0	56.4460	1	730	2058	2857	4205	751	-17.0	200	0	0	56.7733	1	3	
8	0	69.2532	0	730	2058	2857	4205	951	-17.0	200	0	0	69.7973	1	0	
9	0	79.8462	0	730	2058	2857	4205	801	-17.0	200	0	0	80.5394	1	0	
10	0	86.4781	0	460	1105	2857	4205	601	-15.0	200	1	0	87.1505	0	3	
11	1	91.6926	0	460	1105	2857	4205	601	-15.0	200	1	1	92.0324	1	3	
12	0	95.9357	0	460	1105	2857	4205	501	-15.0	200	1	1	96.6079	1	0	
13	0	101.1310	0	460	1105	2857	4205	851	-15.0	200	1	0	101.6174	0	3	
14	1	107.0701	1	460	1105	2857	4205	851	-15.0	200	1	0	107.4227	0	3	
15	1	114.9701	1	460	1105	2857	4205	851	-15.0	200	1	1	115.5648	1	3	
16	0	119.6278	0	460	1105	2857	4205	801	-15.0	200	1	1	121.9261	1	4	
17	0	125.7901	0	730	2058	2857	4205	701	-17.0	200	0	1	126.2091	0	1	
18	1	131.9235	0	730	2058	2857	4205	701	-17.0	200	0	1	132.4161	0	1	
19	1	137.8994	0	730	2058	2857	4205	701	-17.0	200	0	0	139.1468	1	1	
20	0	153.0860	0	460	1105	2857	4205	901	-15.0	200	1	1	153.4146	1	2	
21	0	158.2328	0	460	1105	2857	4205	851	-15.0	200	1	1	158.6804	1	5	
22	0	162.8541	0	730	2058	2857	4205	951	-17.0	200	0	1	163.1817	0	2	
23	1	167.5532	0	730	2058	2857	4205	951	-17.0	200	0	0	168.0070	1	2	
24	0	172.3288	0	730	2058	2857	4205	651	-17.0	200	0	0	172.8060	1	4	
25	0	176.6155	0	730	2058	2857	4205	501	-17.0	200	0	0	177.2634	1	4	
