Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	35.4316	0	730	2058	2857	4205	901	-17.0	200	0	0	35.9538	1	4	
2	0	49.0918	0	730	2058	2857	4205	851	-17.0	200	0	0	49.5370	1	0	
3	0	57.0426	0	460	1105	2857	4205	701	-15.0	200	1	1	57.4177	1	5	
4	0	69.1199	0	730	2058	2857	4205	651	-17.0	200	0	0	69.8326	1	1	
5	0	78.8463	0	460	1105	2857	4205	1001	-15.0	200	1	1	79.1148	1	4	
6	0	88.8684	0	730	2058	2857	4205	551	-17.0	200	0	0	89.3944	1	3	
7	0	102.7077	1	730	2058	2857	4205	601	-17.0	200	0	0	103.1405	1	2	
8	0	108.9671	0	460	1105	2857	4205	801	-15.0	200	1	1	109.2894	1	5	
9	0	113.8080	0	460	1105	2857	4205	951	-15.0	200	1	0	114.1959	0	0	
10	1	126.0588	0	460	1105	2857	4205	951	-15.0	200	1	1	126.3862	1	0	
11	0	133.3963	0	460	1105	2857	4205	501	-15.0	200	1	1	133.8557	1	0	
12	0	139.0632	1	730	2058	2857	4205	801	-17.0	200	0	0	140.0879	1	5	
13	0	145.5857	0	460	1105	2857	4205	601	-15.0	200	1	0	146.8868	0	3	
14	1	153.3979	0	460	1105	2857	4205	601	-15.0	200	1	1	153.6834	1	3	
15	0	161.2817	0	730	2058	2857	4205	551	-17.0	200	0	0	162.7651	1	4	
16	0	167.5816	1	730	2058	2857	4205	501	-17.0	200	0	0	170.9762	1	5	
17	0	176.3494	0	460	1105	2857	4205	1001	-15.0	200	1	0	176.9428	0	2	
18	1	183.3899	0	460	1105	2857	4205	1001	-15.0	200	1	1	184.0558	1	2	
19	0	187.4061	0	730	2058	2857	4205	751	-17.0	200	0	0	187.7279	1	4	
20	0	196.2712	0	730	2058	2857	4205	951	-17.0	200	0	1	196.7172	0	3	
21	1	206.4177	0	730	2058	2857	4205	951	-17.0	200	0	0	206.7522	1	3	
22	0	212.1244	0	460	1105	2857	4205	651	-15.0	200	1	1	212.7907	1	4	
23	0	227.9541	0	460	1105	2857	4205	901	-15.0	200	1	1	228.5240	1	1	
24	0	231.9906	0	460	1105	2857	4205	701	-15.0	200	1	1	232.3753	1	3	
