Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	43.2385	1	460	1105	2857	4205	651	10.0	200	1	0	51.0389	0	0	
2	1	58.8413	1	460	1105	2857	4205	651	10.0	200	1	0	63.3861	0	0	
3	1	68.8387	0	460	1105	2857	4205	651	10.0	200	1	1	69.7629	1	0	
4	0	83.3397	0	460	1105	2857	4205	801	10.0	200	1	0	84.6525	0	4	
5	1	102.6226	0	460	1105	2857	4205	801	10.0	200	1	0	104.0429	0	4	
6	1	122.5011	1	460	1105	2857	4205	801	10.0	200	1	0	124.1090	0	4	
7	1	128.8474	0	460	1105	2857	4205	801	10.0	200	1	0	133.2696	0	4	
8	1	138.8030	0	460	1105	2857	4205	801	10.0	200	1	1	140.0924	1	4	
9	0	143.9784	0	460	1105	2857	4205	701	10.0	200	1	0	144.9977	0	3	
10	1	160.5801	0	460	1105	2857	4205	701	10.0	200	1	0	161.9779	0	3	
11	1	173.3123	1	460	1105	2857	4205	701	10.0	200	1	1	178.8151	1	3	
12	0	182.2204	0	730	2058	2857	4205	551	10.0	200	0	0	183.8464	1	5	
13	0	191.2342	0	730	2058	2857	4205	951	10.0	200	0	0	192.3328	1	1	
14	0	198.2578	0	730	2058	2857	4205	501	10.0	200	0	0	199.5779	1	5	
15	0	205.9497	0	460	1105	2857	4205	901	10.0	200	1	0	207.0547	0	5	
16	1	214.0844	0	460	1105	2857	4205	901	10.0	200	1	1	220.5474	1	5	
17	0	239.3433	0	460	1105	2857	4205	1001	10.0	200	1	1	240.7196	1	0	
18	0	247.6546	0	730	2058	2857	4205	851	10.0	200	0	0	249.4890	1	2	
19	0	254.9154	1	730	2058	2857	4205	601	10.0	200	0	1	255.7247	0	2	
20	1	268.7866	0	730	2058	2857	4205	601	10.0	200	0	0	269.5677	1	2	
21	0	283.4949	0	460	1105	2857	4205	1001	10.0	200	1	0	285.1249	0	2	
22	1	294.6399	0	460	1105	2857	4205	1001	10.0	200	1	1	295.9245	1	2	
23	0	297.8839	0	460	1105	2857	4205	751	10.0	200	1	1	299.0357	1	1	
24	0	309.4153	0	460	1105	2857	4205	551	10.0	200	1	0	311.0877	0	3	
25	1	335.4549	0	460	1105	2857	4205	551	10.0	200	1	1	340.4376	1	3	
26	0	351.4530	0	730	2058	2857	4205	651	10.0	200	0	0	352.8362	1	5	
27	0	357.7269	0	730	2058	2857	4205	701	10.0	200	0	0	359.1211	1	4	
28	0	368.4480	0	730	2058	2857	4205	901	10.0	200	0	0	369.1986	1	3	
29	0	374.4013	1	460	1105	2857	4205	501	10.0	200	1	0	377.7044	0	5	
30	1	386.3240	1	460	1105	2857	4205	501	10.0	200	1	0	390.9169	0	5	
31	1	394.4609	0	460	1105	2857	4205	501	10.0	200	1	0	395.8089	0	5	
32	1	400.7302	0	460	1105	2857	4205	501	10.0	200	1	1	402.0826	1	5	
33	0	411.0651	0	730	2058	2857	4205	851	10.0	200	0	0	412.5658	1	4	
34	0	417.6904	0	730	2058	2857	4205	951	10.0	200	0	0	418.9364	1	0	
35	0	424.5421	0	460	1105	2857	4205	801	10.0	200	1	0	425.1457	0	5	
36	1	429.5830	0	460	1105	2857	4205	801	10.0	200	1	1	435.0068	1	5	
37	0	445.0363	0	460	1105	2857	4205	501	10.0	200	1	0	447.3016	0	1	
38	1	455.5858	0	460	1105	2857	4205	501	10.0	200	1	1	457.3343	1	1	
39	0	469.7218	0	460	1105	2857	4205	901	10.0	200	1	1	478.7882	1	4	
40	0	492.4705	0	730	2058	2857	4205	951	10.0	200	0	1	494.4495	0	1	
41	1	500.9213	0	730	2058	2857	4205	951	10.0	200	0	0	501.9816	1	1	
42	0	507.4619	0	460	1105	2857	4205	801	10.0	200	1	0	509.7426	0	2	
43	1	516.7330	0	460	1105	2857	4205	801	10.0	200	1	1	523.7152	1	2	
44	0	527.0999	0	460	1105	2857	4205	601	10.0	200	1	1	528.1729	1	0	
45	0	555.2863	0	730	2058	2857	4205	751	10.0	200	0	1	560.7668	0	0	
46	1	565.4581	0	730	2058	2857	4205	751	10.0	200	0	1	566.5711	0	0	
47	1	573.1885	0	730	2058	2857	4205	751	10.0	200	0	1	578.1308	0	0	
48	1	585.4363	0	730	2058	2857	4205	751	10.0	200	0	1	590.7864	0	0	
49	1	602.0809	0	730	2058	2857	4205	751	10.0	200	0	1	606.4819	0	0	
50	1	612.2756	0	730	2058	2857	4205	751	10.0	200	0	1	614.2838	0	0	
51	1	626.5701	0	730	2058	2857	4205	751	10.0	200	0	1	631.5094	0	0	
52	1	635.7317	0	730	2058	2857	4205	751	10.0	200	0	1	636.5743	0	0	
53	1	641.5169	0	730	2058	2857	4205	751	10.0	200	0	1	642.6617	0	0	
54	1	648.7076	0	730	2058	2857	4205	751	10.0	200	0	0	662.1092	1	0	
55	0	667.3799	0	460	1105	2857	4205	851	10.0	200	1	0	668.0231	0	2	
56	1	683.6094	0	460	1105	2857	4205	851	10.0	200	1	1	684.8376	1	2	
57	0	689.9121	0	460	1105	2857	4205	1001	10.0	200	1	0	691.0835	0	3	
58	1	704.9506	0	460	1105	2857	4205	1001	10.0	200	1	1	705.9798	1	3	
59	0	721.7044	0	730	2058	2857	4205	551	10.0	200	0	0	723.2664	1	2	
60	0	729.2878	0	460	1105	2857	4205	701	10.0	200	1	0	730.5350	0	4	
61	1	736.0794	0	460	1105	2857	4205	701	10.0	200	1	1	738.1049	1	4	
62	0	740.0303	1	730	2058	2857	4205	551	10.0	200	0	0	740.5910	1	3	
63	0	749.7934	0	730	2058	2857	4205	651	10.0	200	0	0	750.6557	1	4	
64	0	759.6012	0	730	2058	2857	4205	751	10.0	200	0	0	760.4944	1	1	
65	0	769.3301	0	730	2058	2857	4205	801	10.0	200	0	0	770.1044	1	0	
66	0	776.1152	0	460	1105	2857	4205	851	10.0	200	1	0	776.8463	0	1	
67	1	785.6846	0	460	1105	2857	4205	851	10.0	200	1	1	787.3099	1	1	
68	0	803.8129	0	730	2058	2857	4205	901	10.0	200	0	0	804.6300	1	3	
69	0	810.1752	1	730	2058	2857	4205	501	10.0	200	0	0	814.7037	1	2	
70	0	826.9972	0	730	2058	2857	4205	1001	10.0	200	0	0	827.6232	1	5	
71	0	834.0317	0	460	1105	2857	4205	951	10.0	200	1	0	834.9884	0	5	
72	1	849.6771	0	460	1105	2857	4205	951	10.0	200	1	1	850.7005	1	5	
73	0	856.7459	0	730	2058	2857	4205	701	10.0	200	0	0	857.0972	1	3	
74	0	861.9889	0	730	2058	2857	4205	701	10.0	200	0	0	862.5047	1	1	
75	0	876.1818	0	460	1105	2857	4205	901	10.0	200	1	0	876.6493	0	3	
76	1	884.3610	0	460	1105	2857	4205	901	10.0	200	1	0	885.0234	0	3	
77	1	895.2282	0	460	1105	2857	4205	901	10.0	200	1	0	895.7919	0	3	
78	1	904.4952	0	460	1105	2857	4205	901	10.0	200	1	1	905.4000	1	3	
79	0	912.5712	0	460	1105	2857	4205	851	10.0	200	1	0	913.3102	0	1	
80	1	924.0688	1	460	1105	2857	4205	851	10.0	200	1	0	927.2788	0	1	
81	1	935.1841	0	460	1105	2857	4205	851	10.0	200	1	1	936.3626	1	1	
