Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	8.6750	0	460	1105	2857	4205	601	-15.0	200	1	1	9.4123	1	3	
2	0	14.9048	0	460	1105	2857	4205	551	-15.0	200	1	1	15.6833	1	1	
3	0	21.0548	1	730	2058	2857	4205	501	-17.0	200	0	0	21.9880	1	0	
4	0	28.5593	0	460	1105	2857	4205	701	-15.0	200	1	0	31.2700	0	4	
5	1	36.9844	0	460	1105	2857	4205	701	-15.0	200	1	1	37.4021	1	4	
6	0	44.8607	0	730	2058	2857	4205	851	-17.0	200	0	0	45.9981	1	2	
7	0	53.8340	0	730	2058	2857	4205	751	-17.0	200	0	1	54.3373	0	0	
8	1	59.1012	0	730	2058	2857	4205	751	-17.0	200	0	0	59.5649	1	0	
9	0	64.1564	0	460	1105	2857	4205	651	-15.0	200	1	1	64.4539	1	5	
10	0	74.9647	0	730	2058	2857	4205	1001	-17.0	200	0	0	76.1756	1	1	
11	0	87.8345	1	460	1105	2857	4205	801	-15.0	200	1	1	88.2867	1	2	
12	0	92.9185	0	730	2058	2857	4205	951	-17.0	200	0	0	96.1455	1	5	
13	0	99.8539	0	730	2058	2857	4205	501	-17.0	200	0	0	100.5379	1	5	
14	0	104.4647	0	730	2058	2857	4205	601	-17.0	200	0	0	104.8818	1	4	
15	0	108.9558	0	460	1105	2857	4205	801	-15.0	200	1	0	109.5604	0	2	
16	1	115.9678	1	460	1105	2857	4205	801	-15.0	200	1	1	116.2400	1	2	
17	0	120.3783	0	730	2058	2857	4205	951	-17.0	200	0	0	123.0734	1	3	
18	0	132.9062	0	730	2058	2857	4205	1001	-17.0	200	0	0	133.5068	1	1	
19	0	137.6779	0	460	1105	2857	4205	751	-15.0	200	1	1	138.1102	1	5	
20	0	141.7209	0	460	1105	2857	4205	551	-15.0	200	1	1	142.5774	1	4	
21	0	146.8570	0	460	1105	2857	4205	851	-15.0	200	1	1	147.1991	1	4	
22	0	150.8501	0	730	2058	2857	4205	701	-17.0	200	0	0	151.4657	1	3	
23	0	157.4027	0	460	1105	2857	4205	651	-15.0	200	1	1	157.8147	1	0	
24	0	165.0585	0	460	1105	2857	4205	901	-15.0	200	1	1	165.3336	1	3	
25	0	169.1341	0	730	2058	2857	4205	701	-17.0	200	0	0	169.4807	1	2	
26	0	176.7575	0	730	2058	2857	4205	851	-17.0	200	0	0	177.2953	1	2	
27	0	181.2275	0	460	1105	2857	4205	601	-15.0	200	1	1	181.7318	1	1	
28	0	185.2019	0	730	2058	2857	4205	501	-17.0	200	0	0	185.6966	1	1	
29	0	194.1742	0	460	1105	2857	4205	801	-15.0	200	1	1	194.4999	1	1	
30	0	198.0858	0	460	1105	2857	4205	951	-15.0	200	1	0	199.6778	0	0	
31	1	204.5140	0	460	1105	2857	4205	951	-15.0	200	1	1	204.8318	1	0	
32	0	227.2717	0	730	2058	2857	4205	1001	-17.0	200	0	0	228.1970	1	4	
33	0	236.0907	0	730	2058	2857	4205	751	-17.0	200	0	0	237.0213	1	0	
34	0	241.2965	0	460	1105	2857	4205	551	-15.0	200	1	1	241.6011	1	0	
35	0	245.2099	0	730	2058	2857	4205	601	-17.0	200	0	0	245.5805	1	3	
36	0	249.1935	0	730	2058	2857	4205	651	-17.0	200	0	1	249.5738	0	5	
37	1	253.4160	0	730	2058	2857	4205	651	-17.0	200	0	0	254.3634	1	5	
38	0	268.4058	0	730	2058	2857	4205	951	-17.0	200	0	1	268.9394	0	4	
39	1	275.9332	0	730	2058	2857	4205	951	-17.0	200	0	0	276.9624	1	4	
40	0	284.5378	0	460	1105	2857	4205	901	-15.0	200	1	1	284.9491	1	3	
41	0	293.2532	1	460	1105	2857	4205	801	-15.0	200	1	1	293.6480	1	2	
42	0	297.5720	1	460	1105	2857	4205	701	-15.0	200	1	1	300.5918	1	5	
43	0	304.5980	0	730	2058	2857	4205	851	-17.0	200	0	1	305.0271	0	2	
44	1	309.2502	0	730	2058	2857	4205	851	-17.0	200	0	0	309.6392	1	2	
45	0	313.5856	0	460	1105	2857	4205	501	-15.0	200	1	1	314.0300	1	4	
46	0	317.5352	0	730	2058	2857	4205	751	-17.0	200	0	0	318.0123	1	4	
47	0	324.9863	0	460	1105	2857	4205	1001	-15.0	200	1	1	325.3008	1	3	
48	0	329.1658	0	460	1105	2857	4205	701	-15.0	200	1	0	329.7856	0	0	
49	1	334.6122	0	460	1105	2857	4205	701	-15.0	200	1	1	334.8786	1	0	
50	0	338.9185	0	460	1105	2857	4205	901	-15.0	200	1	1	339.4648	1	4	
51	0	343.1224	0	730	2058	2857	4205	551	-17.0	200	0	0	343.5608	1	5	
52	0	356.0527	0	460	1105	2857	4205	1001	-15.0	200	1	1	356.3462	1	1	
53	0	364.3621	0	730	2058	2857	4205	801	-17.0	200	0	0	365.7505	1	2	
54	0	374.7937	0	460	1105	2857	4205	851	-15.0	200	1	1	375.0169	1	3	
55	0	378.8993	0	730	2058	2857	4205	751	-17.0	200	0	0	379.2646	1	3	
56	0	383.3668	0	730	2058	2857	4205	501	-17.0	200	0	1	383.9324	0	1	
57	1	387.5451	0	730	2058	2857	4205	501	-17.0	200	0	1	388.1211	0	1	
58	1	391.7632	1	730	2058	2857	4205	501	-17.0	200	0	1	392.2320	0	1	
59	1	398.3119	1	730	2058	2857	4205	501	-17.0	200	0	0	398.8852	1	1	
60	0	403.4032	0	730	2058	2857	4205	951	-17.0	200	0	0	405.6689	1	1	
61	0	410.0153	0	460	1105	2857	4205	651	-15.0	200	1	1	410.4875	1	2	
62	0	425.9063	0	730	2058	2857	4205	1001	-17.0	200	0	0	426.4534	1	2	
63	0	430.7097	0	730	2058	2857	4205	601	-17.0	200	0	0	431.3775	1	5	
64	0	445.5134	0	460	1105	2857	4205	901	-15.0	200	1	1	445.8530	1	1	
65	0	449.6754	0	460	1105	2857	4205	551	-15.0	200	1	1	450.3696	1	4	
66	0	458.5249	0	460	1105	2857	4205	801	-15.0	200	1	1	459.0834	1	1	
67	0	462.8417	0	460	1105	2857	4205	701	-15.0	200	1	0	463.4546	0	2	
68	1	468.2532	0	460	1105	2857	4205	701	-15.0	200	1	1	468.5891	1	2	
69	0	471.7466	0	730	2058	2857	4205	501	-17.0	200	0	0	472.6172	1	3	
70	0	476.0597	0	460	1105	2857	4205	651	-15.0	200	1	1	476.5953	1	5	
71	0	483.9451	0	460	1105	2857	4205	951	-15.0	200	1	1	484.3536	1	2	
72	0	491.4992	0	730	2058	2857	4205	751	-17.0	200	0	0	492.0614	1	0	
73	0	495.6424	0	730	2058	2857	4205	551	-17.0	200	0	0	496.2386	1	4	
74	0	499.7033	0	730	2058	2857	4205	651	-17.0	200	0	1	500.2009	0	1	
75	1	504.4291	0	730	2058	2857	4205	651	-17.0	200	0	0	505.2149	1	1	
76	0	512.4739	0	730	2058	2857	4205	851	-17.0	200	0	0	513.1238	1	0	
77	0	516.8654	1	460	1105	2857	4205	501	-15.0	200	1	1	517.3179	1	3	
78	0	521.0328	1	730	2058	2857	4205	1001	-17.0	200	0	0	525.0685	1	4	
79	0	529.1783	1	730	2058	2857	4205	951	-17.0	200	0	0	529.8195	1	3	
80	0	533.3533	0	460	1105	2857	4205	701	-15.0	200	1	0	536.7706	0	5	
81	1	543.9335	0	460	1105	2857	4205	701	-15.0	200	1	1	544.2758	1	5	
82	0	548.4644	0	460	1105	2857	4205	601	-15.0	200	1	0	549.8320	0	0	
83	1	554.9737	1	460	1105	2857	4205	601	-15.0	200	1	1	555.5711	1	0	
84	0	560.3047	0	730	2058	2857	4205	801	-17.0	200	0	0	564.5172	1	5	
85	0	570.8128	0	460	1105	2857	4205	901	-15.0	200	1	1	571.1617	1	0	
86	0	575.1907	1	460	1105	2857	4205	551	-15.0	200	1	1	575.7203	1	5	
87	0	579.7111	0	730	2058	2857	4205	1001	-17.0	200	0	0	582.5031	1	0	
88	0	585.8385	0	460	1105	2857	4205	601	-15.0	200	1	1	586.4940	1	3	
89	0	589.9696	0	730	2058	2857	4205	501	-17.0	200	0	0	591.0094	1	4	
90	0	595.0079	0	460	1105	2857	4205	651	-15.0	200	1	1	595.5815	1	2	
91	0	604.8339	0	460	1105	2857	4205	951	-15.0	200	1	1	605.2371	1	5	
92	0	609.4540	0	730	2058	2857	4205	801	-17.0	200	0	1	609.8913	0	5	
93	1	613.9400	0	730	2058	2857	4205	801	-17.0	200	0	0	614.8000	1	5	
94	0	621.2909	1	460	1105	2857	4205	851	-15.0	200	1	1	622.0032	1	1	
95	0	625.0681	0	460	1105	2857	4205	751	-15.0	200	1	1	627.4708	1	3	
