Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	6.3590	0	460	1105	2857	4205	1001	-15.0	200	1	1	6.9984	1	1	
2	0	15.5058	0	460	1105	2857	4205	801	-15.0	200	1	1	15.9907	1	0	
3	0	23.2329	0	730	2058	2857	4205	901	-17.0	200	0	1	23.8498	0	0	
4	1	29.0563	0	730	2058	2857	4205	901	-17.0	200	0	1	29.4096	0	0	
5	1	35.2800	0	730	2058	2857	4205	901	-17.0	200	0	0	36.8712	1	0	
6	0	43.7632	1	730	2058	2857	4205	501	-17.0	200	0	0	44.7856	1	1	
7	0	49.8156	0	460	1105	2857	4205	651	-15.0	200	1	0	53.9322	0	1	
8	1	60.3036	0	460	1105	2857	4205	651	-15.0	200	1	1	60.8785	1	1	
9	0	65.9398	0	460	1105	2857	4205	551	-15.0	200	1	1	66.4265	1	3	
10	0	74.1589	0	730	2058	2857	4205	951	-17.0	200	0	1	74.5536	0	3	
11	1	85.4099	0	730	2058	2857	4205	951	-17.0	200	0	0	86.1670	1	3	
12	0	91.0301	0	460	1105	2857	4205	701	-15.0	200	1	1	91.6534	1	0	
13	0	96.0761	0	460	1105	2857	4205	601	-15.0	200	1	1	96.5844	1	2	
14	0	101.6516	0	730	2058	2857	4205	751	-17.0	200	0	0	103.4848	1	0	
15	0	108.0505	0	730	2058	2857	4205	701	-17.0	200	0	1	108.5150	0	3	
16	1	113.1932	1	730	2058	2857	4205	701	-17.0	200	0	0	114.5681	1	3	
17	0	119.5981	0	460	1105	2857	4205	801	-15.0	200	1	0	124.2497	0	4	
18	1	132.0166	0	460	1105	2857	4205	801	-15.0	200	1	1	132.3851	1	4	
19	0	140.2372	0	460	1105	2857	4205	951	-15.0	200	1	1	140.5348	1	5	
20	0	145.5947	0	460	1105	2857	4205	551	-15.0	200	1	1	146.1310	1	4	
21	0	151.3900	0	730	2058	2857	4205	1001	-17.0	200	0	0	152.2722	1	3	
22	0	156.8221	0	730	2058	2857	4205	901	-17.0	200	0	0	157.4841	1	0	
23	0	162.4608	0	460	1105	2857	4205	601	-15.0	200	1	1	162.7424	1	5	
24	0	169.9736	0	730	2058	2857	4205	851	-17.0	200	0	0	171.6409	1	2	
25	0	176.3249	1	730	2058	2857	4205	751	-17.0	200	0	0	177.1589	1	5	
26	0	181.3247	0	460	1105	2857	4205	651	-15.0	200	1	0	185.4268	0	5	
27	1	190.7887	0	460	1105	2857	4205	651	-15.0	200	1	1	191.0191	1	5	
28	0	195.2726	0	460	1105	2857	4205	651	-15.0	200	1	1	196.0486	1	0	
29	0	200.0721	0	460	1105	2857	4205	551	-15.0	200	1	1	200.5061	1	3	
30	0	205.2364	1	730	2058	2857	4205	701	-17.0	200	0	0	205.7730	1	2	
31	0	210.7377	0	730	2058	2857	4205	1001	-17.0	200	0	0	214.5626	1	1	
32	0	222.6707	1	730	2058	2857	4205	951	-17.0	200	0	0	223.0649	1	4	
33	0	226.7434	0	460	1105	2857	4205	601	-15.0	200	1	0	232.0725	0	3	
34	1	237.2704	0	460	1105	2857	4205	601	-15.0	200	1	1	237.6325	1	3	
35	0	242.4025	0	460	1105	2857	4205	751	-15.0	200	1	1	242.9528	1	1	
36	0	249.6387	0	730	2058	2857	4205	901	-17.0	200	0	0	251.3780	1	5	
37	0	260.3304	0	730	2058	2857	4205	851	-17.0	200	0	0	261.8833	1	4	
38	0	272.4233	0	730	2058	2857	4205	801	-17.0	200	0	1	272.6161	0	2	
39	1	278.8141	0	730	2058	2857	4205	801	-17.0	200	0	0	279.3096	1	2	
40	0	284.0716	0	730	2058	2857	4205	801	-17.0	200	0	0	284.9328	1	4	
41	0	294.8294	0	460	1105	2857	4205	751	-15.0	200	1	1	295.0904	1	2	
42	0	311.0284	0	460	1105	2857	4205	951	-15.0	200	1	1	311.3497	1	4	
43	0	315.8038	0	730	2058	2857	4205	601	-17.0	200	0	1	316.2544	0	1	
44	1	322.7118	0	730	2058	2857	4205	601	-17.0	200	0	0	323.7118	1	1	
45	0	330.3764	0	730	2058	2857	4205	901	-17.0	200	0	0	331.9688	1	5	
46	0	335.7407	0	460	1105	2857	4205	501	-15.0	200	1	1	336.3780	1	2	
47	0	349.5574	0	730	2058	2857	4205	851	-17.0	200	0	0	350.2408	1	5	
48	0	357.7899	0	730	2058	2857	4205	701	-17.0	200	0	0	358.2939	1	2	
49	0	363.2017	0	460	1105	2857	4205	1001	-15.0	200	1	1	363.8108	1	3	
50	0	367.7834	0	460	1105	2857	4205	651	-15.0	200	1	1	368.3915	1	5	
51	0	377.3171	0	730	2058	2857	4205	951	-17.0	200	0	0	377.5920	1	4	
52	0	384.9363	0	460	1105	2857	4205	851	-15.0	200	1	1	385.3282	1	2	
53	0	393.2613	0	460	1105	2857	4205	801	-15.0	200	1	0	394.3803	0	2	
54	1	400.8627	0	460	1105	2857	4205	801	-15.0	200	1	1	401.2241	1	2	
55	0	408.4063	0	460	1105	2857	4205	651	-15.0	200	1	1	408.7654	1	3	
56	0	413.3212	1	460	1105	2857	4205	901	-15.0	200	1	0	414.0044	0	2	
57	1	427.7528	1	460	1105	2857	4205	901	-15.0	200	1	1	427.9683	1	2	
58	0	432.4719	0	730	2058	2857	4205	751	-17.0	200	0	1	435.4590	0	3	
59	1	440.3863	0	730	2058	2857	4205	751	-17.0	200	0	0	441.9871	1	3	
60	0	450.9984	0	730	2058	2857	4205	1001	-17.0	200	0	1	451.3422	0	1	
61	1	460.4340	0	730	2058	2857	4205	1001	-17.0	200	0	0	461.1556	1	1	
62	0	465.8528	0	730	2058	2857	4205	701	-17.0	200	0	1	466.7494	0	1	
63	1	471.6417	0	730	2058	2857	4205	701	-17.0	200	0	0	472.2715	1	1	
64	0	475.8237	1	730	2058	2857	4205	501	-17.0	200	0	1	476.8211	0	3	
65	1	485.5303	0	730	2058	2857	4205	501	-17.0	200	0	0	487.3380	1	3	
66	0	491.4088	0	460	1105	2857	4205	551	-15.0	200	1	1	491.9524	1	4	
67	0	496.2458	0	730	2058	2857	4205	701	-17.0	200	0	0	497.3165	1	5	
68	0	501.8546	0	460	1105	2857	4205	851	-15.0	200	1	1	502.3008	1	5	
69	0	509.0317	0	730	2058	2857	4205	801	-17.0	200	0	0	510.8777	1	5	
70	0	514.7590	0	730	2058	2857	4205	901	-17.0	200	0	1	515.2136	0	3	
71	1	519.9314	0	730	2058	2857	4205	901	-17.0	200	0	1	520.1670	0	3	
72	1	527.7934	0	730	2058	2857	4205	901	-17.0	200	0	0	528.3831	1	3	
73	0	532.5461	0	730	2058	2857	4205	1001	-17.0	200	0	0	532.9166	1	2	
74	0	537.1299	0	730	2058	2857	4205	751	-17.0	200	0	0	537.7564	1	0	
75	0	542.1026	0	730	2058	2857	4205	551	-17.0	200	0	0	542.6833	1	4	
76	0	546.5088	0	460	1105	2857	4205	601	-15.0	200	1	1	547.4286	1	0	
77	0	551.2847	0	730	2058	2857	4205	501	-17.0	200	0	1	552.1393	0	0	
78	1	558.4324	0	730	2058	2857	4205	501	-17.0	200	0	0	559.8587	1	0	
79	0	564.0108	0	730	2058	2857	4205	951	-17.0	200	0	0	564.3613	1	2	
80	0	568.9016	1	460	1105	2857	4205	801	-15.0	200	1	0	569.2311	0	1	
81	1	579.8009	1	460	1105	2857	4205	801	-15.0	200	1	1	580.1683	1	1	
82	0	584.5561	0	460	1105	2857	4205	651	-15.0	200	1	1	587.1765	1	4	
83	0	599.7467	0	460	1105	2857	4205	951	-15.0	200	1	1	600.1089	1	0	
84	0	605.5692	1	730	2058	2857	4205	751	-17.0	200	0	0	607.3016	1	0	
85	0	611.3280	1	460	1105	2857	4205	1001	-15.0	200	1	0	616.8964	0	1	
86	1	628.6080	0	460	1105	2857	4205	1001	-15.0	200	1	1	628.9553	1	1	
87	0	635.9061	0	460	1105	2857	4205	701	-15.0	200	1	1	637.2893	1	4	
88	0	641.1805	0	730	2058	2857	4205	851	-17.0	200	0	0	642.6224	1	1	
89	0	646.0843	0	460	1105	2857	4205	501	-15.0	200	1	0	647.7441	0	0	
90	1	654.2875	0	460	1105	2857	4205	501	-15.0	200	1	1	654.8122	1	0	
91	0	658.7032	0	460	1105	2857	4205	551	-15.0	200	1	1	659.2138	1	1	
92	0	665.9147	0	460	1105	2857	4205	901	-15.0	200	1	1	666.5483	1	3	
93	0	678.4333	0	730	2058	2857	4205	1001	-17.0	200	0	0	679.4351	1	4	
94	0	683.0992	0	460	1105	2857	4205	701	-15.0	200	1	1	683.5905	1	5	
95	0	687.8455	0	460	1105	2857	4205	851	-15.0	200	1	0	688.8560	0	3	
96	1	693.6075	0	460	1105	2857	4205	851	-15.0	200	1	1	694.1184	1	3	
97	0	702.2953	0	730	2058	2857	4205	801	-17.0	200	0	0	702.8777	1	0	
98	0	706.4388	0	730	2058	2857	4205	551	-17.0	200	0	1	707.4292	0	3	
99	1	712.5096	0	730	2058	2857	4205	551	-17.0	200	0	0	713.7433	1	3	
100	0	717.5660	0	730	2058	2857	4205	601	-17.0	200	0	0	718.3724	1	4	
101	0	722.0890	0	730	2058	2857	4205	651	-17.0	200	0	0	723.6903	1	0	
102	0	728.0557	0	460	1105	2857	4205	951	-15.0	200	1	1	728.5842	1	4	
103	0	732.7264	0	460	1105	2857	4205	751	-15.0	200	1	1	733.1190	1	4	
104	0	742.6807	1	730	2058	2857	4205	901	-17.0	200	0	0	743.7653	1	3	
105	0	748.4553	0	730	2058	2857	4205	851	-17.0	200	0	0	753.1587	1	4	
106	0	757.0722	0	730	2058	2857	4205	801	-17.0	200	0	0	757.8839	1	1	
107	0	761.9900	0	460	1105	2857	4205	751	-15.0	200	1	1	762.7528	1	1	
108	0	766.7388	0	460	1105	2857	4205	551	-15.0	200	1	1	767.4796	1	5	
109	0	776.3101	0	730	2058	2857	4205	701	-17.0	200	0	0	777.6430	1	1	
110	0	782.1659	0	460	1105	2857	4205	1001	-15.0	200	1	1	782.6720	1	0	
111	0	791.1767	0	730	2058	2857	4205	901	-17.0	200	0	0	791.5143	1	2	
112	0	794.9653	0	460	1105	2857	4205	501	-15.0	200	1	1	795.7767	1	3	
113	0	799.3450	0	730	2058	2857	4205	601	-17.0	200	0	0	800.8693	1	5	
114	0	804.8708	0	730	2058	2857	4205	651	-17.0	200	0	1	805.7248	0	2	
115	1	811.4915	0	730	2058	2857	4205	651	-17.0	200	0	0	812.7572	1	2	
116	0	816.9615	0	730	2058	2857	4205	951	-17.0	200	0	1	817.3326	0	3	
117	1	822.0066	0	730	2058	2857	4205	951	-17.0	200	0	1	822.7961	0	3	
118	1	827.5426	0	730	2058	2857	4205	951	-17.0	200	0	1	828.2409	0	3	
119	1	835.0775	0	730	2058	2857	4205	951	-17.0	200	0	0	835.8732	1	3	
120	0	839.5731	1	730	2058	2857	4205	701	-17.0	200	0	1	840.6670	0	1	
121	1	848.3292	0	730	2058	2857	4205	701	-17.0	200	0	1	849.2304	0	1	
122	1	855.7105	0	730	2058	2857	4205	701	-17.0	200	0	0	856.3443	1	1	
123	0	859.9786	0	460	1105	2857	4205	651	-15.0	200	1	1	860.6014	1	4	
124	0	864.2236	0	460	1105	2857	4205	551	-15.0	200	1	1	864.7379	1	5	
125	0	867.9991	0	460	1105	2857	4205	501	-15.0	200	1	1	868.5074	1	2	
126	0	873.4143	0	460	1105	2857	4205	751	-15.0	200	1	1	873.7727	1	1	
127	0	877.4389	0	460	1105	2857	4205	601	-15.0	200	1	1	877.8451	1	0	
128	0	881.4925	0	460	1105	2857	4205	801	-15.0	200	1	1	881.8726	1	5	
129	0	885.8582	1	730	2058	2857	4205	901	-17.0	200	0	0	887.2396	1	2	
130	0	891.0301	0	460	1105	2857	4205	851	-15.0	200	1	0	894.2434	0	2	
131	1	901.2443	0	460	1105	2857	4205	851	-15.0	200	1	1	901.6118	1	2	
132	0	905.4016	0	730	2058	2857	4205	701	-17.0	200	0	1	905.8715	0	5	
133	1	910.5571	0	730	2058	2857	4205	701	-17.0	200	0	1	911.0014	0	5	
134	1	916.2987	0	730	2058	2857	4205	701	-17.0	200	0	0	917.1256	1	5	
135	0	921.2705	0	460	1105	2857	4205	951	-15.0	200	1	1	921.8572	1	0	
136	0	925.4674	0	730	2058	2857	4205	551	-17.0	200	0	0	927.4722	1	4	
137	0	931.1860	1	730	2058	2857	4205	851	-17.0	200	0	1	931.5869	0	5	
138	1	939.5188	1	730	2058	2857	4205	851	-17.0	200	0	0	940.8957	1	5	
139	0	944.7343	1	460	1105	2857	4205	651	-15.0	200	1	1	950.0747	1	1	
140	0	956.9287	0	460	1105	2857	4205	601	-15.0	200	1	1	957.6554	1	2	
141	0	970.0183	0	730	2058	2857	4205	901	-17.0	200	0	0	970.8043	1	0	
142	0	974.3140	0	460	1105	2857	4205	501	-15.0	200	1	1	975.2814	1	3	
143	0	978.6142	0	730	2058	2857	4205	751	-17.0	200	0	0	979.3292	1	0	
144	0	984.7126	0	460	1105	2857	4205	801	-15.0	200	1	1	985.1255	1	2	
145	0	989.1740	0	460	1105	2857	4205	851	-15.0	200	1	1	989.8566	1	1	
146	0	993.4994	1	460	1105	2857	4205	751	-15.0	200	1	1	994.1726	1	1	
147	0	997.7000	1	460	1105	2857	4205	901	-15.0	200	1	1	1001.7201	1	5	
148	0	1006.2225	0	730	2058	2857	4205	651	-17.0	200	0	0	1007.6716	1	1	
149	0	1016.7122	0	730	2058	2857	4205	801	-17.0	200	0	0	1018.3747	1	4	
150	0	1021.8761	0	460	1105	2857	4205	601	-15.0	200	1	1	1022.6569	1	3	
151	0	1026.5623	1	460	1105	2857	4205	551	-15.0	200	1	1	1027.0841	1	4	
152	0	1030.6806	0	460	1105	2857	4205	701	-15.0	200	1	1	1033.9267	1	5	
153	0	1041.0503	0	460	1105	2857	4205	951	-15.0	200	1	1	1041.4068	1	2	
154	0	1045.3455	0	460	1105	2857	4205	501	-15.0	200	1	1	1046.0236	1	3	
155	0	1049.6033	0	730	2058	2857	4205	701	-17.0	200	0	0	1051.2785	1	2	
156	0	1055.4719	0	460	1105	2857	4205	751	-15.0	200	1	1	1056.1261	1	4	
157	0	1059.4942	0	730	2058	2857	4205	551	-17.0	200	0	1	1060.1324	0	5	
158	1	1066.1258	0	730	2058	2857	4205	551	-17.0	200	0	0	1067.6316	1	5	
159	0	1072.0640	0	730	2058	2857	4205	601	-17.0	200	0	0	1073.5975	1	3	
160	0	1077.2754	0	460	1105	2857	4205	651	-15.0	200	1	1	1078.2474	1	1	
161	0	1082.5197	0	460	1105	2857	4205	901	-15.0	200	1	1	1082.8773	1	0	
162	0	1086.1142	0	730	2058	2857	4205	501	-17.0	200	0	0	1088.4606	1	0	
163	0	1092.7481	0	460	1105	2857	4205	851	-15.0	200	1	1	1093.2969	1	3	
164	0	1102.6749	0	730	2058	2857	4205	951	-17.0	200	0	0	1103.0591	1	4	
165	0	1109.8410	0	730	2058	2857	4205	1001	-17.0	200	0	1	1110.8776	0	5	
166	1	1125.1644	0	730	2058	2857	4205	1001	-17.0	200	0	0	1126.1980	1	5	
167	0	1130.4500	0	730	2058	2857	4205	801	-17.0	200	0	1	1131.2053	0	2	
168	1	1137.7123	0	730	2058	2857	4205	801	-17.0	200	0	0	1139.0963	1	2	
169	0	1143.2328	0	730	2058	2857	4205	751	-17.0	200	0	1	1143.8608	0	1	
170	1	1150.0433	0	730	2058	2857	4205	751	-17.0	200	0	0	1151.1861	1	1	
171	0	1154.8422	1	730	2058	2857	4205	551	-17.0	200	0	1	1155.8447	0	5	
172	1	1163.3008	0	730	2058	2857	4205	551	-17.0	200	0	0	1164.9298	1	5	
173	0	1168.9353	0	460	1105	2857	4205	901	-15.0	200	1	1	1169.4762	1	2	
174	0	1173.1966	1	730	2058	2857	4205	501	-17.0	200	0	0	1174.7150	1	0	
175	0	1178.7722	0	730	2058	2857	4205	951	-17.0	200	0	0	1181.9690	1	1	
176	0	1185.6368	0	730	2058	2857	4205	651	-17.0	200	0	0	1187.3083	1	2	
177	0	1191.6534	0	730	2058	2857	4205	601	-17.0	200	0	0	1193.5708	1	3	
178	0	1197.3973	1	730	2058	2857	4205	851	-17.0	200	0	0	1198.5624	1	4	
179	0	1202.7195	0	460	1105	2857	4205	1001	-15.0	200	1	0	1205.0894	0	0	
180	1	1213.1113	0	460	1105	2857	4205	1001	-15.0	200	1	1	1213.4479	1	0	
181	0	1220.1409	0	460	1105	2857	4205	701	-15.0	200	1	1	1220.4850	1	4	
182	0	1230.5568	0	730	2058	2857	4205	1001	-17.0	200	0	0	1231.6588	1	3	
183	0	1235.3576	1	460	1105	2857	4205	601	-15.0	200	1	1	1236.1059	1	5	
184	0	1239.7942	0	460	1105	2857	4205	501	-15.0	200	1	1	1243.3492	1	0	
185	0	1247.3491	1	460	1105	2857	4205	801	-15.0	200	1	1	1247.7147	1	4	
186	0	1252.1458	0	460	1105	2857	4205	851	-15.0	200	1	1	1254.3065	1	3	
187	0	1257.4885	1	460	1105	2857	4205	551	-15.0	200	1	1	1258.2084	1	1	
188	0	1262.3013	0	460	1105	2857	4205	651	-15.0	200	1	1	1265.2046	1	5	
189	0	1280.2522	0	730	2058	2857	4205	751	-17.0	200	0	1	1281.0847	0	3	
190	1	1287.9122	0	730	2058	2857	4205	751	-17.0	200	0	1	1289.0172	0	3	
191	1	1297.9655	0	730	2058	2857	4205	751	-17.0	200	0	0	1299.0448	1	3	
