Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	134.8881	0	460	1105	2857	4205	501	10.0	200	1	1	139.1684	1	5	
2	0	151.7528	1	730	2058	2857	4205	951	10.0	200	0	1	160.2589	0	1	
3	1	178.8528	0	730	2058	2857	4205	951	10.0	200	0	1	179.4207	0	1	
4	1	185.0876	0	730	2058	2857	4205	951	10.0	200	0	1	186.1541	0	1	
5	1	191.3435	0	730	2058	2857	4205	951	10.0	200	0	1	194.5729	0	1	
6	1	207.7501	0	730	2058	2857	4205	951	10.0	200	0	1	211.6253	0	1	
7	1	227.4595	0	730	2058	2857	4205	951	10.0	200	0	1	234.2335	0	1	
8	1	246.3694	0	730	2058	2857	4205	951	10.0	200	0	0	247.2873	1	1	
9	0	253.3800	0	730	2058	2857	4205	751	10.0	200	0	0	254.8285	1	2	
10	0	264.1843	0	730	2058	2857	4205	801	10.0	200	0	0	265.8269	1	3	
11	0	275.4025	1	460	1105	2857	4205	701	10.0	200	1	0	278.9912	0	2	
12	1	285.5212	0	460	1105	2857	4205	701	10.0	200	1	1	286.3194	1	2	
13	0	290.9429	0	460	1105	2857	4205	651	10.0	200	1	1	291.9410	1	5	
14	0	309.0239	0	730	2058	2857	4205	1001	10.0	200	0	0	315.3178	1	4	
15	0	320.4747	0	730	2058	2857	4205	851	10.0	200	0	1	320.8465	0	5	
16	1	326.8165	0	730	2058	2857	4205	851	10.0	200	0	0	327.7312	1	5	
17	0	334.1891	0	460	1105	2857	4205	601	10.0	200	1	0	335.4137	0	3	
18	1	341.3837	1	460	1105	2857	4205	601	10.0	200	1	0	345.2766	0	3	
19	1	350.6208	0	460	1105	2857	4205	601	10.0	200	1	1	351.1056	1	3	
20	0	355.0660	0	460	1105	2857	4205	551	10.0	200	1	1	356.1499	1	4	
21	0	369.7707	0	460	1105	2857	4205	951	10.0	200	1	1	370.3913	1	0	
22	0	375.0058	0	730	2058	2857	4205	651	10.0	200	0	1	375.4476	0	3	
23	1	381.2474	1	730	2058	2857	4205	651	10.0	200	0	1	381.9080	0	3	
24	1	389.2478	0	730	2058	2857	4205	651	10.0	200	0	1	392.4076	0	3	
25	1	397.1280	0	730	2058	2857	4205	651	10.0	200	0	1	397.9944	0	3	
26	1	402.5353	0	730	2058	2857	4205	651	10.0	200	0	0	404.4579	1	3	
27	0	405.8438	0	730	2058	2857	4205	901	10.0	200	0	1	406.2103	0	2	
28	1	413.3638	0	730	2058	2857	4205	901	10.0	200	0	0	414.5590	1	2	
29	0	419.7788	0	730	2058	2857	4205	851	10.0	200	0	0	420.5665	1	3	
30	0	426.4133	0	460	1105	2857	4205	501	10.0	200	1	0	428.4160	0	3	
31	1	432.7305	0	460	1105	2857	4205	501	10.0	200	1	1	433.5839	1	3	
32	0	438.2507	0	730	2058	2857	4205	801	10.0	200	0	0	440.0264	1	4	
33	0	447.3904	0	730	2058	2857	4205	751	10.0	200	0	0	448.6838	1	2	
34	0	454.3042	0	460	1105	2857	4205	701	10.0	200	1	1	455.0705	1	3	
35	0	458.8922	0	460	1105	2857	4205	1001	10.0	200	1	1	459.2947	1	5	
36	0	466.6874	0	460	1105	2857	4205	551	10.0	200	1	1	467.6997	1	4	
37	0	473.4716	0	730	2058	2857	4205	701	10.0	200	0	0	474.4207	1	1	
38	0	479.0997	0	730	2058	2857	4205	501	10.0	200	0	1	479.6566	0	0	
39	1	484.3971	0	730	2058	2857	4205	501	10.0	200	0	1	485.0755	0	0	
40	1	489.7224	0	730	2058	2857	4205	501	10.0	200	0	0	491.3085	1	0	
41	0	502.2088	0	460	1105	2857	4205	901	10.0	200	1	0	504.0801	0	2	
42	1	516.1218	0	460	1105	2857	4205	901	10.0	200	1	1	516.8041	1	2	
43	0	525.8831	0	460	1105	2857	4205	801	10.0	200	1	0	527.1476	0	1	
44	1	532.1700	0	460	1105	2857	4205	801	10.0	200	1	1	532.5781	1	1	
45	0	536.4761	0	460	1105	2857	4205	601	10.0	200	1	1	536.8101	1	4	
46	0	541.0762	0	730	2058	2857	4205	751	10.0	200	0	0	542.0438	1	5	
47	0	547.0636	0	730	2058	2857	4205	651	10.0	200	0	1	548.0638	0	0	
48	1	552.6934	0	730	2058	2857	4205	651	10.0	200	0	1	553.2973	0	0	
49	1	557.2409	0	730	2058	2857	4205	651	10.0	200	0	0	558.9029	1	0	
50	0	563.7645	0	730	2058	2857	4205	951	10.0	200	0	0	565.0314	1	5	
51	0	570.4251	0	460	1105	2857	4205	551	10.0	200	1	0	571.8175	0	1	
52	1	576.7890	0	460	1105	2857	4205	551	10.0	200	1	1	577.2415	1	1	
53	0	583.1172	0	730	2058	2857	4205	1001	10.0	200	0	0	584.5599	1	4	
54	0	594.2003	0	460	1105	2857	4205	651	10.0	200	1	1	594.8528	1	1	
55	0	601.8968	0	460	1105	2857	4205	851	10.0	200	1	0	603.7872	0	0	
56	1	610.6737	0	460	1105	2857	4205	851	10.0	200	1	1	611.4033	1	0	
57	0	616.4612	0	460	1105	2857	4205	901	10.0	200	1	1	616.8986	1	2	
58	0	621.4214	0	730	2058	2857	4205	601	10.0	200	0	1	621.8704	0	1	
59	1	626.5784	0	730	2058	2857	4205	601	10.0	200	0	1	627.4912	0	1	
60	1	633.9879	0	730	2058	2857	4205	601	10.0	200	0	1	635.4108	0	1	
61	1	640.5897	0	730	2058	2857	4205	601	10.0	200	0	1	641.2304	0	1	
62	1	645.9085	0	730	2058	2857	4205	601	10.0	200	0	0	647.7892	1	1	
63	0	653.6725	0	460	1105	2857	4205	701	10.0	200	1	0	654.4182	0	0	
64	1	659.1791	0	460	1105	2857	4205	701	10.0	200	1	1	659.6690	1	0	
65	0	669.5367	0	730	2058	2857	4205	1001	10.0	200	0	1	670.0317	0	0	
66	1	675.3686	0	730	2058	2857	4205	1001	10.0	200	0	0	676.6436	1	0	
67	0	681.2142	0	730	2058	2857	4205	751	10.0	200	0	0	682.9736	1	5	
68	0	691.2637	1	730	2058	2857	4205	951	10.0	200	0	0	694.4468	1	4	
69	0	699.1138	0	730	2058	2857	4205	501	10.0	200	0	1	699.9505	0	2	
70	1	703.9462	0	730	2058	2857	4205	501	10.0	200	0	0	705.2199	1	2	
71	0	710.8589	0	730	2058	2857	4205	801	10.0	200	0	0	711.8844	1	5	
72	0	717.0141	1	460	1105	2857	4205	501	10.0	200	1	1	717.7714	1	2	
73	0	725.9279	0	460	1105	2857	4205	751	10.0	200	1	1	726.5000	1	4	
74	0	734.4158	0	460	1105	2857	4205	851	10.0	200	1	0	735.7614	0	0	
75	1	745.8731	1	460	1105	2857	4205	851	10.0	200	1	0	750.5030	0	0	
76	1	756.3700	0	460	1105	2857	4205	851	10.0	200	1	1	757.0104	1	0	
77	0	760.4996	0	460	1105	2857	4205	551	10.0	200	1	1	761.0035	1	1	
78	0	765.5409	0	730	2058	2857	4205	801	10.0	200	0	0	766.9632	1	5	
79	0	779.0139	0	730	2058	2857	4205	1001	10.0	200	0	1	779.3592	0	0	
80	1	787.2444	0	730	2058	2857	4205	1001	10.0	200	0	0	788.3012	1	0	
81	0	793.4616	0	460	1105	2857	4205	651	10.0	200	1	1	794.2363	1	4	
82	0	812.0618	0	460	1105	2857	4205	951	10.0	200	1	1	812.8153	1	5	
83	0	817.8205	0	460	1105	2857	4205	601	10.0	200	1	1	818.3828	1	5	
84	0	826.3832	0	460	1105	2857	4205	901	10.0	200	1	0	827.6108	0	0	
85	1	832.4226	0	460	1105	2857	4205	901	10.0	200	1	1	833.0120	1	0	
86	0	840.5275	0	730	2058	2857	4205	901	10.0	200	0	1	841.3324	0	0	
87	1	845.4598	0	730	2058	2857	4205	901	10.0	200	0	0	846.6565	1	0	
88	0	852.0891	0	460	1105	2857	4205	601	10.0	200	1	1	852.6964	1	5	
89	0	859.7350	0	730	2058	2857	4205	651	10.0	200	0	0	861.0181	1	4	
90	0	866.5484	0	730	2058	2857	4205	1001	10.0	200	0	1	867.2917	0	3	
91	1	876.1837	0	730	2058	2857	4205	1001	10.0	200	0	0	877.1976	1	3	
92	0	892.5486	0	460	1105	2857	4205	851	10.0	200	1	1	893.1234	1	2	
93	0	899.8435	1	460	1105	2857	4205	801	10.0	200	1	1	900.5163	1	1	
94	0	905.6872	0	730	2058	2857	4205	951	10.0	200	0	0	908.4915	1	3	
