Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	41.1371	0	460	1105	2857	4205	851	-15.0	200	1	1	43.2918	1	0	
2	0	56.6690	0	730	2058	2857	4205	501	-17.0	200	0	0	57.6680	1	4	
3	0	63.3699	0	460	1105	2857	4205	601	-15.0	200	1	1	63.9349	1	5	
4	0	86.5794	0	730	2058	2857	4205	901	-17.0	200	0	0	87.1655	1	2	
5	0	97.4706	0	460	1105	2857	4205	551	-15.0	200	1	1	98.1010	1	4	
6	0	107.5861	0	460	1105	2857	4205	751	-15.0	200	1	0	108.0974	0	3	
7	1	115.0674	0	460	1105	2857	4205	751	-15.0	200	1	0	115.8955	0	3	
8	1	120.2018	0	460	1105	2857	4205	751	-15.0	200	1	1	120.5996	1	3	
9	0	135.5318	0	730	2058	2857	4205	951	-17.0	200	0	0	136.3378	1	5	
10	0	141.3870	0	460	1105	2857	4205	801	-15.0	200	1	0	141.6933	0	3	
11	1	154.0289	0	460	1105	2857	4205	801	-15.0	200	1	1	154.2435	1	3	
12	0	177.7563	0	730	2058	2857	4205	701	-17.0	200	0	0	178.6066	1	1	
13	0	197.0657	0	460	1105	2857	4205	1001	-15.0	200	1	0	197.9684	0	1	
14	1	209.5444	0	460	1105	2857	4205	1001	-15.0	200	1	0	210.3331	0	1	
15	1	216.3353	1	460	1105	2857	4205	1001	-15.0	200	1	1	216.7220	1	1	
16	0	229.4119	0	460	1105	2857	4205	601	-15.0	200	1	0	233.9239	0	3	
17	1	239.5142	0	460	1105	2857	4205	601	-15.0	200	1	1	239.7754	1	3	
18	0	256.1621	0	730	2058	2857	4205	551	-17.0	200	0	0	257.0357	1	2	
19	0	264.5278	0	730	2058	2857	4205	801	-17.0	200	0	0	265.0403	1	4	
20	0	272.9493	0	730	2058	2857	4205	751	-17.0	200	0	0	273.4578	1	0	
21	0	278.3584	0	460	1105	2857	4205	651	-15.0	200	1	0	278.7450	0	0	
22	1	288.2910	0	460	1105	2857	4205	651	-15.0	200	1	1	288.7917	1	0	
23	0	303.1193	0	460	1105	2857	4205	951	-15.0	200	1	1	303.5681	1	2	
24	0	319.5986	0	730	2058	2857	4205	1001	-17.0	200	0	0	319.9768	1	3	
25	0	336.1176	0	730	2058	2857	4205	851	-17.0	200	0	0	336.6735	1	4	
