Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	3.8319	0	730	2058	2857	4205	951	-17.0	200	0	1	4.6430	0	5	
2	1	21.0514	0	730	2058	2857	4205	951	-17.0	200	0	1	21.5179	0	5	
3	1	36.8270	0	730	2058	2857	4205	951	-17.0	200	0	1	37.0622	0	5	
4	1	43.6622	0	730	2058	2857	4205	951	-17.0	200	0	0	44.3137	1	5	
5	0	49.0635	0	730	2058	2857	4205	801	-17.0	200	0	0	49.5707	1	5	
6	0	55.0769	1	730	2058	2857	4205	1001	-17.0	200	0	0	55.5892	1	2	
7	0	59.8557	0	730	2058	2857	4205	601	-17.0	200	0	0	60.6556	1	0	
8	0	64.7077	0	730	2058	2857	4205	751	-17.0	200	0	0	65.1254	1	2	
9	0	69.9315	0	460	1105	2857	4205	551	-15.0	200	1	1	70.2920	1	4	
10	0	74.3047	0	460	1105	2857	4205	901	-15.0	200	1	0	74.8719	0	2	
11	1	79.6115	0	460	1105	2857	4205	901	-15.0	200	1	1	79.8782	1	2	
12	0	84.2348	0	460	1105	2857	4205	701	-15.0	200	1	1	84.6730	1	5	
13	0	89.1886	0	730	2058	2857	4205	501	-17.0	200	0	1	89.8882	0	3	
14	1	95.8773	0	730	2058	2857	4205	501	-17.0	200	0	0	96.9495	1	3	
15	0	101.2282	0	730	2058	2857	4205	851	-17.0	200	0	0	101.6536	1	1	
16	0	105.8836	0	460	1105	2857	4205	901	-15.0	200	1	1	106.1634	1	5	
17	0	110.0969	0	460	1105	2857	4205	851	-15.0	200	1	1	110.7030	1	4	
18	0	114.4527	0	460	1105	2857	4205	601	-15.0	200	1	1	115.1184	1	3	
19	0	118.4800	1	730	2058	2857	4205	501	-17.0	200	0	0	120.6112	1	3	
20	0	138.4781	0	460	1105	2857	4205	951	-15.0	200	1	0	138.9576	0	1	
21	1	146.5140	0	460	1105	2857	4205	951	-15.0	200	1	0	147.4800	0	1	
22	1	163.4577	1	460	1105	2857	4205	951	-15.0	200	1	0	163.7910	0	1	
23	1	178.3298	0	460	1105	2857	4205	951	-15.0	200	1	1	179.3288	1	1	
24	0	183.3660	1	460	1105	2857	4205	651	-15.0	200	1	1	183.9256	1	3	
25	0	188.2772	0	730	2058	2857	4205	801	-17.0	200	0	0	191.2402	1	4	
26	0	195.8239	0	460	1105	2857	4205	751	-15.0	200	1	0	196.3363	0	2	
27	1	200.2290	0	460	1105	2857	4205	751	-15.0	200	1	1	200.5816	1	2	
28	0	209.6316	0	730	2058	2857	4205	1001	-17.0	200	0	0	210.2309	1	2	
29	0	214.7064	0	730	2058	2857	4205	551	-17.0	200	0	1	215.4798	0	5	
30	1	219.4101	0	730	2058	2857	4205	551	-17.0	200	0	0	219.9696	1	5	
31	0	227.9782	1	730	2058	2857	4205	951	-17.0	200	0	0	228.4160	1	1	
32	0	232.5233	0	730	2058	2857	4205	851	-17.0	200	0	0	234.4929	1	4	
33	0	238.9442	0	460	1105	2857	4205	651	-15.0	200	1	1	239.6495	1	5	
34	0	242.9067	0	730	2058	2857	4205	501	-17.0	200	0	0	244.1946	1	0	
35	0	248.0254	0	460	1105	2857	4205	751	-15.0	200	1	0	248.7219	0	0	
36	1	254.3187	0	460	1105	2857	4205	751	-15.0	200	1	1	254.5371	1	0	
37	0	258.0445	0	460	1105	2857	4205	601	-15.0	200	1	0	259.0310	0	0	
38	1	266.0303	0	460	1105	2857	4205	601	-15.0	200	1	1	266.8245	1	0	
39	0	270.1516	0	460	1105	2857	4205	701	-15.0	200	1	0	270.7579	0	3	
40	1	274.6293	0	460	1105	2857	4205	701	-15.0	200	1	1	275.2324	1	3	
41	0	283.5188	0	730	2058	2857	4205	1001	-17.0	200	0	0	284.0397	1	1	
42	0	287.8919	0	460	1105	2857	4205	901	-15.0	200	1	1	288.2814	1	1	
43	0	291.8973	0	730	2058	2857	4205	801	-17.0	200	0	0	292.2395	1	3	
44	0	296.1679	0	460	1105	2857	4205	751	-15.0	200	1	0	296.4891	0	0	
45	1	306.4313	0	460	1105	2857	4205	751	-15.0	200	1	1	306.6892	1	0	
46	0	310.4258	0	730	2058	2857	4205	801	-17.0	200	0	0	310.8767	1	0	
47	0	314.7484	0	460	1105	2857	4205	701	-15.0	200	1	1	315.3712	1	2	
48	0	319.2383	0	460	1105	2857	4205	851	-15.0	200	1	0	320.0805	0	1	
49	1	327.9786	0	460	1105	2857	4205	851	-15.0	200	1	1	328.4550	1	1	
50	0	332.2358	0	730	2058	2857	4205	601	-17.0	200	0	0	333.5588	1	4	
51	0	337.5541	0	460	1105	2857	4205	651	-15.0	200	1	1	337.9214	1	4	
52	0	341.4623	0	460	1105	2857	4205	901	-15.0	200	1	1	341.7536	1	0	
53	0	345.2533	0	460	1105	2857	4205	551	-15.0	200	1	1	346.0041	1	3	
54	0	349.3845	0	460	1105	2857	4205	951	-15.0	200	1	1	349.8268	1	3	
55	0	353.0589	0	460	1105	2857	4205	501	-15.0	200	1	1	353.6150	1	2	
56	0	357.0947	0	460	1105	2857	4205	751	-15.0	200	1	1	357.5289	1	5	
57	0	361.5004	0	730	2058	2857	4205	951	-17.0	200	0	0	362.2102	1	1	
58	0	365.3056	0	730	2058	2857	4205	551	-17.0	200	0	1	366.1639	0	5	
59	1	370.8086	0	730	2058	2857	4205	551	-17.0	200	0	1	371.4372	0	5	
60	1	375.7386	0	730	2058	2857	4205	551	-17.0	200	0	0	376.2976	1	5	
61	0	380.4193	0	730	2058	2857	4205	851	-17.0	200	0	0	382.5944	1	3	
