Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	5.4427	0	460	1105	2857	4205	551	10.0	200	1	1	6.2648	1	2	
2	0	40.2927	1	460	1105	2857	4205	751	10.0	200	1	0	44.8147	0	3	
3	1	48.7491	0	460	1105	2857	4205	751	10.0	200	1	0	50.2081	0	3	
4	1	101.2273	0	460	1105	2857	4205	751	10.0	200	1	0	102.1069	0	3	
5	1	113.3530	0	460	1105	2857	4205	751	10.0	200	1	1	114.0739	1	3	
6	0	126.2073	0	730	2058	2857	4205	951	10.0	200	0	0	127.5832	1	1	
7	0	138.5612	0	730	2058	2857	4205	601	10.0	200	0	0	139.4052	1	3	
8	0	146.9289	1	730	2058	2857	4205	1001	10.0	200	0	0	150.4462	1	5	
9	0	156.6845	1	460	1105	2857	4205	801	10.0	200	1	0	160.3634	0	4	
10	1	166.4625	0	460	1105	2857	4205	801	10.0	200	1	1	167.6697	1	4	
11	0	175.9187	0	730	2058	2857	4205	851	10.0	200	0	0	176.8934	1	4	
12	0	182.4171	0	730	2058	2857	4205	501	10.0	200	0	0	183.7843	1	4	
13	0	189.3386	0	730	2058	2857	4205	651	10.0	200	0	0	190.4383	1	4	
14	0	195.9424	0	730	2058	2857	4205	901	10.0	200	0	0	196.6286	1	5	
15	0	202.8254	1	460	1105	2857	4205	501	10.0	200	1	0	207.6236	0	1	
16	1	219.1720	0	460	1105	2857	4205	501	10.0	200	1	1	219.9470	1	1	
17	0	226.1517	0	730	2058	2857	4205	701	10.0	200	0	0	226.9375	1	0	
18	0	233.0418	0	460	1105	2857	4205	751	10.0	200	1	0	234.0389	0	0	
19	1	238.8849	1	460	1105	2857	4205	751	10.0	200	1	1	239.4157	1	0	
20	0	243.1615	0	460	1105	2857	4205	601	10.0	200	1	0	246.8338	0	1	
21	1	252.7397	0	460	1105	2857	4205	601	10.0	200	1	0	254.1904	0	1	
22	1	262.7898	0	460	1105	2857	4205	601	10.0	200	1	1	263.4047	1	1	
23	0	266.8763	0	460	1105	2857	4205	1001	10.0	200	1	1	267.8834	1	4	
24	0	271.5327	0	730	2058	2857	4205	801	10.0	200	0	0	273.0254	1	5	
25	0	277.9136	0	730	2058	2857	4205	651	10.0	200	0	0	278.7779	1	3	
26	0	283.8220	0	460	1105	2857	4205	851	10.0	200	1	0	284.3312	0	0	
27	1	296.8715	0	460	1105	2857	4205	851	10.0	200	1	1	297.3629	1	0	
28	0	302.2462	0	460	1105	2857	4205	901	10.0	200	1	0	303.0858	0	3	
29	1	310.7491	0	460	1105	2857	4205	901	10.0	200	1	1	311.4322	1	3	
30	0	315.9362	0	730	2058	2857	4205	951	10.0	200	0	1	316.4346	0	1	
31	1	322.9341	0	730	2058	2857	4205	951	10.0	200	0	0	324.7894	1	1	
32	0	329.3174	1	730	2058	2857	4205	501	10.0	200	0	1	329.9904	0	0	
33	1	333.9208	0	730	2058	2857	4205	501	10.0	200	0	0	334.8550	1	0	
34	0	339.2351	0	730	2058	2857	4205	551	10.0	200	0	0	339.9152	1	0	
35	0	344.6028	0	460	1105	2857	4205	1001	10.0	200	1	0	345.2480	0	1	
36	1	354.3994	0	460	1105	2857	4205	1001	10.0	200	1	1	354.8376	1	1	
37	0	359.0031	0	460	1105	2857	4205	701	10.0	200	1	1	359.5214	1	3	
38	0	367.4691	0	460	1105	2857	4205	601	10.0	200	1	1	368.4861	1	0	
39	0	372.4361	0	460	1105	2857	4205	651	10.0	200	1	1	372.7922	1	5	
40	0	380.3965	0	730	2058	2857	4205	901	10.0	200	0	1	381.2663	0	2	
41	1	386.5884	0	730	2058	2857	4205	901	10.0	200	0	0	387.7890	1	2	
42	0	392.5760	0	460	1105	2857	4205	801	10.0	200	1	1	393.1313	1	4	
43	0	402.1364	0	460	1105	2857	4205	751	10.0	200	1	0	403.7680	0	2	
44	1	421.6882	0	460	1105	2857	4205	751	10.0	200	1	1	422.2874	1	2	
45	0	426.7603	1	730	2058	2857	4205	851	10.0	200	0	1	427.2754	0	1	
46	1	434.7937	0	730	2058	2857	4205	851	10.0	200	0	0	435.7479	1	1	
47	0	441.2085	0	460	1105	2857	4205	751	10.0	200	1	0	442.1122	0	2	
48	1	451.0830	0	460	1105	2857	4205	751	10.0	200	1	1	451.6025	1	2	
49	0	455.9909	0	460	1105	2857	4205	1001	10.0	200	1	1	456.4471	1	5	
50	0	460.1726	0	730	2058	2857	4205	951	10.0	200	0	1	460.6736	0	2	
51	1	468.6114	1	730	2058	2857	4205	951	10.0	200	0	1	469.1445	0	2	
52	1	481.9035	0	730	2058	2857	4205	951	10.0	200	0	0	483.0518	1	2	
53	0	490.4536	0	730	2058	2857	4205	901	10.0	200	0	1	490.9119	0	2	
54	1	499.7038	0	730	2058	2857	4205	901	10.0	200	0	1	500.1866	0	2	
55	1	505.4596	0	730	2058	2857	4205	901	10.0	200	0	0	506.6419	1	2	
56	0	511.7227	0	460	1105	2857	4205	601	10.0	200	1	1	513.0734	1	5	
57	0	516.1588	0	730	2058	2857	4205	501	10.0	200	0	0	517.3007	1	3	
58	0	526.8685	0	460	1105	2857	4205	801	10.0	200	1	1	527.2730	1	0	
59	0	531.4510	0	730	2058	2857	4205	651	10.0	200	0	1	532.4726	0	4	
60	1	536.2402	0	730	2058	2857	4205	651	10.0	200	0	0	537.4833	1	4	
61	0	543.1512	1	460	1105	2857	4205	851	10.0	200	1	1	543.6608	1	4	
62	0	551.6294	0	460	1105	2857	4205	701	10.0	200	1	1	552.4052	1	1	
63	0	555.9927	1	730	2058	2857	4205	501	10.0	200	0	0	560.3909	1	4	
64	0	565.5251	0	730	2058	2857	4205	601	10.0	200	0	0	566.4428	1	2	
65	0	574.5641	1	730	2058	2857	4205	951	10.0	200	0	0	579.0128	1	1	
66	0	584.3988	1	730	2058	2857	4205	551	10.0	200	0	1	585.1483	0	2	
67	1	590.6350	0	730	2058	2857	4205	551	10.0	200	0	1	591.6452	0	2	
68	1	596.2600	0	730	2058	2857	4205	551	10.0	200	0	0	597.7360	1	2	
69	0	618.0487	0	730	2058	2857	4205	851	10.0	200	0	1	618.4702	0	1	
70	1	622.8521	0	730	2058	2857	4205	851	10.0	200	0	0	623.6800	1	1	
71	0	628.8743	0	730	2058	2857	4205	751	10.0	200	0	0	630.1995	1	5	
72	0	638.3235	0	460	1105	2857	4205	801	10.0	200	1	1	638.8664	1	0	
73	0	645.5722	0	460	1105	2857	4205	901	10.0	200	1	1	646.1740	1	0	
74	0	650.4299	0	460	1105	2857	4205	651	10.0	200	1	1	651.0825	1	3	
75	0	658.7620	0	730	2058	2857	4205	701	10.0	200	0	0	660.2775	1	3	
76	0	667.7859	0	460	1105	2857	4205	701	10.0	200	1	1	668.2158	1	1	
77	0	675.3064	0	460	1105	2857	4205	651	10.0	200	1	1	675.6989	1	5	
78	0	682.3579	0	460	1105	2857	4205	601	10.0	200	1	1	682.9509	1	2	
79	0	703.9351	1	730	2058	2857	4205	951	10.0	200	0	0	705.4061	1	2	
80	0	711.4176	0	460	1105	2857	4205	801	10.0	200	1	0	714.2806	0	4	
81	1	722.6335	0	460	1105	2857	4205	801	10.0	200	1	1	724.0095	1	4	
82	0	731.2784	1	460	1105	2857	4205	751	10.0	200	1	1	734.2055	1	5	
83	0	771.3779	0	730	2058	2857	4205	1001	10.0	200	0	0	772.2292	1	3	
84	0	778.7473	0	730	2058	2857	4205	501	10.0	200	0	1	779.4453	0	3	
85	1	783.1197	0	730	2058	2857	4205	501	10.0	200	0	0	784.2071	1	3	
86	0	789.7231	0	460	1105	2857	4205	551	10.0	200	1	1	791.1549	1	4	
87	0	798.7859	0	730	2058	2857	4205	851	10.0	200	0	0	800.7807	1	0	
88	0	806.0323	1	730	2058	2857	4205	801	10.0	200	0	1	806.5122	0	5	
89	1	812.5417	0	730	2058	2857	4205	801	10.0	200	0	0	814.5292	1	5	
90	0	837.6902	0	460	1105	2857	4205	1001	10.0	200	1	1	838.2901	1	1	
91	0	846.6594	0	730	2058	2857	4205	601	10.0	200	0	0	848.3521	1	0	
92	0	856.2653	0	460	1105	2857	4205	951	10.0	200	1	1	856.7853	1	2	
93	0	860.4928	0	730	2058	2857	4205	501	10.0	200	0	0	862.0442	1	4	
94	0	867.2596	0	730	2058	2857	4205	901	10.0	200	0	0	868.6931	1	1	
95	0	873.3746	0	730	2058	2857	4205	551	10.0	200	0	1	874.1757	0	0	
96	1	877.8853	0	730	2058	2857	4205	551	10.0	200	0	0	878.6838	1	0	
97	0	886.6464	0	460	1105	2857	4205	751	10.0	200	1	0	888.3358	0	2	
98	1	901.6812	0	460	1105	2857	4205	751	10.0	200	1	1	902.1823	1	2	
99	0	906.0897	0	460	1105	2857	4205	701	10.0	200	1	1	906.4908	1	3	
100	0	911.0980	0	730	2058	2857	4205	651	10.0	200	0	0	913.2709	1	5	
101	0	918.4716	0	460	1105	2857	4205	751	10.0	200	1	1	919.0273	1	5	
102	0	922.6807	0	460	1105	2857	4205	551	10.0	200	1	1	923.3513	1	3	
103	0	927.1261	0	730	2058	2857	4205	651	10.0	200	0	1	927.5990	0	0	
104	1	931.7773	0	730	2058	2857	4205	651	10.0	200	0	0	932.5381	1	0	
105	0	937.6112	0	730	2058	2857	4205	701	10.0	200	0	0	938.8075	1	3	
106	0	944.4228	0	460	1105	2857	4205	601	10.0	200	1	1	945.0870	1	1	
107	0	959.4823	1	730	2058	2857	4205	951	10.0	200	0	1	959.8412	0	2	
108	1	968.0914	0	730	2058	2857	4205	951	10.0	200	0	0	969.9953	1	2	
109	0	974.9733	0	730	2058	2857	4205	501	10.0	200	0	1	985.8994	0	4	
110	1	991.3879	0	730	2058	2857	4205	501	10.0	200	0	0	993.0558	1	4	
111	0	998.8823	0	460	1105	2857	4205	801	10.0	200	1	1	999.5280	1	1	
112	0	1011.5056	0	730	2058	2857	4205	851	10.0	200	0	1	1020.1194	0	1	
113	1	1026.1950	0	730	2058	2857	4205	851	10.0	200	0	1	1026.9678	0	1	
114	1	1032.6177	0	730	2058	2857	4205	851	10.0	200	0	1	1033.2638	0	1	
115	1	1037.8412	1	730	2058	2857	4205	851	10.0	200	0	0	1038.6449	1	1	
116	0	1044.4366	0	730	2058	2857	4205	1001	10.0	200	0	0	1046.0344	1	5	
117	0	1053.3584	0	730	2058	2857	4205	851	10.0	200	0	0	1054.2698	1	1	
118	0	1057.9049	0	730	2058	2857	4205	601	10.0	200	0	0	1059.8299	1	4	
119	0	1067.9426	0	730	2058	2857	4205	901	10.0	200	0	0	1068.7905	1	3	
120	0	1078.7281	0	460	1105	2857	4205	751	10.0	200	1	1	1079.4286	1	0	
121	0	1096.6912	0	460	1105	2857	4205	951	10.0	200	1	1	1097.3112	1	0	
