Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	8.3086	0	460	1105	2857	4205	701	-15.0	200	1	0	17.1538	0	0	
2	1	24.9341	0	460	1105	2857	4205	701	-15.0	200	1	1	25.3511	1	0	
3	0	38.9245	0	730	2058	2857	4205	601	-17.0	200	0	0	39.6077	1	0	
4	0	47.5368	0	730	2058	2857	4205	651	-17.0	200	0	0	48.2321	1	4	
5	0	57.3617	0	730	2058	2857	4205	551	-17.0	200	0	0	58.8833	1	3	
6	0	69.6790	0	460	1105	2857	4205	1001	-15.0	200	1	1	70.0262	1	5	
7	0	84.4448	1	460	1105	2857	4205	901	-15.0	200	1	0	85.4922	0	2	
8	1	94.3686	0	460	1105	2857	4205	901	-15.0	200	1	0	96.2301	0	2	
9	1	105.4368	0	460	1105	2857	4205	901	-15.0	200	1	1	105.6729	1	2	
10	0	122.3063	0	460	1105	2857	4205	851	-15.0	200	1	0	124.1795	0	0	
11	1	135.3137	0	460	1105	2857	4205	851	-15.0	200	1	0	136.7067	0	0	
12	1	142.9110	0	460	1105	2857	4205	851	-15.0	200	1	1	143.2474	1	0	
13	0	159.0599	0	730	2058	2857	4205	751	-17.0	200	0	1	161.8921	0	1	
14	1	168.8948	0	730	2058	2857	4205	751	-17.0	200	0	1	169.1111	0	1	
15	1	176.5027	0	730	2058	2857	4205	751	-17.0	200	0	0	177.9159	1	1	
16	0	189.2100	0	460	1105	2857	4205	951	-15.0	200	1	0	190.8959	0	4	
17	1	195.7432	0	460	1105	2857	4205	951	-15.0	200	1	0	200.8537	0	4	
18	1	206.5969	0	460	1105	2857	4205	951	-15.0	200	1	1	206.9933	1	4	
19	0	215.4470	0	460	1105	2857	4205	501	-15.0	200	1	0	217.5828	0	4	
20	1	223.0036	0	460	1105	2857	4205	501	-15.0	200	1	1	227.3639	1	4	
21	0	238.3752	0	460	1105	2857	4205	901	-15.0	200	1	1	238.6426	1	3	
22	0	255.5795	1	730	2058	2857	4205	751	-17.0	200	0	0	256.9035	1	2	
