Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	5.9648	0	730	2058	2857	4205	601	-17.0	200	0	1	6.5717	0	5	
2	1	13.7719	0	730	2058	2857	4205	601	-17.0	200	0	0	14.8763	1	5	
3	0	21.4597	0	460	1105	2857	4205	901	-15.0	200	1	1	21.8883	1	1	
4	0	27.1217	0	730	2058	2857	4205	651	-17.0	200	0	1	27.4917	0	0	
5	1	32.8133	0	730	2058	2857	4205	651	-17.0	200	0	0	33.4956	1	0	
6	0	38.6376	1	460	1105	2857	4205	751	-15.0	200	1	0	39.0847	0	2	
7	1	46.8908	0	460	1105	2857	4205	751	-15.0	200	1	1	47.7219	1	2	
8	0	52.8744	0	460	1105	2857	4205	951	-15.0	200	1	1	53.4333	1	1	
9	0	60.4826	0	730	2058	2857	4205	701	-17.0	200	0	1	60.9470	0	4	
10	1	65.6955	0	730	2058	2857	4205	701	-17.0	200	0	0	66.2013	1	4	
11	0	70.6003	0	730	2058	2857	4205	501	-17.0	200	0	0	71.1549	1	3	
12	0	90.9080	0	730	2058	2857	4205	851	-17.0	200	0	0	91.2692	1	3	
13	0	96.1764	0	460	1105	2857	4205	551	-15.0	200	1	0	96.6721	0	1	
14	1	101.2783	0	460	1105	2857	4205	551	-15.0	200	1	1	101.7650	1	1	
15	0	106.2364	0	730	2058	2857	4205	1001	-17.0	200	0	0	106.6035	1	1	
16	0	114.3767	0	730	2058	2857	4205	1001	-17.0	200	0	1	114.8446	0	2	
17	1	119.4906	0	730	2058	2857	4205	1001	-17.0	200	0	1	119.9687	0	2	
18	1	128.7620	0	730	2058	2857	4205	1001	-17.0	200	0	0	129.1056	1	2	
19	0	134.3012	0	460	1105	2857	4205	951	-15.0	200	1	0	134.6287	0	0	
20	1	140.5561	0	460	1105	2857	4205	951	-15.0	200	1	1	140.8833	1	0	
21	0	145.2854	1	460	1105	2857	4205	851	-15.0	200	1	0	145.6479	0	4	
22	1	153.7934	0	460	1105	2857	4205	851	-15.0	200	1	1	154.0948	1	4	
23	0	160.7849	0	730	2058	2857	4205	751	-17.0	200	0	1	161.3306	0	4	
24	1	165.5137	0	730	2058	2857	4205	751	-17.0	200	0	0	166.2388	1	4	
25	0	170.6056	1	730	2058	2857	4205	701	-17.0	200	0	0	171.0291	1	2	
26	0	175.0384	0	460	1105	2857	4205	601	-15.0	200	1	0	178.8297	0	5	
27	1	183.6352	1	460	1105	2857	4205	601	-15.0	200	1	1	184.0961	1	5	
28	0	188.1119	0	460	1105	2857	4205	801	-15.0	200	1	1	191.5329	1	5	
29	0	195.7944	0	730	2058	2857	4205	551	-17.0	200	0	0	196.7524	1	2	
30	0	201.4613	0	460	1105	2857	4205	501	-15.0	200	1	1	202.0763	1	4	
31	0	206.0595	0	460	1105	2857	4205	901	-15.0	200	1	0	206.7937	0	5	
32	1	218.7776	0	460	1105	2857	4205	901	-15.0	200	1	1	219.5139	1	5	
33	0	223.5865	0	730	2058	2857	4205	551	-17.0	200	0	0	224.2242	1	5	
34	0	232.9076	0	730	2058	2857	4205	901	-17.0	200	0	0	233.3484	1	0	
35	0	238.2500	0	730	2058	2857	4205	751	-17.0	200	0	0	238.5878	1	0	
36	0	243.2003	0	460	1105	2857	4205	501	-15.0	200	1	1	244.2497	1	3	
37	0	248.3291	0	730	2058	2857	4205	601	-17.0	200	0	0	248.8511	1	3	
38	0	256.5291	0	730	2058	2857	4205	951	-17.0	200	0	0	256.9571	1	1	
39	0	261.6189	0	460	1105	2857	4205	1001	-15.0	200	1	0	262.0200	0	3	
