Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	19.9232	1	460	1105	2857	4205	551	-15.0	200	1	1	20.5556	1	0	
2	0	31.7421	0	460	1105	2857	4205	751	-15.0	200	1	1	37.0505	1	4	
3	0	56.0277	0	730	2058	2857	4205	601	-17.0	200	0	0	57.3222	1	4	
4	0	66.7442	0	460	1105	2857	4205	701	-15.0	200	1	1	67.5143	1	4	
5	0	78.6165	0	460	1105	2857	4205	1001	-15.0	200	1	1	78.9137	1	5	
6	0	89.5518	0	730	2058	2857	4205	651	-17.0	200	0	1	90.0259	0	1	
7	1	98.4782	0	730	2058	2857	4205	651	-17.0	200	0	0	99.8239	1	1	
8	0	107.2517	1	730	2058	2857	4205	801	-17.0	200	0	0	107.9399	1	0	
9	0	113.5591	0	730	2058	2857	4205	951	-17.0	200	0	0	115.7298	1	5	
10	0	121.5417	0	460	1105	2857	4205	901	-15.0	200	1	0	122.8272	0	0	
11	1	129.6356	0	460	1105	2857	4205	901	-15.0	200	1	1	129.8462	1	0	
12	0	141.4322	0	460	1105	2857	4205	501	-15.0	200	1	0	143.4721	0	2	
13	1	148.1834	0	460	1105	2857	4205	501	-15.0	200	1	0	149.0650	0	2	
14	1	156.5546	0	460	1105	2857	4205	501	-15.0	200	1	1	156.9914	1	2	
15	0	168.2232	1	730	2058	2857	4205	501	-17.0	200	0	0	173.6832	1	1	
16	0	182.6181	0	730	2058	2857	4205	701	-17.0	200	0	0	183.3638	1	2	
17	0	196.3863	0	730	2058	2857	4205	901	-17.0	200	0	1	197.3361	0	0	
18	1	203.8680	0	730	2058	2857	4205	901	-17.0	200	0	0	207.9641	1	0	
19	0	213.8766	0	460	1105	2857	4205	801	-15.0	200	1	0	214.5023	0	0	
20	1	223.6506	0	460	1105	2857	4205	801	-15.0	200	1	1	223.9468	1	0	
21	0	235.5591	0	730	2058	2857	4205	601	-17.0	200	0	0	236.4883	1	4	
22	0	245.3130	1	730	2058	2857	4205	1001	-17.0	200	0	0	246.4926	1	5	
23	0	252.7312	1	460	1105	2857	4205	651	-15.0	200	1	0	257.4765	0	5	
24	1	261.6664	0	460	1105	2857	4205	651	-15.0	200	1	1	261.9553	1	5	
25	0	269.3687	0	460	1105	2857	4205	851	-15.0	200	1	0	270.3759	0	2	
26	1	276.3822	0	460	1105	2857	4205	851	-15.0	200	1	1	276.7746	1	2	
27	0	282.1839	0	730	2058	2857	4205	551	-17.0	200	0	0	283.2524	1	1	
28	0	287.9953	0	730	2058	2857	4205	751	-17.0	200	0	0	288.3544	1	4	
29	0	293.2802	0	460	1105	2857	4205	551	-15.0	200	1	1	293.7267	1	3	
30	0	302.5019	0	460	1105	2857	4205	851	-15.0	200	1	1	302.8118	1	2	
31	0	314.8943	0	460	1105	2857	4205	801	-15.0	200	1	1	316.0171	1	3	
32	0	348.6027	0	730	2058	2857	4205	1001	-17.0	200	0	0	349.3492	1	0	
33	0	354.0727	0	460	1105	2857	4205	751	-15.0	200	1	1	354.3867	1	4	
34	0	364.6909	1	460	1105	2857	4205	901	-15.0	200	1	1	365.0047	1	3	
35	0	369.7326	0	730	2058	2857	4205	501	-17.0	200	0	1	371.6361	0	2	
36	1	376.3018	0	730	2058	2857	4205	501	-17.0	200	0	0	377.0200	1	2	
37	0	390.1685	1	460	1105	2857	4205	701	-15.0	200	1	1	392.3724	1	5	
38	0	396.4362	0	730	2058	2857	4205	951	-17.0	200	0	0	397.8534	1	5	
39	0	405.3959	0	730	2058	2857	4205	601	-17.0	200	0	0	405.8397	1	2	
40	0	416.7143	0	460	1105	2857	4205	751	-15.0	200	1	1	417.0461	1	1	
41	0	424.7498	0	730	2058	2857	4205	501	-17.0	200	0	0	425.7133	1	3	
42	0	433.0676	0	460	1105	2857	4205	801	-15.0	200	1	1	433.3699	1	1	
43	0	438.4125	0	460	1105	2857	4205	551	-15.0	200	1	0	438.9967	0	1	
44	1	444.1175	0	460	1105	2857	4205	551	-15.0	200	1	1	444.6223	1	1	
45	0	470.7264	0	730	2058	2857	4205	951	-17.0	200	0	0	471.1234	1	3	
46	0	480.3804	0	730	2058	2857	4205	851	-17.0	200	0	0	481.1042	1	3	
47	0	494.9461	0	460	1105	2857	4205	901	-15.0	200	1	1	495.2928	1	5	
48	0	504.6202	0	460	1105	2857	4205	1001	-15.0	200	1	1	504.9764	1	5	
49	0	519.4381	0	460	1105	2857	4205	651	-15.0	200	1	1	520.0275	1	1	
50	0	532.8459	1	730	2058	2857	4205	701	-17.0	200	0	0	536.4244	1	2	
51	0	540.7172	0	460	1105	2857	4205	551	-15.0	200	1	0	541.1720	0	3	
52	1	557.7508	0	460	1105	2857	4205	551	-15.0	200	1	1	558.2085	1	3	
53	0	569.7688	0	730	2058	2857	4205	701	-17.0	200	0	0	570.5070	1	4	
54	0	583.9512	0	730	2058	2857	4205	901	-17.0	200	0	0	584.5021	1	4	
55	0	589.0955	0	730	2058	2857	4205	501	-17.0	200	0	0	589.4292	1	0	
56	0	611.2279	0	730	2058	2857	4205	751	-17.0	200	0	1	611.7552	0	1	
57	1	615.8590	0	730	2058	2857	4205	751	-17.0	200	0	1	616.2757	0	1	
58	1	621.7255	0	730	2058	2857	4205	751	-17.0	200	0	0	622.2316	1	1	
59	0	630.7579	1	730	2058	2857	4205	801	-17.0	200	0	1	631.2240	0	1	
60	1	642.8208	0	730	2058	2857	4205	801	-17.0	200	0	1	643.3181	0	1	
61	1	647.9559	0	730	2058	2857	4205	801	-17.0	200	0	0	648.4953	1	1	
62	0	655.7873	0	460	1105	2857	4205	601	-15.0	200	1	1	656.1711	1	0	
63	0	663.1809	0	460	1105	2857	4205	851	-15.0	200	1	0	663.6234	0	2	
64	1	669.1089	0	460	1105	2857	4205	851	-15.0	200	1	1	669.5495	1	2	
65	0	686.5746	0	460	1105	2857	4205	1001	-15.0	200	1	0	687.0681	0	0	
66	1	697.6070	0	460	1105	2857	4205	1001	-15.0	200	1	1	698.1460	1	0	
67	0	711.5930	0	730	2058	2857	4205	951	-17.0	200	0	0	712.0592	1	4	
68	0	717.0276	0	460	1105	2857	4205	851	-15.0	200	1	0	717.6841	0	1	
69	1	729.7922	0	460	1105	2857	4205	851	-15.0	200	1	1	730.0875	1	1	
70	0	733.8548	0	730	2058	2857	4205	651	-17.0	200	0	0	734.5104	1	5	
71	0	738.4633	0	730	2058	2857	4205	551	-17.0	200	0	0	739.0332	1	0	
72	0	743.4846	0	730	2058	2857	4205	701	-17.0	200	0	1	744.0060	0	5	
73	1	749.4822	0	730	2058	2857	4205	701	-17.0	200	0	0	749.8795	1	5	
74	0	766.9164	0	730	2058	2857	4205	1001	-17.0	200	0	1	767.3973	0	2	
75	1	773.8042	0	730	2058	2857	4205	1001	-17.0	200	0	0	774.2662	1	2	
76	0	782.8930	0	730	2058	2857	4205	951	-17.0	200	0	0	783.5081	1	3	
77	0	791.7887	0	730	2058	2857	4205	901	-17.0	200	0	0	792.1240	1	3	
78	0	802.9132	0	730	2058	2857	4205	801	-17.0	200	0	0	803.6243	1	5	
79	0	811.9582	0	730	2058	2857	4205	601	-17.0	200	0	0	812.9695	1	1	
80	0	817.6996	0	460	1105	2857	4205	751	-15.0	200	1	1	818.4780	1	4	
81	0	825.2628	0	730	2058	2857	4205	1001	-17.0	200	0	0	825.7847	1	3	
82	0	839.6644	0	460	1105	2857	4205	751	-15.0	200	1	1	840.5974	1	3	
83	0	844.2888	1	460	1105	2857	4205	501	-15.0	200	1	1	844.8087	1	3	
84	0	849.2756	0	460	1105	2857	4205	951	-15.0	200	1	1	850.4319	1	4	
