Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	46.605	0	3	-60	700	1041	9.0	6	57.285	0	736599.591507	0	
2	1	63.714	0	3	-60	700	1041	9.0	3	65.165	1	736599.591598	0	
3	0	70.208	0	7	60	700	1021	0.0	3	70.305	0	736599.591657	0	
4	1	82.789	0	7	60	700	1021	0.0	6	84.208	0	736599.591818	0	
5	1	90.274	0	7	60	700	1021	0.0	7	91.896	1	736599.591908	0	
6	0	111.785	0	8	90	700	1201	9.0	8	113.440	1	736599.592157	0	
7	0	141.127	0	4	-30	700	1061	0.0	3	142.739	0	736599.592495	0	
8	1	160.969	0	4	-30	700	1061	0.0	3	162.791	0	736599.592727	0	
9	1	169.309	0	4	-30	700	1061	0.0	2	170.869	0	736599.592821	0	
10	1	179.392	0	4	-30	700	1061	0.0	5	181.596	0	736599.592946	0	
11	1	189.025	0	4	-30	700	1061	0.0	8	191.236	0	736599.593057	0	
12	1	214.481	0	4	-30	700	1061	0.0	6	216.484	0	736599.593350	0	
13	1	222.615	0	4	-30	700	1061	0.0	4	224.042	1	736599.593436	0	
14	0	254.427	0	6	30	700	1161	4.5	7	256.062	0	736599.593807	0	
15	1	262.234	1	6	30	700	1161	4.5	6	271.543	1	736599.593986	0	
16	0	282.564	0	5	0	700	1081	9.0	4	284.499	0	736599.594136	0	
17	1	290.802	0	5	0	700	1081	9.0	4	293.423	0	736599.594239	0	
18	1	299.541	0	5	0	700	1081	9.0	6	301.676	0	736599.594336	0	
19	1	307.842	0	5	0	700	1081	9.0	6	309.806	0	736599.594430	0	
20	1	317.247	0	5	0	700	1081	9.0	8	320.015	0	736599.594548	0	
21	1	326.204	0	5	0	700	1081	9.0	5	329.061	1	736599.594653	0	
22	0	345.592	0	2	-90	700	1141	0.0	3	347.168	0	736599.594861	0	
23	1	353.404	0	2	-90	700	1141	0.0	2	355.053	1	736599.594952	0	
24	0	361.552	0	4	-30	700	1001	4.5	3	362.938	0	736599.595044	0	
25	1	368.978	1	4	-30	700	1001	4.5	2	375.236	0	736599.595186	0	
26	1	381.271	0	4	-30	700	1001	4.5	5	383.461	0	736599.595281	0	
27	1	395.772	0	4	-30	700	1001	4.5	4	399.118	1	736599.595463	0	
28	0	418.682	0	3	-60	700	1121	0.0	2	420.176	0	736599.595706	0	
29	1	426.386	0	3	-60	700	1121	0.0	3	428.526	1	736599.595803	0	
30	0	438.069	0	5	0	700	1101	9.0	6	439.947	0	736599.595936	0	
31	1	446.072	0	5	0	700	1101	9.0	5	447.733	1	736599.596025	0	
32	0	467.772	0	2	-90	700	1021	9.0	3	469.367	0	736599.596276	0	
33	1	476.427	0	2	-90	700	1021	9.0	3	478.211	0	736599.596379	0	
34	1	484.280	0	2	-90	700	1021	9.0	6	486.595	0	736599.596476	0	
35	1	492.679	0	2	-90	700	1021	9.0	3	494.772	0	736599.596571	0	
36	1	500.803	0	2	-90	700	1021	9.0	2	502.871	1	736599.596664	0	
37	0	508.579	0	6	30	700	1201	0.0	8	510.319	0	736599.596750	0	
38	1	516.559	0	6	30	700	1201	0.0	6	518.220	1	736599.596842	0	
39	0	529.873	1	8	90	700	1121	4.5	4	543.154	0	736599.597130	0	
40	1	553.135	0	8	90	700	1121	4.5	7	554.975	0	736599.597267	0	
41	1	561.188	1	8	90	700	1121	4.5	4	568.186	0	736599.597419	0	
42	1	575.777	0	8	90	700	1121	4.5	7	577.814	0	736599.597531	0	
43	1	584.012	0	8	90	700	1121	4.5	8	586.532	1	736599.597632	0	
44	0	604.918	0	7	60	700	1161	9.0	6	606.705	0	736599.597866	0	
45	1	612.942	0	7	60	700	1161	9.0	6	614.740	0	736599.597958	0	
46	1	620.922	0	7	60	700	1161	9.0	8	623.675	0	736599.598061	0	
47	1	629.920	0	7	60	700	1161	9.0	8	632.062	0	736599.598159	0	
48	1	640.405	0	7	60	700	1161	9.0	4	642.305	0	736599.598278	0	
49	1	648.524	0	7	60	700	1161	9.0	8	650.628	0	736599.598374	0	
50	1	752.745	0	7	60	700	1161	9.0	-1	-1.000	0	736599.599729	0	
