Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	151.219	0	8	90	700	1141	4.5	8	153.552	1	736607.394545	0	
2	0	199.002	0	2	-90	700	1041	9.0	7	201.981	0	736607.395105	0	
3	1	208.339	0	2	-90	700	1041	9.0	-1	-1.000	0	736607.395353	0	
4	0	249.686	0	2	-90	700	1201	9.0	-1	-1.000	0	736607.395831	0	
5	0	269.595	0	4	-30	700	1061	4.5	2	273.521	0	736607.395934	0	
6	0	293.300	0	6	30	700	1001	9.0	7	296.147	0	736607.396195	0	
7	1	301.300	0	6	30	700	1001	9.0	2	304.273	0	736607.396289	0	
8	1	309.406	1	6	30	700	1001	9.0	-1	-1.000	0	736607.396522	0	
9	0	325.875	0	7	60	700	1121	0.0	2	331.706	0	736607.396607	0	
10	1	343.285	1	7	60	700	1121	0.0	-1	-1.000	0	736607.396914	0	
11	0	366.618	0	4	-30	700	1081	0.0	3	368.660	0	736607.397035	0	
12	1	375.334	0	4	-30	700	1081	0.0	4	377.909	1	736607.397142	0	
13	0	396.400	0	8	90	700	1181	9.0	8	398.867	1	736607.397384	0	
14	0	420.983	0	3	-60	700	1161	0.0	3	422.351	1	736607.397656	0	
15	0	436.892	0	3	-60	700	1021	9.0	4	438.594	0	736607.397844	0	
16	1	446.471	0	3	-60	700	1021	9.0	4	449.953	0	736607.397976	0	
17	1	458.633	0	3	-60	700	1021	9.0	3	460.959	1	736607.398103	0	
18	0	480.136	0	6	30	700	1041	0.0	4	487.618	0	736607.398412	0	
19	1	494.230	0	6	30	700	1041	0.0	8	502.518	0	736607.398584	0	
20	0	507.204	1	7	60	700	1141	0.0	-1	-1.000	0	736607.398812	0	
21	0	523.959	0	2	-90	700	1181	4.5	3	527.107	0	736607.398868	0	
22	0	534.906	0	6	30	700	1201	4.5	6	538.661	1	736607.399002	0	
23	0	556.120	0	2	-90	700	1161	0.0	2	558.028	1	736607.399227	0	
24	0	571.607	0	7	60	700	1061	4.5	6	573.541	0	736607.399406	0	
25	1	578.763	0	7	60	700	1061	4.5	4	583.352	0	736607.399519	0	
26	0	594.894	0	3	-60	700	1081	0.0	3	596.789	1	736607.399674	0	
27	0	612.713	1	4	-30	700	1001	0.0	2	622.783	0	736607.399975	0	
28	1	628.048	0	4	-30	700	1001	0.0	3	629.792	0	736607.400057	0	
29	0	636.434	0	8	90	700	1101	4.5	8	638.583	1	736607.400159	0	
30	0	655.026	1	8	90	700	1201	4.5	4	664.435	0	736607.400458	0	
31	1	674.181	1	8	90	700	1201	4.5	4	684.610	0	736607.400692	0	
32	1	690.000	0	8	90	700	1201	4.5	7	691.774	0	736607.400774	0	
33	1	697.099	0	8	90	700	1201	4.5	7	699.750	0	736607.400867	0	
34	0	704.449	0	3	-60	700	1001	0.0	3	706.378	1	736607.400943	0	
35	0	718.720	0	6	30	700	1101	4.5	4	721.707	0	736607.401120	0	
36	1	726.973	0	6	30	700	1101	4.5	4	729.315	0	736607.401209	0	
37	0	735.756	0	4	-30	700	1141	0.0	4	737.351	1	736607.401302	0	
38	0	745.765	0	4	-30	700	1161	4.5	3	747.318	0	736607.401417	0	
