Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	83.785	0	6	30	700	1021	9.0	6	85.078	1	736582.576849	0	
2	0	96.898	0	7	60	700	1161	4.5	6	98.105	0	736582.577001	0	
3	1	118.886	0	7	60	700	1161	4.5	7	120.226	1	736582.577256	0	
4	0	133.464	0	6	30	700	1081	4.5	6	134.791	1	736582.577424	0	
5	0	143.916	0	7	60	700	1121	9.0	7	144.898	1	736582.577542	0	
6	0	160.958	0	8	90	700	1141	0.0	8	162.820	1	736582.577749	0	
7	0	183.677	0	8	90	700	1041	4.5	8	185.193	1	736582.578009	0	
8	0	203.187	0	8	90	700	1001	9.0	6	204.853	0	736582.578236	0	
9	1	212.046	0	8	90	700	1001	9.0	8	213.610	1	736582.578337	0	
10	0	236.631	0	6	30	700	1201	0.0	7	238.424	0	736582.578624	0	
11	1	251.052	0	6	30	700	1201	0.0	7	252.683	0	736582.578789	0	
12	1	267.903	0	6	30	700	1201	0.0	7	269.285	0	736582.578982	0	
13	1	274.686	0	6	30	700	1201	0.0	8	276.696	0	736582.579068	0	
14	1	284.523	0	6	30	700	1201	0.0	6	286.102	1	736582.579176	0	
15	0	296.086	0	7	60	700	1101	9.0	6	297.511	0	736582.579309	0	
16	1	307.720	0	7	60	700	1101	9.0	7	309.887	1	736582.579452	0	
17	0	322.586	0	8	90	700	1181	0.0	7	323.921	0	736582.579614	0	
18	1	329.265	0	8	90	700	1181	0.0	7	330.347	0	736582.579688	0	
19	1	335.665	0	8	90	700	1181	0.0	8	336.936	1	736582.579764	0	
20	0	355.650	1	6	30	700	1061	0.0	6	357.872	1	736582.580006	0	
21	0	366.732	0	7	60	700	1201	9.0	6	368.420	0	736582.580129	0	
22	1	378.164	0	7	60	700	1201	9.0	7	379.551	1	736582.580257	0	
23	0	391.644	0	6	30	700	1081	4.5	6	392.902	1	736582.580412	0	
24	0	402.725	1	6	30	700	1161	0.0	6	407.316	1	736582.580579	0	
25	0	418.357	0	8	90	700	1041	9.0	7	419.850	0	736582.580724	0	
26	1	425.818	0	8	90	700	1041	9.0	7	427.443	0	736582.580812	0	
27	1	432.634	0	8	90	700	1041	9.0	8	434.201	1	736582.580890	0	
28	0	449.727	0	8	90	700	1181	0.0	7	451.214	0	736582.581087	0	
29	1	456.576	0	8	90	700	1181	0.0	8	458.507	1	736582.581172	0	
30	0	474.452	0	7	60	700	1121	4.5	6	475.958	0	736582.581373	0	
31	1	481.219	0	7	60	700	1121	4.5	7	482.685	1	736582.581451	0	
32	0	495.767	0	7	60	700	1021	0.0	6	497.009	0	736582.581617	0	
33	1	502.211	0	7	60	700	1021	0.0	7	503.626	1	736582.581694	0	
34	0	516.140	0	7	60	700	1001	0.0	7	517.718	1	736582.581857	0	
35	0	532.528	0	8	90	700	1101	4.5	8	534.436	1	736582.582050	0	
36	0	546.887	1	8	90	700	1041	0.0	6	551.290	0	736582.582245	0	
37	1	559.780	1	8	90	700	1041	0.0	7	564.890	0	736582.582403	0	
38	1	570.964	0	8	90	700	1041	0.0	8	573.321	1	736582.582500	0	
39	0	586.301	0	6	30	700	1081	4.5	6	587.981	1	736582.582669	0	
40	0	596.475	1	6	30	700	1001	4.5	6	600.915	1	736582.582820	0	
41	0	609.716	0	7	60	700	1181	0.0	6	611.086	0	736582.582937	0	
42	1	618.828	0	7	60	700	1181	0.0	8	620.592	0	736582.583047	0	
43	1	625.974	0	7	60	700	1181	0.0	7	627.504	1	736582.583127	0	
44	0	639.645	0	6	30	700	1101	9.0	6	641.144	1	736582.583285	0	
45	0	650.073	0	6	30	700	1201	4.5	6	651.406	1	736582.583404	0	
46	0	660.193	0	8	90	700	1121	4.5	7	661.717	0	736582.583524	0	
47	1	667.009	0	8	90	700	1121	4.5	6	668.477	0	736582.583601	0	
48	1	673.727	0	8	90	700	1121	4.5	8	675.992	1	736582.583688	0	
49	0	688.079	0	8	90	700	1161	0.0	6	689.413	0	736582.583844	0	
50	1	699.671	1	8	90	700	1161	0.0	7	705.197	0	736582.584027	0	
51	1	710.564	0	8	90	700	1161	0.0	6	712.789	0	736582.584114	0	
52	1	718.154	0	8	90	700	1161	0.0	8	719.667	1	736582.584194	0	
53	0	730.715	0	7	60	700	1021	0.0	8	733.780	0	736582.584357	0	
54	1	741.804	0	7	60	700	1021	0.0	-1	-1.000	0	736582.584625	0	
55	0	764.016	0	7	60	700	1141	4.5	7	765.737	1	736582.584727	0	
56	0	777.571	0	8	90	700	1041	4.5	7	779.000	0	736582.584881	0	
57	1	784.232	0	8	90	700	1041	4.5	8	785.417	1	736582.584955	0	
58	0	813.661	0	6	30	700	1101	0.0	-1	-1.000	0	736582.585455	0	
