Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	28.662	1	8	90	700	1141	0.0	3	42.257	0	736568.424465	0	
2	1	71.886	0	8	90	700	1141	0.0	8	73.484	1	736568.424827	0	
3	0	100.403	0	3	-60	700	1061	4.5	2	103.080	0	736568.425169	0	
4	1	111.487	0	3	-60	700	1061	4.5	3	113.214	1	736568.425286	0	
5	0	131.894	0	7	60	700	1121	4.5	7	133.949	1	736568.425526	0	
6	0	143.848	0	2	-90	700	1001	9.0	2	145.961	1	736568.425665	0	
7	0	162.317	0	4	-30	700	1181	9.0	4	164.793	1	736568.425883	0	
8	0	187.693	0	3	-60	700	1201	0.0	3	189.772	1	736568.426173	0	
9	0	205.089	0	5	0	700	1161	4.5	7	206.876	0	736568.426370	0	
10	1	212.370	0	5	0	700	1161	4.5	7	220.889	0	736568.426532	0	
11	1	226.213	0	5	0	700	1161	4.5	4	228.592	0	736568.426622	0	
12	1	238.108	0	5	0	700	1161	4.5	7	239.975	0	736568.426754	0	
13	1	245.313	0	5	0	700	1161	4.5	5	247.116	1	736568.426836	0	
14	0	264.178	1	5	0	700	1101	9.0	-1	-1.000	0	736568.427207	0	
15	0	285.150	0	7	60	700	1081	0.0	8	286.565	0	736568.427293	0	
16	1	293.924	0	7	60	700	1081	0.0	7	296.608	1	736568.427409	0	
17	0	305.050	0	8	90	700	1041	9.0	8	306.945	1	736568.427528	0	
18	0	328.162	0	2	-90	700	1041	9.0	2	329.991	1	736568.427795	0	
19	0	344.558	0	4	-30	700	1181	0.0	4	347.075	1	736568.427993	0	
20	0	362.769	0	3	-60	700	1121	4.5	2	365.025	0	736568.428200	0	
21	1	372.190	0	3	-60	700	1121	4.5	3	373.852	1	736568.428302	0	
22	0	383.368	1	8	90	700	1141	0.0	7	390.725	0	736568.428498	0	
23	1	395.995	0	8	90	700	1141	0.0	8	397.916	1	736568.428581	0	
24	0	419.706	0	2	-90	700	1201	9.0	2	422.274	1	736568.428864	0	
25	0	438.365	0	8	90	700	1021	0.0	8	440.017	1	736568.429068	0	
26	0	458.343	0	5	0	700	1081	9.0	4	468.740	0	736568.429401	0	
27	1	473.939	0	5	0	700	1081	9.0	5	475.620	1	736568.429480	0	
28	0	491.405	0	3	-60	700	1101	4.5	3	492.786	1	736568.429679	0	
29	0	503.618	0	7	60	700	1161	9.0	7	507.615	1	736568.429851	0	
30	0	515.855	0	2	-90	700	1001	4.5	2	518.507	1	736568.429977	0	
31	0	534.795	0	4	-30	700	1101	4.5	4	536.665	1	736568.430188	0	
32	0	552.450	0	4	-30	700	1141	9.0	3	553.639	0	736568.430383	0	
33	1	558.911	0	4	-30	700	1141	9.0	3	560.703	0	736568.430465	0	
34	1	566.007	0	4	-30	700	1141	9.0	5	567.679	0	736568.430546	0	
35	1	573.152	1	4	-30	700	1141	9.0	7	578.840	0	736568.430675	0	
36	1	585.641	0	4	-30	700	1141	9.0	3	587.620	0	736568.430777	0	
37	1	592.897	0	4	-30	700	1141	9.0	3	594.406	0	736568.430856	0	
38	1	599.698	1	4	-30	700	1141	9.0	7	606.071	0	736568.430991	0	
39	1	611.398	0	4	-30	700	1141	9.0	5	613.660	0	736568.431078	0	
40	1	620.015	0	4	-30	700	1141	9.0	4	622.341	1	736568.431178	0	
41	0	641.989	0	5	0	700	1021	9.0	7	652.696	0	736568.431530	0	
42	1	657.881	0	5	0	700	1021	9.0	5	660.179	1	736568.431617	0	
43	0	674.162	0	7	60	700	1001	4.5	7	675.642	1	736568.431795	0	
44	0	683.100	0	8	90	700	1061	0.0	8	684.763	1	736568.431901	0	
45	0	703.142	0	4	-30	700	1041	4.5	3	704.747	0	736568.432132	0	
46	1	709.899	0	4	-30	700	1041	4.5	3	711.601	0	736568.432212	0	
47	1	716.799	1	4	-30	700	1041	4.5	2	723.707	0	736568.432352	0	
48	1	729.701	0	4	-30	700	1041	4.5	3	731.820	0	736568.432446	0	
49	1	737.000	0	4	-30	700	1041	4.5	3	739.487	0	736568.432534	0	
50	1	744.704	0	4	-30	700	1041	4.5	2	746.874	0	736568.432620	0	
51	1	754.657	0	4	-30	700	1041	4.5	4	756.674	1	736568.432734	0	
52	0	773.770	0	2	-90	700	1121	9.0	2	775.067	1	736568.432947	0	
53	0	789.612	0	2	-90	700	1161	0.0	2	791.014	1	736568.433131	0	
54	0	801.492	0	5	0	700	1201	0.0	7	804.052	0	736568.433281	0	
55	1	809.370	0	5	0	700	1201	0.0	8	814.085	0	736568.433398	0	
56	1	819.460	0	5	0	700	1201	0.0	5	820.923	1	736568.433477	0	
57	0	835.102	0	3	-60	700	1081	9.0	3	836.588	1	736568.433659	0	
58	0	844.175	0	8	90	700	1161	4.5	8	845.826	1	736568.433765	0	
59	0	861.812	0	7	60	700	1181	0.0	7	870.602	1	736568.434052	0	
60	0	876.915	0	3	-60	700	1041	9.0	3	878.212	1	736568.434140	0	
61	0	889.561	0	4	-30	700	1081	0.0	4	890.851	1	736568.434286	0	
62	0	905.346	0	7	60	700	1001	4.5	7	908.221	1	736568.434487	0	
