Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	6.328	0	8	90	700	1001	9.0	8	7.886	1	736610.591589	0	
2	0	34.230	0	8	90	700	1201	4.5	7	35.845	0	736610.591913	0	
3	1	48.152	0	8	90	700	1201	4.5	3	52.112	0	736610.592101	0	
4	1	73.252	0	8	90	700	1201	4.5	4	75.113	0	736610.592367	0	
5	1	83.766	0	8	90	700	1201	4.5	8	85.529	1	736610.592488	0	
6	0	106.967	0	3	-60	700	1041	9.0	3	109.605	1	736610.592766	0	
7	0	117.616	0	4	-30	700	1061	4.5	4	119.028	1	736610.592875	0	
8	0	132.505	0	7	60	700	1161	0.0	8	134.024	0	736610.593049	0	
9	1	139.751	0	7	60	700	1161	0.0	4	141.746	0	736610.593138	0	
10	1	147.385	0	7	60	700	1161	0.0	8	148.805	0	736610.593219	0	
11	1	161.405	0	7	60	700	1161	0.0	6	162.946	0	736610.593384	0	
12	1	174.149	0	7	60	700	1161	0.0	7	175.781	1	736610.593532	0	
13	0	184.818	0	2	-90	700	1121	4.5	2	187.125	1	736610.593664	0	
14	0	206.950	0	7	60	700	1021	9.0	6	208.400	0	736610.593909	0	
15	1	213.534	0	7	60	700	1021	9.0	4	214.999	0	736610.593986	0	
16	1	220.133	0	7	60	700	1021	9.0	8	221.642	0	736610.594064	0	
17	1	227.219	0	7	60	700	1021	9.0	7	228.947	1	736610.594147	0	
18	0	244.075	0	6	30	700	1181	0.0	6	245.323	1	736610.594337	0	
19	0	253.054	0	6	30	700	1081	0.0	6	254.946	1	736610.594448	0	
20	0	267.583	0	4	-30	700	1101	4.5	3	268.873	0	736610.594610	0	
21	1	274.110	1	4	-30	700	1101	4.5	2	286.318	0	736610.594811	0	
22	1	291.620	1	4	-30	700	1101	4.5	-1	-1.000	0	736610.595046	0	
23	0	311.665	0	2	-90	700	1121	9.0	3	313.228	0	736610.595123	0	
24	1	318.685	0	2	-90	700	1121	9.0	3	320.753	0	736610.595210	0	
25	1	326.046	1	2	-90	700	1121	9.0	2	333.687	1	736610.595359	0	
26	0	348.741	0	3	-60	700	1141	0.0	2	350.262	0	736610.595552	0	
27	1	355.567	0	3	-60	700	1141	0.0	3	357.459	1	736610.595635	0	
28	0	365.224	0	7	60	700	1081	4.5	7	366.914	1	736610.595744	0	
29	0	384.746	0	4	-30	700	1181	9.0	3	386.006	0	736610.595965	0	
30	1	391.305	0	4	-30	700	1181	9.0	4	393.009	1	736610.596046	0	
31	0	404.673	0	3	-60	700	1001	4.5	3	406.069	1	736610.596198	0	
32	0	414.413	0	6	30	700	1041	9.0	3	415.708	0	736610.596309	0	
33	1	420.862	0	6	30	700	1041	9.0	6	422.638	1	736610.596390	0	
34	0	432.252	0	2	-90	700	1161	4.5	3	433.884	0	736610.596519	0	
35	1	447.336	0	2	-90	700	1161	4.5	3	449.003	0	736610.596694	0	
36	1	454.290	0	2	-90	700	1161	4.5	2	455.926	1	736610.596775	0	
37	0	469.709	0	2	-90	700	1101	9.0	3	471.222	0	736610.596952	0	
38	1	476.522	0	2	-90	700	1101	9.0	2	477.881	1	736610.597029	0	
39	0	491.142	0	7	60	700	1061	9.0	7	492.520	1	736610.597199	0	
40	0	506.965	0	4	-30	700	1201	4.5	4	508.083	1	736610.597378	0	
41	0	519.698	0	8	90	700	1021	9.0	6	521.155	0	736610.597530	0	
42	1	526.348	0	8	90	700	1021	9.0	8	527.694	1	736610.597605	0	
43	0	546.599	0	8	90	700	1041	0.0	8	548.727	1	736610.597849	0	
44	0	568.906	0	3	-60	700	1181	9.0	3	570.377	1	736610.598099	0	
45	0	579.971	0	6	30	700	1081	4.5	6	581.213	1	736610.598224	0	
46	0	590.261	0	2	-90	700	1061	9.0	3	591.623	0	736610.598346	0	
47	1	596.874	0	2	-90	700	1061	9.0	2	598.342	1	736610.598423	0	
48	0	611.131	1	3	-60	700	1201	4.5	2	617.119	0	736610.598641	0	
49	1	623.071	0	3	-60	700	1201	4.5	2	624.372	0	736610.598724	0	
50	1	629.770	0	3	-60	700	1201	4.5	2	631.118	0	736610.598802	0	
51	1	636.793	0	3	-60	700	1201	4.5	2	638.469	0	736610.598887	0	
52	1	644.762	0	3	-60	700	1201	4.5	3	646.649	1	736610.598981	0	
53	0	655.967	0	4	-30	700	1121	4.5	4	657.441	1	736610.599107	0	
54	0	669.467	0	8	90	700	1001	0.0	6	670.989	0	736610.599263	0	
55	1	676.115	0	8	90	700	1001	0.0	8	677.310	1	736610.599336	0	
56	0	698.495	0	3	-60	700	1141	0.0	3	699.973	1	736610.599599	0	
57	0	708.635	0	4	-30	700	1161	9.0	3	709.843	0	736610.599714	0	
58	1	715.188	0	4	-30	700	1161	9.0	3	717.095	0	736610.599797	0	
59	1	722.379	0	4	-30	700	1161	9.0	4	724.138	1	736610.599879	0	
60	0	736.790	0	8	90	700	1161	9.0	7	737.887	0	736610.600038	0	
61	1	744.298	0	8	90	700	1161	9.0	8	745.965	1	736610.600132	0	
62	0	767.695	0	2	-90	700	1201	4.5	3	769.140	0	736610.600400	0	
63	1	774.523	0	2	-90	700	1201	4.5	2	776.024	1	736610.600479	0	
64	0	789.794	0	6	30	700	1081	0.0	6	791.161	1	736610.600655	0	
65	0	801.196	0	7	60	700	1001	4.5	6	802.545	0	736610.600787	0	
66	1	817.289	0	7	60	700	1001	4.5	4	818.799	0	736610.600975	0	
67	1	824.871	0	7	60	700	1001	4.5	8	826.871	0	736610.601068	0	
68	1	832.028	0	7	60	700	1001	4.5	6	833.847	0	736610.601149	0	
69	1	843.821	0	7	60	700	1001	4.5	8	845.667	0	736610.601285	0	
70	1	850.817	0	7	60	700	1001	4.5	7	852.786	1	736610.601368	0	
71	0	866.646	0	7	60	700	1041	0.0	6	867.642	0	736610.601540	0	
72	1	878.886	0	7	60	700	1041	0.0	2	881.391	0	736610.601699	0	
73	1	886.560	0	7	60	700	1041	0.0	7	888.027	1	736610.601775	0	
74	0	903.582	0	6	30	700	1141	4.5	7	905.503	0	736610.601978	0	
75	1	910.760	0	6	30	700	1141	4.5	6	912.437	1	736610.602058	0	
76	0	926.509	0	6	30	700	1101	9.0	7	928.889	0	736610.602249	0	
77	1	934.125	1	6	30	700	1101	9.0	2	942.769	0	736610.602409	0	
78	1	948.018	0	6	30	700	1101	9.0	4	949.589	0	736610.602488	0	
79	1	954.829	0	6	30	700	1101	9.0	4	956.238	0	736610.602566	0	
80	1	961.530	0	6	30	700	1101	9.0	6	963.187	1	736610.602645	0	
81	0	974.146	1	7	60	700	1021	4.5	6	981.480	0	736610.602857	0	
82	1	986.639	0	7	60	700	1021	4.5	8	988.440	0	736610.602937	0	
83	1	999.921	0	7	60	700	1021	4.5	7	1001.520	1	736610.603089	0	
84	0	1017.300	1	4	-30	700	1181	9.0	2	1021.150	0	736610.603317	0	
85	1	1026.499	0	4	-30	700	1181	9.0	3	1027.614	0	736610.603391	0	
86	1	1032.919	0	4	-30	700	1181	9.0	3	1034.390	0	736610.603469	0	
87	1	1039.699	0	4	-30	700	1181	9.0	4	1041.226	1	736610.603548	0	
