Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	38.114	0	6	30	700	1061	9.0	4	4.819	0	736586.651595	0	
2	1	51.420	0	6	30	700	1061	9.0	4	4.819	0	736586.651749	0	
3	1	58.900	0	6	30	700	1061	9.0	4	4.819	0	736586.651836	0	
4	1	68.636	1	6	30	700	1061	9.0	4	4.819	0	736586.651948	0	
5	1	74.580	0	6	30	700	1061	9.0	4	4.819	0	736586.652017	0	
6	1	79.190	0	6	30	700	1061	9.0	4	4.819	0	736586.652071	0	
7	1	88.500	0	6	30	700	1061	9.0	4	4.819	0	736586.652179	0	
8	1	95.836	0	6	30	700	1061	9.0	4	4.819	0	736586.652263	0	
9	1	103.373	0	6	30	700	1061	9.0	4	4.819	0	736586.652351	0	
10	1	111.468	0	6	30	700	1061	9.0	4	4.819	0	736586.652445	0	
11	1	118.590	0	6	30	700	1061	9.0	4	4.819	0	736586.652527	0	
12	1	134.285	1	6	30	700	1061	9.0	4	4.819	0	736586.652709	0	
13	1	141.603	0	6	30	700	1061	9.0	4	4.819	0	736586.652793	0	
14	1	144.016	0	6	30	700	1061	9.0	4	4.819	0	736586.652822	0	
15	1	155.935	0	6	30	700	1061	9.0	4	4.819	0	736586.652960	0	
16	1	162.214	0	6	30	700	1061	9.0	4	4.819	0	736586.653032	0	
17	1	169.739	0	6	30	700	1061	9.0	4	4.819	0	736586.653119	0	
18	1	175.525	0	6	30	700	1061	9.0	4	4.819	0	736586.653185	0	
19	1	183.593	0	6	30	700	1061	9.0	4	4.819	0	736586.653279	0	
20	1	190.894	0	6	30	700	1061	9.0	4	4.819	0	736586.653363	0	
21	1	197.736	0	6	30	700	1061	9.0	4	4.819	0	736586.653444	0	
22	1	205.261	0	6	30	700	1061	9.0	4	4.819	0	736586.653529	0	
23	1	211.647	0	6	30	700	1061	9.0	4	4.819	0	736586.653603	0	
24	1	218.647	0	6	30	700	1061	9.0	4	4.819	0	736586.653685	0	
25	1	224.017	0	6	30	700	1061	9.0	4	4.819	0	736586.653747	0	
26	1	239.411	0	6	30	700	1061	9.0	4	4.819	0	736586.653925	0	
27	1	244.166	0	6	30	700	1061	9.0	4	4.819	0	736586.653981	0	
28	1	251.607	0	6	30	700	1061	9.0	4	4.819	0	736586.654066	0	
29	1	258.848	0	6	30	700	1061	9.0	4	4.819	0	736586.654151	0	
30	1	409.448	0	6	30	700	1061	9.0	2	417.394	0	736586.655984	0	
31	1	423.477	0	6	30	700	1061	9.0	7	425.247	0	736586.656075	0	
32	1	431.384	0	6	30	700	1061	9.0	-1	-1.000	0	736586.656320	0	
33	0	556.193	0	3	-60	700	1041	4.5	2	557.934	0	736586.657611	0	
34	1	564.842	0	3	-60	700	1041	4.5	4	569.246	0	736586.657742	0	
35	1	582.134	0	3	-60	700	1041	4.5	2	585.728	0	736586.657933	0	
36	1	591.771	1	3	-60	700	1041	4.5	-1	-1.000	0	736586.658176	0	
37	0	612.557	0	8	90	700	1081	0.0	8	614.347	1	736586.658264	0	
38	0	623.785	0	2	-90	700	1021	9.0	2	625.799	1	736586.658396	0	
39	0	633.131	0	7	60	700	1101	0.0	7	634.945	1	736586.658502	0	
40	0	640.328	0	3	-60	700	1141	9.0	2	643.881	0	736586.658605	0	
41	1	650.071	0	3	-60	700	1141	9.0	4	651.702	0	736586.658696	0	
42	1	657.883	0	3	-60	700	1141	9.0	4	661.705	0	736586.658811	0	
43	1	667.877	0	3	-60	700	1141	9.0	2	671.422	0	736586.658924	0	
44	1	684.504	0	3	-60	700	1141	9.0	6	686.814	0	736586.659102	0	
45	1	692.960	0	3	-60	700	1141	9.0	-1	-1.000	0	736586.659347	0	
