Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	103.589	0	2	-90	700	1201	4.5	3	111.206	0	736621.415631	0	
2	1	130.439	0	2	-90	700	1201	4.5	3	136.828	0	736621.415927	0	
3	1	153.808	0	2	-90	700	1201	4.5	4	160.902	0	736621.416206	0	
4	0	168.626	0	4	-30	700	1001	9.0	4	170.797	1	736621.416321	0	
5	0	189.500	0	3	-60	700	1061	0.0	4	191.326	0	736621.416558	0	
6	1	196.505	0	3	-60	700	1061	0.0	-1	-1.000	0	736621.416791	0	
7	0	228.556	0	8	90	700	1161	9.0	2	240.585	0	736621.417128	0	
8	1	245.891	0	8	90	700	1161	9.0	2	249.482	0	736621.417231	0	
9	1	258.500	0	8	90	700	1161	9.0	2	273.341	0	736621.417508	0	
10	1	278.701	0	8	90	700	1161	9.0	8	282.803	1	736621.417617	0	
11	0	296.627	1	7	60	700	1101	0.0	6	300.890	0	736621.417826	0	
12	1	308.055	0	7	60	700	1101	0.0	6	314.983	0	736621.417990	0	
13	1	320.245	0	7	60	700	1101	0.0	7	322.483	1	736621.418076	0	
14	0	333.704	0	4	-30	700	1121	9.0	3	338.509	0	736621.418261	0	
15	1	343.767	0	4	-30	700	1121	9.0	4	347.490	1	736621.418366	0	
16	0	362.285	0	3	-60	700	1181	4.5	3	363.800	1	736621.418554	0	
17	0	374.348	0	8	90	700	1081	0.0	8	376.035	1	736621.418696	0	
18	0	388.663	0	6	30	700	1141	9.0	6	390.352	1	736621.418862	0	
19	0	397.805	0	2	-90	700	1021	0.0	4	400.023	0	736621.418973	0	
20	1	405.382	0	2	-90	700	1021	0.0	8	414.306	0	736621.419139	0	
21	1	421.924	0	2	-90	700	1021	0.0	3	423.395	0	736621.419244	0	
22	1	428.559	0	2	-90	700	1021	0.0	2	430.196	1	736621.419323	0	
23	0	439.354	0	3	-60	700	1041	0.0	2	440.788	0	736621.419446	0	
24	1	445.991	0	3	-60	700	1041	0.0	2	448.579	0	736621.419536	0	
25	1	453.797	0	3	-60	700	1041	0.0	2	455.439	0	736621.419614	0	
26	0	459.039	0	7	60	700	1201	9.0	8	463.891	0	736621.419713	0	
27	1	470.472	0	7	60	700	1201	9.0	8	476.397	0	736621.419857	0	
28	0	487.358	0	4	-30	700	1061	0.0	-1	-1.000	0	736621.420158	0	
29	0	514.293	0	3	-60	700	1101	9.0	-1	-1.000	0	736621.420470	0	
30	0	533.069	0	6	30	700	1161	0.0	3	540.190	0	736621.420596	0	
31	1	546.100	0	6	30	700	1161	0.0	8	559.143	0	736621.420815	0	
