Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	16.424	0	8	90	700	1021	9.0	5	21.517	0	736559.381195	0	
2	1	50.686	0	8	90	700	1021	9.0	8	52.796	1	736559.381557	0	
3	0	72.280	0	6	30	700	1161	0.0	2	74.222	0	736559.381806	0	
4	1	85.085	0	6	30	700	1161	0.0	7	86.808	0	736559.381951	0	
5	1	92.792	0	6	30	700	1161	0.0	2	95.627	0	736559.382053	0	
6	1	100.953	0	6	30	700	1161	0.0	5	102.441	0	736559.382132	0	
7	1	107.457	1	6	30	700	1161	0.0	2	120.441	0	736559.382341	0	
8	0	139.237	0	3	-60	700	1141	4.5	2	141.259	0	736559.382582	0	
9	1	158.413	0	3	-60	700	1141	4.5	4	159.945	0	736559.382798	0	
10	1	168.724	0	3	-60	700	1141	4.5	4	170.423	0	736559.382919	0	
11	1	184.032	0	3	-60	700	1141	4.5	4	186.412	0	736559.383104	0	
12	1	191.734	0	3	-60	700	1141	4.5	4	193.598	0	736559.383187	0	
13	1	198.856	0	3	-60	700	1141	4.5	3	200.345	1	736559.383265	0	
14	0	216.222	0	7	60	700	1081	9.0	7	217.825	1	736559.383468	0	
15	0	228.811	0	4	-30	700	1181	0.0	4	230.252	1	736559.383612	0	
16	0	250.504	0	7	60	700	1201	9.0	6	251.976	0	736559.383863	0	
17	1	258.315	0	7	60	700	1201	9.0	6	260.222	0	736559.383959	0	
18	1	273.857	0	7	60	700	1201	9.0	8	275.250	0	736559.384132	0	
19	1	304.328	1	7	60	700	1201	9.0	6	305.764	0	736559.384485	0	
20	1	316.014	0	7	60	700	1201	9.0	6	321.552	0	736559.384668	0	
21	1	332.930	0	7	60	700	1201	9.0	8	334.938	0	736559.384823	0	
22	1	356.680	0	7	60	700	1201	9.0	6	358.421	0	736559.385095	0	
23	1	372.293	0	7	60	700	1201	9.0	7	373.859	1	736559.385274	0	
24	0	390.704	1	2	-90	700	1041	9.0	2	392.099	1	736559.385484	0	
25	0	406.053	0	4	-30	700	1121	0.0	6	411.955	0	736559.385715	0	
26	1	417.242	0	4	-30	700	1121	0.0	4	418.488	1	736559.385790	0	
27	0	442.338	0	3	-60	700	1101	4.5	2	443.764	0	736559.386083	0	
28	1	449.839	1	3	-60	700	1101	4.5	2	455.210	0	736559.386215	0	
29	1	467.472	0	3	-60	700	1101	4.5	3	468.855	1	736559.386373	0	
30	0	479.470	0	5	0	700	1001	9.0	7	481.178	0	736559.386515	0	
31	1	488.067	0	5	0	700	1001	9.0	5	489.661	1	736559.386614	0	
32	0	509.186	0	5	0	700	1201	9.0	3	510.529	0	736559.386855	0	
33	1	515.897	0	5	0	700	1201	9.0	5	517.769	1	736559.386939	0	
34	0	535.697	0	2	-90	700	1181	0.0	2	536.925	1	736559.387161	0	
35	0	551.304	0	8	90	700	1021	4.5	8	552.903	1	736559.387345	0	
36	0	575.220	1	6	30	700	1101	0.0	7	581.733	0	736559.387680	0	
37	1	588.440	0	6	30	700	1101	0.0	4	590.779	0	736559.387784	0	
38	1	595.998	0	6	30	700	1101	0.0	5	597.595	0	736559.387863	0	
39	1	601.048	0	6	30	700	1101	0.0	7	603.060	0	736559.387927	0	
40	1	608.330	0	6	30	700	1101	0.0	4	610.307	0	736559.388010	0	
41	1	615.606	0	6	30	700	1101	0.0	7	617.359	0	736559.388092	0	
42	1	623.195	0	6	30	700	1101	0.0	8	625.065	0	736559.388181	0	
43	1	636.374	0	6	30	700	1101	0.0	7	637.869	0	736559.388329	0	
44	1	650.821	0	6	30	700	1101	0.0	4	652.444	0	736559.388498	0	
45	1	657.699	0	6	30	700	1101	0.0	7	659.146	0	736559.388575	0	
46	1	677.529	1	6	30	700	1101	0.0	2	689.200	0	736559.388924	0	
47	1	694.500	0	6	30	700	1101	0.0	5	695.969	0	736559.389002	0	
48	1	700.473	0	6	30	700	1101	0.0	6	702.074	1	736559.389072	0	
49	0	713.787	0	2	-90	700	1061	4.5	2	715.928	1	736559.389233	0	
50	0	729.150	0	8	90	700	1141	9.0	6	730.588	0	736559.389402	0	
51	1	735.840	0	8	90	700	1141	9.0	7	737.180	0	736559.389479	0	
52	1	742.468	0	8	90	700	1141	9.0	8	744.469	1	736559.389563	0	
53	0	771.782	0	4	-30	700	1121	9.0	3	773.237	0	736559.389896	0	
54	1	778.544	0	4	-30	700	1121	9.0	4	779.894	1	736559.389973	0	
55	0	796.459	0	2	-90	700	1041	4.5	2	797.495	1	736559.390176	0	
56	0	809.939	0	7	60	700	1161	9.0	6	811.301	0	736559.390336	0	
57	1	820.500	0	7	60	700	1161	9.0	8	822.523	0	736559.390466	0	
58	1	830.224	0	7	60	700	1161	9.0	6	831.922	0	736559.390574	0	
59	1	837.276	0	7	60	700	1161	9.0	5	838.772	0	736559.390654	0	
60	1	845.823	0	7	60	700	1161	9.0	7	847.416	1	736559.390754	0	
61	0	860.010	0	5	0	700	1001	0.0	6	861.464	0	736559.390917	0	
62	1	866.602	0	5	0	700	1001	0.0	5	868.333	1	736559.390997	0	
63	0	880.410	0	6	30	700	1021	0.0	6	881.643	1	736559.391151	0	
64	0	890.845	0	5	0	700	1141	4.5	4	892.298	0	736559.391273	0	
65	1	897.542	0	5	0	700	1141	4.5	5	898.893	1	736559.391350	0	
66	0	917.408	0	3	-60	700	1101	0.0	2	919.148	0	736559.391585	0	
