Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	15.197	0	6	30	700	1021	9.0	6	16.654	1	736585.420599	0	
2	0	29.768	0	8	90	700	1141	0.0	8	31.509	1	736585.420771	0	
3	0	47.814	1	7	60	700	1161	9.0	-1	-1.000	0	736585.421133	0	
4	0	76.210	0	7	60	700	1101	0.0	6	78.738	0	736585.421317	0	
5	1	84.020	0	7	60	700	1101	0.0	8	85.673	0	736585.421397	0	
6	1	92.195	0	7	60	700	1101	0.0	8	93.786	0	736585.421491	0	
7	1	105.859	0	7	60	700	1101	0.0	6	108.249	0	736585.421659	0	
8	1	114.862	0	7	60	700	1101	0.0	7	116.669	1	736585.421756	0	
9	0	127.084	0	6	30	700	1121	4.5	6	128.677	1	736585.421895	0	
10	0	138.559	0	8	90	700	1081	9.0	6	140.691	0	736585.422034	0	
11	1	145.882	0	8	90	700	1081	9.0	8	147.481	1	736585.422113	0	
12	0	161.019	0	6	30	700	1061	4.5	6	162.666	1	736585.422288	0	
13	0	172.865	0	7	60	700	1201	9.0	6	174.339	0	736585.422424	0	
14	1	179.701	0	7	60	700	1201	9.0	8	181.232	0	736585.422504	0	
15	1	192.982	0	7	60	700	1201	9.0	6	194.667	0	736585.422659	0	
16	1	200.001	0	7	60	700	1201	9.0	8	201.512	0	736585.422738	0	
17	1	207.985	0	7	60	700	1201	9.0	7	210.328	1	736585.422841	0	
18	0	226.468	0	6	30	700	1041	9.0	-1	-1.000	0	736585.423201	0	
19	0	243.013	0	8	90	700	1001	4.5	7	244.256	0	736585.423233	0	
20	1	249.402	1	8	90	700	1001	4.5	8	250.493	1	736585.423305	0	
21	0	264.108	0	7	60	700	1101	0.0	6	270.893	0	736585.423541	0	
22	1	284.751	0	7	60	700	1101	0.0	-1	-1.000	0	736585.423875	0	
23	0	303.582	1	8	90	700	1201	4.5	8	305.471	1	736585.423941	0	
24	0	319.624	0	7	60	700	1061	4.5	6	324.167	0	736585.424158	0	
25	1	329.366	0	7	60	700	1061	4.5	7	330.451	1	736585.424231	0	
26	0	338.563	0	8	90	700	1121	9.0	7	340.531	0	736585.424348	0	
27	1	346.308	0	8	90	700	1121	9.0	-1	-1.000	0	736585.424588	0	
28	0	369.839	0	7	60	700	1001	4.5	-1	-1.000	0	736585.424860	0	
29	0	386.365	0	6	30	700	1081	9.0	6	387.629	1	736585.424893	0	
30	0	396.933	0	6	30	700	1021	4.5	7	398.175	0	736585.425014	0	
31	1	403.324	0	6	30	700	1021	4.5	7	404.661	0	736585.425089	0	
32	1	411.738	1	6	30	700	1021	4.5	-1	-1.000	0	736585.425345	0	
33	0	435.257	0	8	90	700	1161	9.0	8	437.155	1	736585.425466	0	
34	0	450.771	0	8	90	700	1181	0.0	8	452.022	1	736585.425638	0	
35	0	463.873	1	8	90	700	1041	4.5	6	465.631	0	736585.425795	0	
36	1	470.856	0	8	90	700	1041	4.5	7	476.275	0	736585.425918	0	
37	1	481.460	0	8	90	700	1041	4.5	8	483.113	1	736585.425998	0	
38	0	497.853	0	7	60	700	1101	9.0	6	499.741	0	736585.426190	0	
39	1	505.005	0	7	60	700	1101	9.0	7	506.652	1	736585.426270	0	
40	0	512.817	0	6	30	700	1001	0.0	6	514.817	1	736585.426364	0	
41	0	522.626	0	7	60	700	1181	9.0	6	524.188	0	736585.426473	0	
42	1	534.368	0	7	60	700	1181	9.0	6	536.514	0	736585.426616	0	
43	1	559.029	1	7	60	700	1181	9.0	-1	-1.000	0	736585.427050	0	
44	0	576.538	0	6	30	700	1081	0.0	6	578.541	1	736585.427102	0	
45	0	588.138	0	8	90	700	1021	9.0	6	590.111	0	736585.427236	0	
46	1	627.538	0	8	90	700	1021	9.0	8	629.844	1	736585.427696	0	
47	0	646.128	0	8	90	700	1121	4.5	7	648.011	0	736585.427907	0	
48	1	653.243	0	8	90	700	1121	4.5	-1	-1.000	0	736585.428140	0	
49	0	757.376	0	6	30	700	1061	4.5	6	759.282	1	736585.429194	0	
50	0	769.042	0	7	60	700	1161	9.0	7	771.269	1	736585.429333	0	
51	0	778.769	0	6	30	700	1201	9.0	6	787.144	1	736585.429516	0	
52	0	796.352	1	7	60	700	1141	4.5	6	797.542	0	736585.429637	0	
53	1	802.848	0	7	60	700	1141	4.5	-1	-1.000	0	736585.429872	0	
54	0	824.659	1	7	60	700	1141	4.5	7	832.562	1	736585.430042	0	
55	0	841.845	1	8	90	700	1001	0.0	-1	-1.000	0	736585.430323	0	
56	0	858.376	1	6	30	700	1061	0.0	6	860.324	1	736585.430364	0	
57	0	870.841	0	8	90	700	1121	4.5	6	875.206	0	736585.430535	0	
58	1	884.704	0	8	90	700	1121	4.5	7	886.252	0	736585.430664	0	
59	1	892.391	0	8	90	700	1121	4.5	7	894.799	0	736585.430762	0	
60	1	904.715	0	8	90	700	1121	4.5	8	907.387	1	736585.430908	0	
61	0	916.277	0	6	30	700	1201	4.5	8	928.273	0	736585.431150	0	
