Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	9.437	0	8	90	700	1041	4.5	7	11.098	0	736585.606729	0	
2	1	19.100	0	8	90	700	1041	4.5	8	21.139	1	736585.606846	0	
3	0	32.801	0	6	30	700	1121	9.0	6	34.421	1	736585.606999	0	
4	0	48.988	0	7	60	700	1001	0.0	6	50.521	0	736585.607185	0	
5	1	61.596	0	7	60	700	1001	0.0	7	63.172	1	736585.607332	0	
6	0	73.179	0	6	30	700	1061	9.0	7	74.986	0	736585.607468	0	
7	1	97.003	0	6	30	700	1061	9.0	-1	-1.000	0	736585.607897	0	
8	0	114.868	0	7	60	700	1101	9.0	7	116.318	1	736585.607947	0	
9	0	123.361	0	8	90	700	1201	4.5	8	125.221	1	736585.608050	0	
10	0	133.896	1	7	60	700	1181	0.0	6	135.531	0	736585.608169	0	
11	1	140.816	0	7	60	700	1181	0.0	-1	-1.000	0	736585.608404	0	
12	0	160.509	0	6	30	700	1141	9.0	7	162.262	0	736585.608479	0	
13	1	167.576	0	6	30	700	1141	9.0	8	170.521	0	736585.608574	0	
14	1	183.466	0	6	30	700	1141	9.0	6	185.199	1	736585.608744	0	
15	0	195.002	0	6	30	700	1021	4.5	6	196.988	1	736585.608881	0	
16	0	205.330	0	7	60	700	1081	9.0	6	207.330	0	736585.609000	0	
17	1	221.354	0	7	60	700	1081	9.0	6	228.755	0	736585.609249	0	
18	1	233.939	0	7	60	700	1081	9.0	7	236.347	1	736585.609336	0	
19	0	278.329	0	8	90	700	1141	9.0	-1	-1.000	0	736585.609995	0	
20	0	296.753	1	8	90	700	1061	4.5	7	298.534	0	736585.610055	0	
21	1	304.946	0	8	90	700	1061	4.5	7	312.113	0	736585.610213	0	
22	1	317.298	0	8	90	700	1061	4.5	7	320.186	0	736585.610306	0	
23	1	325.405	0	8	90	700	1061	4.5	-1	-1.000	0	736585.610540	0	
24	0	341.977	0	8	90	700	1201	4.5	7	343.412	0	736585.610575	0	
25	1	349.367	0	8	90	700	1201	4.5	8	351.100	1	736585.610664	0	
26	0	360.669	0	6	30	700	1161	0.0	6	362.549	1	736585.610797	0	
27	0	368.142	0	7	60	700	1181	0.0	7	370.414	1	736585.610888	0	
28	0	379.442	0	6	30	700	1041	9.0	6	380.664	1	736585.611007	0	
29	0	384.780	0	7	60	700	1101	0.0	7	386.933	1	736585.611079	0	
30	0	393.786	0	8	90	700	1001	9.0	8	396.506	1	736585.611190	0	
31	0	621.779	0	8	90	700	1021	0.0	8	623.412	1	736585.613816	0	
32	0	634.240	0	7	60	700	1081	9.0	6	636.146	0	736585.613963	0	
33	1	772.956	0	7	60	700	1081	9.0	-1	-1.000	0	736585.615721	0	
34	0	797.931	1	7	60	700	1101	0.0	7	799.921	1	736585.615859	0	
35	0	806.714	0	6	30	700	1061	4.5	-1	-1.000	0	736585.616111	0	
36	0	825.458	0	8	90	700	1141	9.0	6	827.832	0	736585.616181	0	
37	1	833.095	0	8	90	700	1141	9.0	8	835.010	1	736585.616265	0	
38	0	841.680	0	6	30	700	1021	4.5	7	854.963	0	736585.616496	0	
39	1	896.514	0	6	30	700	1021	4.5	-1	-1.000	0	736585.617150	0	
