Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	564.285	1	3	-60	700	1061	0.0	4	577.432	0	736610.371225	0	
2	1	583.041	0	3	-60	700	1061	0.0	4	586.840	0	736610.371335	0	
3	1	594.858	0	3	-60	700	1061	0.0	4	596.230	0	736610.371444	0	
4	1	602.532	0	3	-60	700	1061	0.0	4	604.702	0	736610.371541	0	
5	1	609.891	1	3	-60	700	1061	0.0	-1	-1.000	0	736610.371775	0	
6	0	626.448	0	8	90	700	1201	9.0	8	628.425	1	736610.371815	0	
7	0	646.626	0	4	-30	700	1041	9.0	4	648.061	1	736610.372044	0	
8	0	659.541	0	3	-60	700	1161	0.0	3	660.768	1	736610.372190	0	
9	0	668.243	0	8	90	700	1021	9.0	8	670.468	1	736610.372303	0	
10	0	686.877	0	4	-30	700	1001	0.0	4	688.447	1	736610.372510	0	
11	0	699.184	0	6	30	700	1181	9.0	3	701.225	0	736610.372658	0	
12	1	706.684	0	6	30	700	1181	9.0	4	708.957	0	736610.372748	0	
13	1	714.298	0	6	30	700	1181	9.0	4	717.433	0	736610.372845	0	
14	1	722.793	0	6	30	700	1181	9.0	8	725.158	0	736610.372936	0	
15	1	736.288	0	6	30	700	1181	9.0	3	743.724	0	736610.373151	0	
16	1	751.579	0	6	30	700	1181	9.0	7	753.309	0	736610.373261	0	
17	1	758.985	0	6	30	700	1181	9.0	4	760.825	0	736610.373348	0	
18	1	770.549	0	6	30	700	1181	9.0	4	772.039	0	736610.373478	0	
19	1	777.917	0	6	30	700	1181	9.0	3	786.519	0	736610.373646	0	
20	1	791.894	0	6	30	700	1181	9.0	-1	-1.000	0	736610.373881	0	
21	0	835.291	0	2	-90	700	1141	4.5	7	849.007	0	736610.374368	0	
22	1	860.884	0	2	-90	700	1141	4.5	3	862.880	0	736610.374530	0	
23	1	868.160	0	2	-90	700	1141	4.5	2	869.916	1	736610.374611	0	
24	0	885.803	0	6	30	700	1081	0.0	4	894.913	0	736610.374900	0	
25	1	900.125	0	6	30	700	1081	0.0	7	902.242	0	736610.374985	0	
26	1	907.553	0	6	30	700	1081	0.0	3	910.189	0	736610.375077	0	
27	0	928.787	0	7	60	700	1121	4.5	-1	-1.000	0	736610.375466	0	
28	0	949.301	0	7	60	700	1021	4.5	3	958.268	0	736610.375634	0	
29	1	1000.144	0	7	60	700	1021	4.5	2	1009.147	0	736610.376222	0	
30	0	1013.220	0	2	-90	700	1061	9.0	3	1014.423	0	736610.376283	0	
31	1	1020.538	0	2	-90	700	1061	9.0	4	1022.441	0	736610.376376	0	
32	0	1038.071	0	6	30	700	1201	0.0	4	1040.167	0	736610.376581	0	
33	0	1211.326	1	8	90	700	1141	4.5	-1	-1.000	0	736610.378736	0	
34	0	1228.055	0	4	-30	700	1041	0.0	6	1229.742	0	736610.378776	0	
35	1	1242.887	0	4	-30	700	1041	0.0	2	1249.755	0	736610.379008	0	
36	1	1262.311	0	4	-30	700	1041	0.0	-1	-1.000	0	736610.379325	0	
37	0	1281.540	0	4	-30	700	1181	4.5	6	1286.637	0	736610.379434	0	
38	1	1294.849	1	4	-30	700	1181	4.5	-1	-1.000	0	736610.379703	0	
39	0	1335.577	0	3	-60	700	1121	9.0	2	1344.984	0	736610.380109	0	
40	1	1359.271	0	3	-60	700	1121	9.0	3	1360.828	1	736610.380292	0	
41	0	1373.138	0	7	60	700	1161	0.0	3	1374.881	0	736610.380455	0	
42	1	1380.191	0	7	60	700	1161	0.0	8	1381.845	0	736610.380536	0	
43	1	1387.446	0	7	60	700	1161	0.0	2	1389.754	0	736610.380628	0	
44	1	1395.101	0	7	60	700	1161	0.0	4	1396.617	0	736610.380706	0	
45	1	1429.384	0	7	60	700	1161	0.0	3	1436.835	0	736610.381172	0	
46	0	1442.646	0	7	60	700	1001	4.5	8	1445.385	0	736610.381271	0	
47	1	1454.532	0	7	60	700	1001	4.5	2	1459.282	0	736610.381432	0	
48	0	1467.252	0	2	-90	700	1041	0.0	2	1468.578	1	736610.381540	0	
49	0	1480.639	0	6	30	700	1141	4.5	4	1481.854	0	736610.381693	0	
50	1	1487.162	0	6	30	700	1141	4.5	7	1489.346	0	736610.381781	0	
51	1	1494.675	0	6	30	700	1141	4.5	7	1496.895	0	736610.381868	0	
52	1	1507.423	0	6	30	700	1141	4.5	2	1519.058	0	736610.382125	0	
53	0	1527.497	0	8	90	700	1061	4.5	4	1537.623	0	736610.382339	0	
54	1	1553.346	0	8	90	700	1061	4.5	-1	-1.000	0	736610.382695	0	
55	0	1582.039	0	4	-30	700	1121	0.0	-1	-1.000	0	736610.383027	0	
