Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	14.1024	1	460	1105	2857	4205	851	10.0	200	0	0	16.1002	1	2	
2	0	21.0177	0	460	1105	2857	4205	701	10.0	200	0	0	21.8001	1	0	
3	0	30.9499	0	730	2058	2857	4205	551	10.0	200	1	1	32.2925	1	0	
4	0	36.8140	0	730	2058	2857	4205	951	10.0	200	1	1	37.9328	1	4	
5	0	53.6991	0	460	1105	2857	4205	651	10.0	200	0	0	54.9539	1	3	
6	0	66.6325	1	460	1105	2857	4205	751	10.0	200	0	0	68.0760	1	4	
7	0	76.6079	0	460	1105	2857	4205	1001	10.0	200	0	0	77.7313	1	5	
8	0	85.1342	1	460	1105	2857	4205	501	10.0	200	0	0	86.5030	1	0	
9	0	92.3038	0	730	2058	2857	4205	601	10.0	200	1	1	94.4351	1	5	
10	0	103.8227	0	730	2058	2857	4205	801	10.0	200	1	0	105.0741	0	2	
11	1	111.3130	0	730	2058	2857	4205	801	10.0	200	1	1	112.0359	1	2	
12	0	121.5184	0	730	2058	2857	4205	851	10.0	200	1	0	122.5630	0	2	
13	1	131.6172	0	730	2058	2857	4205	851	10.0	200	1	1	132.3919	1	2	
14	0	141.3470	0	730	2058	2857	4205	801	10.0	200	1	0	142.3998	0	1	
15	1	152.0835	0	730	2058	2857	4205	801	10.0	200	1	0	153.3685	0	1	
16	1	162.5993	0	730	2058	2857	4205	801	10.0	200	1	0	163.5737	0	1	
17	1	169.8664	0	730	2058	2857	4205	801	10.0	200	1	1	171.3274	1	1	
18	0	179.6934	0	460	1105	2857	4205	701	10.0	200	0	0	180.9013	1	0	
19	0	186.4236	1	460	1105	2857	4205	501	10.0	200	0	0	187.6206	1	4	
20	0	193.7826	0	460	1105	2857	4205	651	10.0	200	0	0	195.8161	1	3	
21	0	200.9956	0	460	1105	2857	4205	751	10.0	200	0	0	202.2862	1	5	
22	0	207.0291	0	460	1105	2857	4205	601	10.0	200	0	0	208.3172	1	1	
23	0	213.7230	0	730	2058	2857	4205	901	10.0	200	1	0	215.5750	0	3	
24	1	224.3518	0	730	2058	2857	4205	901	10.0	200	1	1	225.0104	1	3	
