Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	4.4933	0	730	2058	2857	4205	1001	10.0	200	1	0	5.8984	0	4	
2	1	15.8459	0	730	2058	2857	4205	1001	10.0	200	1	1	16.9855	1	4	
3	0	25.1523	0	460	1105	2857	4205	751	10.0	200	0	0	28.0218	1	1	
4	0	32.0434	0	460	1105	2857	4205	651	10.0	200	0	0	33.4739	1	0	
5	0	37.9448	0	460	1105	2857	4205	851	10.0	200	0	0	38.8900	1	1	
6	0	43.1803	1	730	2058	2857	4205	701	10.0	200	1	0	44.2924	0	2	
7	1	51.7763	1	730	2058	2857	4205	701	10.0	200	1	1	55.9408	1	2	
8	0	61.8982	0	730	2058	2857	4205	551	10.0	200	1	0	64.6916	0	2	
9	1	75.8764	0	730	2058	2857	4205	551	10.0	200	1	0	77.1934	0	2	
10	1	91.7923	0	730	2058	2857	4205	551	10.0	200	1	0	93.8683	0	2	
11	1	102.3613	0	730	2058	2857	4205	551	10.0	200	1	1	104.1498	1	2	
12	0	111.8463	0	730	2058	2857	4205	801	10.0	200	1	1	113.2476	1	1	
13	0	129.1467	0	730	2058	2857	4205	601	10.0	200	1	0	130.8039	0	3	
14	1	137.4060	0	730	2058	2857	4205	601	10.0	200	1	1	138.6807	1	3	
15	0	150.8278	0	460	1105	2857	4205	901	10.0	200	0	0	152.2098	1	4	
16	0	156.1768	0	460	1105	2857	4205	951	10.0	200	0	0	157.1626	1	0	
17	0	161.0040	0	730	2058	2857	4205	501	10.0	200	1	0	162.1834	0	5	
18	1	169.2649	0	730	2058	2857	4205	501	10.0	200	1	1	170.8901	1	5	
19	0	181.1420	0	730	2058	2857	4205	551	10.0	200	1	0	182.4800	0	5	
20	1	188.7231	0	730	2058	2857	4205	551	10.0	200	1	1	190.0286	1	5	
21	0	204.6863	0	730	2058	2857	4205	901	10.0	200	1	0	206.1924	0	1	
22	1	218.0934	0	730	2058	2857	4205	901	10.0	200	1	0	219.4312	0	1	
23	1	229.5189	0	730	2058	2857	4205	901	10.0	200	1	0	230.7073	0	1	
24	1	237.2149	0	730	2058	2857	4205	901	10.0	200	1	0	239.5447	0	1	
25	1	246.8076	0	730	2058	2857	4205	901	10.0	200	1	1	248.2614	1	1	
26	0	262.7787	0	730	2058	2857	4205	751	10.0	200	1	0	264.4607	0	2	
27	1	270.5757	0	730	2058	2857	4205	751	10.0	200	1	1	272.0544	1	2	
28	0	283.2830	0	460	1105	2857	4205	801	10.0	200	0	0	284.4906	1	1	
29	0	289.0144	0	460	1105	2857	4205	951	10.0	200	0	0	289.8249	1	4	
30	0	294.0501	0	730	2058	2857	4205	1001	10.0	200	1	0	295.0513	0	0	
31	1	307.5677	0	730	2058	2857	4205	1001	10.0	200	1	1	308.5098	1	0	
32	0	319.2898	1	460	1105	2857	4205	851	10.0	200	0	1	320.7117	0	5	
33	1	329.2377	0	460	1105	2857	4205	851	10.0	200	0	0	331.0549	1	5	
34	0	335.2233	0	460	1105	2857	4205	601	10.0	200	0	0	336.4070	1	5	
