Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	7.8053	0	730	2058	2857	4205	701	-7.0	200	1	-1	-1.0000	0	1	
2	0	39.6953	0	730	2058	2857	4205	851	-7.0	200	1	0	42.2213	0	2	
3	1	61.3153	0	730	2058	2857	4205	851	-7.0	200	1	0	63.2493	0	2	
4	1	81.9445	0	730	2058	2857	4205	851	-7.0	200	1	1	83.1163	1	2	
5	0	88.9856	0	460	1105	2857	4205	1001	-5.0	200	0	0	90.1024	1	1	
6	0	92.5997	0	460	1105	2857	4205	601	-5.0	200	0	0	97.6049	1	3	
7	0	104.9203	0	460	1105	2857	4205	901	-5.0	200	0	0	106.9171	1	3	
8	0	119.8368	0	730	2058	2857	4205	751	-7.0	200	1	1	120.4268	1	3	
9	0	125.8572	0	730	2058	2857	4205	951	-7.0	200	1	1	126.9450	1	3	
10	0	132.3912	0	460	1105	2857	4205	501	-5.0	200	0	0	134.2725	1	2	
11	0	141.5349	1	460	1105	2857	4205	651	-5.0	200	0	0	142.7116	1	1	
12	0	149.1396	0	730	2058	2857	4205	801	-7.0	200	1	1	150.5929	1	2	
13	0	155.0429	0	460	1105	2857	4205	651	-5.0	200	0	0	156.2212	1	2	
14	0	162.0582	0	730	2058	2857	4205	901	-7.0	200	1	0	164.0659	0	1	
15	1	172.7353	0	730	2058	2857	4205	901	-7.0	200	1	1	173.3811	1	1	
16	0	178.3140	0	730	2058	2857	4205	801	-7.0	200	1	0	179.7492	0	1	
17	1	186.0964	0	730	2058	2857	4205	801	-7.0	200	1	1	186.8637	1	1	
18	0	190.9605	0	460	1105	2857	4205	751	-5.0	200	0	0	194.4244	1	2	
19	0	201.5352	0	460	1105	2857	4205	951	-5.0	200	0	0	203.0318	1	0	
20	0	211.4843	0	460	1105	2857	4205	501	-5.0	200	0	0	213.1139	1	3	
21	0	218.5488	0	730	2058	2857	4205	701	-7.0	200	1	0	220.5177	0	0	
22	1	227.9858	0	730	2058	2857	4205	701	-7.0	200	1	1	229.1403	1	0	
23	0	237.6935	0	730	2058	2857	4205	1001	-7.0	200	1	0	239.1750	0	0	
24	1	249.8641	0	730	2058	2857	4205	1001	-7.0	200	1	1	250.4590	1	0	
25	0	255.6689	0	730	2058	2857	4205	551	-7.0	200	1	0	258.3523	0	0	
26	1	264.1340	0	730	2058	2857	4205	551	-7.0	200	1	0	265.1326	0	0	
27	1	271.2172	0	730	2058	2857	4205	551	-7.0	200	1	1	272.2603	1	0	
28	0	276.6116	0	460	1105	2857	4205	601	-5.0	200	0	0	277.9398	1	0	
29	0	284.8636	0	460	1105	2857	4205	951	-5.0	200	0	1	285.7051	0	1	
30	1	294.9593	0	460	1105	2857	4205	951	-5.0	200	0	0	296.5544	1	1	
31	0	303.3009	0	730	2058	2857	4205	1001	-7.0	200	1	0	304.6007	0	2	
