Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	5.4487	0	460	1105	2857	4205	701	10.0	200	0	0	11.5967	1	1	
2	0	17.5759	0	730	2058	2857	4205	951	10.0	200	1	0	19.7037	0	3	
3	1	25.8907	0	730	2058	2857	4205	951	10.0	200	1	1	28.6331	1	3	
4	0	30.6837	1	460	1105	2857	4205	551	10.0	200	0	0	36.1639	1	3	
5	0	47.2804	0	460	1105	2857	4205	1001	10.0	200	0	0	48.1513	1	0	
6	0	54.4219	0	730	2058	2857	4205	751	10.0	200	1	1	55.7422	1	3	
7	0	57.2607	0	460	1105	2857	4205	501	10.0	200	0	0	60.4127	1	2	
8	0	77.5035	0	730	2058	2857	4205	601	10.0	200	1	1	80.7117	1	5	
9	0	104.6416	0	460	1105	2857	4205	901	10.0	200	0	0	106.2883	1	1	
10	0	114.4163	0	460	1105	2857	4205	651	10.0	200	0	0	115.5890	1	3	
11	0	123.3480	0	460	1105	2857	4205	851	10.0	200	0	0	124.6092	1	1	
12	0	132.4842	0	730	2058	2857	4205	801	10.0	200	1	0	133.7949	0	1	
13	1	145.6183	0	730	2058	2857	4205	801	10.0	200	1	1	147.2596	1	1	
14	0	155.5502	0	730	2058	2857	4205	651	10.0	200	1	0	156.8410	0	1	
15	1	165.3287	0	730	2058	2857	4205	651	10.0	200	1	0	170.6265	0	1	
16	1	181.2601	0	730	2058	2857	4205	651	10.0	200	1	0	182.5092	0	1	
17	1	188.3644	0	730	2058	2857	4205	651	10.0	200	1	1	189.6014	1	1	
18	0	192.2934	0	730	2058	2857	4205	701	10.0	200	1	0	193.5397	0	2	
19	1	207.6695	0	730	2058	2857	4205	701	10.0	200	1	1	209.6778	1	2	
20	0	220.5119	1	460	1105	2857	4205	901	10.0	200	0	0	225.9163	1	0	
21	0	243.6922	0	460	1105	2857	4205	751	10.0	200	0	0	245.2296	1	5	
22	0	252.9472	1	730	2058	2857	4205	551	10.0	200	1	0	259.8536	0	2	
23	1	265.7222	0	730	2058	2857	4205	551	10.0	200	1	1	266.7889	1	2	
24	0	276.4969	0	730	2058	2857	4205	501	10.0	200	1	1	277.7644	1	4	
25	0	288.4372	1	460	1105	2857	4205	601	10.0	200	0	0	293.6375	1	2	
26	0	302.9944	0	460	1105	2857	4205	851	10.0	200	0	0	305.0888	1	5	
27	0	314.4707	0	460	1105	2857	4205	951	10.0	200	0	0	315.7913	1	4	
28	0	326.1465	0	730	2058	2857	4205	1001	10.0	200	1	0	327.8175	0	1	
