Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	18.1780	0	460	1105	2857	4205	551	-5.0	200	0	1	19.5764	0	3	
2	1	33.1760	0	460	1105	2857	4205	551	-5.0	200	0	1	34.0946	0	3	
3	1	61.3161	0	460	1105	2857	4205	551	-5.0	200	0	0	73.2170	1	3	
4	0	81.2868	0	730	2058	2857	4205	751	-7.0	200	1	1	82.2597	1	3	
5	0	84.9383	0	730	2058	2857	4205	601	-7.0	200	1	1	86.4653	1	3	
6	0	90.8439	0	730	2058	2857	4205	701	-7.0	200	1	1	92.0520	1	4	
7	0	96.9573	0	730	2058	2857	4205	801	-7.0	200	1	0	97.7970	0	0	
8	1	112.3209	0	730	2058	2857	4205	801	-7.0	200	1	1	112.6519	1	0	
9	0	126.8603	0	730	2058	2857	4205	851	-7.0	200	1	1	127.9577	1	3	
10	0	132.7813	1	460	1105	2857	4205	651	-5.0	200	0	1	138.9815	0	5	
11	1	145.8016	0	460	1105	2857	4205	651	-5.0	200	0	0	147.0813	1	5	
12	0	152.4299	0	460	1105	2857	4205	951	-5.0	200	0	0	153.5888	1	2	
13	0	159.0003	1	460	1105	2857	4205	501	-5.0	200	0	0	164.2422	1	3	
14	0	171.1983	0	730	2058	2857	4205	1001	-7.0	200	1	1	171.9288	1	2	
15	0	176.5131	0	730	2058	2857	4205	601	-7.0	200	1	0	179.4432	0	0	
16	1	187.3981	1	730	2058	2857	4205	601	-7.0	200	1	1	188.0091	1	0	
17	0	193.4802	0	460	1105	2857	4205	501	-5.0	200	0	1	198.3260	0	3	
18	1	211.8674	0	460	1105	2857	4205	501	-5.0	200	0	1	213.1678	0	3	
19	1	221.4059	0	460	1105	2857	4205	501	-5.0	200	0	0	222.6971	1	3	
20	0	228.5979	0	460	1105	2857	4205	951	-5.0	200	0	0	230.3311	1	5	
21	0	235.9064	0	730	2058	2857	4205	901	-7.0	200	1	0	236.8382	0	1	
22	1	243.3266	0	730	2058	2857	4205	901	-7.0	200	1	1	243.8078	1	1	
23	0	248.9604	0	730	2058	2857	4205	1001	-7.0	200	1	1	250.1387	1	5	
24	0	255.0494	0	460	1105	2857	4205	851	-5.0	200	0	0	256.9462	1	1	
25	0	262.3921	0	460	1105	2857	4205	801	-5.0	200	0	0	263.9003	1	0	
26	0	269.9628	1	460	1105	2857	4205	651	-5.0	200	0	0	273.5938	1	0	
27	0	278.4634	0	460	1105	2857	4205	701	-5.0	200	0	0	280.9483	1	2	
28	0	285.4607	0	460	1105	2857	4205	551	-5.0	200	0	0	287.3638	1	4	
29	0	292.7428	0	460	1105	2857	4205	801	-5.0	200	0	0	293.9910	1	0	
30	0	299.6262	0	730	2058	2857	4205	601	-7.0	200	1	0	302.6533	0	1	
31	1	311.4438	0	730	2058	2857	4205	601	-7.0	200	1	1	312.2960	1	1	
32	0	316.4617	0	730	2058	2857	4205	751	-7.0	200	1	1	318.0036	1	2	
33	0	322.0745	0	730	2058	2857	4205	501	-7.0	200	1	1	323.5271	1	5	
34	0	327.9660	1	730	2058	2857	4205	651	-7.0	200	1	0	332.8810	0	4	
35	1	339.8512	0	730	2058	2857	4205	651	-7.0	200	1	1	341.0097	1	4	
36	0	344.8490	0	460	1105	2857	4205	1001	-5.0	200	0	0	346.1981	1	1	
37	0	350.7100	0	730	2058	2857	4205	701	-7.0	200	1	1	352.1318	1	2	
38	0	356.2717	0	460	1105	2857	4205	901	-5.0	200	0	0	357.7097	1	4	
39	0	362.0692	0	730	2058	2857	4205	551	-7.0	200	1	0	364.2493	0	1	
40	1	372.3494	0	730	2058	2857	4205	551	-7.0	200	1	1	373.4245	1	1	
41	0	376.5595	0	460	1105	2857	4205	951	-5.0	200	0	0	378.4545	1	1	
42	0	384.0758	1	730	2058	2857	4205	1001	-7.0	200	1	1	385.1545	1	0	
43	0	389.0897	0	730	2058	2857	4205	701	-7.0	200	1	1	392.5406	1	5	
44	0	396.1731	0	460	1105	2857	4205	651	-5.0	200	0	0	398.8469	1	4	
45	0	404.5966	1	730	2058	2857	4205	901	-7.0	200	1	0	409.3996	0	4	
46	1	416.8539	0	730	2058	2857	4205	901	-7.0	200	1	1	418.0096	1	4	
47	0	422.6648	0	460	1105	2857	4205	751	-5.0	200	0	0	424.5031	1	2	
48	0	430.0091	0	460	1105	2857	4205	851	-5.0	200	0	1	431.3160	0	5	
49	1	450.5317	1	460	1105	2857	4205	851	-5.0	200	0	0	455.0187	1	5	
50	0	458.3862	0	730	2058	2857	4205	501	-7.0	200	1	1	459.5474	1	4	
51	0	462.2889	0	460	1105	2857	4205	601	-5.0	200	0	1	463.4990	0	5	
52	1	486.1273	0	460	1105	2857	4205	601	-5.0	200	0	1	487.5707	0	5	
53	1	495.7946	0	460	1105	2857	4205	601	-5.0	200	0	0	497.2601	1	5	
54	0	501.2909	0	730	2058	2857	4205	551	-7.0	200	1	1	501.7527	1	3	
55	0	505.0267	1	730	2058	2857	4205	801	-7.0	200	1	1	506.3793	1	5	
56	0	511.3955	0	730	2058	2857	4205	651	-7.0	200	1	1	514.3373	1	0	
57	0	517.3601	0	460	1105	2857	4205	551	-5.0	200	0	1	518.7353	0	1	
58	1	562.8486	0	460	1105	2857	4205	551	-5.0	200	0	1	563.4714	0	1	
59	1	574.3218	0	460	1105	2857	4205	551	-5.0	200	0	0	584.8560	1	1	
60	0	589.0581	0	460	1105	2857	4205	501	-5.0	200	0	1	590.1362	0	1	
61	1	604.1616	0	460	1105	2857	4205	501	-5.0	200	0	1	605.3778	0	1	
62	1	616.3927	0	460	1105	2857	4205	501	-5.0	200	0	1	622.4124	0	1	
63	1	629.1009	0	460	1105	2857	4205	501	-5.0	200	0	0	631.9411	1	1	
64	0	637.4171	0	460	1105	2857	4205	851	-5.0	200	0	0	639.6102	1	4	
65	0	646.2341	0	460	1105	2857	4205	701	-5.0	200	0	1	646.9152	0	5	
66	1	682.8006	0	460	1105	2857	4205	701	-5.0	200	0	0	691.9502	1	5	
67	0	716.8086	0	460	1105	2857	4205	601	-5.0	200	0	0	717.5311	1	2	
68	0	725.2973	0	730	2058	2857	4205	1001	-7.0	200	1	-1	-1.0000	0	3	
69	0	790.5021	0	730	2058	2857	4205	951	-7.0	200	1	-1	-1.0000	0	2	
