Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	3.0479	0	730	2058	2857	4205	601	10.0	200	1	1	4.9979	1	5	
2	0	37.8558	0	730	2058	2857	4205	1001	10.0	200	1	0	39.0158	0	0	
3	1	47.4940	0	730	2058	2857	4205	1001	10.0	200	1	0	48.2108	0	0	
4	1	58.1958	0	730	2058	2857	4205	1001	10.0	200	1	0	59.0242	0	0	
5	1	72.7015	0	730	2058	2857	4205	1001	10.0	200	1	0	74.4061	0	0	
6	1	87.1290	0	730	2058	2857	4205	1001	10.0	200	1	1	88.5578	1	0	
7	0	102.6659	0	730	2058	2857	4205	751	10.0	200	1	1	103.5677	1	2	
8	0	117.0036	0	460	1105	2857	4205	651	10.0	200	0	1	118.4954	0	3	
9	1	125.6095	0	460	1105	2857	4205	651	10.0	200	0	0	126.7819	1	3	
10	0	132.6707	0	460	1105	2857	4205	851	10.0	200	0	0	133.4439	1	1	
11	0	139.6225	0	730	2058	2857	4205	901	10.0	200	1	0	139.9288	0	5	
12	1	149.7924	0	730	2058	2857	4205	901	10.0	200	1	1	150.4559	1	5	
13	0	160.7789	0	730	2058	2857	4205	501	10.0	200	1	0	161.9745	0	2	
14	1	173.7791	0	730	2058	2857	4205	501	10.0	200	1	0	174.8181	0	2	
15	1	191.9387	0	730	2058	2857	4205	501	10.0	200	1	1	193.6449	1	2	
