Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	21.4805	0	460	1105	2857	4205	501	10.0	200	0	1	23.2972	0	0	
2	1	45.9374	0	460	1105	2857	4205	501	10.0	200	0	1	47.7728	0	0	
3	1	72.8561	0	460	1105	2857	4205	501	10.0	200	0	1	73.7168	0	0	
4	1	81.7017	0	460	1105	2857	4205	501	10.0	200	0	0	87.0693	1	0	
5	0	97.3639	0	460	1105	2857	4205	1001	10.0	200	0	0	98.6209	1	5	
6	0	108.8112	0	460	1105	2857	4205	801	10.0	200	0	1	110.4276	0	4	
7	1	138.4471	0	460	1105	2857	4205	801	10.0	200	0	0	143.2686	1	4	
8	0	148.9601	0	460	1105	2857	4205	651	10.0	200	0	0	150.2840	1	4	
9	0	164.6796	0	460	1105	2857	4205	851	10.0	200	0	0	165.9406	1	3	
10	0	203.6863	0	460	1105	2857	4205	751	10.0	200	0	1	205.0065	0	5	
11	1	232.1908	0	460	1105	2857	4205	751	10.0	200	0	-1	-1.0000	0	5	
12	0	275.6606	0	730	2058	2857	4205	901	10.0	200	1	-1	-1.0000	0	3	
13	0	320.9824	0	460	1105	2857	4205	701	10.0	200	0	-1	-1.0000	0	1	
14	0	435.9031	0	460	1105	2857	4205	951	10.0	200	0	1	436.5596	0	0	
15	1	465.6611	0	460	1105	2857	4205	951	10.0	200	0	1	467.0572	0	0	
16	1	513.0104	0	460	1105	2857	4205	951	10.0	200	0	-1	-1.0000	0	0	
17	0	632.3911	1	460	1105	2857	4205	601	10.0	200	0	-1	-1.0000	0	1	
