Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	15.2899	1	460	1105	2857	4205	951	10.0	200	0	0	16.1164	1	0	
2	0	28.5572	0	460	1105	2857	4205	901	10.0	200	0	0	29.8709	1	3	
3	0	37.9318	0	730	2058	2857	4205	601	10.0	200	1	0	38.7990	0	4	
4	1	45.3956	0	730	2058	2857	4205	601	10.0	200	1	1	46.2533	1	4	
5	0	49.6940	0	730	2058	2857	4205	851	10.0	200	1	1	50.6568	1	2	
6	0	86.6613	0	460	1105	2857	4205	801	10.0	200	0	0	87.2228	1	4	
7	0	94.2095	1	730	2058	2857	4205	551	10.0	200	1	1	95.0287	1	4	
8	0	107.4144	0	730	2058	2857	4205	651	10.0	200	1	0	110.5395	0	3	
9	1	118.5366	0	730	2058	2857	4205	651	10.0	200	1	1	119.3870	1	3	
10	0	127.6689	0	460	1105	2857	4205	501	10.0	200	0	0	128.5403	1	3	
11	0	140.6207	0	460	1105	2857	4205	1001	10.0	200	0	1	141.1191	0	0	
12	1	164.8721	1	460	1105	2857	4205	1001	10.0	200	0	1	170.2407	0	0	
13	1	179.4526	0	460	1105	2857	4205	1001	10.0	200	0	1	181.0942	0	0	
14	1	199.0856	0	460	1105	2857	4205	1001	10.0	200	0	0	200.3243	1	0	
15	0	215.9282	0	460	1105	2857	4205	701	10.0	200	0	1	217.4341	0	5	
16	1	225.1712	0	460	1105	2857	4205	701	10.0	200	0	0	226.4611	1	5	
17	0	231.8045	0	460	1105	2857	4205	601	10.0	200	0	0	232.6108	1	1	
18	0	238.9195	0	730	2058	2857	4205	551	10.0	200	1	0	240.0598	0	2	
19	1	251.5468	0	730	2058	2857	4205	551	10.0	200	1	1	252.0850	1	2	
20	0	262.3264	0	460	1105	2857	4205	1001	10.0	200	0	0	263.1893	1	4	
21	0	268.3266	0	460	1105	2857	4205	851	10.0	200	0	0	269.3160	1	4	
22	0	275.0003	0	730	2058	2857	4205	701	10.0	200	1	1	275.7247	1	0	
23	0	285.7477	0	730	2058	2857	4205	751	10.0	200	1	0	287.1216	0	5	
24	1	297.8784	0	730	2058	2857	4205	751	10.0	200	1	0	299.3121	0	5	
25	1	320.0328	1	730	2058	2857	4205	751	10.0	200	1	0	323.8746	0	5	
26	1	331.7865	0	730	2058	2857	4205	751	10.0	200	1	1	333.6968	1	5	
27	0	345.3263	0	460	1105	2857	4205	801	10.0	200	0	0	346.9077	1	0	
28	0	352.6114	0	730	2058	2857	4205	951	10.0	200	1	0	353.4465	0	1	
29	1	360.3180	0	730	2058	2857	4205	951	10.0	200	1	1	361.1317	1	1	
30	0	374.8066	0	460	1105	2857	4205	651	10.0	200	0	0	376.1048	1	2	
31	0	389.4247	0	460	1105	2857	4205	901	10.0	200	0	0	390.7089	1	2	
32	0	414.8061	0	730	2058	2857	4205	801	10.0	200	1	1	416.0153	1	0	
33	0	432.3648	0	730	2058	2857	4205	501	10.0	200	1	0	433.9675	0	5	
34	1	440.5662	0	730	2058	2857	4205	501	10.0	200	1	1	441.8472	1	5	
35	0	459.4642	1	730	2058	2857	4205	601	10.0	200	1	1	464.1367	1	2	
36	0	476.7759	0	730	2058	2857	4205	951	10.0	200	1	0	477.7851	0	3	
37	1	494.4307	0	730	2058	2857	4205	951	10.0	200	1	1	495.3499	1	3	
38	0	508.9631	0	460	1105	2857	4205	551	10.0	200	0	0	510.1520	1	3	
39	0	516.1795	0	460	1105	2857	4205	901	10.0	200	0	0	517.3737	1	1	
40	0	528.5108	0	730	2058	2857	4205	701	10.0	200	1	0	529.8480	0	0	
41	1	535.7337	0	730	2058	2857	4205	701	10.0	200	1	1	536.5558	1	0	
42	0	544.5482	0	460	1105	2857	4205	651	10.0	200	0	0	545.7599	1	2	
43	0	556.2999	0	730	2058	2857	4205	851	10.0	200	1	1	557.1111	1	1	
44	0	567.9399	0	730	2058	2857	4205	751	10.0	200	1	1	568.8060	1	3	
45	0	576.4485	0	730	2058	2857	4205	951	10.0	200	1	0	577.5691	0	5	
46	1	589.6015	0	730	2058	2857	4205	951	10.0	200	1	1	590.4056	1	5	
47	0	602.8259	0	460	1105	2857	4205	801	10.0	200	0	1	603.6090	0	1	
48	1	612.3618	0	460	1105	2857	4205	801	10.0	200	0	1	613.1712	0	1	
49	1	631.8783	0	460	1105	2857	4205	801	10.0	200	0	1	633.6461	0	1	
50	1	644.6695	0	460	1105	2857	4205	801	10.0	200	0	0	646.2789	1	1	
51	0	652.1297	1	730	2058	2857	4205	901	10.0	200	1	0	655.2908	0	4	
52	1	665.0450	0	730	2058	2857	4205	901	10.0	200	1	1	666.1008	1	4	
53	0	669.0697	0	460	1105	2857	4205	551	10.0	200	0	1	670.5248	0	5	
54	1	677.0314	0	460	1105	2857	4205	551	10.0	200	0	0	678.8374	1	5	
55	0	684.0307	0	730	2058	2857	4205	651	10.0	200	1	0	685.2249	0	1	
56	1	694.4713	1	730	2058	2857	4205	651	10.0	200	1	1	697.9113	1	1	
57	0	703.6924	0	460	1105	2857	4205	601	10.0	200	0	0	705.2475	1	5	
58	0	714.3127	1	730	2058	2857	4205	851	10.0	200	1	1	719.2859	1	2	
59	0	724.0034	0	730	2058	2857	4205	1001	10.0	200	1	1	725.0665	1	4	
60	0	731.7750	0	460	1105	2857	4205	701	10.0	200	0	0	733.8707	1	4	
61	0	744.1236	0	730	2058	2857	4205	501	10.0	200	1	0	745.5817	0	5	
62	1	759.4738	0	730	2058	2857	4205	501	10.0	200	1	0	761.1302	0	5	
63	1	769.8401	0	730	2058	2857	4205	501	10.0	200	1	0	771.6534	0	5	
64	1	796.3045	0	730	2058	2857	4205	501	10.0	200	1	0	797.9803	0	5	
