Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	10.3123	0	460	1105	2857	4205	701	-5.0	200	0	1	10.7117	0	0	
2	1	22.5620	0	460	1105	2857	4205	701	-5.0	200	0	0	23.5222	1	0	
3	0	31.6969	0	730	2058	2857	4205	501	-7.0	200	1	1	32.4703	1	0	
4	0	37.4493	1	730	2058	2857	4205	601	-7.0	200	1	1	38.2722	1	4	
5	0	42.2226	0	460	1105	2857	4205	751	-5.0	200	0	1	43.2441	0	2	
6	1	50.8692	0	460	1105	2857	4205	751	-5.0	200	0	0	51.9689	1	2	
7	0	60.1588	0	460	1105	2857	4205	951	-5.0	200	0	1	60.6055	0	3	
8	1	70.2854	0	460	1105	2857	4205	951	-5.0	200	0	0	70.8430	1	3	
9	0	80.7585	1	460	1105	2857	4205	901	-5.0	200	0	0	81.8554	1	0	
10	0	91.4292	0	460	1105	2857	4205	551	-5.0	200	0	0	95.2827	1	1	
11	0	102.6474	0	730	2058	2857	4205	851	-7.0	200	1	1	103.0036	1	1	
12	0	110.7249	0	730	2058	2857	4205	801	-7.0	200	1	0	113.5921	0	2	
13	1	121.4590	0	730	2058	2857	4205	801	-7.0	200	1	1	122.7204	1	2	
14	0	127.4441	0	460	1105	2857	4205	1001	-5.0	200	0	0	128.5783	1	0	
15	0	135.1357	0	730	2058	2857	4205	751	-7.0	200	1	1	135.7718	1	1	
16	0	140.4153	0	730	2058	2857	4205	551	-7.0	200	1	1	141.3772	1	3	
17	0	152.7651	0	460	1105	2857	4205	951	-5.0	200	0	0	154.4852	1	5	
18	0	159.4596	0	730	2058	2857	4205	701	-7.0	200	1	1	159.8686	1	5	
19	0	163.6513	0	730	2058	2857	4205	601	-7.0	200	1	0	165.0935	0	2	
20	1	171.9408	0	730	2058	2857	4205	601	-7.0	200	1	1	172.6307	1	2	
21	0	177.6493	0	730	2058	2857	4205	1001	-7.0	200	1	1	178.0197	1	3	
22	0	183.0828	0	730	2058	2857	4205	901	-7.0	200	1	1	183.8943	1	5	
23	0	188.7835	0	460	1105	2857	4205	501	-5.0	200	0	0	190.1537	1	5	
24	0	194.2828	0	460	1105	2857	4205	651	-5.0	200	0	0	195.5727	1	5	
25	0	201.8173	0	730	2058	2857	4205	851	-7.0	200	1	1	202.6576	1	4	
26	0	206.3684	0	730	2058	2857	4205	751	-7.0	200	1	1	206.9710	1	0	
27	0	216.9080	0	730	2058	2857	4205	951	-7.0	200	1	0	219.7018	0	2	
28	1	225.8502	0	730	2058	2857	4205	951	-7.0	200	1	0	227.5329	0	2	
29	1	236.2576	0	730	2058	2857	4205	951	-7.0	200	1	1	236.7834	1	2	
30	0	242.1942	0	460	1105	2857	4205	551	-5.0	200	0	0	245.5130	1	4	
31	0	250.3308	0	460	1105	2857	4205	651	-5.0	200	0	0	252.8229	1	2	
32	0	258.4448	0	460	1105	2857	4205	851	-5.0	200	0	0	259.8740	1	3	
33	0	265.5324	0	730	2058	2857	4205	1001	-7.0	200	1	1	266.1920	1	5	
34	0	270.4062	0	460	1105	2857	4205	801	-5.0	200	0	0	274.9409	1	1	
35	0	282.5533	0	460	1105	2857	4205	601	-5.0	200	0	0	284.2963	1	1	
36	0	290.8148	0	730	2058	2857	4205	501	-7.0	200	1	0	293.0693	0	0	
37	1	300.8065	0	730	2058	2857	4205	501	-7.0	200	1	1	301.9104	1	0	
38	0	306.7284	0	730	2058	2857	4205	701	-7.0	200	1	1	307.3690	1	4	
39	0	321.6286	0	460	1105	2857	4205	851	-5.0	200	0	0	324.4729	1	4	
40	0	328.8277	0	730	2058	2857	4205	501	-7.0	200	1	1	329.6496	1	1	
41	0	339.8258	0	460	1105	2857	4205	801	-5.0	200	0	0	341.3553	1	4	
42	0	348.1553	0	730	2058	2857	4205	901	-7.0	200	1	1	348.6891	1	3	
43	0	353.7192	0	460	1105	2857	4205	651	-5.0	200	0	1	354.3103	0	2	
44	1	361.4951	0	460	1105	2857	4205	651	-5.0	200	0	0	363.5103	1	2	
45	0	370.5432	0	460	1105	2857	4205	951	-5.0	200	0	0	371.4659	1	3	
46	0	377.8706	1	460	1105	2857	4205	701	-5.0	200	0	0	381.0043	1	5	
47	0	388.2174	0	460	1105	2857	4205	551	-5.0	200	0	0	390.9539	1	0	
48	0	396.7442	0	730	2058	2857	4205	601	-7.0	200	1	1	397.7236	1	0	
49	0	407.5139	1	460	1105	2857	4205	1001	-5.0	200	0	0	412.8865	1	3	
50	0	419.0784	0	460	1105	2857	4205	751	-5.0	200	0	0	420.9027	1	4	
51	0	426.2959	1	730	2058	2857	4205	601	-7.0	200	1	0	431.6584	0	1	
52	1	439.1645	1	730	2058	2857	4205	601	-7.0	200	1	1	439.9337	1	1	
53	0	444.1560	0	460	1105	2857	4205	1001	-5.0	200	0	1	446.9619	0	1	
54	1	453.6444	0	460	1105	2857	4205	1001	-5.0	200	0	0	456.4946	1	1	
55	0	462.1247	0	730	2058	2857	4205	951	-7.0	200	1	1	462.9472	1	3	
56	0	466.8147	0	460	1105	2857	4205	701	-5.0	200	0	0	468.1758	1	5	
57	0	473.4279	0	460	1105	2857	4205	651	-5.0	200	0	0	475.9800	1	3	
58	0	482.2635	0	730	2058	2857	4205	901	-7.0	200	1	0	484.0994	0	3	
59	1	494.5759	0	730	2058	2857	4205	901	-7.0	200	1	1	495.0981	1	3	
60	0	505.2078	0	460	1105	2857	4205	801	-5.0	200	0	0	507.9085	1	2	
61	0	513.8705	1	730	2058	2857	4205	851	-7.0	200	1	1	514.8999	1	3	
62	0	518.7382	0	730	2058	2857	4205	501	-7.0	200	1	1	522.3118	1	2	
63	0	525.5594	0	730	2058	2857	4205	501	-7.0	200	1	1	526.5521	1	5	
64	0	530.2523	0	460	1105	2857	4205	651	-5.0	200	0	0	531.8439	1	0	
65	0	544.5965	0	460	1105	2857	4205	601	-5.0	200	0	0	546.7556	1	1	
66	0	552.5132	0	730	2058	2857	4205	701	-7.0	200	1	1	554.0149	1	4	
67	0	557.3747	0	730	2058	2857	4205	901	-7.0	200	1	1	558.1104	1	4	
68	0	566.0328	0	730	2058	2857	4205	751	-7.0	200	1	0	567.0298	0	2	
69	1	573.8455	0	730	2058	2857	4205	751	-7.0	200	1	1	575.1580	1	2	
70	0	578.4309	0	460	1105	2857	4205	851	-5.0	200	0	1	579.1610	0	3	
71	1	589.5946	0	460	1105	2857	4205	851	-5.0	200	0	0	590.9219	1	3	
72	0	595.8038	0	460	1105	2857	4205	801	-5.0	200	0	0	597.4733	1	2	
73	0	602.3869	0	460	1105	2857	4205	1001	-5.0	200	0	0	603.8434	1	4	
74	0	608.6968	0	730	2058	2857	4205	551	-7.0	200	1	1	609.2939	1	5	
75	0	637.0333	1	460	1105	2857	4205	1001	-5.0	200	0	0	637.5476	1	1	
76	0	642.4315	0	730	2058	2857	4205	751	-7.0	200	1	0	647.2702	0	1	
77	1	653.4162	0	730	2058	2857	4205	751	-7.0	200	1	1	653.9608	1	1	
78	0	657.8920	0	730	2058	2857	4205	651	-7.0	200	1	0	659.0130	0	1	
79	1	669.3689	0	730	2058	2857	4205	651	-7.0	200	1	1	670.2300	1	1	
80	0	697.4770	0	730	2058	2857	4205	851	-7.0	200	1	0	701.4317	0	5	
81	1	707.7845	0	730	2058	2857	4205	851	-7.0	200	1	1	708.8943	1	5	
82	0	737.3900	0	730	2058	2857	4205	701	-7.0	200	1	0	738.5675	0	0	
