Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	4.6043	0	460	1105	2857	4205	551	-10.0	200	0	1	5.1802	0	2	
2	1	10.8638	0	460	1105	2857	4205	551	-10.0	200	0	0	12.6440	1	2	
3	0	18.0717	0	460	1105	2857	4205	601	-10.0	200	0	1	19.0868	0	3	
4	1	26.0653	0	460	1105	2857	4205	601	-10.0	200	0	0	27.1633	1	3	
5	0	33.4681	0	730	2058	2857	4205	801	-12.0	200	1	1	33.9427	1	0	
6	0	38.9925	0	460	1105	2857	4205	701	-10.0	200	0	0	40.2279	1	0	
7	0	47.1419	0	730	2058	2857	4205	851	-12.0	200	1	1	47.9495	1	1	
8	0	52.3945	0	730	2058	2857	4205	751	-12.0	200	1	0	53.3641	0	0	
9	1	61.9777	1	730	2058	2857	4205	751	-12.0	200	1	1	63.0315	1	0	
10	0	67.7483	0	460	1105	2857	4205	1001	-10.0	200	0	1	69.9140	0	3	
11	1	77.6647	0	460	1105	2857	4205	1001	-10.0	200	0	0	78.4473	1	3	
12	0	83.4122	1	730	2058	2857	4205	951	-12.0	200	1	1	84.4802	1	2	
13	0	89.2114	0	460	1105	2857	4205	501	-10.0	200	0	0	90.6247	1	1	
14	0	95.9895	0	460	1105	2857	4205	901	-10.0	200	0	1	96.7736	0	2	
15	1	105.9181	0	460	1105	2857	4205	901	-10.0	200	0	0	107.1913	1	2	
16	0	112.5225	0	460	1105	2857	4205	901	-10.0	200	0	1	113.5651	0	2	
17	1	120.3303	0	460	1105	2857	4205	901	-10.0	200	0	0	121.2190	1	2	
18	0	126.8800	0	730	2058	2857	4205	751	-12.0	200	1	1	127.6991	1	3	
19	0	132.5516	0	730	2058	2857	4205	1001	-12.0	200	1	0	133.3376	0	0	
20	1	142.6392	0	730	2058	2857	4205	1001	-12.0	200	1	0	143.7088	0	0	
21	1	149.8725	0	730	2058	2857	4205	1001	-12.0	200	1	1	150.4894	1	0	
22	0	156.2870	0	460	1105	2857	4205	851	-10.0	200	0	0	157.1652	1	0	
23	0	162.9145	0	730	2058	2857	4205	501	-12.0	200	1	1	164.0050	1	1	
24	0	168.6528	0	730	2058	2857	4205	701	-12.0	200	1	1	169.1111	1	3	
25	0	174.4277	0	730	2058	2857	4205	551	-12.0	200	1	0	175.5509	0	1	
26	1	181.2406	0	730	2058	2857	4205	551	-12.0	200	1	1	182.1056	1	1	
27	0	187.6410	0	460	1105	2857	4205	651	-10.0	200	0	0	188.3706	1	1	
28	0	193.8899	0	460	1105	2857	4205	801	-10.0	200	0	0	195.0321	1	1	
29	0	201.4708	0	730	2058	2857	4205	601	-12.0	200	1	1	202.4939	1	2	
30	0	207.6123	1	730	2058	2857	4205	751	-12.0	200	1	0	208.4169	0	2	
31	1	216.8232	0	730	2058	2857	4205	751	-12.0	200	1	1	217.3280	1	2	
32	0	221.2830	0	460	1105	2857	4205	851	-10.0	200	0	0	223.2304	1	0	
33	0	228.1204	0	460	1105	2857	4205	551	-10.0	200	0	0	229.6703	1	3	
34	0	234.6471	0	730	2058	2857	4205	951	-12.0	200	1	1	235.3197	1	3	
35	0	239.6765	0	730	2058	2857	4205	701	-12.0	200	1	1	240.4473	1	3	
36	0	246.5463	0	460	1105	2857	4205	901	-10.0	200	0	1	247.1185	0	0	
37	1	253.1179	0	460	1105	2857	4205	901	-10.0	200	0	0	254.0309	1	0	
38	0	258.7058	1	730	2058	2857	4205	651	-12.0	200	1	1	259.8945	1	2	
39	0	265.3056	0	460	1105	2857	4205	601	-10.0	200	0	0	267.5936	1	2	
40	0	273.3353	0	730	2058	2857	4205	801	-12.0	200	1	1	273.9078	1	0	
41	0	278.1880	1	730	2058	2857	4205	501	-12.0	200	1	0	279.9683	0	3	
42	1	291.4026	0	730	2058	2857	4205	501	-12.0	200	1	1	292.2615	1	3	
43	0	296.2832	0	460	1105	2857	4205	851	-10.0	200	0	1	296.9831	0	2	
44	1	303.1152	0	460	1105	2857	4205	851	-10.0	200	0	0	305.2084	1	2	
45	0	310.2968	0	730	2058	2857	4205	551	-12.0	200	1	1	311.2857	1	1	
46	0	314.4702	0	730	2058	2857	4205	501	-12.0	200	1	0	315.9385	0	0	
