Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	22.9297	0	730	2058	2857	4205	851	-2.0	200	1	1	23.9468	1	4	
2	0	40.5029	0	460	1105	2857	4205	601	0.0	200	0	1	41.3904	0	0	
3	1	48.5255	0	460	1105	2857	4205	601	0.0	200	0	1	49.8615	0	0	
4	1	55.7326	0	460	1105	2857	4205	601	0.0	200	0	0	56.6252	1	0	
5	0	69.6672	0	730	2058	2857	4205	951	-2.0	200	1	0	70.2050	0	4	
6	1	83.0032	0	730	2058	2857	4205	951	-2.0	200	1	1	83.6395	1	4	
7	0	90.5360	0	730	2058	2857	4205	901	-2.0	200	1	0	91.6985	0	3	
8	1	102.7320	0	730	2058	2857	4205	901	-2.0	200	1	1	103.2789	1	3	
9	0	120.0684	0	460	1105	2857	4205	1001	0.0	200	0	0	120.8328	1	5	
10	0	129.9078	0	730	2058	2857	4205	751	-2.0	200	1	1	130.2927	1	4	
11	0	137.0823	0	460	1105	2857	4205	701	0.0	200	0	0	137.6808	1	4	
12	0	142.9090	0	460	1105	2857	4205	801	0.0	200	0	0	143.3234	1	0	
13	0	150.8392	0	460	1105	2857	4205	651	0.0	200	0	0	151.5656	1	1	
14	0	156.6875	0	460	1105	2857	4205	501	0.0	200	0	0	157.9115	1	5	
15	0	162.9568	0	730	2058	2857	4205	551	-2.0	200	1	0	164.2801	0	2	
16	1	176.7623	0	730	2058	2857	4205	551	-2.0	200	1	1	177.2541	1	2	
17	0	185.2158	0	730	2058	2857	4205	851	-2.0	200	1	1	186.0935	1	0	
18	0	197.0860	0	730	2058	2857	4205	751	-2.0	200	1	1	197.8283	1	5	
19	0	203.3051	0	730	2058	2857	4205	701	-2.0	200	1	1	204.1964	1	2	
20	0	208.7015	0	460	1105	2857	4205	901	0.0	200	0	0	209.9695	1	2	
21	0	214.4982	0	730	2058	2857	4205	501	-2.0	200	1	0	215.4878	0	3	
22	1	222.6955	0	730	2058	2857	4205	501	-2.0	200	1	1	223.4477	1	3	
23	0	231.2830	0	730	2058	2857	4205	801	-2.0	200	1	1	231.6922	1	5	
24	0	240.4682	0	730	2058	2857	4205	951	-2.0	200	1	1	240.8060	1	1	
25	0	248.6990	1	460	1105	2857	4205	1001	0.0	200	0	0	249.9074	1	3	
26	0	254.3527	0	460	1105	2857	4205	601	0.0	200	0	0	256.5135	1	0	
27	0	261.3432	0	460	1105	2857	4205	651	0.0	200	0	0	262.2948	1	4	
28	0	274.6681	1	730	2058	2857	4205	951	-2.0	200	1	0	279.1601	0	2	
29	1	290.0542	0	730	2058	2857	4205	951	-2.0	200	1	0	290.8750	0	2	
30	1	297.2357	0	730	2058	2857	4205	951	-2.0	200	1	0	298.1553	0	2	
31	1	308.4544	0	730	2058	2857	4205	951	-2.0	200	1	1	308.8171	1	2	
32	0	316.6516	0	730	2058	2857	4205	901	-2.0	200	1	1	317.0664	1	0	
