SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
separated,False,928,616,66.37931034482759,29
single_speaker,False,928,685,73.8146551724138,29
colocated,False,928,591,63.685344827586206,30
separated,False,928,620,66.8103448275862,30
single_speaker,False,928,701,75.53879310344827,30
colocated,False,928,588,63.36206896551724,31
separated,False,928,624,67.24137931034483,31
single_speaker,False,928,717,77.26293103448276,31
colocated,False,928,592,63.793103448275865,32
separated,False,928,601,64.76293103448276,32
single_speaker,False,928,697,75.10775862068965,32
colocated,False,928,584,62.93103448275862,33
separated,False,928,597,64.33189655172413,33
single_speaker,False,928,705,75.96982758620689,33
colocated,False,928,558,60.129310344827594,34
separated,False,928,613,66.05603448275862,34
single_speaker,False,928,699,75.32327586206897,34
colocated,False,928,587,63.254310344827594,35
separated,False,928,623,67.13362068965517,35
single_speaker,False,928,691,74.46120689655173,35
colocated,False,928,608,65.51724137931035,36
separated,False,928,604,65.08620689655173,36
single_speaker,False,928,695,74.89224137931035,36
colocated,False,928,597,64.33189655172413,37
separated,False,928,625,67.34913793103449,37
single_speaker,False,928,710,76.50862068965517,37
colocated,False,928,596,64.22413793103449,38
separated,False,928,609,65.625,38
single_speaker,False,928,721,77.69396551724138,38
colocated,False,928,594,64.00862068965517,39
separated,False,928,611,65.84051724137932,39
single_speaker,False,928,709,76.40086206896551,39
colocated,False,928,574,61.853448275862064,40
separated,False,928,634,68.31896551724138,40
single_speaker,False,928,695,74.89224137931035,40
colocated,False,928,588,63.36206896551724,41
separated,False,928,611,65.84051724137932,41
single_speaker,False,928,716,77.15517241379311,41
colocated,False,928,609,65.625,42
separated,False,928,598,64.4396551724138,42
single_speaker,False,928,707,76.1853448275862,42
colocated,False,928,583,62.82327586206896,43
separated,False,928,622,67.02586206896551,43
single_speaker,False,928,679,73.16810344827587,43
colocated,False,928,601,64.76293103448276,44
separated,False,928,636,68.53448275862068,44
single_speaker,False,928,684,73.70689655172413,44
colocated,False,928,590,63.577586206896555,45
separated,False,928,603,64.97844827586206,45
single_speaker,False,928,714,76.9396551724138,45
colocated,False,928,604,65.08620689655173,46
separated,False,928,602,64.87068965517241,46
single_speaker,False,928,723,77.90948275862068,46
colocated,False,928,614,66.16379310344827,47
separated,False,928,621,66.91810344827587,47
single_speaker,False,928,705,75.96982758620689,47
colocated,False,928,597,64.33189655172413,48
separated,False,928,594,64.00862068965517,48
single_speaker,False,928,704,75.86206896551724,48
colocated,False,928,604,65.08620689655173,49
separated,False,928,615,66.27155172413794,49
single_speaker,False,928,719,77.47844827586206,49
colocated,False,928,578,62.28448275862068,50
separated,False,928,607,65.40948275862068,50
single_speaker,False,928,718,77.37068965517241,50
colocated,False,928,597,64.33189655172413,51
separated,False,928,641,69.07327586206897,51
single_speaker,False,928,686,73.92241379310344,51
colocated,False,928,591,63.685344827586206,52
separated,False,928,615,66.27155172413794,52
single_speaker,False,928,711,76.61637931034483,52
colocated,False,928,612,65.94827586206897,53
separated,False,928,620,66.8103448275862,53
single_speaker,False,928,718,77.37068965517241,53
colocated,False,928,614,66.16379310344827,54
separated,False,928,611,65.84051724137932,54
single_speaker,False,928,696,75.0,54
colocated,False,928,570,61.422413793103445,55
separated,False,928,609,65.625,55
single_speaker,False,928,696,75.0,55
colocated,False,928,580,62.5,56
separated,False,928,602,64.87068965517241,56
single_speaker,False,928,734,79.09482758620689,56
colocated,False,928,597,64.33189655172413,57
separated,False,928,578,62.28448275862068,57
single_speaker,False,928,697,75.10775862068965,57
colocated,False,928,629,67.78017241379311,58
separated,False,928,631,67.99568965517241,58
single_speaker,False,928,710,76.50862068965517,58
colocated,False,928,590,63.577586206896555,59
separated,False,928,598,64.4396551724138,59
single_speaker,False,928,714,76.9396551724138,59
colocated,False,928,593,63.900862068965516,60
separated,False,928,601,64.76293103448276,60
single_speaker,False,928,697,75.10775862068965,60
colocated,False,928,600,64.65517241379311,61
separated,False,928,615,66.27155172413794,61
single_speaker,False,928,704,75.86206896551724,61
colocated,False,928,607,65.40948275862068,62
separated,False,928,651,70.15086206896551,62
single_speaker,False,928,668,71.98275862068965,62
colocated,False,928,611,65.84051724137932,63
separated,False,928,626,67.45689655172413,63
single_speaker,False,928,676,72.84482758620689,63
colocated,False,928,582,62.71551724137932,64
separated,False,928,607,65.40948275862068,64
single_speaker,False,928,692,74.56896551724138,64
colocated,False,928,575,61.96120689655172,65
separated,False,928,633,68.21120689655173,65
single_speaker,False,928,695,74.89224137931035,65
colocated,False,928,591,63.685344827586206,66
separated,False,928,601,64.76293103448276,66
single_speaker,False,928,690,74.35344827586206,66
colocated,False,928,583,62.82327586206896,67
separated,False,928,593,63.900862068965516,67
single_speaker,False,928,721,77.69396551724138,67
colocated,False,928,606,65.30172413793103,68
separated,False,928,627,67.5646551724138,68
single_speaker,False,928,731,78.77155172413794,68
colocated,False,928,581,62.60775862068966,69
separated,False,928,634,68.31896551724138,69
single_speaker,False,928,701,75.53879310344827,69
colocated,False,928,604,65.08620689655173,70
separated,False,928,610,65.73275862068965,70
single_speaker,False,928,715,77.04741379310344,70
colocated,False,928,582,62.71551724137932,71
separated,False,928,632,68.10344827586206,71
single_speaker,False,928,675,72.73706896551724,71
colocated,False,928,589,63.4698275862069,72
separated,False,928,637,68.64224137931035,72
single_speaker,False,928,695,74.89224137931035,72
colocated,False,928,607,65.40948275862068,73
separated,False,928,606,65.30172413793103,73
single_speaker,False,928,690,74.35344827586206,73
colocated,False,928,596,64.22413793103449,74
separated,False,928,621,66.91810344827587,74
single_speaker,False,928,704,75.86206896551724,74
colocated,False,928,581,62.60775862068966,75
separated,False,928,619,66.70258620689656,75
single_speaker,False,928,704,75.86206896551724,75
colocated,False,928,599,64.54741379310344,76
separated,False,928,584,62.93103448275862,76
single_speaker,False,928,714,76.9396551724138,76
colocated,False,928,602,64.87068965517241,77
separated,False,928,614,66.16379310344827,77
single_speaker,False,928,696,75.0,77
colocated,False,928,603,64.97844827586206,78
separated,False,928,613,66.05603448275862,78
single_speaker,False,928,701,75.53879310344827,78
colocated,False,928,564,60.775862068965516,79
separated,False,928,604,65.08620689655173,79
single_speaker,False,928,727,78.34051724137932,79
colocated,False,928,592,63.793103448275865,80
separated,False,928,601,64.76293103448276,80
single_speaker,False,928,717,77.26293103448276,80
colocated,False,928,604,65.08620689655173,81
separated,False,928,629,67.78017241379311,81
single_speaker,False,928,705,75.96982758620689,81
colocated,False,928,592,63.793103448275865,82
separated,False,928,591,63.685344827586206,82
single_speaker,False,928,704,75.86206896551724,82
colocated,False,928,583,62.82327586206896,83
separated,False,928,618,66.59482758620689,83
single_speaker,False,928,685,73.8146551724138,83
colocated,False,928,586,63.146551724137936,84
separated,False,928,605,65.19396551724138,84
single_speaker,False,928,699,75.32327586206897,84
colocated,False,928,610,65.73275862068965,85
separated,False,928,613,66.05603448275862,85
single_speaker,False,928,711,76.61637931034483,85
colocated,False,928,566,60.991379310344826,86
separated,False,928,636,68.53448275862068,86
single_speaker,False,928,728,78.44827586206897,86
colocated,False,928,596,64.22413793103449,87
separated,False,928,602,64.87068965517241,87
single_speaker,False,928,719,77.47844827586206,87
colocated,False,928,600,64.65517241379311,88
separated,False,928,627,67.5646551724138,88
single_speaker,False,928,711,76.61637931034483,88
colocated,False,928,604,65.08620689655173,89
separated,False,928,607,65.40948275862068,89
single_speaker,False,928,711,76.61637931034483,89
colocated,False,928,585,63.03879310344828,90
separated,False,928,613,66.05603448275862,90
single_speaker,False,928,662,71.33620689655173,90
colocated,False,928,590,63.577586206896555,91
separated,False,928,625,67.34913793103449,91
single_speaker,False,928,710,76.50862068965517,91
colocated,False,928,593,63.900862068965516,92
separated,False,928,610,65.73275862068965,92
single_speaker,False,928,710,76.50862068965517,92
colocated,False,928,610,65.73275862068965,93
separated,False,928,596,64.22413793103449,93
single_speaker,False,928,716,77.15517241379311,93
colocated,False,928,600,64.65517241379311,94
separated,False,928,584,62.93103448275862,94
single_speaker,False,928,715,77.04741379310344,94
colocated,False,928,585,63.03879310344828,95
separated,False,928,627,67.5646551724138,95
single_speaker,False,928,713,76.83189655172413,95
colocated,False,928,565,60.883620689655174,96
separated,False,928,606,65.30172413793103,96
single_speaker,False,928,692,74.56896551724138,96
colocated,False,928,598,64.4396551724138,97
separated,False,928,607,65.40948275862068,97
single_speaker,False,928,696,75.0,97
colocated,False,928,581,62.60775862068966,98
separated,False,928,600,64.65517241379311,98
single_speaker,False,928,705,75.96982758620689,98
colocated,False,928,586,63.146551724137936,99
separated,False,928,618,66.59482758620689,99
single_speaker,False,928,723,77.90948275862068,99
colocated,False,928,594,64.00862068965517,100
separated,False,928,621,66.91810344827587,100
single_speaker,False,928,709,76.40086206896551,100
colocated,False,928,591,63.685344827586206,101
separated,False,928,619,66.70258620689656,101
single_speaker,False,928,703,75.75431034482759,101
colocated,False,928,617,66.48706896551724,102
separated,False,928,623,67.13362068965517,102
single_speaker,False,928,702,75.64655172413794,102
colocated,False,928,589,63.4698275862069,103
separated,False,928,602,64.87068965517241,103
single_speaker,False,928,711,76.61637931034483,103
colocated,False,928,601,64.76293103448276,104
separated,False,928,602,64.87068965517241,104
single_speaker,False,928,691,74.46120689655173,104
colocated,False,928,589,63.4698275862069,105
separated,False,928,596,64.22413793103449,105
single_speaker,False,928,695,74.89224137931035,105
colocated,False,928,597,64.33189655172413,106
separated,False,928,626,67.45689655172413,106
single_speaker,False,928,693,74.67672413793103,106
colocated,False,928,586,63.146551724137936,107
separated,False,928,620,66.8103448275862,107
single_speaker,False,928,710,76.50862068965517,107
colocated,False,928,610,65.73275862068965,108
separated,False,928,620,66.8103448275862,108
single_speaker,False,928,701,75.53879310344827,108
colocated,False,928,607,65.40948275862068,109
separated,False,928,620,66.8103448275862,109
single_speaker,False,928,703,75.75431034482759,109
colocated,False,928,596,64.22413793103449,110
separated,False,928,617,66.48706896551724,110
single_speaker,False,928,704,75.86206896551724,110
colocated,False,928,599,64.54741379310344,111
separated,False,928,617,66.48706896551724,111
single_speaker,False,928,692,74.56896551724138,111
colocated,False,928,581,62.60775862068966,112
separated,False,928,593,63.900862068965516,112
single_speaker,False,928,705,75.96982758620689,112
colocated,False,928,602,64.87068965517241,113
separated,False,928,608,65.51724137931035,113
single_speaker,False,928,698,75.21551724137932,113
colocated,False,928,595,64.11637931034483,114
separated,False,928,591,63.685344827586206,114
single_speaker,False,928,695,74.89224137931035,114
colocated,False,928,611,65.84051724137932,115
separated,False,928,605,65.19396551724138,115
single_speaker,False,928,693,74.67672413793103,115
colocated,False,928,604,65.08620689655173,116
separated,False,928,606,65.30172413793103,116
single_speaker,False,928,707,76.1853448275862,116
colocated,False,928,600,64.65517241379311,117
separated,False,928,611,65.84051724137932,117
single_speaker,False,928,689,74.24568965517241,117
colocated,False,928,566,60.991379310344826,118
separated,False,928,605,65.19396551724138,118
single_speaker,False,928,704,75.86206896551724,118
colocated,False,928,585,63.03879310344828,119
separated,False,928,599,64.54741379310344,119
single_speaker,False,928,692,74.56896551724138,119
colocated,False,928,600,64.65517241379311,120
separated,False,928,612,65.94827586206897,120
single_speaker,False,928,696,75.0,120
colocated,False,928,597,64.33189655172413,121
separated,False,928,611,65.84051724137932,121
single_speaker,False,928,708,76.29310344827587,121
colocated,False,928,592,63.793103448275865,122
separated,False,928,603,64.97844827586206,122
single_speaker,False,928,724,78.01724137931035,122
colocated,False,928,590,63.577586206896555,123
separated,False,928,621,66.91810344827587,123
single_speaker,False,928,690,74.35344827586206,123
colocated,False,928,575,61.96120689655172,124
separated,False,928,604,65.08620689655173,124
single_speaker,False,928,708,76.29310344827587,124
colocated,False,928,598,64.4396551724138,125
separated,False,928,638,68.75,125
single_speaker,False,928,715,77.04741379310344,125
colocated,False,928,614,66.16379310344827,126
separated,False,928,628,67.67241379310344,126
single_speaker,False,928,695,74.89224137931035,126
colocated,False,928,601,64.76293103448276,127
separated,False,928,600,64.65517241379311,127
single_speaker,False,928,699,75.32327586206897,127
colocated,False,928,585,63.03879310344828,128
separated,False,928,623,67.13362068965517,128
single_speaker,False,928,714,76.9396551724138,128
colocated,False,928,608,65.51724137931035,129
separated,False,928,599,64.54741379310344,129
single_speaker,False,928,702,75.64655172413794,129
colocated,False,928,600,64.65517241379311,130
separated,False,928,602,64.87068965517241,130
single_speaker,False,928,689,74.24568965517241,130
colocated,False,928,608,65.51724137931035,131
separated,False,928,595,64.11637931034483,131
single_speaker,False,928,713,76.83189655172413,131
colocated,False,928,581,62.60775862068966,132
separated,False,928,584,62.93103448275862,132
single_speaker,False,928,713,76.83189655172413,132
colocated,False,928,595,64.11637931034483,133
separated,False,928,613,66.05603448275862,133
single_speaker,False,928,675,72.73706896551724,133
colocated,False,928,611,65.84051724137932,134
separated,False,928,611,65.84051724137932,134
single_speaker,False,928,721,77.69396551724138,134
colocated,False,928,587,63.254310344827594,135
separated,False,928,597,64.33189655172413,135
single_speaker,False,928,701,75.53879310344827,135
colocated,False,928,588,63.36206896551724,136
separated,False,928,615,66.27155172413794,136
single_speaker,False,928,708,76.29310344827587,136
colocated,False,928,598,64.4396551724138,137
separated,False,928,639,68.85775862068965,137
single_speaker,False,928,699,75.32327586206897,137
colocated,False,928,601,64.76293103448276,138
separated,False,928,640,68.96551724137932,138
single_speaker,False,928,728,78.44827586206897,138
colocated,False,928,601,64.76293103448276,139
separated,False,928,615,66.27155172413794,139
single_speaker,False,928,691,74.46120689655173,139
colocated,False,928,575,61.96120689655172,140
separated,False,928,628,67.67241379310344,140
single_speaker,False,928,709,76.40086206896551,140
colocated,False,928,588,63.36206896551724,141
separated,False,928,636,68.53448275862068,141
single_speaker,False,928,702,75.64655172413794,141
colocated,False,928,620,66.8103448275862,142
separated,False,928,626,67.45689655172413,142
single_speaker,False,928,709,76.40086206896551,142
colocated,False,928,592,63.793103448275865,143
separated,False,928,640,68.96551724137932,143
single_speaker,False,928,693,74.67672413793103,143
colocated,False,928,615,66.27155172413794,144
separated,False,928,613,66.05603448275862,144
single_speaker,False,928,682,73.49137931034483,144
colocated,False,928,591,63.685344827586206,145
separated,False,928,604,65.08620689655173,145
single_speaker,False,928,709,76.40086206896551,145
colocated,False,928,585,63.03879310344828,146
separated,False,928,612,65.94827586206897,146
single_speaker,False,928,725,78.125,146
colocated,False,928,604,65.08620689655173,147
separated,False,928,637,68.64224137931035,147
single_speaker,False,928,688,74.13793103448276,147
colocated,False,928,604,65.08620689655173,148
separated,False,928,634,68.31896551724138,148
single_speaker,False,928,702,75.64655172413794,148
colocated,False,928,599,64.54741379310344,149
separated,False,928,619,66.70258620689656,149
single_speaker,False,928,700,75.43103448275862,149
colocated,False,928,597,64.33189655172413,150
separated,False,928,594,64.00862068965517,150
single_speaker,False,928,716,77.15517241379311,150
colocated,False,928,572,61.63793103448276,151
separated,False,928,604,65.08620689655173,151
single_speaker,False,928,700,75.43103448275862,151
colocated,False,928,568,61.206896551724135,152
separated,False,928,599,64.54741379310344,152
single_speaker,False,928,709,76.40086206896551,152
colocated,False,928,583,62.82327586206896,153
separated,False,928,617,66.48706896551724,153
single_speaker,False,928,722,77.80172413793103,153
colocated,False,928,594,64.00862068965517,154
separated,False,928,589,63.4698275862069,154
single_speaker,False,928,726,78.23275862068965,154
colocated,False,928,600,64.65517241379311,155
separated,False,928,617,66.48706896551724,155
single_speaker,False,928,698,75.21551724137932,155
colocated,False,928,561,60.452586206896555,156
separated,False,928,598,64.4396551724138,156
single_speaker,False,928,692,74.56896551724138,156
colocated,False,928,589,63.4698275862069,157
separated,False,928,614,66.16379310344827,157
single_speaker,False,928,710,76.50862068965517,157
colocated,False,928,623,67.13362068965517,158
separated,False,928,619,66.70258620689656,158
single_speaker,False,928,709,76.40086206896551,158
colocated,False,928,623,67.13362068965517,159
separated,False,928,631,67.99568965517241,159
single_speaker,False,928,712,76.72413793103449,159
colocated,False,928,583,62.82327586206896,160
separated,False,928,620,66.8103448275862,160
single_speaker,False,928,688,74.13793103448276,160
colocated,False,928,584,62.93103448275862,161
separated,False,928,614,66.16379310344827,161
single_speaker,False,928,712,76.72413793103449,161
colocated,False,928,547,58.94396551724138,162
separated,False,928,610,65.73275862068965,162
single_speaker,False,928,708,76.29310344827587,162
colocated,False,928,595,64.11637931034483,163
separated,False,928,621,66.91810344827587,163
single_speaker,False,928,703,75.75431034482759,163
colocated,False,928,599,64.54741379310344,164
separated,False,928,590,63.577586206896555,164
single_speaker,False,928,714,76.9396551724138,164
colocated,False,928,580,62.5,165
separated,False,928,584,62.93103448275862,165
single_speaker,False,928,714,76.9396551724138,165
colocated,False,928,595,64.11637931034483,166
separated,False,928,606,65.30172413793103,166
single_speaker,False,928,700,75.43103448275862,166
colocated,False,928,602,64.87068965517241,167
separated,False,928,614,66.16379310344827,167
single_speaker,False,928,707,76.1853448275862,167
colocated,False,928,606,65.30172413793103,168
separated,False,928,589,63.4698275862069,168
single_speaker,False,928,686,73.92241379310344,168
colocated,False,928,606,65.30172413793103,169
separated,False,928,616,66.37931034482759,169
single_speaker,False,928,692,74.56896551724138,169
colocated,False,928,585,63.03879310344828,170
separated,False,928,623,67.13362068965517,170
single_speaker,False,928,693,74.67672413793103,170
colocated,False,928,586,63.146551724137936,171
separated,False,928,629,67.78017241379311,171
single_speaker,False,928,712,76.72413793103449,171
colocated,False,928,610,65.73275862068965,172
separated,False,928,607,65.40948275862068,172
single_speaker,False,928,718,77.37068965517241,172
colocated,False,928,580,62.5,173
separated,False,928,608,65.51724137931035,173
single_speaker,False,928,702,75.64655172413794,173
colocated,False,928,591,63.685344827586206,174
separated,False,928,613,66.05603448275862,174
single_speaker,False,928,721,77.69396551724138,174
colocated,False,928,596,64.22413793103449,175
separated,False,928,599,64.54741379310344,175
single_speaker,False,928,709,76.40086206896551,175
colocated,False,928,602,64.87068965517241,176
separated,False,928,623,67.13362068965517,176
single_speaker,False,928,692,74.56896551724138,176
colocated,False,928,591,63.685344827586206,177
separated,False,928,611,65.84051724137932,177
single_speaker,False,928,713,76.83189655172413,177
colocated,False,928,577,62.17672413793104,178
separated,False,928,611,65.84051724137932,178
single_speaker,False,928,706,76.07758620689656,178
colocated,False,928,564,60.775862068965516,179
separated,False,928,612,65.94827586206897,179
single_speaker,False,928,685,73.8146551724138,179
colocated,False,928,596,64.22413793103449,180
separated,False,928,630,67.88793103448276,180
single_speaker,False,928,695,74.89224137931035,180
colocated,False,928,572,61.63793103448276,181
separated,False,928,611,65.84051724137932,181
single_speaker,False,928,700,75.43103448275862,181
colocated,False,928,585,63.03879310344828,182
separated,False,928,599,64.54741379310344,182
single_speaker,False,928,723,77.90948275862068,182
colocated,False,928,585,63.03879310344828,183
separated,False,928,599,64.54741379310344,183
single_speaker,False,928,717,77.26293103448276,183
colocated,False,928,598,64.4396551724138,184
separated,False,928,629,67.78017241379311,184
single_speaker,False,928,707,76.1853448275862,184
colocated,False,928,594,64.00862068965517,185
separated,False,928,625,67.34913793103449,185
single_speaker,False,928,690,74.35344827586206,185
colocated,False,928,615,66.27155172413794,186
separated,False,928,596,64.22413793103449,186
single_speaker,False,928,689,74.24568965517241,186
colocated,False,928,594,64.00862068965517,187
separated,False,928,617,66.48706896551724,187
single_speaker,False,928,686,73.92241379310344,187
colocated,False,928,581,62.60775862068966,188
separated,False,928,613,66.05603448275862,188
single_speaker,False,928,704,75.86206896551724,188
colocated,False,928,610,65.73275862068965,189
separated,False,928,604,65.08620689655173,189
single_speaker,False,928,698,75.21551724137932,189
colocated,False,928,611,65.84051724137932,190
separated,False,928,618,66.59482758620689,190
single_speaker,False,928,705,75.96982758620689,190
colocated,False,928,602,64.87068965517241,191
separated,False,928,622,67.02586206896551,191
single_speaker,False,928,712,76.72413793103449,191
colocated,False,928,627,67.5646551724138,192
separated,False,928,631,67.99568965517241,192
single_speaker,False,928,704,75.86206896551724,192
colocated,False,928,598,64.4396551724138,193
separated,False,928,594,64.00862068965517,193
single_speaker,False,928,686,73.92241379310344,193
colocated,False,928,584,62.93103448275862,194
separated,False,928,628,67.67241379310344,194
single_speaker,False,928,704,75.86206896551724,194
colocated,False,928,594,64.00862068965517,195
separated,False,928,601,64.76293103448276,195
single_speaker,False,928,697,75.10775862068965,195
colocated,False,928,568,61.206896551724135,196
separated,False,928,621,66.91810344827587,196
single_speaker,False,928,689,74.24568965517241,196
colocated,False,928,590,63.577586206896555,197
separated,False,928,605,65.19396551724138,197
single_speaker,False,928,726,78.23275862068965,197
colocated,False,928,577,62.17672413793104,198
separated,False,928,609,65.625,198
single_speaker,False,928,721,77.69396551724138,198
colocated,False,928,595,64.11637931034483,199
separated,False,928,611,65.84051724137932,199
single_speaker,False,928,690,74.35344827586206,199
colocated,False,928,587,63.254310344827594,200
separated,False,928,621,66.91810344827587,200
single_speaker,False,928,726,78.23275862068965,200
colocated,False,928,579,62.39224137931034,201
separated,False,928,618,66.59482758620689,201
single_speaker,False,928,697,75.10775862068965,201
colocated,False,928,603,64.97844827586206,202
separated,False,928,616,66.37931034482759,202
single_speaker,False,928,719,77.47844827586206,202
colocated,False,928,586,63.146551724137936,203
separated,False,928,603,64.97844827586206,203
single_speaker,False,928,722,77.80172413793103,203
colocated,False,928,602,64.87068965517241,204
separated,False,928,629,67.78017241379311,204
single_speaker,False,928,708,76.29310344827587,204
colocated,False,928,573,61.745689655172406,205
separated,False,928,595,64.11637931034483,205
single_speaker,False,928,680,73.27586206896551,205
colocated,False,928,589,63.4698275862069,206
separated,False,928,602,64.87068965517241,206
single_speaker,False,928,683,73.59913793103449,206
colocated,False,928,595,64.11637931034483,207
separated,False,928,617,66.48706896551724,207
single_speaker,False,928,696,75.0,207
colocated,False,928,593,63.900862068965516,208
separated,False,928,639,68.85775862068965,208
single_speaker,False,928,683,73.59913793103449,208
colocated,False,928,576,62.06896551724138,209
separated,False,928,627,67.5646551724138,209
single_speaker,False,928,711,76.61637931034483,209
colocated,False,928,587,63.254310344827594,210
separated,False,928,619,66.70258620689656,210
single_speaker,False,928,686,73.92241379310344,210
colocated,False,928,557,60.021551724137936,211
separated,False,928,610,65.73275862068965,211
single_speaker,False,928,707,76.1853448275862,211
colocated,False,928,593,63.900862068965516,212
separated,False,928,616,66.37931034482759,212
single_speaker,False,928,707,76.1853448275862,212
colocated,False,928,601,64.76293103448276,213
separated,False,928,623,67.13362068965517,213
single_speaker,False,928,712,76.72413793103449,213
colocated,False,928,604,65.08620689655173,214
separated,False,928,601,64.76293103448276,214
single_speaker,False,928,710,76.50862068965517,214
colocated,False,928,601,64.76293103448276,215
separated,False,928,603,64.97844827586206,215
single_speaker,False,928,701,75.53879310344827,215
colocated,False,928,622,67.02586206896551,216
separated,False,928,615,66.27155172413794,216
single_speaker,False,928,705,75.96982758620689,216
colocated,False,928,599,64.54741379310344,217
separated,False,928,602,64.87068965517241,217
single_speaker,False,928,709,76.40086206896551,217
colocated,False,928,592,63.793103448275865,218
separated,False,928,635,68.42672413793103,218
single_speaker,False,928,702,75.64655172413794,218
colocated,False,928,583,62.82327586206896,219
separated,False,928,620,66.8103448275862,219
single_speaker,False,928,687,74.03017241379311,219
colocated,False,928,604,65.08620689655173,220
separated,False,928,605,65.19396551724138,220
single_speaker,False,928,715,77.04741379310344,220
colocated,False,928,625,67.34913793103449,221
separated,False,928,612,65.94827586206897,221
single_speaker,False,928,705,75.96982758620689,221
colocated,False,928,581,62.60775862068966,222
separated,False,928,607,65.40948275862068,222
single_speaker,False,928,694,74.78448275862068,222
colocated,False,928,596,64.22413793103449,223
separated,False,928,628,67.67241379310344,223
single_speaker,False,928,715,77.04741379310344,223
colocated,False,928,613,66.05603448275862,224
separated,False,928,626,67.45689655172413,224
single_speaker,False,928,689,74.24568965517241,224
colocated,False,928,599,64.54741379310344,225
separated,False,928,613,66.05603448275862,225
single_speaker,False,928,702,75.64655172413794,225
colocated,False,928,572,61.63793103448276,226
separated,False,928,628,67.67241379310344,226
single_speaker,False,928,682,73.49137931034483,226
colocated,False,928,581,62.60775862068966,227
separated,False,928,605,65.19396551724138,227
single_speaker,False,928,708,76.29310344827587,227
colocated,False,928,593,63.900862068965516,228
separated,False,928,614,66.16379310344827,228
single_speaker,False,928,699,75.32327586206897,228
colocated,False,928,567,61.099137931034484,229
separated,False,928,621,66.91810344827587,229
