SpatialCondition,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
separated,False,-10.0,364,274,75.27472527472527,278
separated,False,-5.0,364,286,78.57142857142857,278
single_speaker,False,-20.0,364,271,74.45054945054946,278
single_speaker,False,-10.0,364,334,91.75824175824175,278
single_speaker,False,-5.0,364,302,82.96703296703298,278
colocated,False,-20.0,364,231,63.46153846153846,279
colocated,False,-10.0,364,282,77.47252747252747,279
colocated,False,-5.0,364,223,61.26373626373627,279
separated,False,-20.0,364,238,65.38461538461539,279
separated,False,-10.0,364,280,76.92307692307693,279
separated,False,-5.0,364,261,71.7032967032967,279
single_speaker,False,-20.0,364,288,79.12087912087912,279
single_speaker,False,-10.0,364,331,90.93406593406593,279
single_speaker,False,-5.0,364,310,85.16483516483517,279
colocated,False,-20.0,364,214,58.791208791208796,280
colocated,False,-10.0,364,283,77.74725274725274,280
colocated,False,-5.0,364,228,62.637362637362635,280
separated,False,-20.0,364,221,60.71428571428571,280
separated,False,-10.0,364,275,75.54945054945054,280
separated,False,-5.0,364,266,73.07692307692307,280
single_speaker,False,-20.0,364,273,75.0,280
single_speaker,False,-10.0,364,339,93.13186813186813,280
single_speaker,False,-5.0,364,319,87.63736263736264,280
colocated,False,-20.0,364,208,57.14285714285714,281
colocated,False,-10.0,364,282,77.47252747252747,281
colocated,False,-5.0,364,236,64.83516483516483,281
separated,False,-20.0,364,222,60.98901098901099,281
separated,False,-10.0,364,271,74.45054945054946,281
separated,False,-5.0,364,260,71.42857142857143,281
single_speaker,False,-20.0,364,269,73.9010989010989,281
single_speaker,False,-10.0,364,329,90.38461538461539,281
single_speaker,False,-5.0,364,302,82.96703296703298,281
colocated,False,-20.0,364,217,59.61538461538461,282
colocated,False,-10.0,364,279,76.64835164835165,282
colocated,False,-5.0,364,239,65.65934065934066,282
separated,False,-20.0,364,236,64.83516483516483,282
separated,False,-10.0,364,280,76.92307692307693,282
separated,False,-5.0,364,273,75.0,282
single_speaker,False,-20.0,364,269,73.9010989010989,282
single_speaker,False,-10.0,364,325,89.28571428571429,282
single_speaker,False,-5.0,364,317,87.08791208791209,282
colocated,False,-20.0,364,217,59.61538461538461,283
colocated,False,-10.0,364,274,75.27472527472527,283
colocated,False,-5.0,364,229,62.91208791208791,283
separated,False,-20.0,364,218,59.89010989010989,283
separated,False,-10.0,364,295,81.04395604395604,283
separated,False,-5.0,364,265,72.8021978021978,283
single_speaker,False,-20.0,364,259,71.15384615384616,283
single_speaker,False,-10.0,364,325,89.28571428571429,283
single_speaker,False,-5.0,364,317,87.08791208791209,283
colocated,False,-20.0,364,235,64.56043956043956,284
colocated,False,-10.0,364,277,76.0989010989011,284
colocated,False,-5.0,364,243,66.75824175824175,284
separated,False,-20.0,364,207,56.86813186813187,284
separated,False,-10.0,364,271,74.45054945054946,284
separated,False,-5.0,364,265,72.8021978021978,284
single_speaker,False,-20.0,364,267,73.35164835164835,284
single_speaker,False,-10.0,364,336,92.3076923076923,284
single_speaker,False,-5.0,364,303,83.24175824175825,284
colocated,False,-20.0,364,228,62.637362637362635,285
colocated,False,-10.0,364,288,79.12087912087912,285
colocated,False,-5.0,364,242,66.48351648351648,285
separated,False,-20.0,364,227,62.362637362637365,285
separated,False,-10.0,364,273,75.0,285
separated,False,-5.0,364,249,68.4065934065934,285
single_speaker,False,-20.0,364,265,72.8021978021978,285
single_speaker,False,-10.0,364,333,91.48351648351648,285
single_speaker,False,-5.0,364,311,85.43956043956044,285
colocated,False,-20.0,364,219,60.16483516483516,286
colocated,False,-10.0,364,278,76.37362637362637,286
colocated,False,-5.0,364,247,67.85714285714286,286
separated,False,-20.0,364,214,58.791208791208796,286
separated,False,-10.0,364,274,75.27472527472527,286
separated,False,-5.0,364,269,73.9010989010989,286
single_speaker,False,-20.0,364,258,70.87912087912088,286
single_speaker,False,-10.0,364,330,90.65934065934066,286
single_speaker,False,-5.0,364,319,87.63736263736264,286
colocated,False,-20.0,364,222,60.98901098901099,287
colocated,False,-10.0,364,290,79.67032967032966,287
colocated,False,-5.0,364,236,64.83516483516483,287
separated,False,-20.0,364,234,64.28571428571429,287
separated,False,-10.0,364,277,76.0989010989011,287
separated,False,-5.0,364,254,69.78021978021978,287
single_speaker,False,-20.0,364,268,73.62637362637363,287
single_speaker,False,-10.0,364,326,89.56043956043956,287
single_speaker,False,-5.0,364,314,86.26373626373626,287
colocated,False,-20.0,364,232,63.73626373626373,288
colocated,False,-10.0,364,272,74.72527472527473,288
colocated,False,-5.0,364,251,68.95604395604396,288
separated,False,-20.0,364,223,61.26373626373627,288
separated,False,-10.0,364,262,71.97802197802197,288
separated,False,-5.0,364,268,73.62637362637363,288
single_speaker,False,-20.0,364,275,75.54945054945054,288
single_speaker,False,-10.0,364,331,90.93406593406593,288
single_speaker,False,-5.0,364,324,89.01098901098901,288
colocated,False,-20.0,364,204,56.043956043956044,289
colocated,False,-10.0,364,270,74.17582417582418,289
colocated,False,-5.0,364,225,61.81318681318682,289
separated,False,-20.0,364,224,61.53846153846154,289
separated,False,-10.0,364,276,75.82417582417582,289
separated,False,-5.0,364,259,71.15384615384616,289
single_speaker,False,-20.0,364,264,72.52747252747253,289
single_speaker,False,-10.0,364,322,88.46153846153845,289
single_speaker,False,-5.0,364,322,88.46153846153845,289
colocated,False,-20.0,364,211,57.96703296703297,290
colocated,False,-10.0,364,275,75.54945054945054,290
colocated,False,-5.0,364,243,66.75824175824175,290
separated,False,-20.0,364,221,60.71428571428571,290
separated,False,-10.0,364,266,73.07692307692307,290
separated,False,-5.0,364,271,74.45054945054946,290
single_speaker,False,-20.0,364,275,75.54945054945054,290
single_speaker,False,-10.0,364,335,92.03296703296702,290
single_speaker,False,-5.0,364,309,84.89010989010988,290
colocated,False,-20.0,364,213,58.51648351648352,291
colocated,False,-10.0,364,263,72.25274725274726,291
colocated,False,-5.0,364,230,63.18681318681318,291
separated,False,-20.0,364,224,61.53846153846154,291
separated,False,-10.0,364,272,74.72527472527473,291
separated,False,-5.0,364,251,68.95604395604396,291
single_speaker,False,-20.0,364,278,76.37362637362637,291
single_speaker,False,-10.0,364,323,88.73626373626374,291
single_speaker,False,-5.0,364,313,85.98901098901099,291
colocated,False,-20.0,364,220,60.43956043956044,292
colocated,False,-10.0,364,277,76.0989010989011,292
colocated,False,-5.0,364,239,65.65934065934066,292
separated,False,-20.0,364,225,61.81318681318682,292
separated,False,-10.0,364,283,77.74725274725274,292
separated,False,-5.0,364,265,72.8021978021978,292
single_speaker,False,-20.0,364,272,74.72527472527473,292
single_speaker,False,-10.0,364,317,87.08791208791209,292
single_speaker,False,-5.0,364,314,86.26373626373626,292
colocated,False,-20.0,364,210,57.692307692307686,293
colocated,False,-10.0,364,272,74.72527472527473,293
colocated,False,-5.0,364,243,66.75824175824175,293
separated,False,-20.0,364,231,63.46153846153846,293
separated,False,-10.0,364,277,76.0989010989011,293
separated,False,-5.0,364,269,73.9010989010989,293
single_speaker,False,-20.0,364,263,72.25274725274726,293
single_speaker,False,-10.0,364,332,91.20879120879121,293
single_speaker,False,-5.0,364,311,85.43956043956044,293
colocated,False,-20.0,364,203,55.769230769230774,294
colocated,False,-10.0,364,268,73.62637362637363,294
colocated,False,-5.0,364,229,62.91208791208791,294
separated,False,-20.0,364,225,61.81318681318682,294
separated,False,-10.0,364,279,76.64835164835165,294
separated,False,-5.0,364,276,75.82417582417582,294
single_speaker,False,-20.0,364,284,78.02197802197803,294
single_speaker,False,-10.0,364,321,88.18681318681318,294
single_speaker,False,-5.0,364,316,86.81318681318682,294
colocated,False,-20.0,364,209,57.417582417582416,295
colocated,False,-10.0,364,281,77.1978021978022,295
colocated,False,-5.0,364,227,62.362637362637365,295
separated,False,-20.0,364,228,62.637362637362635,295
separated,False,-10.0,364,283,77.74725274725274,295
separated,False,-5.0,364,257,70.6043956043956,295
single_speaker,False,-20.0,364,281,77.1978021978022,295
single_speaker,False,-10.0,364,317,87.08791208791209,295
single_speaker,False,-5.0,364,315,86.53846153846155,295
colocated,False,-20.0,364,224,61.53846153846154,296
colocated,False,-10.0,364,274,75.27472527472527,296
colocated,False,-5.0,364,255,70.05494505494505,296
separated,False,-20.0,364,226,62.08791208791209,296
separated,False,-10.0,364,282,77.47252747252747,296
separated,False,-5.0,364,255,70.05494505494505,296
single_speaker,False,-20.0,364,286,78.57142857142857,296
single_speaker,False,-10.0,364,332,91.20879120879121,296
single_speaker,False,-5.0,364,307,84.34065934065934,296
colocated,False,-20.0,364,225,61.81318681318682,297
colocated,False,-10.0,364,282,77.47252747252747,297
colocated,False,-5.0,364,221,60.71428571428571,297
separated,False,-20.0,364,224,61.53846153846154,297
separated,False,-10.0,364,281,77.1978021978022,297
separated,False,-5.0,364,277,76.0989010989011,297
single_speaker,False,-20.0,364,262,71.97802197802197,297
single_speaker,False,-10.0,364,327,89.83516483516483,297
single_speaker,False,-5.0,364,313,85.98901098901099,297
colocated,False,-20.0,364,204,56.043956043956044,298
colocated,False,-10.0,364,267,73.35164835164835,298
colocated,False,-5.0,364,240,65.93406593406593,298
separated,False,-20.0,364,214,58.791208791208796,298
separated,False,-10.0,364,274,75.27472527472527,298
separated,False,-5.0,364,266,73.07692307692307,298
single_speaker,False,-20.0,364,277,76.0989010989011,298
single_speaker,False,-10.0,364,333,91.48351648351648,298
single_speaker,False,-5.0,364,315,86.53846153846155,298
colocated,False,-20.0,364,216,59.34065934065934,299
colocated,False,-10.0,364,287,78.84615384615384,299
colocated,False,-5.0,364,240,65.93406593406593,299
separated,False,-20.0,364,232,63.73626373626373,299
separated,False,-10.0,364,269,73.9010989010989,299
separated,False,-5.0,364,266,73.07692307692307,299
single_speaker,False,-20.0,364,272,74.72527472527473,299
single_speaker,False,-10.0,364,327,89.83516483516483,299
single_speaker,False,-5.0,364,317,87.08791208791209,299
colocated,False,-20.0,364,207,56.86813186813187,300
colocated,False,-10.0,364,279,76.64835164835165,300
colocated,False,-5.0,364,252,69.23076923076923,300
separated,False,-20.0,364,223,61.26373626373627,300
separated,False,-10.0,364,278,76.37362637362637,300
separated,False,-5.0,364,272,74.72527472527473,300
single_speaker,False,-20.0,364,270,74.17582417582418,300
single_speaker,False,-10.0,364,328,90.10989010989012,300
single_speaker,False,-5.0,364,312,85.71428571428571,300
colocated,False,-20.0,364,234,64.28571428571429,301
colocated,False,-10.0,364,281,77.1978021978022,301
colocated,False,-5.0,364,235,64.56043956043956,301
separated,False,-20.0,364,236,64.83516483516483,301
separated,False,-10.0,364,267,73.35164835164835,301
separated,False,-5.0,364,280,76.92307692307693,301
single_speaker,False,-20.0,364,283,77.74725274725274,301
single_speaker,False,-10.0,364,320,87.91208791208791,301
single_speaker,False,-5.0,364,317,87.08791208791209,301
colocated,False,-20.0,364,218,59.89010989010989,302
colocated,False,-10.0,364,264,72.52747252747253,302
colocated,False,-5.0,364,230,63.18681318681318,302
separated,False,-20.0,364,236,64.83516483516483,302
separated,False,-10.0,364,270,74.17582417582418,302
separated,False,-5.0,364,263,72.25274725274726,302
single_speaker,False,-20.0,364,282,77.47252747252747,302
single_speaker,False,-10.0,364,327,89.83516483516483,302
single_speaker,False,-5.0,364,308,84.61538461538461,302
colocated,False,-20.0,364,209,57.417582417582416,303
colocated,False,-10.0,364,286,78.57142857142857,303
colocated,False,-5.0,364,238,65.38461538461539,303
separated,False,-20.0,364,217,59.61538461538461,303
separated,False,-10.0,364,285,78.2967032967033,303
separated,False,-5.0,364,266,73.07692307692307,303
single_speaker,False,-20.0,364,278,76.37362637362637,303
single_speaker,False,-10.0,364,320,87.91208791208791,303
single_speaker,False,-5.0,364,317,87.08791208791209,303
colocated,False,-20.0,364,233,64.01098901098901,304
colocated,False,-10.0,364,274,75.27472527472527,304
colocated,False,-5.0,364,234,64.28571428571429,304
separated,False,-20.0,364,224,61.53846153846154,304
separated,False,-10.0,364,262,71.97802197802197,304
separated,False,-5.0,364,253,69.5054945054945,304
single_speaker,False,-20.0,364,285,78.2967032967033,304
single_speaker,False,-10.0,364,322,88.46153846153845,304
single_speaker,False,-5.0,364,319,87.63736263736264,304
colocated,False,-20.0,364,223,61.26373626373627,305
colocated,False,-10.0,364,273,75.0,305
colocated,False,-5.0,364,244,67.03296703296702,305
separated,False,-20.0,364,225,61.81318681318682,305
separated,False,-10.0,364,288,79.12087912087912,305
separated,False,-5.0,364,265,72.8021978021978,305
single_speaker,False,-20.0,364,275,75.54945054945054,305
single_speaker,False,-10.0,364,331,90.93406593406593,305
single_speaker,False,-5.0,364,307,84.34065934065934,305
colocated,False,-20.0,364,209,57.417582417582416,306
colocated,False,-10.0,364,278,76.37362637362637,306
colocated,False,-5.0,364,238,65.38461538461539,306
separated,False,-20.0,364,231,63.46153846153846,306
separated,False,-10.0,364,286,78.57142857142857,306
separated,False,-5.0,364,265,72.8021978021978,306
single_speaker,False,-20.0,364,262,71.97802197802197,306
single_speaker,False,-10.0,364,333,91.48351648351648,306
single_speaker,False,-5.0,364,314,86.26373626373626,306
colocated,False,-20.0,364,219,60.16483516483516,307
colocated,False,-10.0,364,279,76.64835164835165,307
colocated,False,-5.0,364,221,60.71428571428571,307
separated,False,-20.0,364,210,57.692307692307686,307
separated,False,-10.0,364,270,74.17582417582418,307
separated,False,-5.0,364,251,68.95604395604396,307
single_speaker,False,-20.0,364,273,75.0,307
single_speaker,False,-10.0,364,318,87.36263736263736,307
single_speaker,False,-5.0,364,319,87.63736263736264,307
colocated,False,-20.0,364,236,64.83516483516483,308
colocated,False,-10.0,364,284,78.02197802197803,308
colocated,False,-5.0,364,234,64.28571428571429,308
separated,False,-20.0,364,215,59.065934065934066,308
separated,False,-10.0,364,271,74.45054945054946,308
separated,False,-5.0,364,259,71.15384615384616,308
single_speaker,False,-20.0,364,281,77.1978021978022,308
single_speaker,False,-10.0,364,313,85.98901098901099,308
single_speaker,False,-5.0,364,327,89.83516483516483,308
colocated,False,-20.0,364,214,58.791208791208796,309
colocated,False,-10.0,364,282,77.47252747252747,309
colocated,False,-5.0,364,239,65.65934065934066,309
separated,False,-20.0,364,220,60.43956043956044,309
separated,False,-10.0,364,277,76.0989010989011,309
separated,False,-5.0,364,264,72.52747252747253,309
single_speaker,False,-20.0,364,277,76.0989010989011,309
single_speaker,False,-10.0,364,325,89.28571428571429,309
single_speaker,False,-5.0,364,315,86.53846153846155,309
colocated,False,-20.0,364,235,64.56043956043956,310
colocated,False,-10.0,364,294,80.76923076923077,310
colocated,False,-5.0,364,241,66.20879120879121,310
separated,False,-20.0,364,238,65.38461538461539,310
separated,False,-10.0,364,275,75.54945054945054,310
separated,False,-5.0,364,266,73.07692307692307,310
single_speaker,False,-20.0,364,265,72.8021978021978,310
single_speaker,False,-10.0,364,327,89.83516483516483,310
single_speaker,False,-5.0,364,306,84.06593406593407,310
colocated,False,-20.0,364,222,60.98901098901099,311
colocated,False,-10.0,364,282,77.47252747252747,311
colocated,False,-5.0,364,229,62.91208791208791,311
separated,False,-20.0,364,233,64.01098901098901,311
separated,False,-10.0,364,289,79.3956043956044,311
separated,False,-5.0,364,257,70.6043956043956,311
single_speaker,False,-20.0,364,277,76.0989010989011,311
single_speaker,False,-10.0,364,330,90.65934065934066,311
single_speaker,False,-5.0,364,312,85.71428571428571,311
colocated,False,-20.0,364,221,60.71428571428571,312
colocated,False,-10.0,364,269,73.9010989010989,312
colocated,False,-5.0,364,231,63.46153846153846,312
separated,False,-20.0,364,223,61.26373626373627,312
separated,False,-10.0,364,285,78.2967032967033,312
separated,False,-5.0,364,266,73.07692307692307,312
single_speaker,False,-20.0,364,271,74.45054945054946,312
single_speaker,False,-10.0,364,324,89.01098901098901,312
single_speaker,False,-5.0,364,323,88.73626373626374,312
colocated,False,-20.0,364,216,59.34065934065934,313
colocated,False,-10.0,364,271,74.45054945054946,313
colocated,False,-5.0,364,232,63.73626373626373,313
separated,False,-20.0,364,224,61.53846153846154,313
separated,False,-10.0,364,288,79.12087912087912,313
separated,False,-5.0,364,269,73.9010989010989,313
single_speaker,False,-20.0,364,270,74.17582417582418,313
single_speaker,False,-10.0,364,322,88.46153846153845,313
single_speaker,False,-5.0,364,317,87.08791208791209,313
colocated,False,-20.0,364,230,63.18681318681318,314
colocated,False,-10.0,364,281,77.1978021978022,314
colocated,False,-5.0,364,239,65.65934065934066,314
separated,False,-20.0,364,233,64.01098901098901,314
separated,False,-10.0,364,271,74.45054945054946,314
separated,False,-5.0,364,256,70.32967032967034,314
single_speaker,False,-20.0,364,277,76.0989010989011,314
single_speaker,False,-10.0,364,324,89.01098901098901,314
single_speaker,False,-5.0,364,315,86.53846153846155,314
colocated,False,-20.0,364,221,60.71428571428571,315
colocated,False,-10.0,364,288,79.12087912087912,315
colocated,False,-5.0,364,248,68.13186813186813,315
separated,False,-20.0,364,212,58.24175824175825,315
separated,False,-10.0,364,250,68.68131868131869,315
separated,False,-5.0,364,263,72.25274725274726,315
single_speaker,False,-20.0,364,270,74.17582417582418,315
single_speaker,False,-10.0,364,329,90.38461538461539,315
single_speaker,False,-5.0,364,313,85.98901098901099,315
colocated,False,-20.0,364,216,59.34065934065934,316
colocated,False,-10.0,364,269,73.9010989010989,316
colocated,False,-5.0,364,238,65.38461538461539,316
separated,False,-20.0,364,225,61.81318681318682,316
separated,False,-10.0,364,271,74.45054945054946,316
separated,False,-5.0,364,254,69.78021978021978,316
single_speaker,False,-20.0,364,274,75.27472527472527,316
single_speaker,False,-10.0,364,336,92.3076923076923,316
single_speaker,False,-5.0,364,317,87.08791208791209,316
colocated,False,-20.0,364,210,57.692307692307686,317
colocated,False,-10.0,364,269,73.9010989010989,317
colocated,False,-5.0,364,242,66.48351648351648,317
separated,False,-20.0,364,230,63.18681318681318,317
separated,False,-10.0,364,268,73.62637362637363,317
separated,False,-5.0,364,274,75.27472527472527,317
single_speaker,False,-20.0,364,270,74.17582417582418,317
single_speaker,False,-10.0,364,330,90.65934065934066,317
single_speaker,False,-5.0,364,316,86.81318681318682,317
colocated,False,-20.0,364,230,63.18681318681318,318
colocated,False,-10.0,364,268,73.62637362637363,318
colocated,False,-5.0,364,244,67.03296703296702,318
separated,False,-20.0,364,236,64.83516483516483,318
separated,False,-10.0,364,278,76.37362637362637,318
separated,False,-5.0,364,266,73.07692307692307,318
single_speaker,False,-20.0,364,271,74.45054945054946,318
single_speaker,False,-10.0,364,326,89.56043956043956,318
single_speaker,False,-5.0,364,312,85.71428571428571,318
colocated,False,-20.0,364,225,61.81318681318682,319
colocated,False,-10.0,364,289,79.3956043956044,319
colocated,False,-5.0,364,246,67.58241758241759,319
separated,False,-20.0,364,222,60.98901098901099,319
separated,False,-10.0,364,278,76.37362637362637,319
separated,False,-5.0,364,255,70.05494505494505,319
single_speaker,False,-20.0,364,271,74.45054945054946,319
single_speaker,False,-10.0,364,327,89.83516483516483,319
single_speaker,False,-5.0,364,315,86.53846153846155,319
colocated,False,-20.0,364,239,65.65934065934066,320
colocated,False,-10.0,364,274,75.27472527472527,320
colocated,False,-5.0,364,242,66.48351648351648,320
separated,False,-20.0,364,226,62.08791208791209,320
separated,False,-10.0,364,263,72.25274725274726,320
separated,False,-5.0,364,268,73.62637362637363,320
single_speaker,False,-20.0,364,272,74.72527472527473,320
single_speaker,False,-10.0,364,335,92.03296703296702,320
single_speaker,False,-5.0,364,307,84.34065934065934,320
colocated,False,-20.0,364,217,59.61538461538461,321
colocated,False,-10.0,364,278,76.37362637362637,321
colocated,False,-5.0,364,228,62.637362637362635,321
separated,False,-20.0,364,218,59.89010989010989,321
separated,False,-10.0,364,270,74.17582417582418,321
separated,False,-5.0,364,256,70.32967032967034,321
single_speaker,False,-20.0,364,280,76.92307692307693,321
single_speaker,False,-10.0,364,320,87.91208791208791,321
single_speaker,False,-5.0,364,311,85.43956043956044,321
colocated,False,-20.0,364,218,59.89010989010989,322
colocated,False,-10.0,364,282,77.47252747252747,322
colocated,False,-5.0,364,218,59.89010989010989,322
separated,False,-20.0,364,223,61.26373626373627,322
separated,False,-10.0,364,279,76.64835164835165,322
separated,False,-5.0,364,270,74.17582417582418,322
single_speaker,False,-20.0,364,271,74.45054945054946,322
single_speaker,False,-10.0,364,335,92.03296703296702,322
single_speaker,False,-5.0,364,328,90.10989010989012,322
colocated,False,-20.0,364,211,57.96703296703297,323
colocated,False,-10.0,364,265,72.8021978021978,323
colocated,False,-5.0,364,244,67.03296703296702,323
separated,False,-20.0,364,214,58.791208791208796,323
separated,False,-10.0,364,282,77.47252747252747,323
separated,False,-5.0,364,264,72.52747252747253,323
single_speaker,False,-20.0,364,287,78.84615384615384,323
single_speaker,False,-10.0,364,339,93.13186813186813,323
single_speaker,False,-5.0,364,318,87.36263736263736,323
colocated,False,-20.0,364,223,61.26373626373627,324
colocated,False,-10.0,364,287,78.84615384615384,324
colocated,False,-5.0,364,222,60.98901098901099,324
separated,False,-20.0,364,228,62.637362637362635,324
separated,False,-10.0,364,279,76.64835164835165,324
separated,False,-5.0,364,263,72.25274725274726,324
single_speaker,False,-20.0,364,281,77.1978021978022,324
single_speaker,False,-10.0,364,321,88.18681318681318,324
single_speaker,False,-5.0,364,319,87.63736263736264,324
colocated,False,-20.0,364,219,60.16483516483516,325
colocated,False,-10.0,364,283,77.74725274725274,325
colocated,False,-5.0,364,239,65.65934065934066,325
separated,False,-20.0,364,221,60.71428571428571,325
separated,False,-10.0,364,277,76.0989010989011,325
separated,False,-5.0,364,266,73.07692307692307,325
single_speaker,False,-20.0,364,270,74.17582417582418,325
single_speaker,False,-10.0,364,333,91.48351648351648,325
single_speaker,False,-5.0,364,322,88.46153846153845,325
colocated,False,-20.0,364,216,59.34065934065934,326
colocated,False,-10.0,364,279,76.64835164835165,326
colocated,False,-5.0,364,239,65.65934065934066,326
separated,False,-20.0,364,234,64.28571428571429,326
separated,False,-10.0,364,272,74.72527472527473,326
separated,False,-5.0,364,270,74.17582417582418,326
single_speaker,False,-20.0,364,278,76.37362637362637,326
single_speaker,False,-10.0,364,324,89.01098901098901,326
single_speaker,False,-5.0,364,318,87.36263736263736,326
colocated,False,-20.0,364,205,56.31868131868132,327
colocated,False,-10.0,364,280,76.92307692307693,327
colocated,False,-5.0,364,241,66.20879120879121,327
separated,False,-20.0,364,222,60.98901098901099,327
separated,False,-10.0,364,260,71.42857142857143,327
separated,False,-5.0,364,254,69.78021978021978,327
single_speaker,False,-20.0,364,264,72.52747252747253,327
single_speaker,False,-10.0,364,328,90.10989010989012,327
single_speaker,False,-5.0,364,313,85.98901098901099,327
colocated,False,-20.0,364,223,61.26373626373627,328
colocated,False,-10.0,364,277,76.0989010989011,328
colocated,False,-5.0,364,225,61.81318681318682,328
separated,False,-20.0,364,226,62.08791208791209,328
separated,False,-10.0,364,267,73.35164835164835,328
separated,False,-5.0,364,274,75.27472527472527,328
single_speaker,False,-20.0,364,282,77.47252747252747,328
single_speaker,False,-10.0,364,330,90.65934065934066,328
single_speaker,False,-5.0,364,310,85.16483516483517,328
colocated,False,-20.0,364,234,64.28571428571429,329
colocated,False,-10.0,364,281,77.1978021978022,329
colocated,False,-5.0,364,239,65.65934065934066,329
separated,False,-20.0,364,213,58.51648351648352,329
separated,False,-10.0,364,289,79.3956043956044,329
separated,False,-5.0,364,250,68.68131868131869,329
single_speaker,False,-20.0,364,271,74.45054945054946,329
single_speaker,False,-10.0,364,326,89.56043956043956,329
single_speaker,False,-5.0,364,320,87.91208791208791,329
colocated,False,-20.0,364,221,60.71428571428571,330
colocated,False,-10.0,364,269,73.9010989010989,330
colocated,False,-5.0,364,229,62.91208791208791,330
separated,False,-20.0,364,227,62.362637362637365,330
separated,False,-10.0,364,281,77.1978021978022,330
separated,False,-5.0,364,262,71.97802197802197,330
single_speaker,False,-20.0,364,280,76.92307692307693,330
single_speaker,False,-10.0,364,334,91.75824175824175,330
single_speaker,False,-5.0,364,313,85.98901098901099,330
colocated,False,-20.0,364,223,61.26373626373627,331
colocated,False,-10.0,364,280,76.92307692307693,331
colocated,False,-5.0,364,230,63.18681318681318,331
separated,False,-20.0,364,230,63.18681318681318,331
separated,False,-10.0,364,270,74.17582417582418,331
separated,False,-5.0,364,276,75.82417582417582,331
single_speaker,False,-20.0,364,272,74.72527472527473,331
single_speaker,False,-10.0,364,327,89.83516483516483,331
single_speaker,False,-5.0,364,320,87.91208791208791,331
colocated,False,-20.0,364,231,63.46153846153846,332
colocated,False,-10.0,364,270,74.17582417582418,332
colocated,False,-5.0,364,239,65.65934065934066,332
separated,False,-20.0,364,220,60.43956043956044,332
separated,False,-10.0,364,271,74.45054945054946,332
separated,False,-5.0,364,265,72.8021978021978,332
single_speaker,False,-20.0,364,257,70.6043956043956,332
single_speaker,False,-10.0,364,322,88.46153846153845,332
single_speaker,False,-5.0,364,318,87.36263736263736,332
colocated,False,-20.0,364,226,62.08791208791209,333
colocated,False,-10.0,364,279,76.64835164835165,333
colocated,False,-5.0,364,243,66.75824175824175,333
separated,False,-20.0,364,203,55.769230769230774,333
separated,False,-10.0,364,278,76.37362637362637,333
separated,False,-5.0,364,273,75.0,333
single_speaker,False,-20.0,364,265,72.8021978021978,333
single_speaker,False,-10.0,364,330,90.65934065934066,333
single_speaker,False,-5.0,364,317,87.08791208791209,333
colocated,False,-20.0,364,212,58.24175824175825,334
colocated,False,-10.0,364,277,76.0989010989011,334
colocated,False,-5.0,364,233,64.01098901098901,334
separated,False,-20.0,364,209,57.417582417582416,334
separated,False,-10.0,364,273,75.0,334
separated,False,-5.0,364,272,74.72527472527473,334
single_speaker,False,-20.0,364,269,73.9010989010989,334
single_speaker,False,-10.0,364,331,90.93406593406593,334
single_speaker,False,-5.0,364,320,87.91208791208791,334
colocated,False,-20.0,364,214,58.791208791208796,335
colocated,False,-10.0,364,263,72.25274725274726,335
colocated,False,-5.0,364,245,67.3076923076923,335
separated,False,-20.0,364,226,62.08791208791209,335
separated,False,-10.0,364,281,77.1978021978022,335
separated,False,-5.0,364,269,73.9010989010989,335
single_speaker,False,-20.0,364,277,76.0989010989011,335
single_speaker,False,-10.0,364,332,91.20879120879121,335
single_speaker,False,-5.0,364,305,83.79120879120879,335
colocated,False,-20.0,364,214,58.791208791208796,336
colocated,False,-10.0,364,272,74.72527472527473,336
colocated,False,-5.0,364,231,63.46153846153846,336
separated,False,-20.0,364,231,63.46153846153846,336
separated,False,-10.0,364,274,75.27472527472527,336
separated,False,-5.0,364,265,72.8021978021978,336
single_speaker,False,-20.0,364,270,74.17582417582418,336
single_speaker,False,-10.0,364,325,89.28571428571429,336
single_speaker,False,-5.0,364,315,86.53846153846155,336
colocated,False,-20.0,364,219,60.16483516483516,337
colocated,False,-10.0,364,267,73.35164835164835,337
colocated,False,-5.0,364,245,67.3076923076923,337
separated,False,-20.0,364,232,63.73626373626373,337
separated,False,-10.0,364,275,75.54945054945054,337
separated,False,-5.0,364,271,74.45054945054946,337
single_speaker,False,-20.0,364,272,74.72527472527473,337
single_speaker,False,-10.0,364,335,92.03296703296702,337
single_speaker,False,-5.0,364,315,86.53846153846155,337
colocated,False,-20.0,364,210,57.692307692307686,338
colocated,False,-10.0,364,276,75.82417582417582,338
colocated,False,-5.0,364,232,63.73626373626373,338
separated,False,-20.0,364,218,59.89010989010989,338
separated,False,-10.0,364,286,78.57142857142857,338
separated,False,-5.0,364,267,73.35164835164835,338
single_speaker,False,-20.0,364,257,70.6043956043956,338
single_speaker,False,-10.0,364,334,91.75824175824175,338
single_speaker,False,-5.0,364,308,84.61538461538461,338
colocated,False,-20.0,364,231,63.46153846153846,339
colocated,False,-10.0,364,293,80.4945054945055,339
colocated,False,-5.0,364,230,63.18681318681318,339
separated,False,-20.0,364,216,59.34065934065934,339
separated,False,-10.0,364,273,75.0,339
separated,False,-5.0,364,270,74.17582417582418,339
single_speaker,False,-20.0,364,269,73.9010989010989,339
