Trial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,SpatialCondition,originalFile,LeftTemperature,RightTemperature,fNum,vowel_level,SNR,day,treatment,VowelLocation
20,367.2663,1,936,1551,2975,4263,651,-12.0,200,1,1,367.9338,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,right
71,587.435,0,936,1551,2975,4263,626,-12.0,200,1,1,588.3312,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,69.0,2.0,2014-12-15,False,right
72,667.2176,0,936,1551,2975,4263,526,-12.0,200,1,1,667.798,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,69.0,2.0,2014-12-15,False,right
55,754.2252,0,936,1551,2975,4263,626,-12.0,200,1,1,755.4463,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,right
104,1070.3189,0,936,1551,2975,4263,701,-12.0,200,1,1,1072.0259,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,right
110,1108.2412,0,936,1551,2975,4263,676,-12.0,200,1,0,1109.3277,0,1,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
55,754.2252,0,936,1551,2975,4263,626,-12.0,200,1,1,755.4463,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,right
62,495.3629,0,936,1551,2975,4263,651,-12.0,200,1,0,495.8183,0,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,right
32,276.1578,0,936,1551,2975,4263,601,-12.0,200,1,0,276.4842,0,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,69.0,2.0,2014-12-05,False,right
32,276.1578,0,936,1551,2975,4263,601,-12.0,200,1,0,276.4842,0,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,69.0,2.0,2014-12-05,False,right
41,422.5584,0,936,1551,2975,4263,526,-12.0,200,1,0,423.5331,0,1,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,69.0,2.0,2014-11-26,False,right
55,754.2252,0,936,1551,2975,4263,626,-12.0,200,1,1,755.4463,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,right
38,567.5225,0,936,1551,2975,4263,551,-12.0,200,1,1,568.021,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
82,576.3913,0,936,1551,2975,4263,551,-12.0,200,1,0,578.4855,0,1,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,right
91,774.237,0,936,1551,2975,4263,576,-12.0,200,1,1,774.8308,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,right
60,674.8682,1,936,1551,2975,4263,601,-12.0,200,1,0,676.0968,0,1,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
20,367.2663,1,936,1551,2975,4263,651,-12.0,200,1,1,367.9338,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,right
32,276.1578,0,936,1551,2975,4263,601,-12.0,200,1,0,276.4842,0,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,69.0,2.0,2014-12-05,False,right
91,774.237,0,936,1551,2975,4263,576,-12.0,200,1,1,774.8308,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,right
82,576.3913,0,936,1551,2975,4263,551,-12.0,200,1,0,578.4855,0,1,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,right
72,667.2176,0,936,1551,2975,4263,526,-12.0,200,1,1,667.798,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,69.0,2.0,2014-12-15,False,right
97,1041.9175,0,936,1551,2975,4263,676,-12.0,200,1,0,1042.3785,0,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
110,1108.2412,0,936,1551,2975,4263,676,-12.0,200,1,0,1109.3277,0,1,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
55,563.1493,0,936,1551,2975,4263,676,-12.0,200,1,1,563.472,1,1,colocated,27_11_2014 level23_spatial_Mini 15_16 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,right
91,774.237,0,936,1551,2975,4263,576,-12.0,200,1,1,774.8308,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,right
49,528.5179,1,437,2761,2975,4263,508,-13.0,200,0,0,531.9157,1,0,colocated,13_12_2013 level23_spatial_Mini 09_07 log.txt,37,37,1216,70.0,3.0,2013-12-13,False,left
2,8.3956,1,437,2761,2975,4263,509,-13.0,200,0,1,9.3226,0,0,colocated,14_03_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
13,839.9468,0,437,2761,2975,4263,509,-13.0,200,0,1,841.3245,0,0,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,left
95,1051.3852,0,437,2761,2975,4263,509,-13.0,200,0,1,1052.8699,0,0,colocated,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37,1216,70.0,3.0,2013-12-20,False,left
80,445.6979,0,437,2761,2975,4263,511,-13.0,200,0,0,447.5268,1,0,colocated,17_11_2014 level23_spatial_Mini 15_46 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,left
25,324.0785,1,437,2761,2975,4263,511,-13.0,200,0,1,331.9888,0,0,colocated,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37,1216,70.0,3.0,2013-12-20,False,left
54,359.1134,1,437,2761,2975,4263,503,-13.0,200,0,1,361.6645,0,0,colocated,04_02_2014 level23_spatial_Mini 10_44 log.txt,37,37,1216,70.0,3.0,2014-02-04,False,left
101,786.8888,1,437,2761,2975,4263,502,-13.0,200,0,0,791.6873,1,0,colocated,17_11_2014 level23_spatial_Mini 10_07 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,left
101,786.8888,1,437,2761,2975,4263,502,-13.0,200,0,0,791.6873,1,0,colocated,17_11_2014 level23_spatial_Mini 10_07 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,left
49,528.5179,1,437,2761,2975,4263,508,-13.0,200,0,0,531.9157,1,0,colocated,13_12_2013 level23_spatial_Mini 09_07 log.txt,37,37,1216,70.0,3.0,2013-12-13,False,left
80,445.6979,0,437,2761,2975,4263,511,-13.0,200,0,0,447.5268,1,0,colocated,17_11_2014 level23_spatial_Mini 15_46 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,left
10,74.7291,1,437,2761,2975,4263,503,-13.0,200,0,1,76.1694,0,0,colocated,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,left
75,873.2151,1,437,2761,2975,4263,507,-13.0,200,0,1,876.6619,0,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
95,1002.1092,1,437,2761,2975,4263,507,-13.0,200,0,1,1004.3794,0,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
75,873.2151,1,437,2761,2975,4263,507,-13.0,200,0,1,876.6619,0,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
13,839.9468,0,437,2761,2975,4263,509,-13.0,200,0,1,841.3245,0,0,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,left
64,358.2027,0,437,2761,2975,4263,509,-13.0,200,0,0,359.8069,1,0,colocated,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,left
43,293.5217,1,437,2761,2975,4263,507,-13.0,200,0,1,296.3427,0,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
63,324.1381,0,437,2761,2975,4263,505,-13.0,200,0,0,325.2061,1,0,colocated,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37,1216,70.0,3.0,2014-07-08,False,left
75,873.2151,1,437,2761,2975,4263,507,-13.0,200,0,1,876.6619,0,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
18,95.305,0,437,2761,2975,4263,503,-13.0,200,0,1,96.4901,0,0,colocated,30_10_2014 level23_spatial_Mini 08_01 log.txt,37,37,1216,70.0,3.0,2014-10-30,False,left
34,288.1065,1,437,2761,2975,4263,511,-13.0,200,0,1,290.6674,0,0,colocated,31_03_2014 level23_spatial_Mini 15_41 log.txt,37,37,1216,70.0,3.0,2014-03-31,False,left
75,873.2151,1,437,2761,2975,4263,507,-13.0,200,0,1,876.6619,0,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
49,528.5179,1,437,2761,2975,4263,508,-13.0,200,0,0,531.9157,1,0,colocated,13_12_2013 level23_spatial_Mini 09_07 log.txt,37,37,1216,70.0,3.0,2013-12-13,False,left
63,324.1381,0,437,2761,2975,4263,505,-13.0,200,0,0,325.2061,1,0,colocated,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37,1216,70.0,3.0,2014-07-08,False,left
42,257.9211,0,437,2761,2975,4263,502,-13.0,200,0,0,257.9655,1,0,colocated,31_10_2014 level23_spatial_Mini 14_15 log.txt,37,37,1216,70.0,3.0,2014-10-31,False,left
49,528.5179,1,437,2761,2975,4263,508,-13.0,200,0,0,531.9157,1,0,colocated,13_12_2013 level23_spatial_Mini 09_07 log.txt,37,37,1216,70.0,3.0,2013-12-13,False,left
95,1051.3852,0,437,2761,2975,4263,509,-13.0,200,0,1,1052.8699,0,0,colocated,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37,1216,70.0,3.0,2013-12-20,False,left
2,8.3956,1,437,2761,2975,4263,509,-13.0,200,0,1,9.3226,0,0,colocated,14_03_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
37,435.728,0,936,1551,2975,4263,510,-13.0,200,1,1,436.9422,1,0,colocated,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37,1216,70.0,3.0,2013-12-20,False,left
45,306.4351,1,936,1551,2975,4263,510,-13.0,200,1,0,308.8927,0,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
50,371.6532,0,936,1551,2975,4263,506,-13.0,200,1,1,373.426,1,0,colocated,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37,1216,70.0,3.0,2014-03-24,False,left
8,812.5779,1,936,1551,2975,4263,501,-13.0,200,1,1,814.744,1,0,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,left
42,285.5959,0,936,1551,2975,4263,505,-13.0,200,1,1,287.1114,1,0,colocated,04_02_2014 level23_spatial_Mini 10_44 log.txt,37,37,1216,70.0,3.0,2014-02-04,False,left
36,1247.1829,0,936,1551,2975,4263,504,-13.0,200,1,1,1248.0383,1,0,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,left
28,159.7485,0,936,1551,2975,4263,503,-13.0,200,1,0,161.0292,0,0,colocated,17_11_2014 level23_spatial_Mini 15_46 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,left
46,694.4117,1,936,1551,2975,4263,510,-13.0,200,1,1,694.7343,1,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
45,306.4351,1,936,1551,2975,4263,510,-13.0,200,1,0,308.8927,0,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
53,307.0572,1,936,1551,2975,4263,502,-13.0,200,1,1,310.4375,1,0,colocated,14_03_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
69,413.8217,1,936,1551,2975,4263,505,-13.0,200,1,0,414.6179,0,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,left
90,696.7151,0,936,1551,2975,4263,506,-13.0,200,1,1,697.6447,1,0,colocated,09_04_2014 level23_spatial_Mini 13_52 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,left
19,249.0347,1,936,1551,2975,4263,501,-13.0,200,1,1,249.8579,1,0,colocated,11_04_2014 level23_spatial_Mini 14_17 log.txt,37,37,1216,70.0,3.0,2014-04-11,False,left
53,307.0572,1,936,1551,2975,4263,502,-13.0,200,1,1,310.4375,1,0,colocated,14_03_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
27,159.7102,1,936,1551,2975,4263,508,-13.0,200,1,1,160.6528,1,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
17,91.843,0,936,1551,2975,4263,509,-13.0,200,1,1,93.037,1,0,colocated,30_10_2014 level23_spatial_Mini 08_01 log.txt,37,37,1216,70.0,3.0,2014-10-30,False,left
17,91.843,0,936,1551,2975,4263,509,-13.0,200,1,1,93.037,1,0,colocated,30_10_2014 level23_spatial_Mini 08_01 log.txt,37,37,1216,70.0,3.0,2014-10-30,False,left
53,307.0572,1,936,1551,2975,4263,502,-13.0,200,1,1,310.4375,1,0,colocated,14_03_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
69,413.8217,1,936,1551,2975,4263,505,-13.0,200,1,0,414.6179,0,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,left
19,249.0347,1,936,1551,2975,4263,501,-13.0,200,1,1,249.8579,1,0,colocated,11_04_2014 level23_spatial_Mini 14_17 log.txt,37,37,1216,70.0,3.0,2014-04-11,False,left
28,159.7485,0,936,1551,2975,4263,503,-13.0,200,1,0,161.0292,0,0,colocated,17_11_2014 level23_spatial_Mini 15_46 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,left
46,694.4117,1,936,1551,2975,4263,510,-13.0,200,1,1,694.7343,1,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
90,696.7151,0,936,1551,2975,4263,506,-13.0,200,1,1,697.6447,1,0,colocated,09_04_2014 level23_spatial_Mini 13_52 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,left
46,694.4117,1,936,1551,2975,4263,510,-13.0,200,1,1,694.7343,1,0,colocated,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
45,306.4351,1,936,1551,2975,4263,510,-13.0,200,1,0,308.8927,0,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
84,1407.6795,1,936,1551,2975,4263,502,-13.0,200,1,1,1443.9023,1,0,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,left
90,696.7151,0,936,1551,2975,4263,506,-13.0,200,1,1,697.6447,1,0,colocated,09_04_2014 level23_spatial_Mini 13_52 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,left
67,418.9172,0,936,1551,2975,4263,509,-13.0,200,1,1,420.2709,1,0,colocated,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,left
37,435.728,0,936,1551,2975,4263,510,-13.0,200,1,1,436.9422,1,0,colocated,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37,1216,70.0,3.0,2013-12-20,False,left
1,1016.6434,0,437,2761,2975,4263,501,-13.0,200,0,1,1017.2565,0,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,right
111,642.04,0,437,2761,2975,4263,509,-13.0,200,0,1,643.0962,0,1,colocated,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,right
13,441.8633,0,437,2761,2975,4263,502,-13.0,200,0,1,442.6873,0,1,colocated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,70.0,3.0,2014-11-20,False,right
79,1359.3674,0,437,2761,2975,4263,502,-13.0,200,0,0,1360.1987,1,1,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,right
51,263.6062,0,437,2761,2975,4263,501,-13.0,200,0,0,264.9566,1,1,colocated,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37,1216,70.0,3.0,2014-07-08,False,right
79,631.6582,1,437,2761,2975,4263,507,-13.0,200,0,0,632.3618,1,1,colocated,17_11_2014 level23_spatial_Mini 10_07 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
13,107.4134,1,437,2761,2975,4263,510,-13.0,200,0,0,110.1255,1,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,right
8,48.921,1,437,2761,2975,4263,504,-13.0,200,0,0,49.2887,1,1,colocated,17_11_2014 level23_spatial_Mini 15_46 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
28,189.1354,1,437,2761,2975,4263,506,-13.0,200,0,0,190.2092,1,1,colocated,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,right
72,603.9629,0,437,2761,2975,4263,506,-13.0,200,0,1,604.5204,0,1,colocated,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37,1216,70.0,3.0,2014-11-19,False,right
48,321.6162,0,437,2761,2975,4263,501,-13.0,200,0,0,322.3126,1,1,colocated,04_02_2014 level23_spatial_Mini 10_44 log.txt,37,37,1216,70.0,3.0,2014-02-04,False,right
45,278.108,0,437,2761,2975,4263,501,-13.0,200,0,1,278.7425,0,1,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,right
1,1016.6434,0,437,2761,2975,4263,501,-13.0,200,0,1,1017.2565,0,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,right
72,603.9629,0,437,2761,2975,4263,506,-13.0,200,0,1,604.5204,0,1,colocated,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37,1216,70.0,3.0,2014-11-19,False,right
96,729.2351,0,437,2761,2975,4263,503,-13.0,200,0,1,730.2136,0,1,colocated,09_04_2014 level23_spatial_Mini 13_52 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,right
70,396.2662,0,437,2761,2975,4263,506,-13.0,200,0,1,397.2175,0,1,colocated,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,right
119,597.6093,1,437,2761,2975,4263,505,-13.0,200,0,0,601.3968,1,1,colocated,13_03_2014 level23_spatial_Mini 16_17 log.txt,37,37,1216,70.0,3.0,2014-03-13,False,right
78,478.4204,1,437,2761,2975,4263,504,-13.0,200,0,1,480.5495,0,1,colocated,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,right
8,48.921,1,437,2761,2975,4263,504,-13.0,200,0,0,49.2887,1,1,colocated,17_11_2014 level23_spatial_Mini 15_46 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
8,71.3353,1,437,2761,2975,4263,509,-13.0,200,0,1,71.7893,0,1,colocated,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37,1216,70.0,3.0,2014-04-10,False,right
96,729.2351,0,437,2761,2975,4263,503,-13.0,200,0,1,730.2136,0,1,colocated,09_04_2014 level23_spatial_Mini 13_52 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,right
50,536.6753,0,437,2761,2975,4263,504,-13.0,200,0,1,537.5086,0,1,colocated,13_12_2013 level23_spatial_Mini 09_07 log.txt,37,37,1216,70.0,3.0,2013-12-13,False,right
28,150.2779,0,437,2761,2975,4263,510,-13.0,200,0,0,151.6706,1,1,colocated,30_10_2014 level23_spatial_Mini 08_01 log.txt,37,37,1216,70.0,3.0,2014-10-30,False,right
50,536.6753,0,437,2761,2975,4263,504,-13.0,200,0,1,537.5086,0,1,colocated,13_12_2013 level23_spatial_Mini 09_07 log.txt,37,37,1216,70.0,3.0,2013-12-13,False,right
79,631.6582,1,437,2761,2975,4263,507,-13.0,200,0,0,632.3618,1,1,colocated,17_11_2014 level23_spatial_Mini 10_07 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
79,631.6582,1,437,2761,2975,4263,507,-13.0,200,0,0,632.3618,1,1,colocated,17_11_2014 level23_spatial_Mini 10_07 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
79,1359.3674,0,437,2761,2975,4263,502,-13.0,200,0,0,1360.1987,1,1,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,right
70,396.2662,0,437,2761,2975,4263,506,-13.0,200,0,1,397.2175,0,1,colocated,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,right
99,856.9624,1,437,2761,2975,4263,507,-13.0,200,0,1,858.7893,0,1,colocated,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37,1216,70.0,3.0,2014-08-08,False,right
71,436.7275,0,936,1551,2975,4263,506,-13.0,200,1,0,437.7336,0,1,colocated,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,right
7,198.6937,0,936,1551,2975,4263,506,-13.0,200,1,1,199.4074,1,1,colocated,09_04_2014 level23_spatial_Mini 13_52 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,right
32,1225.2377,0,936,1551,2975,4263,508,-13.0,200,1,1,1226.0247,1,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,right
7,198.6937,0,936,1551,2975,4263,506,-13.0,200,1,1,199.4074,1,1,colocated,09_04_2014 level23_spatial_Mini 13_52 log.txt,37,37,1216,70.0,3.0,2014-04-09,False,right
61,534.1697,0,936,1551,2975,4263,506,-13.0,200,1,0,534.6402,0,1,colocated,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37,1216,70.0,3.0,2014-11-19,False,right
74,420.9086,1,936,1551,2975,4263,504,-13.0,200,1,1,423.5206,1,1,colocated,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,right
61,354.2437,0,936,1551,2975,4263,508,-13.0,200,1,1,355.3601,1,1,colocated,31_10_2014 level23_spatial_Mini 08_56 log.txt,37,37,1216,70.0,3.0,2014-10-31,False,right
61,534.1697,0,936,1551,2975,4263,506,-13.0,200,1,0,534.6402,0,1,colocated,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37,1216,70.0,3.0,2014-11-19,False,right
20,889.574,1,936,1551,2975,4263,505,-13.0,200,1,1,892.8698,1,1,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,right
18,277.0893,0,936,1551,2975,4263,501,-13.0,200,1,0,278.448,0,1,colocated,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37,1216,70.0,3.0,2013-12-20,False,right
56,584.333,0,936,1551,2975,4263,502,-13.0,200,1,0,585.2056,0,1,colocated,13_12_2013 level23_spatial_Mini 09_07 log.txt,37,37,1216,70.0,3.0,2013-12-13,False,right
91,506.8297,0,936,1551,2975,4263,505,-13.0,200,1,1,508.087,1,1,colocated,17_11_2014 level23_spatial_Mini 15_46 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
32,1225.2377,0,936,1551,2975,4263,508,-13.0,200,1,1,1226.0247,1,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,right
74,420.9086,1,936,1551,2975,4263,504,-13.0,200,1,1,423.5206,1,1,colocated,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37,1216,70.0,3.0,2014-03-11,False,right
61,354.2437,0,936,1551,2975,4263,508,-13.0,200,1,1,355.3601,1,1,colocated,31_10_2014 level23_spatial_Mini 08_56 log.txt,37,37,1216,70.0,3.0,2014-10-31,False,right
32,1225.2377,0,936,1551,2975,4263,508,-13.0,200,1,1,1226.0247,1,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,right
93,490.7319,0,936,1551,2975,4263,501,-13.0,200,1,1,492.315,1,1,colocated,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37,1216,70.0,3.0,2014-07-08,False,right
10,53.8536,0,936,1551,2975,4263,503,-13.0,200,1,1,54.6486,1,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,right
61,520.2914,0,936,1551,2975,4263,509,-13.0,200,1,1,521.874,1,1,colocated,17_11_2014 level23_spatial_Mini 10_07 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
20,889.574,1,936,1551,2975,4263,505,-13.0,200,1,1,892.8698,1,1,colocated,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37,1216,70.0,3.0,2014-04-25,False,right
119,911.6032,1,936,1551,2975,4263,506,-13.0,200,1,0,913.3072,0,1,colocated,17_11_2014 level23_spatial_Mini 10_07 log.txt,37,37,1216,70.0,3.0,2014-11-17,False,right
14,72.1418,1,936,1551,2975,4263,505,-13.0,200,1,1,74.8219,1,1,colocated,14_03_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,right
18,144.01,1,936,1551,2975,4263,507,-13.0,200,1,0,147.0358,0,1,colocated,04_02_2014 level23_spatial_Mini 10_44 log.txt,37,37,1216,70.0,3.0,2014-02-04,False,right
41,300.7191,1,936,1551,2975,4263,510,-13.0,200,1,1,303.3434,1,1,colocated,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37,1216,70.0,3.0,2014-03-24,False,right
8,47.4885,1,936,1551,2975,4263,505,-13.0,200,1,1,50.069,1,1,colocated,31_10_2014 level23_spatial_Mini 14_15 log.txt,37,37,1216,70.0,3.0,2014-10-31,False,right
14,72.1418,1,936,1551,2975,4263,505,-13.0,200,1,1,74.8219,1,1,colocated,14_03_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,right
67,342.7131,0,936,1551,2975,4263,507,-13.0,200,1,1,344.7288,1,1,colocated,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37,1216,70.0,3.0,2014-07-08,False,right
41,300.7191,1,936,1551,2975,4263,510,-13.0,200,1,1,303.3434,1,1,colocated,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37,1216,70.0,3.0,2014-03-24,False,right
