SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
separated,True,224,152,67.85714285714286,96
single_speaker,False,224,180,80.35714285714286,96
single_speaker,True,224,170,75.89285714285714,96
colocated,False,224,135,60.26785714285714,97
colocated,True,224,140,62.5,97
separated,False,224,147,65.625,97
separated,True,224,161,71.875,97
single_speaker,False,224,163,72.76785714285714,97
single_speaker,True,224,172,76.78571428571429,97
colocated,False,224,145,64.73214285714286,98
colocated,True,224,140,62.5,98
separated,False,224,151,67.41071428571429,98
separated,True,224,150,66.96428571428571,98
single_speaker,False,224,185,82.58928571428571,98
single_speaker,True,224,165,73.66071428571429,98
colocated,False,224,131,58.48214285714286,99
colocated,True,224,136,60.71428571428571,99
separated,False,224,152,67.85714285714286,99
separated,True,224,148,66.07142857142857,99
single_speaker,False,224,178,79.46428571428571,99
single_speaker,True,224,170,75.89285714285714,99
