SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
single_speaker,True,368,291,79.07608695652173,38
colocated,False,368,262,71.19565217391305,39
colocated,True,368,222,60.32608695652174,39
separated,False,368,276,75.0,39
separated,True,368,272,73.91304347826086,39
single_speaker,False,368,297,80.70652173913044,39
single_speaker,True,368,283,76.90217391304348,39
colocated,False,368,265,72.01086956521739,40
colocated,True,368,225,61.141304347826086,40
separated,False,368,268,72.82608695652173,40
separated,True,368,263,71.46739130434783,40
single_speaker,False,368,286,77.71739130434783,40
single_speaker,True,368,291,79.07608695652173,40
colocated,False,368,270,73.36956521739131,41
colocated,True,368,236,64.13043478260869,41
separated,False,368,280,76.08695652173914,41
separated,True,368,278,75.54347826086956,41
single_speaker,False,368,301,81.79347826086956,41
single_speaker,True,368,287,77.98913043478261,41
colocated,False,368,260,70.65217391304348,42
colocated,True,368,220,59.78260869565217,42
separated,False,368,267,72.55434782608695,42
separated,True,368,272,73.91304347826086,42
single_speaker,False,368,282,76.63043478260869,42
single_speaker,True,368,295,80.16304347826086,42
colocated,False,368,285,77.44565217391305,43
colocated,True,368,229,62.22826086956522,43
separated,False,368,260,70.65217391304348,43
separated,True,368,275,74.72826086956522,43
single_speaker,False,368,275,74.72826086956522,43
single_speaker,True,368,276,75.0,43
colocated,False,368,279,75.81521739130434,44
colocated,True,368,239,64.94565217391305,44
separated,False,368,279,75.81521739130434,44
separated,True,368,277,75.27173913043478,44
single_speaker,False,368,286,77.71739130434783,44
single_speaker,True,368,302,82.06521739130434,44
colocated,False,368,267,72.55434782608695,45
colocated,True,368,233,63.315217391304344,45
separated,False,368,270,73.36956521739131,45
separated,True,368,268,72.82608695652173,45
single_speaker,False,368,293,79.61956521739131,45
single_speaker,True,368,286,77.71739130434783,45
colocated,False,368,283,76.90217391304348,46
colocated,True,368,229,62.22826086956522,46
separated,False,368,278,75.54347826086956,46
separated,True,368,279,75.81521739130434,46
single_speaker,False,368,292,79.34782608695652,46
single_speaker,True,368,291,79.07608695652173,46
colocated,False,368,272,73.91304347826086,47
colocated,True,368,230,62.5,47
separated,False,368,269,73.09782608695652,47
separated,True,368,269,73.09782608695652,47
single_speaker,False,368,289,78.53260869565217,47
single_speaker,True,368,297,80.70652173913044,47
colocated,False,368,262,71.19565217391305,48
colocated,True,368,219,59.5108695652174,48
separated,False,368,275,74.72826086956522,48
separated,True,368,279,75.81521739130434,48
single_speaker,False,368,288,78.26086956521739,48
single_speaker,True,368,284,77.17391304347827,48
colocated,False,368,267,72.55434782608695,49
colocated,True,368,225,61.141304347826086,49
separated,False,368,271,73.6413043478261,49
separated,True,368,272,73.91304347826086,49
single_speaker,False,368,288,78.26086956521739,49
single_speaker,True,368,294,79.8913043478261,49
colocated,False,368,259,70.38043478260869,50
colocated,True,368,222,60.32608695652174,50
separated,False,368,271,73.6413043478261,50
separated,True,368,287,77.98913043478261,50
single_speaker,False,368,287,77.98913043478261,50
single_speaker,True,368,292,79.34782608695652,50
colocated,False,368,258,70.1086956521739,51
colocated,True,368,218,59.2391304347826,51
separated,False,368,264,71.73913043478261,51
separated,True,368,277,75.27173913043478,51
single_speaker,False,368,284,77.17391304347827,51
single_speaker,True,368,286,77.71739130434783,51
colocated,False,368,256,69.56521739130434,52
colocated,True,368,232,63.04347826086957,52
separated,False,368,262,71.19565217391305,52
separated,True,368,271,73.6413043478261,52
single_speaker,False,368,302,82.06521739130434,52
single_speaker,True,368,288,78.26086956521739,52
colocated,False,368,276,75.0,53
colocated,True,368,243,66.03260869565217,53
separated,False,368,275,74.72826086956522,53
separated,True,368,273,74.18478260869566,53
single_speaker,False,368,279,75.81521739130434,53
single_speaker,True,368,282,76.63043478260869,53
colocated,False,368,278,75.54347826086956,54
colocated,True,368,221,60.05434782608695,54
separated,False,368,274,74.45652173913044,54
separated,True,368,272,73.91304347826086,54
single_speaker,False,368,271,73.6413043478261,54
single_speaker,True,368,295,80.16304347826086,54
colocated,False,368,267,72.55434782608695,55
colocated,True,368,237,64.40217391304348,55
separated,False,368,272,73.91304347826086,55
separated,True,368,275,74.72826086956522,55
single_speaker,False,368,291,79.07608695652173,55
single_speaker,True,368,290,78.80434782608695,55
colocated,False,368,279,75.81521739130434,56
colocated,True,368,220,59.78260869565217,56
separated,False,368,268,72.82608695652173,56
separated,True,368,276,75.0,56
single_speaker,False,368,289,78.53260869565217,56
single_speaker,True,368,286,77.71739130434783,56
colocated,False,368,268,72.82608695652173,57
colocated,True,368,213,57.88043478260869,57
separated,False,368,259,70.38043478260869,57
separated,True,368,276,75.0,57
single_speaker,False,368,279,75.81521739130434,57
single_speaker,True,368,303,82.33695652173914,57
colocated,False,368,254,69.02173913043478,58
colocated,True,368,216,58.69565217391305,58
separated,False,368,266,72.28260869565217,58
separated,True,368,274,74.45652173913044,58
single_speaker,False,368,296,80.43478260869566,58
single_speaker,True,368,294,79.8913043478261,58
colocated,False,368,265,72.01086956521739,59
colocated,True,368,227,61.684782608695656,59
separated,False,368,263,71.46739130434783,59
separated,True,368,271,73.6413043478261,59
single_speaker,False,368,293,79.61956521739131,59
single_speaker,True,368,303,82.33695652173914,59
colocated,False,368,272,73.91304347826086,60
colocated,True,368,223,60.597826086956516,60
separated,False,368,279,75.81521739130434,60
separated,True,368,279,75.81521739130434,60
single_speaker,False,368,305,82.88043478260869,60
single_speaker,True,368,292,79.34782608695652,60
colocated,False,368,283,76.90217391304348,61
colocated,True,368,222,60.32608695652174,61
separated,False,368,271,73.6413043478261,61
separated,True,368,275,74.72826086956522,61
single_speaker,False,368,281,76.3586956521739,61
single_speaker,True,368,294,79.8913043478261,61
colocated,False,368,265,72.01086956521739,62
colocated,True,368,224,60.86956521739131,62
separated,False,368,274,74.45652173913044,62
separated,True,368,267,72.55434782608695,62
single_speaker,False,368,294,79.8913043478261,62
single_speaker,True,368,298,80.97826086956522,62
colocated,False,368,269,73.09782608695652,63
colocated,True,368,228,61.95652173913043,63
separated,False,368,265,72.01086956521739,63
separated,True,368,273,74.18478260869566,63
single_speaker,False,368,283,76.90217391304348,63
single_speaker,True,368,288,78.26086956521739,63
colocated,False,368,272,73.91304347826086,64
colocated,True,368,238,64.67391304347827,64
separated,False,368,262,71.19565217391305,64
separated,True,368,281,76.3586956521739,64
single_speaker,False,368,277,75.27173913043478,64
single_speaker,True,368,280,76.08695652173914,64
colocated,False,368,272,73.91304347826086,65
colocated,True,368,227,61.684782608695656,65
separated,False,368,289,78.53260869565217,65
separated,True,368,270,73.36956521739131,65
single_speaker,False,368,288,78.26086956521739,65
single_speaker,True,368,286,77.71739130434783,65
colocated,False,368,275,74.72826086956522,66
colocated,True,368,228,61.95652173913043,66
separated,False,368,269,73.09782608695652,66
separated,True,368,272,73.91304347826086,66
single_speaker,False,368,298,80.97826086956522,66
single_speaker,True,368,291,79.07608695652173,66
colocated,False,368,281,76.3586956521739,67
colocated,True,368,226,61.41304347826087,67
separated,False,368,272,73.91304347826086,67
separated,True,368,270,73.36956521739131,67
single_speaker,False,368,286,77.71739130434783,67
single_speaker,True,368,294,79.8913043478261,67
colocated,False,368,275,74.72826086956522,68
colocated,True,368,218,59.2391304347826,68
separated,False,368,271,73.6413043478261,68
separated,True,368,276,75.0,68
single_speaker,False,368,297,80.70652173913044,68
single_speaker,True,368,290,78.80434782608695,68
colocated,False,368,257,69.83695652173914,69
colocated,True,368,234,63.58695652173913,69
separated,False,368,255,69.29347826086956,69
separated,True,368,283,76.90217391304348,69
single_speaker,False,368,290,78.80434782608695,69
single_speaker,True,368,295,80.16304347826086,69
colocated,False,368,291,79.07608695652173,70
colocated,True,368,250,67.93478260869566,70
separated,False,368,279,75.81521739130434,70
separated,True,368,275,74.72826086956522,70
single_speaker,False,368,304,82.6086956521739,70
single_speaker,True,368,297,80.70652173913044,70
colocated,False,368,264,71.73913043478261,71
colocated,True,368,234,63.58695652173913,71
separated,False,368,277,75.27173913043478,71
separated,True,368,275,74.72826086956522,71
single_speaker,False,368,304,82.6086956521739,71
single_speaker,True,368,302,82.06521739130434,71
colocated,False,368,278,75.54347826086956,72
colocated,True,368,234,63.58695652173913,72
separated,False,368,263,71.46739130434783,72
separated,True,368,264,71.73913043478261,72
single_speaker,False,368,280,76.08695652173914,72
single_speaker,True,368,285,77.44565217391305,72
colocated,False,368,276,75.0,73
colocated,True,368,238,64.67391304347827,73
separated,False,368,267,72.55434782608695,73
separated,True,368,269,73.09782608695652,73
single_speaker,False,368,283,76.90217391304348,73
single_speaker,True,368,304,82.6086956521739,73
colocated,False,368,275,74.72826086956522,74
colocated,True,368,217,58.96739130434783,74
separated,False,368,282,76.63043478260869,74
separated,True,368,268,72.82608695652173,74
single_speaker,False,368,289,78.53260869565217,74
single_speaker,True,368,299,81.25,74
colocated,False,368,242,65.76086956521739,75
colocated,True,368,244,66.30434782608695,75
separated,False,368,280,76.08695652173914,75
separated,True,368,279,75.81521739130434,75
single_speaker,False,368,284,77.17391304347827,75
single_speaker,True,368,297,80.70652173913044,75
colocated,False,368,278,75.54347826086956,76
colocated,True,368,215,58.42391304347826,76
separated,False,368,269,73.09782608695652,76
separated,True,368,272,73.91304347826086,76
single_speaker,False,368,295,80.16304347826086,76
single_speaker,True,368,297,80.70652173913044,76
colocated,False,368,259,70.38043478260869,77
colocated,True,368,231,62.77173913043478,77
separated,False,368,265,72.01086956521739,77
separated,True,368,280,76.08695652173914,77
single_speaker,False,368,284,77.17391304347827,77
single_speaker,True,368,288,78.26086956521739,77
colocated,False,368,263,71.46739130434783,78
colocated,True,368,225,61.141304347826086,78
separated,False,368,269,73.09782608695652,78
separated,True,368,273,74.18478260869566,78
single_speaker,False,368,287,77.98913043478261,78
single_speaker,True,368,294,79.8913043478261,78
colocated,False,368,263,71.46739130434783,79
colocated,True,368,222,60.32608695652174,79
separated,False,368,268,72.82608695652173,79
separated,True,368,273,74.18478260869566,79
single_speaker,False,368,287,77.98913043478261,79
single_speaker,True,368,296,80.43478260869566,79
colocated,False,368,260,70.65217391304348,80
colocated,True,368,222,60.32608695652174,80
separated,False,368,276,75.0,80
separated,True,368,265,72.01086956521739,80
single_speaker,False,368,293,79.61956521739131,80
single_speaker,True,368,284,77.17391304347827,80
colocated,False,368,269,73.09782608695652,81
colocated,True,368,221,60.05434782608695,81
separated,False,368,279,75.81521739130434,81
separated,True,368,274,74.45652173913044,81
single_speaker,False,368,288,78.26086956521739,81
single_speaker,True,368,283,76.90217391304348,81
colocated,False,368,275,74.72826086956522,82
colocated,True,368,232,63.04347826086957,82
separated,False,368,262,71.19565217391305,82
separated,True,368,274,74.45652173913044,82
single_speaker,False,368,298,80.97826086956522,82
single_speaker,True,368,290,78.80434782608695,82
colocated,False,368,268,72.82608695652173,83
colocated,True,368,227,61.684782608695656,83
separated,False,368,277,75.27173913043478,83
separated,True,368,266,72.28260869565217,83
single_speaker,False,368,285,77.44565217391305,83
single_speaker,True,368,289,78.53260869565217,83
colocated,False,368,263,71.46739130434783,84
colocated,True,368,230,62.5,84
separated,False,368,271,73.6413043478261,84
separated,True,368,274,74.45652173913044,84
single_speaker,False,368,302,82.06521739130434,84
single_speaker,True,368,279,75.81521739130434,84
colocated,False,368,274,74.45652173913044,85
colocated,True,368,221,60.05434782608695,85
separated,False,368,263,71.46739130434783,85
separated,True,368,275,74.72826086956522,85
single_speaker,False,368,294,79.8913043478261,85
single_speaker,True,368,282,76.63043478260869,85
colocated,False,368,273,74.18478260869566,86
colocated,True,368,223,60.597826086956516,86
separated,False,368,271,73.6413043478261,86
separated,True,368,272,73.91304347826086,86
single_speaker,False,368,295,80.16304347826086,86
single_speaker,True,368,303,82.33695652173914,86
colocated,False,368,266,72.28260869565217,87
colocated,True,368,225,61.141304347826086,87
separated,False,368,269,73.09782608695652,87
separated,True,368,281,76.3586956521739,87
single_speaker,False,368,301,81.79347826086956,87
single_speaker,True,368,277,75.27173913043478,87
colocated,False,368,262,71.19565217391305,88
colocated,True,368,228,61.95652173913043,88
separated,False,368,275,74.72826086956522,88
separated,True,368,274,74.45652173913044,88
single_speaker,False,368,282,76.63043478260869,88
single_speaker,True,368,281,76.3586956521739,88
colocated,False,368,265,72.01086956521739,89
colocated,True,368,217,58.96739130434783,89
separated,False,368,275,74.72826086956522,89
separated,True,368,268,72.82608695652173,89
single_speaker,False,368,291,79.07608695652173,89
single_speaker,True,368,287,77.98913043478261,89
colocated,False,368,271,73.6413043478261,90
colocated,True,368,221,60.05434782608695,90
separated,False,368,276,75.0,90
separated,True,368,281,76.3586956521739,90
single_speaker,False,368,278,75.54347826086956,90
single_speaker,True,368,294,79.8913043478261,90
colocated,False,368,261,70.92391304347827,91
colocated,True,368,226,61.41304347826087,91
separated,False,368,270,73.36956521739131,91
separated,True,368,263,71.46739130434783,91
single_speaker,False,368,287,77.98913043478261,91
single_speaker,True,368,295,80.16304347826086,91
colocated,False,368,266,72.28260869565217,92
colocated,True,368,232,63.04347826086957,92
separated,False,368,278,75.54347826086956,92
separated,True,368,265,72.01086956521739,92
single_speaker,False,368,289,78.53260869565217,92
single_speaker,True,368,294,79.8913043478261,92
colocated,False,368,273,74.18478260869566,93
colocated,True,368,228,61.95652173913043,93
separated,False,368,262,71.19565217391305,93
separated,True,368,278,75.54347826086956,93
single_speaker,False,368,287,77.98913043478261,93
single_speaker,True,368,286,77.71739130434783,93
colocated,False,368,264,71.73913043478261,94
colocated,True,368,224,60.86956521739131,94
separated,False,368,271,73.6413043478261,94
separated,True,368,282,76.63043478260869,94
single_speaker,False,368,259,70.38043478260869,94
single_speaker,True,368,292,79.34782608695652,94
colocated,False,368,271,73.6413043478261,95
colocated,True,368,241,65.48913043478261,95
separated,False,368,254,69.02173913043478,95
separated,True,368,277,75.27173913043478,95
single_speaker,False,368,297,80.70652173913044,95
single_speaker,True,368,285,77.44565217391305,95
colocated,False,368,267,72.55434782608695,96
colocated,True,368,231,62.77173913043478,96
separated,False,368,279,75.81521739130434,96
separated,True,368,280,76.08695652173914,96
single_speaker,False,368,293,79.61956521739131,96
single_speaker,True,368,275,74.72826086956522,96
colocated,False,368,268,72.82608695652173,97
colocated,True,368,240,65.21739130434783,97
separated,False,368,271,73.6413043478261,97
separated,True,368,266,72.28260869565217,97
single_speaker,False,368,286,77.71739130434783,97
single_speaker,True,368,287,77.98913043478261,97
colocated,False,368,284,77.17391304347827,98
colocated,True,368,231,62.77173913043478,98
separated,False,368,283,76.90217391304348,98
separated,True,368,276,75.0,98
single_speaker,False,368,300,81.52173913043478,98
single_speaker,True,368,292,79.34782608695652,98
colocated,False,368,255,69.29347826086956,99
colocated,True,368,228,61.95652173913043,99
separated,False,368,271,73.6413043478261,99
separated,True,368,281,76.3586956521739,99
single_speaker,False,368,287,77.98913043478261,99
single_speaker,True,368,285,77.44565217391305,99
colocated,False,368,263,71.46739130434783,100
colocated,True,368,212,57.608695652173914,100
separated,False,368,263,71.46739130434783,100
separated,True,368,264,71.73913043478261,100
single_speaker,False,368,286,77.71739130434783,100
single_speaker,True,368,284,77.17391304347827,100
colocated,False,368,268,72.82608695652173,101
colocated,True,368,223,60.597826086956516,101
separated,False,368,282,76.63043478260869,101
separated,True,368,264,71.73913043478261,101
single_speaker,False,368,291,79.07608695652173,101
single_speaker,True,368,289,78.53260869565217,101
colocated,False,368,254,69.02173913043478,102
colocated,True,368,223,60.597826086956516,102
separated,False,368,277,75.27173913043478,102
separated,True,368,278,75.54347826086956,102
single_speaker,False,368,292,79.34782608695652,102
single_speaker,True,368,290,78.80434782608695,102
colocated,False,368,261,70.92391304347827,103
colocated,True,368,230,62.5,103
separated,False,368,266,72.28260869565217,103
separated,True,368,268,72.82608695652173,103
single_speaker,False,368,286,77.71739130434783,103
single_speaker,True,368,300,81.52173913043478,103
colocated,False,368,273,74.18478260869566,104
colocated,True,368,228,61.95652173913043,104
separated,False,368,261,70.92391304347827,104
separated,True,368,280,76.08695652173914,104
single_speaker,False,368,295,80.16304347826086,104
single_speaker,True,368,290,78.80434782608695,104
colocated,False,368,258,70.1086956521739,105
colocated,True,368,227,61.684782608695656,105
separated,False,368,259,70.38043478260869,105
separated,True,368,266,72.28260869565217,105
single_speaker,False,368,301,81.79347826086956,105
single_speaker,True,368,284,77.17391304347827,105
colocated,False,368,271,73.6413043478261,106
colocated,True,368,225,61.141304347826086,106
separated,False,368,276,75.0,106
separated,True,368,280,76.08695652173914,106
single_speaker,False,368,297,80.70652173913044,106
single_speaker,True,368,290,78.80434782608695,106
colocated,False,368,261,70.92391304347827,107
colocated,True,368,224,60.86956521739131,107
separated,False,368,285,77.44565217391305,107
separated,True,368,264,71.73913043478261,107
single_speaker,False,368,295,80.16304347826086,107
single_speaker,True,368,294,79.8913043478261,107
colocated,False,368,272,73.91304347826086,108
colocated,True,368,225,61.141304347826086,108
separated,False,368,276,75.0,108
separated,True,368,270,73.36956521739131,108
single_speaker,False,368,284,77.17391304347827,108
single_speaker,True,368,289,78.53260869565217,108
colocated,False,368,261,70.92391304347827,109
colocated,True,368,242,65.76086956521739,109
separated,False,368,271,73.6413043478261,109
separated,True,368,275,74.72826086956522,109
single_speaker,False,368,280,76.08695652173914,109
single_speaker,True,368,298,80.97826086956522,109
colocated,False,368,276,75.0,110
colocated,True,368,220,59.78260869565217,110
separated,False,368,287,77.98913043478261,110
separated,True,368,270,73.36956521739131,110
single_speaker,False,368,280,76.08695652173914,110
single_speaker,True,368,280,76.08695652173914,110
colocated,False,368,277,75.27173913043478,111
colocated,True,368,229,62.22826086956522,111
separated,False,368,281,76.3586956521739,111
separated,True,368,271,73.6413043478261,111
single_speaker,False,368,278,75.54347826086956,111
single_speaker,True,368,304,82.6086956521739,111
colocated,False,368,284,77.17391304347827,112
colocated,True,368,222,60.32608695652174,112
separated,False,368,266,72.28260869565217,112
separated,True,368,265,72.01086956521739,112
single_speaker,False,368,281,76.3586956521739,112
single_speaker,True,368,287,77.98913043478261,112
colocated,False,368,262,71.19565217391305,113
colocated,True,368,221,60.05434782608695,113
separated,False,368,261,70.92391304347827,113
separated,True,368,289,78.53260869565217,113
single_speaker,False,368,289,78.53260869565217,113
single_speaker,True,368,280,76.08695652173914,113
colocated,False,368,278,75.54347826086956,114
colocated,True,368,234,63.58695652173913,114
separated,False,368,275,74.72826086956522,114
separated,True,368,281,76.3586956521739,114
single_speaker,False,368,280,76.08695652173914,114
