SpatialCondition,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
single_speaker,False,1.0,116,94,81.03448275862068,3
single_speaker,False,2.0,116,99,85.34482758620689,3
single_speaker,False,3.0,116,84,72.41379310344827,3
single_speaker,False,4.0,116,101,87.06896551724138,3
single_speaker,False,5.0,116,87,75.0,3
colocated,False,-4.0,116,71,61.206896551724135,4
colocated,False,-2.0,116,71,61.206896551724135,4
colocated,False,0.0,116,69,59.48275862068966,4
colocated,False,1.0,116,72,62.06896551724138,4
colocated,False,2.0,116,91,78.44827586206897,4
colocated,False,3.0,116,63,54.310344827586206,4
colocated,False,4.0,116,70,60.3448275862069,4
colocated,False,5.0,116,79,68.10344827586206,4
separated,False,-4.0,116,52,44.827586206896555,4
separated,False,-2.0,116,74,63.793103448275865,4
separated,False,0.0,116,78,67.24137931034483,4
separated,False,1.0,116,100,86.20689655172413,4
separated,False,2.0,116,79,68.10344827586206,4
separated,False,3.0,116,74,63.793103448275865,4
separated,False,4.0,116,81,69.82758620689656,4
separated,False,5.0,116,75,64.65517241379311,4
single_speaker,False,-4.0,116,88,75.86206896551724,4
single_speaker,False,-2.0,116,80,68.96551724137932,4
single_speaker,False,0.0,116,77,66.37931034482759,4
single_speaker,False,1.0,116,91,78.44827586206897,4
single_speaker,False,2.0,116,99,85.34482758620689,4
single_speaker,False,3.0,116,83,71.55172413793103,4
single_speaker,False,4.0,116,95,81.89655172413794,4
single_speaker,False,5.0,116,92,79.3103448275862,4
colocated,False,-4.0,116,68,58.620689655172406,5
colocated,False,-2.0,116,66,56.896551724137936,5
colocated,False,0.0,116,73,62.93103448275862,5
colocated,False,1.0,116,81,69.82758620689656,5
colocated,False,2.0,116,83,71.55172413793103,5
colocated,False,3.0,116,74,63.793103448275865,5
colocated,False,4.0,116,82,70.6896551724138,5
colocated,False,5.0,116,84,72.41379310344827,5
separated,False,-4.0,116,55,47.41379310344828,5
separated,False,-2.0,116,72,62.06896551724138,5
separated,False,0.0,116,67,57.758620689655174,5
separated,False,1.0,116,95,81.89655172413794,5
separated,False,2.0,116,72,62.06896551724138,5
separated,False,3.0,116,67,57.758620689655174,5
separated,False,4.0,116,82,70.6896551724138,5
separated,False,5.0,116,77,66.37931034482759,5
single_speaker,False,-4.0,116,95,81.89655172413794,5
single_speaker,False,-2.0,116,80,68.96551724137932,5
single_speaker,False,0.0,116,83,71.55172413793103,5
single_speaker,False,1.0,116,88,75.86206896551724,5
single_speaker,False,2.0,116,97,83.62068965517241,5
single_speaker,False,3.0,116,83,71.55172413793103,5
single_speaker,False,4.0,116,96,82.75862068965517,5
single_speaker,False,5.0,116,74,63.793103448275865,5
colocated,False,-4.0,116,61,52.58620689655172,6
colocated,False,-2.0,116,75,64.65517241379311,6
colocated,False,0.0,116,66,56.896551724137936,6
colocated,False,1.0,116,76,65.51724137931035,6
colocated,False,2.0,116,90,77.58620689655173,6
colocated,False,3.0,116,74,63.793103448275865,6
colocated,False,4.0,116,74,63.793103448275865,6
colocated,False,5.0,116,68,58.620689655172406,6
separated,False,-4.0,116,68,58.620689655172406,6
separated,False,-2.0,116,79,68.10344827586206,6
separated,False,0.0,116,71,61.206896551724135,6
separated,False,1.0,116,90,77.58620689655173,6
separated,False,2.0,116,75,64.65517241379311,6
separated,False,3.0,116,75,64.65517241379311,6
separated,False,4.0,116,80,68.96551724137932,6
separated,False,5.0,116,82,70.6896551724138,6
single_speaker,False,-4.0,116,92,79.3103448275862,6
single_speaker,False,-2.0,116,81,69.82758620689656,6
single_speaker,False,0.0,116,80,68.96551724137932,6
single_speaker,False,1.0,116,92,79.3103448275862,6
single_speaker,False,2.0,116,98,84.48275862068965,6
single_speaker,False,3.0,116,87,75.0,6
single_speaker,False,4.0,116,94,81.03448275862068,6
single_speaker,False,5.0,116,87,75.0,6
colocated,False,-4.0,116,68,58.620689655172406,7
colocated,False,-2.0,116,71,61.206896551724135,7
colocated,False,0.0,116,74,63.793103448275865,7
colocated,False,1.0,116,81,69.82758620689656,7
colocated,False,2.0,116,89,76.72413793103449,7
colocated,False,3.0,116,72,62.06896551724138,7
colocated,False,4.0,116,79,68.10344827586206,7
colocated,False,5.0,116,72,62.06896551724138,7
separated,False,-4.0,116,59,50.86206896551724,7
separated,False,-2.0,116,72,62.06896551724138,7
separated,False,0.0,116,72,62.06896551724138,7
separated,False,1.0,116,89,76.72413793103449,7
separated,False,2.0,116,77,66.37931034482759,7
separated,False,3.0,116,68,58.620689655172406,7
separated,False,4.0,116,83,71.55172413793103,7
separated,False,5.0,116,76,65.51724137931035,7
single_speaker,False,-4.0,116,80,68.96551724137932,7
single_speaker,False,-2.0,116,75,64.65517241379311,7
single_speaker,False,0.0,116,92,79.3103448275862,7
single_speaker,False,1.0,116,96,82.75862068965517,7
single_speaker,False,2.0,116,97,83.62068965517241,7
single_speaker,False,3.0,116,81,69.82758620689656,7
single_speaker,False,4.0,116,97,83.62068965517241,7
single_speaker,False,5.0,116,83,71.55172413793103,7
colocated,False,-4.0,116,65,56.03448275862068,8
colocated,False,-2.0,116,67,57.758620689655174,8
colocated,False,0.0,116,71,61.206896551724135,8
colocated,False,1.0,116,73,62.93103448275862,8
colocated,False,2.0,116,89,76.72413793103449,8
colocated,False,3.0,116,70,60.3448275862069,8
colocated,False,4.0,116,76,65.51724137931035,8
colocated,False,5.0,116,71,61.206896551724135,8
separated,False,-4.0,116,65,56.03448275862068,8
separated,False,-2.0,116,70,60.3448275862069,8
separated,False,0.0,116,81,69.82758620689656,8
separated,False,1.0,116,87,75.0,8
separated,False,2.0,116,79,68.10344827586206,8
separated,False,3.0,116,69,59.48275862068966,8
separated,False,4.0,116,83,71.55172413793103,8
separated,False,5.0,116,77,66.37931034482759,8
single_speaker,False,-4.0,116,90,77.58620689655173,8
single_speaker,False,-2.0,116,75,64.65517241379311,8
single_speaker,False,0.0,116,85,73.27586206896551,8
single_speaker,False,1.0,116,101,87.06896551724138,8
single_speaker,False,2.0,116,99,85.34482758620689,8
single_speaker,False,3.0,116,75,64.65517241379311,8
single_speaker,False,4.0,116,95,81.89655172413794,8
single_speaker,False,5.0,116,84,72.41379310344827,8
colocated,False,-4.0,116,56,48.275862068965516,9
colocated,False,-2.0,116,64,55.172413793103445,9
colocated,False,0.0,116,68,58.620689655172406,9
colocated,False,1.0,116,73,62.93103448275862,9
colocated,False,2.0,116,86,74.13793103448276,9
colocated,False,3.0,116,59,50.86206896551724,9
colocated,False,4.0,116,79,68.10344827586206,9
colocated,False,5.0,116,82,70.6896551724138,9
separated,False,-4.0,116,61,52.58620689655172,9
separated,False,-2.0,116,76,65.51724137931035,9
separated,False,0.0,116,67,57.758620689655174,9
separated,False,1.0,116,98,84.48275862068965,9
separated,False,2.0,116,67,57.758620689655174,9
separated,False,3.0,116,71,61.206896551724135,9
separated,False,4.0,116,88,75.86206896551724,9
separated,False,5.0,116,85,73.27586206896551,9
single_speaker,False,-4.0,116,87,75.0,9
single_speaker,False,-2.0,116,72,62.06896551724138,9
single_speaker,False,0.0,116,87,75.0,9
single_speaker,False,1.0,116,92,79.3103448275862,9
single_speaker,False,2.0,116,101,87.06896551724138,9
single_speaker,False,3.0,116,86,74.13793103448276,9
single_speaker,False,4.0,116,100,86.20689655172413,9
single_speaker,False,5.0,116,86,74.13793103448276,9
colocated,False,-4.0,116,59,50.86206896551724,10
colocated,False,-2.0,116,64,55.172413793103445,10
colocated,False,0.0,116,79,68.10344827586206,10
colocated,False,1.0,116,84,72.41379310344827,10
colocated,False,2.0,116,92,79.3103448275862,10
colocated,False,3.0,116,65,56.03448275862068,10
colocated,False,4.0,116,85,73.27586206896551,10
colocated,False,5.0,116,79,68.10344827586206,10
separated,False,-4.0,116,62,53.44827586206896,10
separated,False,-2.0,116,76,65.51724137931035,10
separated,False,0.0,116,71,61.206896551724135,10
separated,False,1.0,116,97,83.62068965517241,10
separated,False,2.0,116,75,64.65517241379311,10
separated,False,3.0,116,61,52.58620689655172,10
separated,False,4.0,116,85,73.27586206896551,10
separated,False,5.0,116,69,59.48275862068966,10
single_speaker,False,-4.0,116,80,68.96551724137932,10
single_speaker,False,-2.0,116,83,71.55172413793103,10
single_speaker,False,0.0,116,79,68.10344827586206,10
single_speaker,False,1.0,116,91,78.44827586206897,10
single_speaker,False,2.0,116,100,86.20689655172413,10
single_speaker,False,3.0,116,76,65.51724137931035,10
single_speaker,False,4.0,116,89,76.72413793103449,10
single_speaker,False,5.0,116,88,75.86206896551724,10
colocated,False,-4.0,116,64,55.172413793103445,11
colocated,False,-2.0,116,68,58.620689655172406,11
colocated,False,0.0,116,60,51.724137931034484,11
colocated,False,1.0,116,79,68.10344827586206,11
colocated,False,2.0,116,88,75.86206896551724,11
colocated,False,3.0,116,60,51.724137931034484,11
colocated,False,4.0,116,83,71.55172413793103,11
colocated,False,5.0,116,88,75.86206896551724,11
separated,False,-4.0,116,64,55.172413793103445,11
separated,False,-2.0,116,73,62.93103448275862,11
separated,False,0.0,116,69,59.48275862068966,11
separated,False,1.0,116,88,75.86206896551724,11
separated,False,2.0,116,83,71.55172413793103,11
separated,False,3.0,116,70,60.3448275862069,11
separated,False,4.0,116,89,76.72413793103449,11
separated,False,5.0,116,78,67.24137931034483,11
single_speaker,False,-4.0,116,86,74.13793103448276,11
single_speaker,False,-2.0,116,83,71.55172413793103,11
single_speaker,False,0.0,116,83,71.55172413793103,11
single_speaker,False,1.0,116,96,82.75862068965517,11
single_speaker,False,2.0,116,105,90.51724137931035,11
single_speaker,False,3.0,116,84,72.41379310344827,11
single_speaker,False,4.0,116,87,75.0,11
single_speaker,False,5.0,116,75,64.65517241379311,11
colocated,False,-4.0,116,69,59.48275862068966,12
colocated,False,-2.0,116,59,50.86206896551724,12
colocated,False,0.0,116,73,62.93103448275862,12
colocated,False,1.0,116,76,65.51724137931035,12
colocated,False,2.0,116,84,72.41379310344827,12
colocated,False,3.0,116,65,56.03448275862068,12
colocated,False,4.0,116,77,66.37931034482759,12
colocated,False,5.0,116,78,67.24137931034483,12
separated,False,-4.0,116,60,51.724137931034484,12
separated,False,-2.0,116,78,67.24137931034483,12
separated,False,0.0,116,76,65.51724137931035,12
separated,False,1.0,116,84,72.41379310344827,12
separated,False,2.0,116,75,64.65517241379311,12
separated,False,3.0,116,71,61.206896551724135,12
separated,False,4.0,116,70,60.3448275862069,12
separated,False,5.0,116,82,70.6896551724138,12
single_speaker,False,-4.0,116,84,72.41379310344827,12
single_speaker,False,-2.0,116,85,73.27586206896551,12
single_speaker,False,0.0,116,89,76.72413793103449,12
single_speaker,False,1.0,116,99,85.34482758620689,12
single_speaker,False,2.0,116,107,92.24137931034483,12
single_speaker,False,3.0,116,75,64.65517241379311,12
single_speaker,False,4.0,116,93,80.17241379310344,12
single_speaker,False,5.0,116,86,74.13793103448276,12
colocated,False,-4.0,116,66,56.896551724137936,13
colocated,False,-2.0,116,69,59.48275862068966,13
colocated,False,0.0,116,58,50.0,13
colocated,False,1.0,116,77,66.37931034482759,13
colocated,False,2.0,116,83,71.55172413793103,13
colocated,False,3.0,116,67,57.758620689655174,13
colocated,False,4.0,116,88,75.86206896551724,13
colocated,False,5.0,116,72,62.06896551724138,13
separated,False,-4.0,116,57,49.137931034482754,13
separated,False,-2.0,116,81,69.82758620689656,13
separated,False,0.0,116,90,77.58620689655173,13
separated,False,1.0,116,90,77.58620689655173,13
separated,False,2.0,116,70,60.3448275862069,13
separated,False,3.0,116,63,54.310344827586206,13
separated,False,4.0,116,87,75.0,13
separated,False,5.0,116,86,74.13793103448276,13
single_speaker,False,-4.0,116,81,69.82758620689656,13
single_speaker,False,-2.0,116,78,67.24137931034483,13
single_speaker,False,0.0,116,81,69.82758620689656,13
single_speaker,False,1.0,116,94,81.03448275862068,13
single_speaker,False,2.0,116,97,83.62068965517241,13
single_speaker,False,3.0,116,83,71.55172413793103,13
single_speaker,False,4.0,116,92,79.3103448275862,13
single_speaker,False,5.0,116,92,79.3103448275862,13
colocated,False,-4.0,116,63,54.310344827586206,14
colocated,False,-2.0,116,59,50.86206896551724,14
colocated,False,0.0,116,74,63.793103448275865,14
colocated,False,1.0,116,83,71.55172413793103,14
colocated,False,2.0,116,86,74.13793103448276,14
colocated,False,3.0,116,60,51.724137931034484,14
colocated,False,4.0,116,83,71.55172413793103,14
colocated,False,5.0,116,79,68.10344827586206,14
separated,False,-4.0,116,58,50.0,14
separated,False,-2.0,116,72,62.06896551724138,14
separated,False,0.0,116,81,69.82758620689656,14
separated,False,1.0,116,85,73.27586206896551,14
separated,False,2.0,116,80,68.96551724137932,14
separated,False,3.0,116,65,56.03448275862068,14
separated,False,4.0,116,83,71.55172413793103,14
separated,False,5.0,116,74,63.793103448275865,14
single_speaker,False,-4.0,116,77,66.37931034482759,14
single_speaker,False,-2.0,116,69,59.48275862068966,14
single_speaker,False,0.0,116,81,69.82758620689656,14
single_speaker,False,1.0,116,97,83.62068965517241,14
single_speaker,False,2.0,116,98,84.48275862068965,14
single_speaker,False,3.0,116,81,69.82758620689656,14
single_speaker,False,4.0,116,94,81.03448275862068,14
single_speaker,False,5.0,116,89,76.72413793103449,14
colocated,False,-4.0,116,72,62.06896551724138,15
colocated,False,-2.0,116,61,52.58620689655172,15
colocated,False,0.0,116,76,65.51724137931035,15
colocated,False,1.0,116,77,66.37931034482759,15
colocated,False,2.0,116,85,73.27586206896551,15
colocated,False,3.0,116,66,56.896551724137936,15
colocated,False,4.0,116,78,67.24137931034483,15
colocated,False,5.0,116,79,68.10344827586206,15
separated,False,-4.0,116,61,52.58620689655172,15
separated,False,-2.0,116,73,62.93103448275862,15
separated,False,0.0,116,75,64.65517241379311,15
separated,False,1.0,116,98,84.48275862068965,15
separated,False,2.0,116,71,61.206896551724135,15
separated,False,3.0,116,68,58.620689655172406,15
separated,False,4.0,116,68,58.620689655172406,15
separated,False,5.0,116,63,54.310344827586206,15
single_speaker,False,-4.0,116,76,65.51724137931035,15
single_speaker,False,-2.0,116,76,65.51724137931035,15
single_speaker,False,0.0,116,88,75.86206896551724,15
single_speaker,False,1.0,116,89,76.72413793103449,15
single_speaker,False,2.0,116,98,84.48275862068965,15
single_speaker,False,3.0,116,88,75.86206896551724,15
single_speaker,False,4.0,116,95,81.89655172413794,15
single_speaker,False,5.0,116,86,74.13793103448276,15
colocated,False,-4.0,116,67,57.758620689655174,16
colocated,False,-2.0,116,68,58.620689655172406,16
colocated,False,0.0,116,75,64.65517241379311,16
colocated,False,1.0,116,87,75.0,16
colocated,False,2.0,116,91,78.44827586206897,16
colocated,False,3.0,116,66,56.896551724137936,16
colocated,False,4.0,116,72,62.06896551724138,16
colocated,False,5.0,116,79,68.10344827586206,16
separated,False,-4.0,116,63,54.310344827586206,16
separated,False,-2.0,116,73,62.93103448275862,16
separated,False,0.0,116,72,62.06896551724138,16
separated,False,1.0,116,100,86.20689655172413,16
separated,False,2.0,116,82,70.6896551724138,16
separated,False,3.0,116,63,54.310344827586206,16
separated,False,4.0,116,84,72.41379310344827,16
separated,False,5.0,116,76,65.51724137931035,16
single_speaker,False,-4.0,116,83,71.55172413793103,16
single_speaker,False,-2.0,116,77,66.37931034482759,16
single_speaker,False,0.0,116,91,78.44827586206897,16
single_speaker,False,1.0,116,95,81.89655172413794,16
single_speaker,False,2.0,116,96,82.75862068965517,16
single_speaker,False,3.0,116,84,72.41379310344827,16
single_speaker,False,4.0,116,98,84.48275862068965,16
single_speaker,False,5.0,116,84,72.41379310344827,16
colocated,False,-4.0,116,67,57.758620689655174,17
colocated,False,-2.0,116,56,48.275862068965516,17
colocated,False,0.0,116,68,58.620689655172406,17
colocated,False,1.0,116,81,69.82758620689656,17
colocated,False,2.0,116,89,76.72413793103449,17
colocated,False,3.0,116,58,50.0,17
colocated,False,4.0,116,73,62.93103448275862,17
colocated,False,5.0,116,80,68.96551724137932,17
separated,False,-4.0,116,60,51.724137931034484,17
separated,False,-2.0,116,77,66.37931034482759,17
separated,False,0.0,116,78,67.24137931034483,17
separated,False,1.0,116,100,86.20689655172413,17
separated,False,2.0,116,83,71.55172413793103,17
separated,False,3.0,116,64,55.172413793103445,17
separated,False,4.0,116,80,68.96551724137932,17
separated,False,5.0,116,75,64.65517241379311,17
single_speaker,False,-4.0,116,89,76.72413793103449,17
single_speaker,False,-2.0,116,76,65.51724137931035,17
single_speaker,False,0.0,116,95,81.89655172413794,17
single_speaker,False,1.0,116,84,72.41379310344827,17
single_speaker,False,2.0,116,102,87.93103448275862,17
single_speaker,False,3.0,116,86,74.13793103448276,17
single_speaker,False,4.0,116,93,80.17241379310344,17
single_speaker,False,5.0,116,85,73.27586206896551,17
colocated,False,-4.0,116,71,61.206896551724135,18
colocated,False,-2.0,116,73,62.93103448275862,18
colocated,False,0.0,116,75,64.65517241379311,18
colocated,False,1.0,116,84,72.41379310344827,18
colocated,False,2.0,116,84,72.41379310344827,18
colocated,False,3.0,116,72,62.06896551724138,18
colocated,False,4.0,116,89,76.72413793103449,18
colocated,False,5.0,116,89,76.72413793103449,18
separated,False,-4.0,116,64,55.172413793103445,18
separated,False,-2.0,116,76,65.51724137931035,18
separated,False,0.0,116,73,62.93103448275862,18
separated,False,1.0,116,89,76.72413793103449,18
separated,False,2.0,116,72,62.06896551724138,18
separated,False,3.0,116,69,59.48275862068966,18
separated,False,4.0,116,92,79.3103448275862,18
separated,False,5.0,116,76,65.51724137931035,18
single_speaker,False,-4.0,116,84,72.41379310344827,18
single_speaker,False,-2.0,116,81,69.82758620689656,18
single_speaker,False,0.0,116,78,67.24137931034483,18
single_speaker,False,1.0,116,88,75.86206896551724,18
single_speaker,False,2.0,116,103,88.79310344827587,18
single_speaker,False,3.0,116,75,64.65517241379311,18
single_speaker,False,4.0,116,96,82.75862068965517,18
single_speaker,False,5.0,116,79,68.10344827586206,18
colocated,False,-4.0,116,64,55.172413793103445,19
colocated,False,-2.0,116,73,62.93103448275862,19
colocated,False,0.0,116,71,61.206896551724135,19
colocated,False,1.0,116,80,68.96551724137932,19
colocated,False,2.0,116,86,74.13793103448276,19
colocated,False,3.0,116,60,51.724137931034484,19
colocated,False,4.0,116,76,65.51724137931035,19
colocated,False,5.0,116,85,73.27586206896551,19
separated,False,-4.0,116,69,59.48275862068966,19
separated,False,-2.0,116,78,67.24137931034483,19
separated,False,0.0,116,70,60.3448275862069,19
separated,False,1.0,116,87,75.0,19
separated,False,2.0,116,79,68.10344827586206,19
separated,False,3.0,116,73,62.93103448275862,19
separated,False,4.0,116,90,77.58620689655173,19
separated,False,5.0,116,80,68.96551724137932,19
single_speaker,False,-4.0,116,89,76.72413793103449,19
single_speaker,False,-2.0,116,90,77.58620689655173,19
single_speaker,False,0.0,116,86,74.13793103448276,19
single_speaker,False,1.0,116,92,79.3103448275862,19
single_speaker,False,2.0,116,99,85.34482758620689,19
single_speaker,False,3.0,116,84,72.41379310344827,19
single_speaker,False,4.0,116,91,78.44827586206897,19
single_speaker,False,5.0,116,88,75.86206896551724,19
colocated,False,-4.0,116,59,50.86206896551724,20
colocated,False,-2.0,116,61,52.58620689655172,20
colocated,False,0.0,116,81,69.82758620689656,20
colocated,False,1.0,116,86,74.13793103448276,20
colocated,False,2.0,116,79,68.10344827586206,20
colocated,False,3.0,116,63,54.310344827586206,20
colocated,False,4.0,116,84,72.41379310344827,20
colocated,False,5.0,116,82,70.6896551724138,20
separated,False,-4.0,116,59,50.86206896551724,20
separated,False,-2.0,116,72,62.06896551724138,20
separated,False,0.0,116,78,67.24137931034483,20
separated,False,1.0,116,98,84.48275862068965,20
separated,False,2.0,116,75,64.65517241379311,20
separated,False,3.0,116,62,53.44827586206896,20
separated,False,4.0,116,83,71.55172413793103,20
separated,False,5.0,116,76,65.51724137931035,20
single_speaker,False,-4.0,116,81,69.82758620689656,20
single_speaker,False,-2.0,116,72,62.06896551724138,20
single_speaker,False,0.0,116,82,70.6896551724138,20
single_speaker,False,1.0,116,89,76.72413793103449,20
single_speaker,False,2.0,116,100,86.20689655172413,20
single_speaker,False,3.0,116,82,70.6896551724138,20
single_speaker,False,4.0,116,85,73.27586206896551,20
single_speaker,False,5.0,116,92,79.3103448275862,20
colocated,False,-4.0,116,70,60.3448275862069,21
colocated,False,-2.0,116,63,54.310344827586206,21
colocated,False,0.0,116,72,62.06896551724138,21
colocated,False,1.0,116,80,68.96551724137932,21
colocated,False,2.0,116,87,75.0,21
colocated,False,3.0,116,68,58.620689655172406,21
colocated,False,4.0,116,77,66.37931034482759,21
colocated,False,5.0,116,83,71.55172413793103,21
separated,False,-4.0,116,53,45.689655172413794,21
separated,False,-2.0,116,67,57.758620689655174,21
separated,False,0.0,116,78,67.24137931034483,21
separated,False,1.0,116,101,87.06896551724138,21
separated,False,2.0,116,71,61.206896551724135,21
separated,False,3.0,116,81,69.82758620689656,21
separated,False,4.0,116,86,74.13793103448276,21
separated,False,5.0,116,86,74.13793103448276,21
single_speaker,False,-4.0,116,86,74.13793103448276,21
single_speaker,False,-2.0,116,77,66.37931034482759,21
single_speaker,False,0.0,116,90,77.58620689655173,21
single_speaker,False,1.0,116,100,86.20689655172413,21
single_speaker,False,2.0,116,96,82.75862068965517,21
single_speaker,False,3.0,116,84,72.41379310344827,21
single_speaker,False,4.0,116,104,89.65517241379311,21
single_speaker,False,5.0,116,85,73.27586206896551,21
colocated,False,-4.0,116,57,49.137931034482754,22
colocated,False,-2.0,116,66,56.896551724137936,22
colocated,False,0.0,116,75,64.65517241379311,22
colocated,False,1.0,116,77,66.37931034482759,22
colocated,False,2.0,116,85,73.27586206896551,22
colocated,False,3.0,116,68,58.620689655172406,22
colocated,False,4.0,116,76,65.51724137931035,22
colocated,False,5.0,116,86,74.13793103448276,22
separated,False,-4.0,116,69,59.48275862068966,22
separated,False,-2.0,116,66,56.896551724137936,22
separated,False,0.0,116,77,66.37931034482759,22
separated,False,1.0,116,96,82.75862068965517,22
separated,False,2.0,116,78,67.24137931034483,22
separated,False,3.0,116,66,56.896551724137936,22
separated,False,4.0,116,90,77.58620689655173,22
separated,False,5.0,116,83,71.55172413793103,22
single_speaker,False,-4.0,116,83,71.55172413793103,22
single_speaker,False,-2.0,116,87,75.0,22
single_speaker,False,0.0,116,89,76.72413793103449,22
single_speaker,False,1.0,116,99,85.34482758620689,22
single_speaker,False,2.0,116,97,83.62068965517241,22
single_speaker,False,3.0,116,84,72.41379310344827,22
single_speaker,False,4.0,116,94,81.03448275862068,22
single_speaker,False,5.0,116,81,69.82758620689656,22
colocated,False,-4.0,116,64,55.172413793103445,23
colocated,False,-2.0,116,65,56.03448275862068,23
colocated,False,0.0,116,66,56.896551724137936,23
colocated,False,1.0,116,80,68.96551724137932,23
colocated,False,2.0,116,93,80.17241379310344,23
colocated,False,3.0,116,62,53.44827586206896,23
colocated,False,4.0,116,79,68.10344827586206,23
colocated,False,5.0,116,73,62.93103448275862,23
separated,False,-4.0,116,61,52.58620689655172,23
separated,False,-2.0,116,76,65.51724137931035,23
separated,False,0.0,116,83,71.55172413793103,23
separated,False,1.0,116,88,75.86206896551724,23
separated,False,2.0,116,80,68.96551724137932,23
separated,False,3.0,116,61,52.58620689655172,23
separated,False,4.0,116,81,69.82758620689656,23
separated,False,5.0,116,88,75.86206896551724,23
single_speaker,False,-4.0,116,86,74.13793103448276,23
