SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
separated,True,224,145,64.73214285714286,17
single_speaker,False,224,180,80.35714285714286,17
single_speaker,True,224,177,79.01785714285714,17
colocated,False,224,133,59.375,18
colocated,True,224,124,55.35714285714286,18
separated,False,224,153,68.30357142857143,18
separated,True,224,146,65.17857142857143,18
single_speaker,False,224,180,80.35714285714286,18
single_speaker,True,224,171,76.33928571428571,18
colocated,False,224,149,66.51785714285714,19
colocated,True,224,121,54.01785714285714,19
separated,False,224,149,66.51785714285714,19
separated,True,224,151,67.41071428571429,19
single_speaker,False,224,166,74.10714285714286,19
single_speaker,True,224,171,76.33928571428571,19
colocated,False,224,128,57.14285714285714,20
colocated,True,224,121,54.01785714285714,20
separated,False,224,148,66.07142857142857,20
separated,True,224,130,58.03571428571429,20
single_speaker,False,224,170,75.89285714285714,20
single_speaker,True,224,162,72.32142857142857,20
colocated,False,224,131,58.48214285714286,21
colocated,True,224,125,55.80357142857143,21
separated,False,224,150,66.96428571428571,21
separated,True,224,135,60.26785714285714,21
single_speaker,False,224,181,80.80357142857143,21
single_speaker,True,224,155,69.19642857142857,21
colocated,False,224,150,66.96428571428571,22
colocated,True,224,130,58.03571428571429,22
separated,False,224,159,70.98214285714286,22
separated,True,224,140,62.5,22
single_speaker,False,224,163,72.76785714285714,22
single_speaker,True,224,173,77.23214285714286,22
colocated,False,224,137,61.16071428571429,23
colocated,True,224,134,59.82142857142857,23
separated,False,224,134,59.82142857142857,23
separated,True,224,144,64.28571428571429,23
single_speaker,False,224,179,79.91071428571429,23
single_speaker,True,224,166,74.10714285714286,23
colocated,False,224,138,61.60714285714286,24
colocated,True,224,127,56.69642857142857,24
separated,False,224,148,66.07142857142857,24
separated,True,224,135,60.26785714285714,24
single_speaker,False,224,186,83.03571428571429,24
single_speaker,True,224,172,76.78571428571429,24
colocated,False,224,137,61.16071428571429,25
colocated,True,224,122,54.46428571428571,25
separated,False,224,144,64.28571428571429,25
separated,True,224,140,62.5,25
single_speaker,False,224,176,78.57142857142857,25
single_speaker,True,224,172,76.78571428571429,25
colocated,False,224,143,63.83928571428571,26
colocated,True,224,124,55.35714285714286,26
separated,False,224,144,64.28571428571429,26
separated,True,224,144,64.28571428571429,26
single_speaker,False,224,178,79.46428571428571,26
single_speaker,True,224,167,74.55357142857143,26
colocated,False,224,134,59.82142857142857,27
colocated,True,224,132,58.92857142857143,27
separated,False,224,151,67.41071428571429,27
separated,True,224,140,62.5,27
single_speaker,False,224,171,76.33928571428571,27
single_speaker,True,224,161,71.875,27
colocated,False,224,138,61.60714285714286,28
colocated,True,224,132,58.92857142857143,28
separated,False,224,144,64.28571428571429,28
separated,True,224,150,66.96428571428571,28
single_speaker,False,224,166,74.10714285714286,28
single_speaker,True,224,168,75.0,28
colocated,False,224,143,63.83928571428571,29
colocated,True,224,134,59.82142857142857,29
separated,False,224,150,66.96428571428571,29
separated,True,224,147,65.625,29
single_speaker,False,224,164,73.21428571428571,29
single_speaker,True,224,168,75.0,29
colocated,False,224,139,62.05357142857143,30
colocated,True,224,134,59.82142857142857,30
separated,False,224,145,64.73214285714286,30
separated,True,224,146,65.17857142857143,30
single_speaker,False,224,169,75.44642857142857,30
single_speaker,True,224,170,75.89285714285714,30
colocated,False,224,143,63.83928571428571,31
colocated,True,224,130,58.03571428571429,31
separated,False,224,139,62.05357142857143,31
separated,True,224,136,60.71428571428571,31
single_speaker,False,224,173,77.23214285714286,31
single_speaker,True,224,167,74.55357142857143,31
colocated,False,224,144,64.28571428571429,32
colocated,True,224,124,55.35714285714286,32
separated,False,224,143,63.83928571428571,32
separated,True,224,143,63.83928571428571,32
single_speaker,False,224,175,78.125,32
single_speaker,True,224,175,78.125,32
colocated,False,224,128,57.14285714285714,33
colocated,True,224,128,57.14285714285714,33
separated,False,224,146,65.17857142857143,33
separated,True,224,145,64.73214285714286,33
single_speaker,False,224,165,73.66071428571429,33
single_speaker,True,224,168,75.0,33
colocated,False,224,140,62.5,34
colocated,True,224,126,56.25,34
separated,False,224,144,64.28571428571429,34
separated,True,224,133,59.375,34
single_speaker,False,224,171,76.33928571428571,34
single_speaker,True,224,165,73.66071428571429,34
colocated,False,224,140,62.5,35
colocated,True,224,127,56.69642857142857,35
separated,False,224,146,65.17857142857143,35
separated,True,224,142,63.39285714285714,35
single_speaker,False,224,169,75.44642857142857,35
single_speaker,True,224,169,75.44642857142857,35
colocated,False,224,143,63.83928571428571,36
colocated,True,224,133,59.375,36
separated,False,224,143,63.83928571428571,36
separated,True,224,140,62.5,36
single_speaker,False,224,175,78.125,36
single_speaker,True,224,175,78.125,36
colocated,False,224,138,61.60714285714286,37
colocated,True,224,124,55.35714285714286,37
separated,False,224,139,62.05357142857143,37
separated,True,224,149,66.51785714285714,37
single_speaker,False,224,168,75.0,37
single_speaker,True,224,169,75.44642857142857,37
colocated,False,224,135,60.26785714285714,38
colocated,True,224,119,53.125,38
separated,False,224,141,62.94642857142857,38
separated,True,224,144,64.28571428571429,38
single_speaker,False,224,162,72.32142857142857,38
single_speaker,True,224,169,75.44642857142857,38
colocated,False,224,145,64.73214285714286,39
colocated,True,224,129,57.58928571428571,39
separated,False,224,138,61.60714285714286,39
separated,True,224,148,66.07142857142857,39
single_speaker,False,224,169,75.44642857142857,39
single_speaker,True,224,165,73.66071428571429,39
colocated,False,224,142,63.39285714285714,40
colocated,True,224,140,62.5,40
separated,False,224,151,67.41071428571429,40
separated,True,224,145,64.73214285714286,40
single_speaker,False,224,164,73.21428571428571,40
single_speaker,True,224,176,78.57142857142857,40
colocated,False,224,136,60.71428571428571,41
colocated,True,224,127,56.69642857142857,41
separated,False,224,149,66.51785714285714,41
separated,True,224,153,68.30357142857143,41
single_speaker,False,224,175,78.125,41
single_speaker,True,224,166,74.10714285714286,41
colocated,False,224,143,63.83928571428571,42
colocated,True,224,126,56.25,42
separated,False,224,147,65.625,42
separated,True,224,139,62.05357142857143,42
single_speaker,False,224,170,75.89285714285714,42
single_speaker,True,224,166,74.10714285714286,42
colocated,False,224,130,58.03571428571429,43
colocated,True,224,123,54.91071428571429,43
separated,False,224,152,67.85714285714286,43
separated,True,224,139,62.05357142857143,43
single_speaker,False,224,176,78.57142857142857,43
single_speaker,True,224,175,78.125,43
colocated,False,224,138,61.60714285714286,44
colocated,True,224,138,61.60714285714286,44
separated,False,224,143,63.83928571428571,44
separated,True,224,129,57.58928571428571,44
single_speaker,False,224,174,77.67857142857143,44
single_speaker,True,224,174,77.67857142857143,44
colocated,False,224,142,63.39285714285714,45
colocated,True,224,129,57.58928571428571,45
separated,False,224,151,67.41071428571429,45
separated,True,224,128,57.14285714285714,45
single_speaker,False,224,172,76.78571428571429,45
single_speaker,True,224,169,75.44642857142857,45
colocated,False,224,134,59.82142857142857,46
colocated,True,224,134,59.82142857142857,46
separated,False,224,154,68.75,46
separated,True,224,142,63.39285714285714,46
single_speaker,False,224,172,76.78571428571429,46
single_speaker,True,224,175,78.125,46
colocated,False,224,141,62.94642857142857,47
colocated,True,224,127,56.69642857142857,47
separated,False,224,137,61.16071428571429,47
separated,True,224,151,67.41071428571429,47
single_speaker,False,224,172,76.78571428571429,47
single_speaker,True,224,160,71.42857142857143,47
colocated,False,224,154,68.75,48
colocated,True,224,132,58.92857142857143,48
separated,False,224,145,64.73214285714286,48
separated,True,224,131,58.48214285714286,48
single_speaker,False,224,174,77.67857142857143,48
single_speaker,True,224,170,75.89285714285714,48
colocated,False,224,137,61.16071428571429,49
colocated,True,224,126,56.25,49
separated,False,224,148,66.07142857142857,49
separated,True,224,151,67.41071428571429,49
single_speaker,False,224,173,77.23214285714286,49
single_speaker,True,224,174,77.67857142857143,49
colocated,False,224,142,63.39285714285714,50
colocated,True,224,133,59.375,50
separated,False,224,148,66.07142857142857,50
separated,True,224,140,62.5,50
single_speaker,False,224,174,77.67857142857143,50
single_speaker,True,224,185,82.58928571428571,50
colocated,False,224,139,62.05357142857143,51
colocated,True,224,130,58.03571428571429,51
separated,False,224,144,64.28571428571429,51
separated,True,224,146,65.17857142857143,51
single_speaker,False,224,173,77.23214285714286,51
single_speaker,True,224,167,74.55357142857143,51
colocated,False,224,134,59.82142857142857,52
colocated,True,224,123,54.91071428571429,52
separated,False,224,151,67.41071428571429,52
separated,True,224,133,59.375,52
single_speaker,False,224,168,75.0,52
single_speaker,True,224,163,72.76785714285714,52
colocated,False,224,134,59.82142857142857,53
colocated,True,224,137,61.16071428571429,53
separated,False,224,141,62.94642857142857,53
separated,True,224,148,66.07142857142857,53
single_speaker,False,224,168,75.0,53
single_speaker,True,224,173,77.23214285714286,53
colocated,False,224,123,54.91071428571429,54
colocated,True,224,123,54.91071428571429,54
separated,False,224,147,65.625,54
separated,True,224,148,66.07142857142857,54
single_speaker,False,224,174,77.67857142857143,54
single_speaker,True,224,177,79.01785714285714,54
colocated,False,224,138,61.60714285714286,55
colocated,True,224,136,60.71428571428571,55
separated,False,224,136,60.71428571428571,55
separated,True,224,149,66.51785714285714,55
single_speaker,False,224,183,81.69642857142857,55
single_speaker,True,224,168,75.0,55
colocated,False,224,133,59.375,56
colocated,True,224,127,56.69642857142857,56
separated,False,224,132,58.92857142857143,56
separated,True,224,138,61.60714285714286,56
single_speaker,False,224,171,76.33928571428571,56
single_speaker,True,224,165,73.66071428571429,56
colocated,False,224,140,62.5,57
colocated,True,224,135,60.26785714285714,57
separated,False,224,146,65.17857142857143,57
separated,True,224,142,63.39285714285714,57
single_speaker,False,224,174,77.67857142857143,57
single_speaker,True,224,165,73.66071428571429,57
colocated,False,224,136,60.71428571428571,58
colocated,True,224,134,59.82142857142857,58
separated,False,224,159,70.98214285714286,58
separated,True,224,152,67.85714285714286,58
single_speaker,False,224,176,78.57142857142857,58
single_speaker,True,224,171,76.33928571428571,58
colocated,False,224,128,57.14285714285714,59
colocated,True,224,130,58.03571428571429,59
separated,False,224,143,63.83928571428571,59
separated,True,224,143,63.83928571428571,59
single_speaker,False,224,175,78.125,59
single_speaker,True,224,172,76.78571428571429,59
colocated,False,224,142,63.39285714285714,60
colocated,True,224,127,56.69642857142857,60
separated,False,224,141,62.94642857142857,60
separated,True,224,151,67.41071428571429,60
single_speaker,False,224,170,75.89285714285714,60
single_speaker,True,224,171,76.33928571428571,60
colocated,False,224,136,60.71428571428571,61
colocated,True,224,146,65.17857142857143,61
separated,False,224,143,63.83928571428571,61
separated,True,224,151,67.41071428571429,61
single_speaker,False,224,172,76.78571428571429,61
single_speaker,True,224,170,75.89285714285714,61
colocated,False,224,137,61.16071428571429,62
colocated,True,224,131,58.48214285714286,62
separated,False,224,148,66.07142857142857,62
separated,True,224,143,63.83928571428571,62
single_speaker,False,224,180,80.35714285714286,62
single_speaker,True,224,163,72.76785714285714,62
colocated,False,224,135,60.26785714285714,63
colocated,True,224,130,58.03571428571429,63
separated,False,224,149,66.51785714285714,63
separated,True,224,153,68.30357142857143,63
single_speaker,False,224,160,71.42857142857143,63
single_speaker,True,224,173,77.23214285714286,63
colocated,False,224,140,62.5,64
colocated,True,224,133,59.375,64
separated,False,224,139,62.05357142857143,64
separated,True,224,142,63.39285714285714,64
single_speaker,False,224,184,82.14285714285714,64
single_speaker,True,224,157,70.08928571428571,64
colocated,False,224,134,59.82142857142857,65
colocated,True,224,132,58.92857142857143,65
separated,False,224,147,65.625,65
separated,True,224,144,64.28571428571429,65
single_speaker,False,224,179,79.91071428571429,65
single_speaker,True,224,172,76.78571428571429,65
colocated,False,224,151,67.41071428571429,66
colocated,True,224,127,56.69642857142857,66
separated,False,224,143,63.83928571428571,66
separated,True,224,144,64.28571428571429,66
single_speaker,False,224,175,78.125,66
single_speaker,True,224,173,77.23214285714286,66
colocated,False,224,135,60.26785714285714,67
colocated,True,224,122,54.46428571428571,67
separated,False,224,142,63.39285714285714,67
separated,True,224,146,65.17857142857143,67
single_speaker,False,224,175,78.125,67
single_speaker,True,224,175,78.125,67
colocated,False,224,133,59.375,68
colocated,True,224,134,59.82142857142857,68
separated,False,224,151,67.41071428571429,68
separated,True,224,136,60.71428571428571,68
single_speaker,False,224,176,78.57142857142857,68
single_speaker,True,224,174,77.67857142857143,68
colocated,False,224,137,61.16071428571429,69
colocated,True,224,119,53.125,69
separated,False,224,148,66.07142857142857,69
separated,True,224,150,66.96428571428571,69
single_speaker,False,224,176,78.57142857142857,69
single_speaker,True,224,168,75.0,69
colocated,False,224,130,58.03571428571429,70
colocated,True,224,133,59.375,70
separated,False,224,145,64.73214285714286,70
separated,True,224,140,62.5,70
single_speaker,False,224,174,77.67857142857143,70
single_speaker,True,224,171,76.33928571428571,70
colocated,False,224,150,66.96428571428571,71
colocated,True,224,128,57.14285714285714,71
separated,False,224,144,64.28571428571429,71
separated,True,224,151,67.41071428571429,71
single_speaker,False,224,164,73.21428571428571,71
single_speaker,True,224,175,78.125,71
colocated,False,224,134,59.82142857142857,72
colocated,True,224,134,59.82142857142857,72
separated,False,224,153,68.30357142857143,72
separated,True,224,158,70.53571428571429,72
single_speaker,False,224,172,76.78571428571429,72
single_speaker,True,224,170,75.89285714285714,72
colocated,False,224,130,58.03571428571429,73
colocated,True,224,130,58.03571428571429,73
separated,False,224,154,68.75,73
separated,True,224,126,56.25,73
single_speaker,False,224,179,79.91071428571429,73
single_speaker,True,224,174,77.67857142857143,73
colocated,False,224,128,57.14285714285714,74
colocated,True,224,112,50.0,74
separated,False,224,152,67.85714285714286,74
separated,True,224,137,61.16071428571429,74
single_speaker,False,224,157,70.08928571428571,74
single_speaker,True,224,169,75.44642857142857,74
colocated,False,224,142,63.39285714285714,75
colocated,True,224,149,66.51785714285714,75
separated,False,224,146,65.17857142857143,75
separated,True,224,144,64.28571428571429,75
single_speaker,False,224,179,79.91071428571429,75
single_speaker,True,224,179,79.91071428571429,75
colocated,False,224,140,62.5,76
colocated,True,224,132,58.92857142857143,76
separated,False,224,148,66.07142857142857,76
separated,True,224,138,61.60714285714286,76
single_speaker,False,224,169,75.44642857142857,76
single_speaker,True,224,175,78.125,76
colocated,False,224,148,66.07142857142857,77
colocated,True,224,128,57.14285714285714,77
separated,False,224,151,67.41071428571429,77
separated,True,224,145,64.73214285714286,77
single_speaker,False,224,177,79.01785714285714,77
single_speaker,True,224,177,79.01785714285714,77
colocated,False,224,142,63.39285714285714,78
colocated,True,224,135,60.26785714285714,78
separated,False,224,135,60.26785714285714,78
separated,True,224,146,65.17857142857143,78
single_speaker,False,224,165,73.66071428571429,78
single_speaker,True,224,180,80.35714285714286,78
colocated,False,224,146,65.17857142857143,79
colocated,True,224,122,54.46428571428571,79
separated,False,224,133,59.375,79
separated,True,224,139,62.05357142857143,79
single_speaker,False,224,176,78.57142857142857,79
single_speaker,True,224,175,78.125,79
colocated,False,224,123,54.91071428571429,80
colocated,True,224,134,59.82142857142857,80
separated,False,224,146,65.17857142857143,80
separated,True,224,140,62.5,80
single_speaker,False,224,172,76.78571428571429,80
single_speaker,True,224,174,77.67857142857143,80
colocated,False,224,141,62.94642857142857,81
colocated,True,224,129,57.58928571428571,81
separated,False,224,147,65.625,81
separated,True,224,138,61.60714285714286,81
single_speaker,False,224,170,75.89285714285714,81
single_speaker,True,224,172,76.78571428571429,81
colocated,False,224,138,61.60714285714286,82
colocated,True,224,126,56.25,82
separated,False,224,160,71.42857142857143,82
separated,True,224,147,65.625,82
single_speaker,False,224,177,79.01785714285714,82
single_speaker,True,224,174,77.67857142857143,82
colocated,False,224,144,64.28571428571429,83
colocated,True,224,122,54.46428571428571,83
separated,False,224,154,68.75,83
separated,True,224,141,62.94642857142857,83
single_speaker,False,224,173,77.23214285714286,83
single_speaker,True,224,186,83.03571428571429,83
colocated,False,224,143,63.83928571428571,84
colocated,True,224,112,50.0,84
separated,False,224,146,65.17857142857143,84
separated,True,224,126,56.25,84
single_speaker,False,224,172,76.78571428571429,84
single_speaker,True,224,164,73.21428571428571,84
colocated,False,224,142,63.39285714285714,85
colocated,True,224,135,60.26785714285714,85
separated,False,224,149,66.51785714285714,85
separated,True,224,136,60.71428571428571,85
single_speaker,False,224,179,79.91071428571429,85
single_speaker,True,224,174,77.67857142857143,85
colocated,False,224,140,62.5,86
colocated,True,224,125,55.80357142857143,86
separated,False,224,153,68.30357142857143,86
separated,True,224,137,61.16071428571429,86
single_speaker,False,224,183,81.69642857142857,86
single_speaker,True,224,159,70.98214285714286,86
colocated,False,224,139,62.05357142857143,87
colocated,True,224,125,55.80357142857143,87
separated,False,224,145,64.73214285714286,87
separated,True,224,148,66.07142857142857,87
single_speaker,False,224,173,77.23214285714286,87
single_speaker,True,224,173,77.23214285714286,87
colocated,False,224,149,66.51785714285714,88
colocated,True,224,133,59.375,88
separated,False,224,148,66.07142857142857,88
separated,True,224,145,64.73214285714286,88
single_speaker,False,224,173,77.23214285714286,88
single_speaker,True,224,170,75.89285714285714,88
colocated,False,224,150,66.96428571428571,89
colocated,True,224,131,58.48214285714286,89
separated,False,224,145,64.73214285714286,89
separated,True,224,151,67.41071428571429,89
single_speaker,False,224,171,76.33928571428571,89
single_speaker,True,224,166,74.10714285714286,89
colocated,False,224,133,59.375,90
colocated,True,224,130,58.03571428571429,90
separated,False,224,142,63.39285714285714,90
separated,True,224,136,60.71428571428571,90
single_speaker,False,224,166,74.10714285714286,90
single_speaker,True,224,173,77.23214285714286,90
colocated,False,224,152,67.85714285714286,91
colocated,True,224,125,55.80357142857143,91
separated,False,224,148,66.07142857142857,91
separated,True,224,144,64.28571428571429,91
single_speaker,False,224,174,77.67857142857143,91
single_speaker,True,224,171,76.33928571428571,91
colocated,False,224,135,60.26785714285714,92
colocated,True,224,129,57.58928571428571,92
separated,False,224,137,61.16071428571429,92
separated,True,224,134,59.82142857142857,92
single_speaker,False,224,173,77.23214285714286,92
single_speaker,True,224,167,74.55357142857143,92
colocated,False,224,147,65.625,93
colocated,True,224,125,55.80357142857143,93
separated,False,224,142,63.39285714285714,93
separated,True,224,150,66.96428571428571,93
single_speaker,False,224,172,76.78571428571429,93
single_speaker,True,224,171,76.33928571428571,93
colocated,False,224,134,59.82142857142857,94
colocated,True,224,133,59.375,94
separated,False,224,136,60.71428571428571,94
separated,True,224,135,60.26785714285714,94
single_speaker,False,224,177,79.01785714285714,94
single_speaker,True,224,171,76.33928571428571,94
colocated,False,224,150,66.96428571428571,95
colocated,True,224,140,62.5,95
separated,False,224,140,62.5,95
separated,True,224,138,61.60714285714286,95
single_speaker,False,224,177,79.01785714285714,95
single_speaker,True,224,175,78.125,95
colocated,False,224,138,61.60714285714286,96
colocated,True,224,124,55.35714285714286,96
separated,False,224,149,66.51785714285714,96
separated,True,224,142,63.39285714285714,96
single_speaker,False,224,164,73.21428571428571,96
single_speaker,True,224,180,80.35714285714286,96
colocated,False,224,133,59.375,97
colocated,True,224,127,56.69642857142857,97
separated,False,224,142,63.39285714285714,97
separated,True,224,152,67.85714285714286,97
single_speaker,False,224,172,76.78571428571429,97
single_speaker,True,224,165,73.66071428571429,97
colocated,False,224,137,61.16071428571429,98
colocated,True,224,130,58.03571428571429,98
separated,False,224,138,61.60714285714286,98
separated,True,224,141,62.94642857142857,98
single_speaker,False,224,165,73.66071428571429,98
single_speaker,True,224,172,76.78571428571429,98
colocated,False,224,136,60.71428571428571,99
colocated,True,224,121,54.01785714285714,99
separated,False,224,152,67.85714285714286,99
separated,True,224,146,65.17857142857143,99
single_speaker,False,224,175,78.125,99
single_speaker,True,224,172,76.78571428571429,99
colocated,False,224,142,63.39285714285714,100
colocated,True,224,128,57.14285714285714,100
separated,False,224,146,65.17857142857143,100
separated,True,224,145,64.73214285714286,100
single_speaker,False,224,173,77.23214285714286,100
single_speaker,True,224,172,76.78571428571429,100
colocated,False,224,139,62.05357142857143,101
colocated,True,224,130,58.03571428571429,101
separated,False,224,145,64.73214285714286,101
separated,True,224,134,59.82142857142857,101
single_speaker,False,224,165,73.66071428571429,101
single_speaker,True,224,164,73.21428571428571,101
colocated,False,224,146,65.17857142857143,102
colocated,True,224,127,56.69642857142857,102
separated,False,224,152,67.85714285714286,102
separated,True,224,145,64.73214285714286,102
single_speaker,False,224,179,79.91071428571429,102
single_speaker,True,224,161,71.875,102
colocated,False,224,134,59.82142857142857,103
colocated,True,224,139,62.05357142857143,103
separated,False,224,156,69.64285714285714,103
separated,True,224,138,61.60714285714286,103
single_speaker,False,224,172,76.78571428571429,103
single_speaker,True,224,167,74.55357142857143,103
colocated,False,224,143,63.83928571428571,104
colocated,True,224,141,62.94642857142857,104
separated,False,224,153,68.30357142857143,104
separated,True,224,139,62.05357142857143,104
single_speaker,False,224,173,77.23214285714286,104
single_speaker,True,224,170,75.89285714285714,104
colocated,False,224,136,60.71428571428571,105
colocated,True,224,123,54.91071428571429,105
separated,False,224,138,61.60714285714286,105
separated,True,224,138,61.60714285714286,105
single_speaker,False,224,162,72.32142857142857,105
single_speaker,True,224,166,74.10714285714286,105
colocated,False,224,141,62.94642857142857,106
colocated,True,224,133,59.375,106
separated,False,224,143,63.83928571428571,106
separated,True,224,142,63.39285714285714,106
single_speaker,False,224,168,75.0,106
single_speaker,True,224,173,77.23214285714286,106
colocated,False,224,153,68.30357142857143,107
colocated,True,224,129,57.58928571428571,107
separated,False,224,147,65.625,107
separated,True,224,147,65.625,107
single_speaker,False,224,172,76.78571428571429,107
single_speaker,True,224,176,78.57142857142857,107
colocated,False,224,141,62.94642857142857,108
colocated,True,224,129,57.58928571428571,108
separated,False,224,147,65.625,108
separated,True,224,151,67.41071428571429,108
single_speaker,False,224,171,76.33928571428571,108
single_speaker,True,224,173,77.23214285714286,108
colocated,False,224,139,62.05357142857143,109
colocated,True,224,123,54.91071428571429,109
separated,False,224,150,66.96428571428571,109
separated,True,224,148,66.07142857142857,109
single_speaker,False,224,167,74.55357142857143,109
single_speaker,True,224,171,76.33928571428571,109
colocated,False,224,139,62.05357142857143,110
colocated,True,224,138,61.60714285714286,110
separated,False,224,145,64.73214285714286,110
separated,True,224,144,64.28571428571429,110
single_speaker,False,224,180,80.35714285714286,110
single_speaker,True,224,167,74.55357142857143,110
colocated,False,224,138,61.60714285714286,111
colocated,True,224,129,57.58928571428571,111
separated,False,224,148,66.07142857142857,111
separated,True,224,144,64.28571428571429,111
single_speaker,False,224,174,77.67857142857143,111
single_speaker,True,224,164,73.21428571428571,111
colocated,False,224,137,61.16071428571429,112
colocated,True,224,136,60.71428571428571,112
separated,False,224,139,62.05357142857143,112
separated,True,224,137,61.16071428571429,112
single_speaker,False,224,171,76.33928571428571,112
single_speaker,True,224,169,75.44642857142857,112
colocated,False,224,145,64.73214285714286,113
colocated,True,224,131,58.48214285714286,113
separated,False,224,147,65.625,113
separated,True,224,141,62.94642857142857,113
single_speaker,False,224,171,76.33928571428571,113
single_speaker,True,224,163,72.76785714285714,113
colocated,False,224,140,62.5,114
colocated,True,224,121,54.01785714285714,114
separated,False,224,141,62.94642857142857,114
separated,True,224,149,66.51785714285714,114
single_speaker,False,224,180,80.35714285714286,114
single_speaker,True,224,166,74.10714285714286,114
colocated,False,224,151,67.41071428571429,115
colocated,True,224,121,54.01785714285714,115
separated,False,224,140,62.5,115
separated,True,224,143,63.83928571428571,115
single_speaker,False,224,174,77.67857142857143,115
single_speaker,True,224,161,71.875,115
colocated,False,224,126,56.25,116
colocated,True,224,118,52.67857142857143,116
separated,False,224,141,62.94642857142857,116
separated,True,224,151,67.41071428571429,116
single_speaker,False,224,173,77.23214285714286,116
single_speaker,True,224,166,74.10714285714286,116
colocated,False,224,143,63.83928571428571,117
colocated,True,224,123,54.91071428571429,117
separated,False,224,141,62.94642857142857,117
separated,True,224,143,63.83928571428571,117
