SpatialCondition,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
colocated,False,-4.0,92,60,65.21739130434783,2
colocated,False,-1.0,92,73,79.34782608695652,2
colocated,False,2.0,92,61,66.30434782608695,2
colocated,False,5.0,92,72,78.26086956521739,2
colocated,True,-4.0,92,55,59.78260869565217,2
colocated,True,-1.0,92,51,55.434782608695656,2
colocated,True,2.0,92,58,63.04347826086957,2
colocated,True,5.0,92,60,65.21739130434783,2
separated,False,-4.0,92,72,78.26086956521739,2
separated,False,-1.0,92,71,77.17391304347827,2
separated,False,2.0,92,70,76.08695652173914,2
separated,False,5.0,92,72,78.26086956521739,2
separated,True,-4.0,92,66,71.73913043478261,2
separated,True,-1.0,92,65,70.65217391304348,2
separated,True,2.0,92,56,60.86956521739131,2
separated,True,5.0,92,78,84.78260869565217,2
single_speaker,False,-4.0,92,63,68.47826086956522,2
single_speaker,False,-1.0,92,78,84.78260869565217,2
single_speaker,False,2.0,92,74,80.43478260869566,2
single_speaker,False,5.0,92,71,77.17391304347827,2
single_speaker,True,-4.0,92,64,69.56521739130434,2
single_speaker,True,-1.0,92,78,84.78260869565217,2
single_speaker,True,2.0,92,71,77.17391304347827,2
single_speaker,True,5.0,92,72,78.26086956521739,2
colocated,False,-4.0,92,65,70.65217391304348,3
colocated,False,-1.0,92,67,72.82608695652173,3
colocated,False,2.0,92,67,72.82608695652173,3
colocated,False,5.0,92,64,69.56521739130434,3
colocated,True,-4.0,92,59,64.13043478260869,3
colocated,True,-1.0,92,50,54.347826086956516,3
colocated,True,2.0,92,60,65.21739130434783,3
colocated,True,5.0,92,65,70.65217391304348,3
separated,False,-4.0,92,66,71.73913043478261,3
separated,False,-1.0,92,76,82.6086956521739,3
separated,False,2.0,92,70,76.08695652173914,3
separated,False,5.0,92,66,71.73913043478261,3
separated,True,-4.0,92,75,81.52173913043478,3
separated,True,-1.0,92,59,64.13043478260869,3
separated,True,2.0,92,68,73.91304347826086,3
separated,True,5.0,92,76,82.6086956521739,3
single_speaker,False,-4.0,92,72,78.26086956521739,3
single_speaker,False,-1.0,92,76,82.6086956521739,3
single_speaker,False,2.0,92,67,72.82608695652173,3
single_speaker,False,5.0,92,71,77.17391304347827,3
single_speaker,True,-4.0,92,71,77.17391304347827,3
single_speaker,True,-1.0,92,78,84.78260869565217,3
single_speaker,True,2.0,92,74,80.43478260869566,3
single_speaker,True,5.0,92,73,79.34782608695652,3
colocated,False,-4.0,92,54,58.69565217391305,4
colocated,False,-1.0,92,73,79.34782608695652,4
colocated,False,2.0,92,63,68.47826086956522,4
colocated,False,5.0,92,62,67.3913043478261,4
colocated,True,-4.0,92,53,57.608695652173914,4
colocated,True,-1.0,92,53,57.608695652173914,4
colocated,True,2.0,92,59,64.13043478260869,4
colocated,True,5.0,92,65,70.65217391304348,4
separated,False,-4.0,92,72,78.26086956521739,4
separated,False,-1.0,92,75,81.52173913043478,4
separated,False,2.0,92,66,71.73913043478261,4
separated,False,5.0,92,70,76.08695652173914,4
separated,True,-4.0,92,78,84.78260869565217,4
separated,True,-1.0,92,64,69.56521739130434,4
separated,True,2.0,92,57,61.95652173913043,4
separated,True,5.0,92,77,83.69565217391305,4
single_speaker,False,-4.0,92,63,68.47826086956522,4
single_speaker,False,-1.0,92,70,76.08695652173914,4
single_speaker,False,2.0,92,69,75.0,4
single_speaker,False,5.0,92,71,77.17391304347827,4
single_speaker,True,-4.0,92,64,69.56521739130434,4
single_speaker,True,-1.0,92,75,81.52173913043478,4
single_speaker,True,2.0,92,77,83.69565217391305,4
single_speaker,True,5.0,92,71,77.17391304347827,4
colocated,False,-4.0,92,62,67.3913043478261,5
colocated,False,-1.0,92,71,77.17391304347827,5
colocated,False,2.0,92,66,71.73913043478261,5
colocated,False,5.0,92,77,83.69565217391305,5
colocated,True,-4.0,92,61,66.30434782608695,5
colocated,True,-1.0,92,56,60.86956521739131,5
colocated,True,2.0,92,56,60.86956521739131,5
colocated,True,5.0,92,65,70.65217391304348,5
separated,False,-4.0,92,63,68.47826086956522,5
separated,False,-1.0,92,64,69.56521739130434,5
separated,False,2.0,92,61,66.30434782608695,5
separated,False,5.0,92,73,79.34782608695652,5
separated,True,-4.0,92,68,73.91304347826086,5
separated,True,-1.0,92,59,64.13043478260869,5
separated,True,2.0,92,59,64.13043478260869,5
separated,True,5.0,92,78,84.78260869565217,5
single_speaker,False,-4.0,92,70,76.08695652173914,5
single_speaker,False,-1.0,92,75,81.52173913043478,5
single_speaker,False,2.0,92,80,86.95652173913044,5
single_speaker,False,5.0,92,75,81.52173913043478,5
single_speaker,True,-4.0,92,62,67.3913043478261,5
single_speaker,True,-1.0,92,73,79.34782608695652,5
single_speaker,True,2.0,92,80,86.95652173913044,5
single_speaker,True,5.0,92,71,77.17391304347827,5
colocated,False,-4.0,92,62,67.3913043478261,6
colocated,False,-1.0,92,72,78.26086956521739,6
colocated,False,2.0,92,59,64.13043478260869,6
colocated,False,5.0,92,71,77.17391304347827,6
colocated,True,-4.0,92,57,61.95652173913043,6
colocated,True,-1.0,92,48,52.17391304347826,6
colocated,True,2.0,92,54,58.69565217391305,6
colocated,True,5.0,92,59,64.13043478260869,6
separated,False,-4.0,92,65,70.65217391304348,6
separated,False,-1.0,92,71,77.17391304347827,6
separated,False,2.0,92,67,72.82608695652173,6
separated,False,5.0,92,72,78.26086956521739,6
separated,True,-4.0,92,73,79.34782608695652,6
separated,True,-1.0,92,68,73.91304347826086,6
separated,True,2.0,92,57,61.95652173913043,6
separated,True,5.0,92,78,84.78260869565217,6
single_speaker,False,-4.0,92,68,73.91304347826086,6
single_speaker,False,-1.0,92,77,83.69565217391305,6
single_speaker,False,2.0,92,66,71.73913043478261,6
single_speaker,False,5.0,92,69,75.0,6
single_speaker,True,-4.0,92,66,71.73913043478261,6
single_speaker,True,-1.0,92,78,84.78260869565217,6
single_speaker,True,2.0,92,76,82.6086956521739,6
single_speaker,True,5.0,92,73,79.34782608695652,6
colocated,False,-4.0,92,58,63.04347826086957,7
colocated,False,-1.0,92,72,78.26086956521739,7
colocated,False,2.0,92,74,80.43478260869566,7
colocated,False,5.0,92,74,80.43478260869566,7
colocated,True,-4.0,92,56,60.86956521739131,7
colocated,True,-1.0,92,47,51.08695652173913,7
colocated,True,2.0,92,56,60.86956521739131,7
colocated,True,5.0,92,66,71.73913043478261,7
separated,False,-4.0,92,67,72.82608695652173,7
separated,False,-1.0,92,75,81.52173913043478,7
separated,False,2.0,92,67,72.82608695652173,7
separated,False,5.0,92,69,75.0,7
separated,True,-4.0,92,69,75.0,7
separated,True,-1.0,92,67,72.82608695652173,7
separated,True,2.0,92,53,57.608695652173914,7
separated,True,5.0,92,80,86.95652173913044,7
single_speaker,False,-4.0,92,76,82.6086956521739,7
single_speaker,False,-1.0,92,73,79.34782608695652,7
single_speaker,False,2.0,92,75,81.52173913043478,7
single_speaker,False,5.0,92,67,72.82608695652173,7
single_speaker,True,-4.0,92,63,68.47826086956522,7
single_speaker,True,-1.0,92,77,83.69565217391305,7
single_speaker,True,2.0,92,82,89.13043478260869,7
single_speaker,True,5.0,92,74,80.43478260869566,7
colocated,False,-4.0,92,63,68.47826086956522,8
colocated,False,-1.0,92,73,79.34782608695652,8
colocated,False,2.0,92,65,70.65217391304348,8
colocated,False,5.0,92,69,75.0,8
colocated,True,-4.0,92,59,64.13043478260869,8
colocated,True,-1.0,92,41,44.565217391304344,8
colocated,True,2.0,92,55,59.78260869565217,8
colocated,True,5.0,92,68,73.91304347826086,8
separated,False,-4.0,92,70,76.08695652173914,8
separated,False,-1.0,92,78,84.78260869565217,8
separated,False,2.0,92,66,71.73913043478261,8
separated,False,5.0,92,74,80.43478260869566,8
separated,True,-4.0,92,68,73.91304347826086,8
separated,True,-1.0,92,58,63.04347826086957,8
separated,True,2.0,92,63,68.47826086956522,8
separated,True,5.0,92,80,86.95652173913044,8
single_speaker,False,-4.0,92,72,78.26086956521739,8
single_speaker,False,-1.0,92,80,86.95652173913044,8
single_speaker,False,2.0,92,79,85.86956521739131,8
single_speaker,False,5.0,92,69,75.0,8
single_speaker,True,-4.0,92,68,73.91304347826086,8
single_speaker,True,-1.0,92,76,82.6086956521739,8
single_speaker,True,2.0,92,72,78.26086956521739,8
single_speaker,True,5.0,92,71,77.17391304347827,8
colocated,False,-4.0,92,67,72.82608695652173,9
colocated,False,-1.0,92,78,84.78260869565217,9
colocated,False,2.0,92,65,70.65217391304348,9
colocated,False,5.0,92,65,70.65217391304348,9
colocated,True,-4.0,92,56,60.86956521739131,9
colocated,True,-1.0,92,47,51.08695652173913,9
colocated,True,2.0,92,58,63.04347826086957,9
colocated,True,5.0,92,62,67.3913043478261,9
separated,False,-4.0,92,59,64.13043478260869,9
separated,False,-1.0,92,70,76.08695652173914,9
separated,False,2.0,92,71,77.17391304347827,9
separated,False,5.0,92,72,78.26086956521739,9
separated,True,-4.0,92,68,73.91304347826086,9
separated,True,-1.0,92,58,63.04347826086957,9
separated,True,2.0,92,68,73.91304347826086,9
separated,True,5.0,92,78,84.78260869565217,9
single_speaker,False,-4.0,92,68,73.91304347826086,9
single_speaker,False,-1.0,92,74,80.43478260869566,9
single_speaker,False,2.0,92,73,79.34782608695652,9
single_speaker,False,5.0,92,70,76.08695652173914,9
single_speaker,True,-4.0,92,55,59.78260869565217,9
single_speaker,True,-1.0,92,79,85.86956521739131,9
single_speaker,True,2.0,92,77,83.69565217391305,9
single_speaker,True,5.0,92,75,81.52173913043478,9
colocated,False,-4.0,92,62,67.3913043478261,10
colocated,False,-1.0,92,68,73.91304347826086,10
colocated,False,2.0,92,65,70.65217391304348,10
colocated,False,5.0,92,70,76.08695652173914,10
colocated,True,-4.0,92,62,67.3913043478261,10
colocated,True,-1.0,92,53,57.608695652173914,10
colocated,True,2.0,92,54,58.69565217391305,10
colocated,True,5.0,92,65,70.65217391304348,10
separated,False,-4.0,92,61,66.30434782608695,10
separated,False,-1.0,92,65,70.65217391304348,10
separated,False,2.0,92,64,69.56521739130434,10
separated,False,5.0,92,71,77.17391304347827,10
separated,True,-4.0,92,73,79.34782608695652,10
separated,True,-1.0,92,57,61.95652173913043,10
separated,True,2.0,92,55,59.78260869565217,10
separated,True,5.0,92,77,83.69565217391305,10
single_speaker,False,-4.0,92,62,67.3913043478261,10
single_speaker,False,-1.0,92,74,80.43478260869566,10
single_speaker,False,2.0,92,75,81.52173913043478,10
single_speaker,False,5.0,92,69,75.0,10
single_speaker,True,-4.0,92,63,68.47826086956522,10
single_speaker,True,-1.0,92,79,85.86956521739131,10
single_speaker,True,2.0,92,73,79.34782608695652,10
single_speaker,True,5.0,92,74,80.43478260869566,10
colocated,False,-4.0,92,67,72.82608695652173,11
colocated,False,-1.0,92,67,72.82608695652173,11
colocated,False,2.0,92,66,71.73913043478261,11
colocated,False,5.0,92,78,84.78260869565217,11
colocated,True,-4.0,92,54,58.69565217391305,11
colocated,True,-1.0,92,50,54.347826086956516,11
colocated,True,2.0,92,60,65.21739130434783,11
colocated,True,5.0,92,61,66.30434782608695,11
separated,False,-4.0,92,62,67.3913043478261,11
separated,False,-1.0,92,78,84.78260869565217,11
separated,False,2.0,92,72,78.26086956521739,11
separated,False,5.0,92,67,72.82608695652173,11
separated,True,-4.0,92,76,82.6086956521739,11
separated,True,-1.0,92,63,68.47826086956522,11
separated,True,2.0,92,61,66.30434782608695,11
separated,True,5.0,92,78,84.78260869565217,11
single_speaker,False,-4.0,92,70,76.08695652173914,11
single_speaker,False,-1.0,92,69,75.0,11
single_speaker,False,2.0,92,77,83.69565217391305,11
single_speaker,False,5.0,92,69,75.0,11
single_speaker,True,-4.0,92,67,72.82608695652173,11
single_speaker,True,-1.0,92,78,84.78260869565217,11
single_speaker,True,2.0,92,79,85.86956521739131,11
single_speaker,True,5.0,92,70,76.08695652173914,11
colocated,False,-4.0,92,73,79.34782608695652,12
colocated,False,-1.0,92,74,80.43478260869566,12
colocated,False,2.0,92,68,73.91304347826086,12
colocated,False,5.0,92,76,82.6086956521739,12
colocated,True,-4.0,92,55,59.78260869565217,12
colocated,True,-1.0,92,50,54.347826086956516,12
colocated,True,2.0,92,54,58.69565217391305,12
colocated,True,5.0,92,66,71.73913043478261,12
separated,False,-4.0,92,69,75.0,12
separated,False,-1.0,92,74,80.43478260869566,12
separated,False,2.0,92,68,73.91304347826086,12
separated,False,5.0,92,70,76.08695652173914,12
separated,True,-4.0,92,70,76.08695652173914,12
separated,True,-1.0,92,68,73.91304347826086,12
separated,True,2.0,92,56,60.86956521739131,12
separated,True,5.0,92,78,84.78260869565217,12
single_speaker,False,-4.0,92,70,76.08695652173914,12
single_speaker,False,-1.0,92,78,84.78260869565217,12
single_speaker,False,2.0,92,78,84.78260869565217,12
single_speaker,False,5.0,92,75,81.52173913043478,12
single_speaker,True,-4.0,92,69,75.0,12
single_speaker,True,-1.0,92,79,85.86956521739131,12
single_speaker,True,2.0,92,81,88.04347826086956,12
single_speaker,True,5.0,92,64,69.56521739130434,12
colocated,False,-4.0,92,61,66.30434782608695,13
colocated,False,-1.0,92,72,78.26086956521739,13
colocated,False,2.0,92,62,67.3913043478261,13
colocated,False,5.0,92,70,76.08695652173914,13
colocated,True,-4.0,92,60,65.21739130434783,13
colocated,True,-1.0,92,51,55.434782608695656,13
colocated,True,2.0,92,56,60.86956521739131,13
colocated,True,5.0,92,65,70.65217391304348,13
separated,False,-4.0,92,63,68.47826086956522,13
separated,False,-1.0,92,80,86.95652173913044,13
separated,False,2.0,92,65,70.65217391304348,13
separated,False,5.0,92,73,79.34782608695652,13
separated,True,-4.0,92,71,77.17391304347827,13
separated,True,-1.0,92,61,66.30434782608695,13
separated,True,2.0,92,56,60.86956521739131,13
separated,True,5.0,92,80,86.95652173913044,13
single_speaker,False,-4.0,92,74,80.43478260869566,13
single_speaker,False,-1.0,92,67,72.82608695652173,13
single_speaker,False,2.0,92,82,89.13043478260869,13
single_speaker,False,5.0,92,75,81.52173913043478,13
single_speaker,True,-4.0,92,69,75.0,13
single_speaker,True,-1.0,92,76,82.6086956521739,13
single_speaker,True,2.0,92,79,85.86956521739131,13
single_speaker,True,5.0,92,70,76.08695652173914,13
colocated,False,-4.0,92,63,68.47826086956522,14
colocated,False,-1.0,92,69,75.0,14
colocated,False,2.0,92,71,77.17391304347827,14
colocated,False,5.0,92,70,76.08695652173914,14
colocated,True,-4.0,92,63,68.47826086956522,14
colocated,True,-1.0,92,44,47.82608695652174,14
colocated,True,2.0,92,53,57.608695652173914,14
colocated,True,5.0,92,63,68.47826086956522,14
separated,False,-4.0,92,51,55.434782608695656,14
separated,False,-1.0,92,72,78.26086956521739,14
separated,False,2.0,92,64,69.56521739130434,14
separated,False,5.0,92,65,70.65217391304348,14
separated,True,-4.0,92,70,76.08695652173914,14
separated,True,-1.0,92,67,72.82608695652173,14
separated,True,2.0,92,64,69.56521739130434,14
separated,True,5.0,92,75,81.52173913043478,14
single_speaker,False,-4.0,92,71,77.17391304347827,14
single_speaker,False,-1.0,92,70,76.08695652173914,14
single_speaker,False,2.0,92,74,80.43478260869566,14
single_speaker,False,5.0,92,69,75.0,14
single_speaker,True,-4.0,92,64,69.56521739130434,14
single_speaker,True,-1.0,92,70,76.08695652173914,14
single_speaker,True,2.0,92,76,82.6086956521739,14
single_speaker,True,5.0,92,70,76.08695652173914,14
colocated,False,-4.0,92,64,69.56521739130434,15
colocated,False,-1.0,92,72,78.26086956521739,15
colocated,False,2.0,92,69,75.0,15
colocated,False,5.0,92,72,78.26086956521739,15
colocated,True,-4.0,92,53,57.608695652173914,15
colocated,True,-1.0,92,45,48.91304347826087,15
colocated,True,2.0,92,62,67.3913043478261,15
colocated,True,5.0,92,65,70.65217391304348,15
separated,False,-4.0,92,59,64.13043478260869,15
separated,False,-1.0,92,74,80.43478260869566,15
separated,False,2.0,92,66,71.73913043478261,15
separated,False,5.0,92,61,66.30434782608695,15
separated,True,-4.0,92,69,75.0,15
separated,True,-1.0,92,65,70.65217391304348,15
separated,True,2.0,92,58,63.04347826086957,15
separated,True,5.0,92,81,88.04347826086956,15
single_speaker,False,-4.0,92,70,76.08695652173914,15
single_speaker,False,-1.0,92,74,80.43478260869566,15
single_speaker,False,2.0,92,73,79.34782608695652,15
single_speaker,False,5.0,92,68,73.91304347826086,15
single_speaker,True,-4.0,92,63,68.47826086956522,15
single_speaker,True,-1.0,92,77,83.69565217391305,15
single_speaker,True,2.0,92,82,89.13043478260869,15
single_speaker,True,5.0,92,74,80.43478260869566,15
colocated,False,-4.0,92,57,61.95652173913043,16
colocated,False,-1.0,92,70,76.08695652173914,16
colocated,False,2.0,92,72,78.26086956521739,16
colocated,False,5.0,92,72,78.26086956521739,16
colocated,True,-4.0,92,53,57.608695652173914,16
colocated,True,-1.0,92,37,40.21739130434783,16
colocated,True,2.0,92,48,52.17391304347826,16
colocated,True,5.0,92,67,72.82608695652173,16
separated,False,-4.0,92,60,65.21739130434783,16
separated,False,-1.0,92,75,81.52173913043478,16
separated,False,2.0,92,62,67.3913043478261,16
separated,False,5.0,92,69,75.0,16
separated,True,-4.0,92,72,78.26086956521739,16
separated,True,-1.0,92,68,73.91304347826086,16
separated,True,2.0,92,49,53.2608695652174,16
separated,True,5.0,92,75,81.52173913043478,16
single_speaker,False,-4.0,92,71,77.17391304347827,16
single_speaker,False,-1.0,92,70,76.08695652173914,16
single_speaker,False,2.0,92,76,82.6086956521739,16
single_speaker,False,5.0,92,77,83.69565217391305,16
single_speaker,True,-4.0,92,69,75.0,16
single_speaker,True,-1.0,92,75,81.52173913043478,16
single_speaker,True,2.0,92,81,88.04347826086956,16
single_speaker,True,5.0,92,79,85.86956521739131,16
colocated,False,-4.0,92,58,63.04347826086957,17
colocated,False,-1.0,92,75,81.52173913043478,17
colocated,False,2.0,92,66,71.73913043478261,17
colocated,False,5.0,92,79,85.86956521739131,17
colocated,True,-4.0,92,58,63.04347826086957,17
colocated,True,-1.0,92,56,60.86956521739131,17
colocated,True,2.0,92,50,54.347826086956516,17
colocated,True,5.0,92,63,68.47826086956522,17
separated,False,-4.0,92,59,64.13043478260869,17
separated,False,-1.0,92,74,80.43478260869566,17
separated,False,2.0,92,68,73.91304347826086,17
separated,False,5.0,92,71,77.17391304347827,17
separated,True,-4.0,92,77,83.69565217391305,17
separated,True,-1.0,92,64,69.56521739130434,17
separated,True,2.0,92,57,61.95652173913043,17
separated,True,5.0,92,74,80.43478260869566,17
single_speaker,False,-4.0,92,75,81.52173913043478,17
single_speaker,False,-1.0,92,75,81.52173913043478,17
single_speaker,False,2.0,92,74,80.43478260869566,17
single_speaker,False,5.0,92,70,76.08695652173914,17
single_speaker,True,-4.0,92,63,68.47826086956522,17
single_speaker,True,-1.0,92,72,78.26086956521739,17
single_speaker,True,2.0,92,77,83.69565217391305,17
single_speaker,True,5.0,92,70,76.08695652173914,17
colocated,False,-4.0,92,66,71.73913043478261,18
colocated,False,-1.0,92,69,75.0,18
colocated,False,2.0,92,69,75.0,18
colocated,False,5.0,92,71,77.17391304347827,18
colocated,True,-4.0,92,63,68.47826086956522,18
colocated,True,-1.0,92,48,52.17391304347826,18
colocated,True,2.0,92,59,64.13043478260869,18
colocated,True,5.0,92,64,69.56521739130434,18
separated,False,-4.0,92,69,75.0,18
separated,False,-1.0,92,69,75.0,18
separated,False,2.0,92,67,72.82608695652173,18
separated,False,5.0,92,68,73.91304347826086,18
separated,True,-4.0,92,75,81.52173913043478,18
separated,True,-1.0,92,63,68.47826086956522,18
separated,True,2.0,92,61,66.30434782608695,18
separated,True,5.0,92,79,85.86956521739131,18
single_speaker,False,-4.0,92,69,75.0,18
single_speaker,False,-1.0,92,81,88.04347826086956,18
single_speaker,False,2.0,92,77,83.69565217391305,18
single_speaker,False,5.0,92,74,80.43478260869566,18
single_speaker,True,-4.0,92,64,69.56521739130434,18
single_speaker,True,-1.0,92,75,81.52173913043478,18
single_speaker,True,2.0,92,76,82.6086956521739,18
single_speaker,True,5.0,92,72,78.26086956521739,18
colocated,False,-4.0,92,56,60.86956521739131,19
colocated,False,-1.0,92,75,81.52173913043478,19
colocated,False,2.0,92,64,69.56521739130434,19
colocated,False,5.0,92,70,76.08695652173914,19
colocated,True,-4.0,92,57,61.95652173913043,19
colocated,True,-1.0,92,48,52.17391304347826,19
colocated,True,2.0,92,56,60.86956521739131,19
colocated,True,5.0,92,64,69.56521739130434,19
separated,False,-4.0,92,53,57.608695652173914,19
separated,False,-1.0,92,78,84.78260869565217,19
separated,False,2.0,92,66,71.73913043478261,19
separated,False,5.0,92,67,72.82608695652173,19
separated,True,-4.0,92,70,76.08695652173914,19
separated,True,-1.0,92,66,71.73913043478261,19
separated,True,2.0,92,51,55.434782608695656,19
separated,True,5.0,92,79,85.86956521739131,19
single_speaker,False,-4.0,92,73,79.34782608695652,19
single_speaker,False,-1.0,92,68,73.91304347826086,19
single_speaker,False,2.0,92,72,78.26086956521739,19
single_speaker,False,5.0,92,74,80.43478260869566,19
single_speaker,True,-4.0,92,65,70.65217391304348,19
single_speaker,True,-1.0,92,74,80.43478260869566,19
single_speaker,True,2.0,92,80,86.95652173913044,19
single_speaker,True,5.0,92,78,84.78260869565217,19
colocated,False,-4.0,92,64,69.56521739130434,20
colocated,False,-1.0,92,67,72.82608695652173,20
colocated,False,2.0,92,60,65.21739130434783,20
colocated,False,5.0,92,72,78.26086956521739,20
colocated,True,-4.0,92,57,61.95652173913043,20
colocated,True,-1.0,92,45,48.91304347826087,20
colocated,True,2.0,92,59,64.13043478260869,20
colocated,True,5.0,92,66,71.73913043478261,20
separated,False,-4.0,92,65,70.65217391304348,20
separated,False,-1.0,92,69,75.0,20
separated,False,2.0,92,70,76.08695652173914,20
separated,False,5.0,92,71,77.17391304347827,20
separated,True,-4.0,92,77,83.69565217391305,20
separated,True,-1.0,92,62,67.3913043478261,20
separated,True,2.0,92,66,71.73913043478261,20
separated,True,5.0,92,77,83.69565217391305,20
single_speaker,False,-4.0,92,67,72.82608695652173,20
single_speaker,False,-1.0,92,73,79.34782608695652,20
single_speaker,False,2.0,92,75,81.52173913043478,20
single_speaker,False,5.0,92,75,81.52173913043478,20
single_speaker,True,-4.0,92,64,69.56521739130434,20
single_speaker,True,-1.0,92,76,82.6086956521739,20
single_speaker,True,2.0,92,84,91.30434782608695,20
single_speaker,True,5.0,92,67,72.82608695652173,20
colocated,False,-4.0,92,62,67.3913043478261,21
colocated,False,-1.0,92,67,72.82608695652173,21
colocated,False,2.0,92,68,73.91304347826086,21
colocated,False,5.0,92,72,78.26086956521739,21
colocated,True,-4.0,92,55,59.78260869565217,21
colocated,True,-1.0,92,45,48.91304347826087,21
colocated,True,2.0,92,55,59.78260869565217,21
colocated,True,5.0,92,74,80.43478260869566,21
separated,False,-4.0,92,69,75.0,21
separated,False,-1.0,92,74,80.43478260869566,21
separated,False,2.0,92,70,76.08695652173914,21
separated,False,5.0,92,74,80.43478260869566,21
separated,True,-4.0,92,74,80.43478260869566,21
separated,True,-1.0,92,61,66.30434782608695,21
separated,True,2.0,92,52,56.52173913043478,21
separated,True,5.0,92,82,89.13043478260869,21
single_speaker,False,-4.0,92,68,73.91304347826086,21
single_speaker,False,-1.0,92,78,84.78260869565217,21
single_speaker,False,2.0,92,81,88.04347826086956,21
single_speaker,False,5.0,92,67,72.82608695652173,21
single_speaker,True,-4.0,92,69,75.0,21
single_speaker,True,-1.0,92,76,82.6086956521739,21
single_speaker,True,2.0,92,76,82.6086956521739,21
single_speaker,True,5.0,92,74,80.43478260869566,21
colocated,False,-4.0,92,63,68.47826086956522,22
colocated,False,-1.0,92,66,71.73913043478261,22
colocated,False,2.0,92,59,64.13043478260869,22
colocated,False,5.0,92,73,79.34782608695652,22
colocated,True,-4.0,92,55,59.78260869565217,22
colocated,True,-1.0,92,39,42.391304347826086,22
colocated,True,2.0,92,50,54.347826086956516,22
colocated,True,5.0,92,60,65.21739130434783,22
separated,False,-4.0,92,65,70.65217391304348,22
separated,False,-1.0,92,73,79.34782608695652,22
separated,False,2.0,92,67,72.82608695652173,22
separated,False,5.0,92,66,71.73913043478261,22
separated,True,-4.0,92,72,78.26086956521739,22
separated,True,-1.0,92,59,64.13043478260869,22
separated,True,2.0,92,57,61.95652173913043,22
separated,True,5.0,92,77,83.69565217391305,22
single_speaker,False,-4.0,92,72,78.26086956521739,22
single_speaker,False,-1.0,92,72,78.26086956521739,22
single_speaker,False,2.0,92,73,79.34782608695652,22
single_speaker,False,5.0,92,75,81.52173913043478,22
single_speaker,True,-4.0,92,67,72.82608695652173,22
single_speaker,True,-1.0,92,74,80.43478260869566,22
single_speaker,True,2.0,92,79,85.86956521739131,22
single_speaker,True,5.0,92,71,77.17391304347827,22
colocated,False,-4.0,92,61,66.30434782608695,23
colocated,False,-1.0,92,62,67.3913043478261,23
colocated,False,2.0,92,58,63.04347826086957,23
colocated,False,5.0,92,72,78.26086956521739,23
colocated,True,-4.0,92,56,60.86956521739131,23
colocated,True,-1.0,92,53,57.608695652173914,23
colocated,True,2.0,92,54,58.69565217391305,23
colocated,True,5.0,92,67,72.82608695652173,23
separated,False,-4.0,92,69,75.0,23
separated,False,-1.0,92,64,69.56521739130434,23
separated,False,2.0,92,67,72.82608695652173,23
separated,False,5.0,92,70,76.08695652173914,23
separated,True,-4.0,92,70,76.08695652173914,23
separated,True,-1.0,92,64,69.56521739130434,23
