SpatialCondition,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
separated,True,-12.5,28,19,67.85714285714286,1
separated,True,-9.5,28,21,75.0,1
separated,True,-6.5,28,19,67.85714285714286,1
separated,True,-3.5,28,16,57.14285714285714,1
separated,True,-0.5,28,23,82.14285714285714,1
separated,True,2.5,28,20,71.42857142857143,1
single_speaker,False,-18.5,28,21,75.0,1
single_speaker,False,-15.5,28,21,75.0,1
single_speaker,False,-12.5,28,25,89.28571428571429,1
single_speaker,False,-9.5,28,18,64.28571428571429,1
single_speaker,False,-6.5,28,26,92.85714285714286,1
single_speaker,False,-3.5,28,26,92.85714285714286,1
single_speaker,False,-0.5,28,22,78.57142857142857,1
single_speaker,False,2.5,28,21,75.0,1
single_speaker,True,-18.5,28,23,82.14285714285714,1
single_speaker,True,-15.5,28,23,82.14285714285714,1
single_speaker,True,-12.5,28,25,89.28571428571429,1
single_speaker,True,-9.5,28,22,78.57142857142857,1
single_speaker,True,-6.5,28,20,71.42857142857143,1
single_speaker,True,-3.5,28,21,75.0,1
single_speaker,True,-0.5,28,22,78.57142857142857,1
single_speaker,True,2.5,28,17,60.71428571428571,1
colocated,False,-18.5,28,16,57.14285714285714,2
colocated,False,-15.5,28,13,46.42857142857143,2
colocated,False,-12.5,28,14,50.0,2
colocated,False,-9.5,28,16,57.14285714285714,2
colocated,False,-6.5,28,19,67.85714285714286,2
colocated,False,-3.5,28,18,64.28571428571429,2
colocated,False,-0.5,28,15,53.57142857142857,2
colocated,False,2.5,28,15,53.57142857142857,2
colocated,True,-18.5,28,15,53.57142857142857,2
colocated,True,-15.5,28,16,57.14285714285714,2
colocated,True,-12.5,28,20,71.42857142857143,2
colocated,True,-9.5,28,20,71.42857142857143,2
colocated,True,-6.5,28,13,46.42857142857143,2
colocated,True,-3.5,28,21,75.0,2
colocated,True,-0.5,28,15,53.57142857142857,2
colocated,True,2.5,28,17,60.71428571428571,2
separated,False,-18.5,28,14,50.0,2
separated,False,-15.5,28,9,32.142857142857146,2
separated,False,-12.5,28,17,60.71428571428571,2
separated,False,-9.5,28,15,53.57142857142857,2
separated,False,-6.5,28,19,67.85714285714286,2
separated,False,-3.5,28,21,75.0,2
separated,False,-0.5,28,20,71.42857142857143,2
separated,False,2.5,28,20,71.42857142857143,2
separated,True,-18.5,28,16,57.14285714285714,2
separated,True,-15.5,28,13,46.42857142857143,2
separated,True,-12.5,28,17,60.71428571428571,2
separated,True,-9.5,28,19,67.85714285714286,2
separated,True,-6.5,28,20,71.42857142857143,2
separated,True,-3.5,28,18,64.28571428571429,2
separated,True,-0.5,28,17,60.71428571428571,2
separated,True,2.5,28,16,57.14285714285714,2
single_speaker,False,-18.5,28,22,78.57142857142857,2
single_speaker,False,-15.5,28,23,82.14285714285714,2
single_speaker,False,-12.5,28,21,75.0,2
single_speaker,False,-9.5,28,21,75.0,2
single_speaker,False,-6.5,28,22,78.57142857142857,2
single_speaker,False,-3.5,28,25,89.28571428571429,2
single_speaker,False,-0.5,28,17,60.71428571428571,2
single_speaker,False,2.5,28,19,67.85714285714286,2
single_speaker,True,-18.5,28,17,60.71428571428571,2
single_speaker,True,-15.5,28,21,75.0,2
single_speaker,True,-12.5,28,22,78.57142857142857,2
single_speaker,True,-9.5,28,21,75.0,2
single_speaker,True,-6.5,28,20,71.42857142857143,2
single_speaker,True,-3.5,28,20,71.42857142857143,2
single_speaker,True,-0.5,28,25,89.28571428571429,2
single_speaker,True,2.5,28,16,57.14285714285714,2
colocated,False,-18.5,28,18,64.28571428571429,3
colocated,False,-15.5,28,19,67.85714285714286,3
colocated,False,-12.5,28,18,64.28571428571429,3
colocated,False,-9.5,28,16,57.14285714285714,3
colocated,False,-6.5,28,18,64.28571428571429,3
colocated,False,-3.5,28,23,82.14285714285714,3
colocated,False,-0.5,28,17,60.71428571428571,3
colocated,False,2.5,28,18,64.28571428571429,3
colocated,True,-18.5,28,18,64.28571428571429,3
colocated,True,-15.5,28,13,46.42857142857143,3
colocated,True,-12.5,28,18,64.28571428571429,3
colocated,True,-9.5,28,17,60.71428571428571,3
colocated,True,-6.5,28,18,64.28571428571429,3
colocated,True,-3.5,28,18,64.28571428571429,3
colocated,True,-0.5,28,20,71.42857142857143,3
colocated,True,2.5,28,16,57.14285714285714,3
separated,False,-18.5,28,14,50.0,3
separated,False,-15.5,28,14,50.0,3
separated,False,-12.5,28,20,71.42857142857143,3
separated,False,-9.5,28,22,78.57142857142857,3
separated,False,-6.5,28,24,85.71428571428571,3
separated,False,-3.5,28,19,67.85714285714286,3
separated,False,-0.5,28,19,67.85714285714286,3
separated,False,2.5,28,20,71.42857142857143,3
separated,True,-18.5,28,17,60.71428571428571,3
separated,True,-15.5,28,15,53.57142857142857,3
separated,True,-12.5,28,15,53.57142857142857,3
separated,True,-9.5,28,21,75.0,3
separated,True,-6.5,28,17,60.71428571428571,3
separated,True,-3.5,28,23,82.14285714285714,3
separated,True,-0.5,28,20,71.42857142857143,3
separated,True,2.5,28,20,71.42857142857143,3
single_speaker,False,-18.5,28,23,82.14285714285714,3
single_speaker,False,-15.5,28,20,71.42857142857143,3
single_speaker,False,-12.5,28,22,78.57142857142857,3
single_speaker,False,-9.5,28,23,82.14285714285714,3
single_speaker,False,-6.5,28,27,96.42857142857143,3
single_speaker,False,-3.5,28,23,82.14285714285714,3
single_speaker,False,-0.5,28,22,78.57142857142857,3
single_speaker,False,2.5,28,20,71.42857142857143,3
single_speaker,True,-18.5,28,21,75.0,3
single_speaker,True,-15.5,28,21,75.0,3
single_speaker,True,-12.5,28,19,67.85714285714286,3
single_speaker,True,-9.5,28,22,78.57142857142857,3
single_speaker,True,-6.5,28,25,89.28571428571429,3
single_speaker,True,-3.5,28,17,60.71428571428571,3
single_speaker,True,-0.5,28,21,75.0,3
single_speaker,True,2.5,28,21,75.0,3
colocated,False,-18.5,28,15,53.57142857142857,4
colocated,False,-15.5,28,13,46.42857142857143,4
colocated,False,-12.5,28,20,71.42857142857143,4
colocated,False,-9.5,28,21,75.0,4
colocated,False,-6.5,28,17,60.71428571428571,4
colocated,False,-3.5,28,20,71.42857142857143,4
colocated,False,-0.5,28,16,57.14285714285714,4
colocated,False,2.5,28,19,67.85714285714286,4
colocated,True,-18.5,28,14,50.0,4
colocated,True,-15.5,28,18,64.28571428571429,4
colocated,True,-12.5,28,12,42.857142857142854,4
colocated,True,-9.5,28,16,57.14285714285714,4
colocated,True,-6.5,28,18,64.28571428571429,4
colocated,True,-3.5,28,17,60.71428571428571,4
colocated,True,-0.5,28,18,64.28571428571429,4
colocated,True,2.5,28,15,53.57142857142857,4
separated,False,-18.5,28,15,53.57142857142857,4
separated,False,-15.5,28,16,57.14285714285714,4
separated,False,-12.5,28,17,60.71428571428571,4
separated,False,-9.5,28,14,50.0,4
separated,False,-6.5,28,18,64.28571428571429,4
separated,False,-3.5,28,20,71.42857142857143,4
separated,False,-0.5,28,19,67.85714285714286,4
separated,False,2.5,28,26,92.85714285714286,4
separated,True,-18.5,28,18,64.28571428571429,4
separated,True,-15.5,28,13,46.42857142857143,4
separated,True,-12.5,28,20,71.42857142857143,4
separated,True,-9.5,28,18,64.28571428571429,4
separated,True,-6.5,28,20,71.42857142857143,4
separated,True,-3.5,28,20,71.42857142857143,4
separated,True,-0.5,28,20,71.42857142857143,4
separated,True,2.5,28,20,71.42857142857143,4
single_speaker,False,-18.5,28,22,78.57142857142857,4
single_speaker,False,-15.5,28,18,64.28571428571429,4
single_speaker,False,-12.5,28,25,89.28571428571429,4
single_speaker,False,-9.5,28,23,82.14285714285714,4
single_speaker,False,-6.5,28,24,85.71428571428571,4
single_speaker,False,-3.5,28,26,92.85714285714286,4
single_speaker,False,-0.5,28,17,60.71428571428571,4
single_speaker,False,2.5,28,17,60.71428571428571,4
single_speaker,True,-18.5,28,23,82.14285714285714,4
single_speaker,True,-15.5,28,24,85.71428571428571,4
single_speaker,True,-12.5,28,20,71.42857142857143,4
single_speaker,True,-9.5,28,17,60.71428571428571,4
single_speaker,True,-6.5,28,22,78.57142857142857,4
single_speaker,True,-3.5,28,17,60.71428571428571,4
single_speaker,True,-0.5,28,23,82.14285714285714,4
single_speaker,True,2.5,28,20,71.42857142857143,4
colocated,False,-18.5,28,17,60.71428571428571,5
colocated,False,-15.5,28,16,57.14285714285714,5
colocated,False,-12.5,28,12,42.857142857142854,5
colocated,False,-9.5,28,14,50.0,5
colocated,False,-6.5,28,17,60.71428571428571,5
colocated,False,-3.5,28,20,71.42857142857143,5
colocated,False,-0.5,28,21,75.0,5
colocated,False,2.5,28,22,78.57142857142857,5
colocated,True,-18.5,28,11,39.285714285714285,5
colocated,True,-15.5,28,18,64.28571428571429,5
colocated,True,-12.5,28,14,50.0,5
colocated,True,-9.5,28,16,57.14285714285714,5
colocated,True,-6.5,28,18,64.28571428571429,5
colocated,True,-3.5,28,17,60.71428571428571,5
colocated,True,-0.5,28,20,71.42857142857143,5
colocated,True,2.5,28,17,60.71428571428571,5
separated,False,-18.5,28,15,53.57142857142857,5
separated,False,-15.5,28,12,42.857142857142854,5
separated,False,-12.5,28,16,57.14285714285714,5
separated,False,-9.5,28,17,60.71428571428571,5
separated,False,-6.5,28,23,82.14285714285714,5
separated,False,-3.5,28,20,71.42857142857143,5
separated,False,-0.5,28,19,67.85714285714286,5
separated,False,2.5,28,20,71.42857142857143,5
separated,True,-18.5,28,22,78.57142857142857,5
separated,True,-15.5,28,14,50.0,5
separated,True,-12.5,28,19,67.85714285714286,5
separated,True,-9.5,28,19,67.85714285714286,5
separated,True,-6.5,28,19,67.85714285714286,5
separated,True,-3.5,28,18,64.28571428571429,5
separated,True,-0.5,28,18,64.28571428571429,5
separated,True,2.5,28,20,71.42857142857143,5
single_speaker,False,-18.5,28,21,75.0,5
single_speaker,False,-15.5,28,18,64.28571428571429,5
single_speaker,False,-12.5,28,22,78.57142857142857,5
single_speaker,False,-9.5,28,25,89.28571428571429,5
single_speaker,False,-6.5,28,21,75.0,5
single_speaker,False,-3.5,28,22,78.57142857142857,5
single_speaker,False,-0.5,28,16,57.14285714285714,5
single_speaker,False,2.5,28,18,64.28571428571429,5
single_speaker,True,-18.5,28,21,75.0,5
single_speaker,True,-15.5,28,25,89.28571428571429,5
single_speaker,True,-12.5,28,23,82.14285714285714,5
single_speaker,True,-9.5,28,18,64.28571428571429,5
single_speaker,True,-6.5,28,22,78.57142857142857,5
single_speaker,True,-3.5,28,25,89.28571428571429,5
single_speaker,True,-0.5,28,21,75.0,5
single_speaker,True,2.5,28,18,64.28571428571429,5
colocated,False,-18.5,28,20,71.42857142857143,6
colocated,False,-15.5,28,20,71.42857142857143,6
colocated,False,-12.5,28,17,60.71428571428571,6
colocated,False,-9.5,28,15,53.57142857142857,6
colocated,False,-6.5,28,17,60.71428571428571,6
colocated,False,-3.5,28,18,64.28571428571429,6
colocated,False,-0.5,28,21,75.0,6
colocated,False,2.5,28,15,53.57142857142857,6
colocated,True,-18.5,28,15,53.57142857142857,6
colocated,True,-15.5,28,20,71.42857142857143,6
colocated,True,-12.5,28,12,42.857142857142854,6
colocated,True,-9.5,28,14,50.0,6
colocated,True,-6.5,28,16,57.14285714285714,6
colocated,True,-3.5,28,19,67.85714285714286,6
colocated,True,-0.5,28,24,85.71428571428571,6
colocated,True,2.5,28,17,60.71428571428571,6
separated,False,-18.5,28,16,57.14285714285714,6
separated,False,-15.5,28,13,46.42857142857143,6
separated,False,-12.5,28,20,71.42857142857143,6
separated,False,-9.5,28,17,60.71428571428571,6
separated,False,-6.5,28,20,71.42857142857143,6
separated,False,-3.5,28,21,75.0,6
separated,False,-0.5,28,21,75.0,6
separated,False,2.5,28,22,78.57142857142857,6
separated,True,-18.5,28,15,53.57142857142857,6
separated,True,-15.5,28,9,32.142857142857146,6
separated,True,-12.5,28,21,75.0,6
separated,True,-9.5,28,19,67.85714285714286,6
separated,True,-6.5,28,20,71.42857142857143,6
separated,True,-3.5,28,18,64.28571428571429,6
separated,True,-0.5,28,21,75.0,6
separated,True,2.5,28,21,75.0,6
single_speaker,False,-18.5,28,21,75.0,6
single_speaker,False,-15.5,28,21,75.0,6
single_speaker,False,-12.5,28,22,78.57142857142857,6
single_speaker,False,-9.5,28,20,71.42857142857143,6
single_speaker,False,-6.5,28,23,82.14285714285714,6
single_speaker,False,-3.5,28,25,89.28571428571429,6
single_speaker,False,-0.5,28,20,71.42857142857143,6
single_speaker,False,2.5,28,21,75.0,6
single_speaker,True,-18.5,28,20,71.42857142857143,6
single_speaker,True,-15.5,28,23,82.14285714285714,6
single_speaker,True,-12.5,28,21,75.0,6
single_speaker,True,-9.5,28,16,57.14285714285714,6
single_speaker,True,-6.5,28,22,78.57142857142857,6
single_speaker,True,-3.5,28,25,89.28571428571429,6
single_speaker,True,-0.5,28,20,71.42857142857143,6
single_speaker,True,2.5,28,20,71.42857142857143,6
colocated,False,-18.5,28,17,60.71428571428571,7
colocated,False,-15.5,28,18,64.28571428571429,7
colocated,False,-12.5,28,19,67.85714285714286,7
colocated,False,-9.5,28,16,57.14285714285714,7
colocated,False,-6.5,28,19,67.85714285714286,7
colocated,False,-3.5,28,19,67.85714285714286,7
colocated,False,-0.5,28,18,64.28571428571429,7
colocated,False,2.5,28,19,67.85714285714286,7
colocated,True,-18.5,28,14,50.0,7
colocated,True,-15.5,28,22,78.57142857142857,7
colocated,True,-12.5,28,17,60.71428571428571,7
colocated,True,-9.5,28,16,57.14285714285714,7
colocated,True,-6.5,28,17,60.71428571428571,7
colocated,True,-3.5,28,21,75.0,7
colocated,True,-0.5,28,14,50.0,7
colocated,True,2.5,28,17,60.71428571428571,7
separated,False,-18.5,28,16,57.14285714285714,7
separated,False,-15.5,28,15,53.57142857142857,7
separated,False,-12.5,28,20,71.42857142857143,7
separated,False,-9.5,28,17,60.71428571428571,7
separated,False,-6.5,28,23,82.14285714285714,7
separated,False,-3.5,28,17,60.71428571428571,7
separated,False,-0.5,28,19,67.85714285714286,7
separated,False,2.5,28,25,89.28571428571429,7
separated,True,-18.5,28,16,57.14285714285714,7
separated,True,-15.5,28,14,50.0,7
separated,True,-12.5,28,18,64.28571428571429,7
separated,True,-9.5,28,19,67.85714285714286,7
separated,True,-6.5,28,19,67.85714285714286,7
separated,True,-3.5,28,24,85.71428571428571,7
separated,True,-0.5,28,19,67.85714285714286,7
separated,True,2.5,28,19,67.85714285714286,7
single_speaker,False,-18.5,28,23,82.14285714285714,7
single_speaker,False,-15.5,28,22,78.57142857142857,7
single_speaker,False,-12.5,28,19,67.85714285714286,7
single_speaker,False,-9.5,28,19,67.85714285714286,7
single_speaker,False,-6.5,28,22,78.57142857142857,7
single_speaker,False,-3.5,28,23,82.14285714285714,7
single_speaker,False,-0.5,28,19,67.85714285714286,7
single_speaker,False,2.5,28,23,82.14285714285714,7
single_speaker,True,-18.5,28,19,67.85714285714286,7
single_speaker,True,-15.5,28,26,92.85714285714286,7
single_speaker,True,-12.5,28,22,78.57142857142857,7
single_speaker,True,-9.5,28,24,85.71428571428571,7
single_speaker,True,-6.5,28,22,78.57142857142857,7
single_speaker,True,-3.5,28,22,78.57142857142857,7
single_speaker,True,-0.5,28,26,92.85714285714286,7
single_speaker,True,2.5,28,17,60.71428571428571,7
colocated,False,-18.5,28,16,57.14285714285714,8
colocated,False,-15.5,28,19,67.85714285714286,8
colocated,False,-12.5,28,18,64.28571428571429,8
colocated,False,-9.5,28,15,53.57142857142857,8
colocated,False,-6.5,28,17,60.71428571428571,8
colocated,False,-3.5,28,17,60.71428571428571,8
colocated,False,-0.5,28,19,67.85714285714286,8
colocated,False,2.5,28,18,64.28571428571429,8
colocated,True,-18.5,28,17,60.71428571428571,8
colocated,True,-15.5,28,17,60.71428571428571,8
colocated,True,-12.5,28,16,57.14285714285714,8
colocated,True,-9.5,28,15,53.57142857142857,8
colocated,True,-6.5,28,16,57.14285714285714,8
colocated,True,-3.5,28,21,75.0,8
colocated,True,-0.5,28,19,67.85714285714286,8
colocated,True,2.5,28,14,50.0,8
separated,False,-18.5,28,16,57.14285714285714,8
separated,False,-15.5,28,16,57.14285714285714,8
separated,False,-12.5,28,22,78.57142857142857,8
separated,False,-9.5,28,17,60.71428571428571,8
separated,False,-6.5,28,23,82.14285714285714,8
separated,False,-3.5,28,19,67.85714285714286,8
separated,False,-0.5,28,23,82.14285714285714,8
separated,False,2.5,28,23,82.14285714285714,8
separated,True,-18.5,28,15,53.57142857142857,8
separated,True,-15.5,28,15,53.57142857142857,8
separated,True,-12.5,28,17,60.71428571428571,8
separated,True,-9.5,28,19,67.85714285714286,8
separated,True,-6.5,28,11,39.285714285714285,8
separated,True,-3.5,28,20,71.42857142857143,8
separated,True,-0.5,28,21,75.0,8
separated,True,2.5,28,19,67.85714285714286,8
single_speaker,False,-18.5,28,20,71.42857142857143,8
single_speaker,False,-15.5,28,19,67.85714285714286,8
single_speaker,False,-12.5,28,20,71.42857142857143,8
single_speaker,False,-9.5,28,24,85.71428571428571,8
single_speaker,False,-6.5,28,24,85.71428571428571,8
single_speaker,False,-3.5,28,26,92.85714285714286,8
single_speaker,False,-0.5,28,16,57.14285714285714,8
single_speaker,False,2.5,28,22,78.57142857142857,8
single_speaker,True,-18.5,28,23,82.14285714285714,8
single_speaker,True,-15.5,28,25,89.28571428571429,8
single_speaker,True,-12.5,28,22,78.57142857142857,8
single_speaker,True,-9.5,28,18,64.28571428571429,8
single_speaker,True,-6.5,28,24,85.71428571428571,8
single_speaker,True,-3.5,28,17,60.71428571428571,8
single_speaker,True,-0.5,28,25,89.28571428571429,8
single_speaker,True,2.5,28,18,64.28571428571429,8
colocated,False,-18.5,28,16,57.14285714285714,9
colocated,False,-15.5,28,20,71.42857142857143,9
colocated,False,-12.5,28,19,67.85714285714286,9
colocated,False,-9.5,28,17,60.71428571428571,9
colocated,False,-6.5,28,20,71.42857142857143,9
colocated,False,-3.5,28,18,64.28571428571429,9
colocated,False,-0.5,28,18,64.28571428571429,9
colocated,False,2.5,28,18,64.28571428571429,9
colocated,True,-18.5,28,15,53.57142857142857,9
colocated,True,-15.5,28,17,60.71428571428571,9
colocated,True,-12.5,28,14,50.0,9
colocated,True,-9.5,28,18,64.28571428571429,9
colocated,True,-6.5,28,15,53.57142857142857,9
colocated,True,-3.5,28,16,57.14285714285714,9
colocated,True,-0.5,28,18,64.28571428571429,9
colocated,True,2.5,28,14,50.0,9
separated,False,-18.5,28,17,60.71428571428571,9
separated,False,-15.5,28,12,42.857142857142854,9
separated,False,-12.5,28,21,75.0,9
separated,False,-9.5,28,16,57.14285714285714,9
separated,False,-6.5,28,18,64.28571428571429,9
separated,False,-3.5,28,20,71.42857142857143,9
separated,False,-0.5,28,20,71.42857142857143,9
separated,False,2.5,28,25,89.28571428571429,9
separated,True,-18.5,28,12,42.857142857142854,9
separated,True,-15.5,28,14,50.0,9
separated,True,-12.5,28,18,64.28571428571429,9
separated,True,-9.5,28,18,64.28571428571429,9
separated,True,-6.5,28,22,78.57142857142857,9
separated,True,-3.5,28,20,71.42857142857143,9
separated,True,-0.5,28,18,64.28571428571429,9
separated,True,2.5,28,20,71.42857142857143,9
single_speaker,False,-18.5,28,19,67.85714285714286,9
single_speaker,False,-15.5,28,22,78.57142857142857,9
single_speaker,False,-12.5,28,23,82.14285714285714,9
single_speaker,False,-9.5,28,25,89.28571428571429,9
single_speaker,False,-6.5,28,18,64.28571428571429,9
single_speaker,False,-3.5,28,27,96.42857142857143,9
single_speaker,False,-0.5,28,18,64.28571428571429,9
single_speaker,False,2.5,28,21,75.0,9
single_speaker,True,-18.5,28,20,71.42857142857143,9
single_speaker,True,-15.5,28,22,78.57142857142857,9
single_speaker,True,-12.5,28,18,64.28571428571429,9
single_speaker,True,-9.5,28,19,67.85714285714286,9
single_speaker,True,-6.5,28,22,78.57142857142857,9
single_speaker,True,-3.5,28,20,71.42857142857143,9
single_speaker,True,-0.5,28,22,78.57142857142857,9
single_speaker,True,2.5,28,23,82.14285714285714,9
colocated,False,-18.5,28,19,67.85714285714286,10
colocated,False,-15.5,28,15,53.57142857142857,10
colocated,False,-12.5,28,20,71.42857142857143,10
colocated,False,-9.5,28,19,67.85714285714286,10
colocated,False,-6.5,28,19,67.85714285714286,10
colocated,False,-3.5,28,18,64.28571428571429,10
colocated,False,-0.5,28,21,75.0,10
colocated,False,2.5,28,21,75.0,10
colocated,True,-18.5,28,15,53.57142857142857,10
colocated,True,-15.5,28,17,60.71428571428571,10
colocated,True,-12.5,28,16,57.14285714285714,10
colocated,True,-9.5,28,24,85.71428571428571,10
colocated,True,-6.5,28,13,46.42857142857143,10
colocated,True,-3.5,28,23,82.14285714285714,10
colocated,True,-0.5,28,17,60.71428571428571,10
colocated,True,2.5,28,20,71.42857142857143,10
separated,False,-18.5,28,13,46.42857142857143,10
separated,False,-15.5,28,14,50.0,10
separated,False,-12.5,28,16,57.14285714285714,10
separated,False,-9.5,28,17,60.71428571428571,10
separated,False,-6.5,28,20,71.42857142857143,10
separated,False,-3.5,28,19,67.85714285714286,10
separated,False,-0.5,28,23,82.14285714285714,10
separated,False,2.5,28,18,64.28571428571429,10
separated,True,-18.5,28,18,64.28571428571429,10
separated,True,-15.5,28,11,39.285714285714285,10
separated,True,-12.5,28,19,67.85714285714286,10
separated,True,-9.5,28,19,67.85714285714286,10
separated,True,-6.5,28,14,50.0,10
separated,True,-3.5,28,25,89.28571428571429,10
separated,True,-0.5,28,21,75.0,10
separated,True,2.5,28,20,71.42857142857143,10
single_speaker,False,-18.5,28,22,78.57142857142857,10
single_speaker,False,-15.5,28,20,71.42857142857143,10
single_speaker,False,-12.5,28,20,71.42857142857143,10
single_speaker,False,-9.5,28,21,75.0,10
single_speaker,False,-6.5,28,20,71.42857142857143,10
single_speaker,False,-3.5,28,26,92.85714285714286,10
single_speaker,False,-0.5,28,23,82.14285714285714,10
single_speaker,False,2.5,28,21,75.0,10
single_speaker,True,-18.5,28,22,78.57142857142857,10
single_speaker,True,-15.5,28,23,82.14285714285714,10
single_speaker,True,-12.5,28,16,57.14285714285714,10
single_speaker,True,-9.5,28,18,64.28571428571429,10
single_speaker,True,-6.5,28,25,89.28571428571429,10
single_speaker,True,-3.5,28,21,75.0,10
single_speaker,True,-0.5,28,21,75.0,10
single_speaker,True,2.5,28,20,71.42857142857143,10
colocated,False,-18.5,28,18,64.28571428571429,11
colocated,False,-15.5,28,16,57.14285714285714,11
colocated,False,-12.5,28,17,60.71428571428571,11
colocated,False,-9.5,28,13,46.42857142857143,11
colocated,False,-6.5,28,21,75.0,11
colocated,False,-3.5,28,20,71.42857142857143,11
colocated,False,-0.5,28,18,64.28571428571429,11
colocated,False,2.5,28,21,75.0,11
colocated,True,-18.5,28,12,42.857142857142854,11
colocated,True,-15.5,28,18,64.28571428571429,11
colocated,True,-12.5,28,16,57.14285714285714,11
colocated,True,-9.5,28,18,64.28571428571429,11
colocated,True,-6.5,28,14,50.0,11
colocated,True,-3.5,28,14,50.0,11
colocated,True,-0.5,28,18,64.28571428571429,11
colocated,True,2.5,28,17,60.71428571428571,11
separated,False,-18.5,28,11,39.285714285714285,11
separated,False,-15.5,28,14,50.0,11
separated,False,-12.5,28,19,67.85714285714286,11
separated,False,-9.5,28,23,82.14285714285714,11
separated,False,-6.5,28,21,75.0,11
separated,False,-3.5,28,17,60.71428571428571,11
separated,False,-0.5,28,23,82.14285714285714,11
separated,False,2.5,28,19,67.85714285714286,11
separated,True,-18.5,28,17,60.71428571428571,11
separated,True,-15.5,28,13,46.42857142857143,11
separated,True,-12.5,28,17,60.71428571428571,11
separated,True,-9.5,28,17,60.71428571428571,11
separated,True,-6.5,28,19,67.85714285714286,11
separated,True,-3.5,28,24,85.71428571428571,11
separated,True,-0.5,28,21,75.0,11
separated,True,2.5,28,18,64.28571428571429,11
single_speaker,False,-18.5,28,20,71.42857142857143,11
single_speaker,False,-15.5,28,20,71.42857142857143,11
single_speaker,False,-12.5,28,21,75.0,11
single_speaker,False,-9.5,28,20,71.42857142857143,11
single_speaker,False,-6.5,28,21,75.0,11
