Trial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,SpatialCondition,originalFile,LeftTemperature,RightTemperature,fNum,vowel_level,SNR,day,treatment,VowelLocation
83,704.3096,0,437,2761,2975,4263,626,-11.0,200,0,1,705.1534,0,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
60,519.7917,0,437,2761,2975,4263,601,-11.0,200,0,0,520.3001,1,0,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
89,699.9782,0,437,2761,2975,4263,601,-11.0,200,0,0,700.3464,1,0,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,left
6,291.2312,0,437,2761,2975,4263,526,-11.0,200,0,0,293.0822,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
89,699.9782,0,437,2761,2975,4263,601,-11.0,200,0,0,700.3464,1,0,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,left
83,704.3096,0,437,2761,2975,4263,626,-11.0,200,0,1,705.1534,0,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
100,737.8887,0,437,2761,2975,4263,601,-11.0,200,0,1,739.1293,0,0,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
77,850.8412,0,437,2761,2975,4263,526,-11.0,200,0,0,851.7132,1,0,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
83,704.3096,0,437,2761,2975,4263,626,-11.0,200,0,1,705.1534,0,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
31,291.444,0,437,2761,2975,4263,676,-11.0,200,0,0,292.6366,1,0,colocated,27_11_2014 level23_spatial_Mini 15_16 log.txt,37,37,1216,68.0,1.0,2014-11-27,False,left
68,600.6496,0,437,2761,2975,4263,751,-11.0,200,0,0,601.1834,1,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
76,886.3516,0,437,2761,2975,4263,676,-11.0,200,0,0,886.8776,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
60,519.7917,0,437,2761,2975,4263,601,-11.0,200,0,0,520.3001,1,0,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
60,519.7917,0,437,2761,2975,4263,601,-11.0,200,0,0,520.3001,1,0,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
44,367.9044,0,437,2761,2975,4263,626,-11.0,200,0,0,368.22,1,0,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,left
60,1320.8407,0,437,2761,2975,4263,516,-11.0,200,0,0,1321.5044,1,0,colocated,26_11_2014 level23_spatial_Mini 15_54 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
83,704.3096,0,437,2761,2975,4263,626,-11.0,200,0,1,705.1534,0,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
6,291.2312,0,437,2761,2975,4263,526,-11.0,200,0,0,293.0822,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
6,291.2312,0,437,2761,2975,4263,526,-11.0,200,0,0,293.0822,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
6,291.2312,0,437,2761,2975,4263,526,-11.0,200,0,0,293.0822,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
76,886.3516,0,437,2761,2975,4263,676,-11.0,200,0,0,886.8776,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
76,886.3516,0,437,2761,2975,4263,676,-11.0,200,0,0,886.8776,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
44,367.9044,0,437,2761,2975,4263,626,-11.0,200,0,0,368.22,1,0,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,left
77,850.8412,0,437,2761,2975,4263,526,-11.0,200,0,0,851.7132,1,0,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
95,816.1561,0,437,2761,2975,4263,626,-11.0,200,0,1,817.9132,0,0,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
12,132.5208,0,437,2761,2975,4263,576,-11.0,200,0,0,133.0015,1,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,left
20,529.6461,0,936,1551,2975,4263,651,-11.0,200,1,1,530.2466,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
112,866.442,0,936,1551,2975,4263,576,-11.0,200,1,1,867.3722,1,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
65,568.822,0,936,1551,2975,4263,751,-11.0,200,1,1,569.677,1,0,colocated,02_12_2014 level23_spatial_Mini 14_57 log.txt,37,37,1216,68.0,1.0,2014-12-02,False,left
20,529.6461,0,936,1551,2975,4263,651,-11.0,200,1,1,530.2466,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
20,529.6461,0,936,1551,2975,4263,651,-11.0,200,1,1,530.2466,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
43,439.9115,0,936,1551,2975,4263,576,-11.0,200,1,0,440.5903,0,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
10,95.9005,0,936,1551,2975,4263,751,-11.0,200,1,1,96.4656,1,0,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
20,529.6461,0,936,1551,2975,4263,651,-11.0,200,1,1,530.2466,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
13,163.3662,0,936,1551,2975,4263,501,-11.0,200,1,0,163.9968,0,0,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
10,302.9384,0,936,1551,2975,4263,526,-11.0,200,1,1,303.8213,1,0,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,68.0,1.0,2014-11-28,False,left
112,866.442,0,936,1551,2975,4263,576,-11.0,200,1,1,867.3722,1,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
40,349.0071,0,936,1551,2975,4263,651,-11.0,200,1,0,349.7697,0,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,left
13,163.3662,0,936,1551,2975,4263,501,-11.0,200,1,0,163.9968,0,0,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
43,612.2043,0,936,1551,2975,4263,601,-11.0,200,1,1,613.0274,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
43,439.9115,0,936,1551,2975,4263,576,-11.0,200,1,0,440.5903,0,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
13,163.3662,0,936,1551,2975,4263,501,-11.0,200,1,0,163.9968,0,0,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
65,547.524,0,936,1551,2975,4263,651,-11.0,200,1,1,548.3955,1,0,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
52,1260.1796,0,936,1551,2975,4263,621,-11.0,200,1,0,1261.9112,0,0,colocated,26_11_2014 level23_spatial_Mini 15_54 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
43,439.9115,0,936,1551,2975,4263,576,-11.0,200,1,0,440.5903,0,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,left
10,95.9005,0,936,1551,2975,4263,751,-11.0,200,1,1,96.4656,1,0,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
114,971.6852,0,936,1551,2975,4263,576,-11.0,200,1,1,972.1917,1,0,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,left
65,568.822,0,936,1551,2975,4263,751,-11.0,200,1,1,569.677,1,0,colocated,02_12_2014 level23_spatial_Mini 14_57 log.txt,37,37,1216,68.0,1.0,2014-12-02,False,left
109,1138.6134,0,936,1551,2975,4263,526,-11.0,200,1,0,1139.4844,0,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
40,349.0071,0,936,1551,2975,4263,651,-11.0,200,1,0,349.7697,0,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,left
65,568.822,0,936,1551,2975,4263,751,-11.0,200,1,1,569.677,1,0,colocated,02_12_2014 level23_spatial_Mini 14_57 log.txt,37,37,1216,68.0,1.0,2014-12-02,False,left
108,800.4238,0,936,1551,2975,4263,526,-11.0,200,1,1,802.0027,1,0,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,left
10,95.9005,0,936,1551,2975,4263,751,-11.0,200,1,1,96.4656,1,0,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
20,529.6461,0,936,1551,2975,4263,651,-11.0,200,1,1,530.2466,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,left
43,612.2043,0,936,1551,2975,4263,601,-11.0,200,1,1,613.0274,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
70,1393.4671,0,437,2761,2975,4263,546,-11.0,200,0,0,1394.3451,1,1,colocated,26_11_2014 level23_spatial_Mini 15_54 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,right
17,215.9299,0,437,2761,2975,4263,626,-11.0,200,0,0,216.2977,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
2,17.3723,0,437,2761,2975,4263,526,-11.0,200,0,0,17.89,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
69,497.6359,0,437,2761,2975,4263,626,-11.0,200,0,1,498.9415,0,1,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,68.0,1.0,2014-11-27,False,right
39,384.6352,0,437,2761,2975,4263,501,-11.0,200,0,1,385.1189,0,1,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
59,547.7788,0,437,2761,2975,4263,576,-11.0,200,0,0,548.2263,1,1,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,right
17,215.9299,0,437,2761,2975,4263,626,-11.0,200,0,0,216.2977,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
81,643.2185,0,437,2761,2975,4263,551,-11.0,200,0,0,643.9803,1,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,right
46,701.6648,0,437,2761,2975,4263,726,-11.0,200,0,0,702.064,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,right
69,497.6359,0,437,2761,2975,4263,626,-11.0,200,0,1,498.9415,0,1,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,68.0,1.0,2014-11-27,False,right
69,497.6359,0,437,2761,2975,4263,626,-11.0,200,0,1,498.9415,0,1,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,68.0,1.0,2014-11-27,False,right
94,1027.5058,0,437,2761,2975,4263,651,-11.0,200,0,0,1028.0175,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
17,215.9299,0,437,2761,2975,4263,626,-11.0,200,0,0,216.2977,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
46,701.6648,0,437,2761,2975,4263,726,-11.0,200,0,0,702.064,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,right
81,643.2185,0,437,2761,2975,4263,551,-11.0,200,0,0,643.9803,1,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,right
91,794.4902,0,437,2761,2975,4263,551,-11.0,200,0,0,795.2823,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
80,681.5845,0,437,2761,2975,4263,551,-11.0,200,0,1,682.506,0,1,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,right
51,426.7826,0,437,2761,2975,4263,501,-11.0,200,0,0,427.4987,1,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
30,442.811,0,437,2761,2975,4263,601,-11.0,200,0,0,443.7982,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,68.0,1.0,2014-11-28,False,right
30,242.479,0,437,2761,2975,4263,676,-11.0,200,0,0,243.2793,1,1,colocated,02_12_2014 level23_spatial_Mini 14_57 log.txt,37,37,1216,68.0,1.0,2014-12-02,False,right
86,745.5186,0,437,2761,2975,4263,501,-11.0,200,0,0,746.1463,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,68.0,1.0,2014-11-28,False,right
30,442.811,0,437,2761,2975,4263,601,-11.0,200,0,0,443.7982,1,1,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,68.0,1.0,2014-11-28,False,right
70,1393.4671,0,437,2761,2975,4263,546,-11.0,200,0,0,1394.3451,1,1,colocated,26_11_2014 level23_spatial_Mini 15_54 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,right
70,1393.4671,0,437,2761,2975,4263,546,-11.0,200,0,0,1394.3451,1,1,colocated,26_11_2014 level23_spatial_Mini 15_54 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,right
81,643.2185,0,437,2761,2975,4263,551,-11.0,200,0,0,643.9803,1,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,right
51,426.7826,0,437,2761,2975,4263,501,-11.0,200,0,0,427.4987,1,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
110,1101.1911,0,437,2761,2975,4263,701,-11.0,200,0,0,1102.0241,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,right
94,1027.5058,0,437,2761,2975,4263,651,-11.0,200,0,0,1028.0175,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
46,701.6648,0,437,2761,2975,4263,726,-11.0,200,0,0,702.064,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,right
36,348.7016,0,936,1551,2975,4263,626,-11.0,200,1,1,349.224,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
43,686.094,0,936,1551,2975,4263,651,-11.0,200,1,1,686.8295,1,1,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,68.0,1.0,2014-12-04,False,right
36,348.7016,0,936,1551,2975,4263,626,-11.0,200,1,1,349.224,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
36,348.7016,0,936,1551,2975,4263,626,-11.0,200,1,1,349.224,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
117,1191.3668,0,936,1551,2975,4263,751,-11.0,200,1,1,1191.7657,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
24,250.3884,0,936,1551,2975,4263,751,-11.0,200,1,0,250.6767,0,1,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
36,348.7016,0,936,1551,2975,4263,626,-11.0,200,1,1,349.224,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
73,673.3471,0,936,1551,2975,4263,501,-11.0,200,1,1,674.0808,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
19,152.4096,0,936,1551,2975,4263,751,-11.0,200,1,0,152.9842,0,1,colocated,02_12_2014 level23_spatial_Mini 14_57 log.txt,37,37,1216,68.0,1.0,2014-12-02,False,right
76,615.0985,0,936,1551,2975,4263,676,-11.0,200,1,1,615.5242,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
39,575.7663,0,936,1551,2975,4263,501,-11.0,200,1,0,576.1271,0,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
69,551.7496,0,936,1551,2975,4263,501,-11.0,200,1,0,551.7514,0,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,right
73,673.3471,0,936,1551,2975,4263,501,-11.0,200,1,1,674.0808,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
22,217.7837,0,936,1551,2975,4263,726,-11.0,200,1,1,218.5482,1,1,colocated,27_11_2014 level23_spatial_Mini 15_16 log.txt,37,37,1216,68.0,1.0,2014-11-27,False,right
36,348.7016,0,936,1551,2975,4263,626,-11.0,200,1,1,349.224,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
102,866.8278,1,936,1551,2975,4263,676,-11.0,200,1,0,868.496,0,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
25,219.1246,0,936,1551,2975,4263,651,-11.0,200,1,0,219.3926,0,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
13,204.5056,0,936,1551,2975,4263,726,-11.0,200,1,0,204.9989,0,1,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,68.0,1.0,2014-11-26,False,right
117,1191.3668,0,936,1551,2975,4263,751,-11.0,200,1,1,1191.7657,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
25,219.1246,0,936,1551,2975,4263,651,-11.0,200,1,0,219.3926,0,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
69,551.7496,0,936,1551,2975,4263,501,-11.0,200,1,0,551.7514,0,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,right
73,673.3471,0,936,1551,2975,4263,501,-11.0,200,1,1,674.0808,1,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
69,551.7496,0,936,1551,2975,4263,501,-11.0,200,1,0,551.7514,0,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,right
69,551.7496,0,936,1551,2975,4263,501,-11.0,200,1,0,551.7514,0,1,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,68.0,1.0,2014-12-05,False,right
97,994.2562,0,936,1551,2975,4263,526,-11.0,200,1,0,994.6734,0,1,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
36,348.7016,0,936,1551,2975,4263,626,-11.0,200,1,1,349.224,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
102,866.8278,1,936,1551,2975,4263,676,-11.0,200,1,0,868.496,0,1,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
76,615.0985,0,936,1551,2975,4263,676,-11.0,200,1,1,615.5242,1,1,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,68.0,1.0,2014-12-15,False,right
22,217.7837,0,936,1551,2975,4263,726,-11.0,200,1,1,218.5482,1,1,colocated,27_11_2014 level23_spatial_Mini 15_16 log.txt,37,37,1216,68.0,1.0,2014-11-27,False,right
97,1017.395,0,437,2761,2975,4263,551,-12.0,200,0,0,1018.3719,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,left
87,918.692,0,437,2761,2975,4263,551,-12.0,200,0,0,918.7552,1,0,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
75,690.1531,0,437,2761,2975,4263,701,-12.0,200,0,0,690.9303,1,0,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,69.0,2.0,2014-12-15,False,left
49,724.1213,0,437,2761,2975,4263,601,-12.0,200,0,0,724.8475,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,left
93,783.5199,0,437,2761,2975,4263,726,-12.0,200,0,1,784.5473,0,0,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,left
46,378.25,1,437,2761,2975,4263,551,-12.0,200,0,0,378.8157,1,0,colocated,05_12_2014 level23_spatial_Mini 09_42 log.txt,37,37,1216,69.0,2.0,2014-12-05,False,left
63,1337.2524,1,437,2761,2975,4263,516,-12.0,200,0,0,1338.8784,1,0,colocated,26_11_2014 level23_spatial_Mini 15_54 log.txt,37,37,1216,69.0,2.0,2014-11-26,False,left
97,1017.395,0,437,2761,2975,4263,551,-12.0,200,0,0,1018.3719,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,left
4,37.1901,0,437,2761,2975,4263,576,-12.0,200,0,0,37.5228,1,0,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,69.0,2.0,2014-12-15,False,left
21,375.2312,0,437,2761,2975,4263,601,-12.0,200,0,0,376.3467,1,0,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,left
52,379.5887,0,437,2761,2975,4263,701,-12.0,200,0,0,379.957,1,0,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,left
146,1413.9025,0,437,2761,2975,4263,676,-12.0,200,0,0,1414.5136,1,0,colocated,21_11_2014 level23_spatial_Mini 14_01 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
88,733.5313,0,437,2761,2975,4263,576,-12.0,200,0,0,733.9858,1,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,69.0,2.0,2014-11-26,False,left
52,379.5887,0,437,2761,2975,4263,701,-12.0,200,0,0,379.957,1,0,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,left
21,375.2312,0,437,2761,2975,4263,601,-12.0,200,0,0,376.3467,1,0,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,left
56,721.5861,0,437,2761,2975,4263,651,-12.0,200,0,0,722.1024,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
36,345.4436,0,437,2761,2975,4263,551,-12.0,200,0,0,346.484,1,0,colocated,27_11_2014 level23_spatial_Mini 15_16 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,left
52,379.5887,0,437,2761,2975,4263,701,-12.0,200,0,0,379.957,1,0,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,left
4,37.1901,0,437,2761,2975,4263,576,-12.0,200,0,0,37.5228,1,0,colocated,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37,1216,69.0,2.0,2014-12-15,False,left
52,379.5887,0,437,2761,2975,4263,701,-12.0,200,0,0,379.957,1,0,colocated,27_11_2014 level23_spatial_Mini 09_32 log.txt,37,37,1216,69.0,2.0,2014-11-27,False,left
93,783.5199,0,437,2761,2975,4263,726,-12.0,200,0,1,784.5473,0,0,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,left
73,633.2027,0,437,2761,2975,4263,726,-12.0,200,0,0,633.6818,1,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,69.0,2.0,2014-11-26,False,left
21,375.2312,0,437,2761,2975,4263,601,-12.0,200,0,0,376.3467,1,0,colocated,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37,1216,69.0,2.0,2014-11-28,False,left
138,1349.0475,0,437,2761,2975,4263,701,-12.0,200,0,0,1349.5333,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
75,690.1531,0,437,2761,2975,4263,701,-12.0,200,0,0,690.9303,1,0,colocated,15_12_2014 level23_spatial_Mini 08_39 log.txt,37,37,1216,69.0,2.0,2014-12-15,False,left
73,633.2027,0,437,2761,2975,4263,726,-12.0,200,0,0,633.6818,1,0,colocated,26_11_2014 level23_spatial_Mini 09_38 log.txt,37,37,1216,69.0,2.0,2014-11-26,False,left
49,724.1213,0,437,2761,2975,4263,601,-12.0,200,0,0,724.8475,1,0,colocated,04_12_2014 level23_spatial_Mini 16_20 log.txt,37,37,1216,69.0,2.0,2014-12-04,False,left
