SpatialCondition,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
separated,False,-5.0,468,308.0,65.8119658119658,12
single_speaker,False,-20.0,468,341.0,72.86324786324786,12
single_speaker,False,-10.0,468,451.0,96.36752136752136,12
single_speaker,False,-5.0,468,409.0,87.3931623931624,12
colocated,False,-20.0,468,248.0,52.991452991452995,13
colocated,False,-10.0,468,289.0,61.75213675213676,13
colocated,False,-5.0,468,279.0,59.61538461538461,13
separated,False,-20.0,468,271.0,57.90598290598291,13
separated,False,-10.0,468,277.0,59.18803418803419,13
separated,False,-5.0,468,307.0,65.5982905982906,13
single_speaker,False,-20.0,468,354.0,75.64102564102564,13
single_speaker,False,-10.0,468,439.0,93.80341880341881,13
single_speaker,False,-5.0,468,423.0,90.38461538461539,13
colocated,False,-20.0,468,250.0,53.41880341880342,14
colocated,False,-10.0,468,278.0,59.401709401709404,14
colocated,False,-5.0,468,290.0,61.965811965811966,14
separated,False,-20.0,468,274.0,58.54700854700855,14
separated,False,-10.0,468,284.0,60.68376068376068,14
separated,False,-5.0,468,313.0,66.88034188034187,14
single_speaker,False,-20.0,468,338.0,72.22222222222221,14
single_speaker,False,-10.0,468,455.0,97.22222222222221,14
single_speaker,False,-5.0,468,403.0,86.11111111111111,14
colocated,False,-20.0,468,243.0,51.92307692307693,15
colocated,False,-10.0,468,299.0,63.888888888888886,15
colocated,False,-5.0,468,274.0,58.54700854700855,15
separated,False,-20.0,468,257.0,54.91452991452992,15
separated,False,-10.0,468,292.0,62.39316239316239,15
separated,False,-5.0,468,302.0,64.52991452991454,15
single_speaker,False,-20.0,468,346.0,73.93162393162393,15
single_speaker,False,-10.0,468,451.0,96.36752136752136,15
single_speaker,False,-5.0,468,409.0,87.3931623931624,15
colocated,False,-20.0,468,265.0,56.623931623931625,16
colocated,False,-10.0,468,305.0,65.17094017094017,16
colocated,False,-5.0,468,315.0,67.3076923076923,16
separated,False,-20.0,468,267.0,57.05128205128205,16
separated,False,-10.0,468,264.0,56.41025641025641,16
separated,False,-5.0,468,331.0,70.72649572649573,16
single_speaker,False,-20.0,468,340.0,72.64957264957265,16
single_speaker,False,-10.0,468,447.0,95.51282051282051,16
single_speaker,False,-5.0,468,406.0,86.75213675213675,16
colocated,False,-20.0,468,260.0,55.55555555555556,17
colocated,False,-10.0,468,297.0,63.46153846153846,17
colocated,False,-5.0,468,292.0,62.39316239316239,17
separated,False,-20.0,468,261.0,55.769230769230774,17
separated,False,-10.0,468,258.0,55.12820512820513,17
separated,False,-5.0,468,311.0,66.45299145299145,17
single_speaker,False,-20.0,468,343.0,73.29059829059828,17
single_speaker,False,-10.0,468,441.0,94.23076923076923,17
single_speaker,False,-5.0,468,416.0,88.88888888888889,17
colocated,False,-20.0,468,241.0,51.49572649572649,18
colocated,False,-10.0,468,297.0,63.46153846153846,18
colocated,False,-5.0,468,299.0,63.888888888888886,18
separated,False,-20.0,468,276.0,58.97435897435898,18
separated,False,-10.0,468,268.0,57.26495726495726,18
separated,False,-5.0,468,316.0,67.52136752136752,18
single_speaker,False,-20.0,468,341.0,72.86324786324786,18
single_speaker,False,-10.0,468,453.0,96.7948717948718,18
single_speaker,False,-5.0,468,401.0,85.68376068376068,18
colocated,False,-20.0,468,237.0,50.641025641025635,19
colocated,False,-10.0,468,296.0,63.24786324786324,19
colocated,False,-5.0,468,311.0,66.45299145299145,19
separated,False,-20.0,468,284.0,60.68376068376068,19
separated,False,-10.0,468,263.0,56.1965811965812,19
separated,False,-5.0,468,324.0,69.23076923076923,19
single_speaker,False,-20.0,468,322.0,68.80341880341881,19
single_speaker,False,-10.0,468,446.0,95.2991452991453,19
single_speaker,False,-5.0,468,414.0,88.46153846153845,19
colocated,False,-20.0,468,222.0,47.43589743589743,20
colocated,False,-10.0,468,299.0,63.888888888888886,20
colocated,False,-5.0,468,305.0,65.17094017094017,20
separated,False,-20.0,468,267.0,57.05128205128205,20
separated,False,-10.0,468,282.0,60.256410256410255,20
separated,False,-5.0,468,330.0,70.51282051282051,20
single_speaker,False,-20.0,468,323.0,69.01709401709401,20
single_speaker,False,-10.0,468,453.0,96.7948717948718,20
single_speaker,False,-5.0,468,413.0,88.24786324786325,20
colocated,False,-20.0,468,247.0,52.77777777777778,21
colocated,False,-10.0,468,280.0,59.82905982905983,21
colocated,False,-5.0,468,313.0,66.88034188034187,21
separated,False,-20.0,468,274.0,58.54700854700855,21
separated,False,-10.0,468,279.0,59.61538461538461,21
separated,False,-5.0,468,334.0,71.36752136752136,21
single_speaker,False,-20.0,468,337.0,72.00854700854701,21
single_speaker,False,-10.0,468,455.0,97.22222222222221,21
single_speaker,False,-5.0,468,408.0,87.17948717948718,21
colocated,False,-20.0,468,256.0,54.700854700854705,22
colocated,False,-10.0,468,300.0,64.1025641025641,22
colocated,False,-5.0,468,310.0,66.23931623931624,22
separated,False,-20.0,468,284.0,60.68376068376068,22
separated,False,-10.0,468,259.0,55.34188034188035,22
separated,False,-5.0,468,317.0,67.73504273504274,22
single_speaker,False,-20.0,468,365.0,77.99145299145299,22
single_speaker,False,-10.0,468,452.0,96.58119658119658,22
single_speaker,False,-5.0,468,414.0,88.46153846153845,22
colocated,False,-20.0,468,243.0,51.92307692307693,23
colocated,False,-10.0,468,284.0,60.68376068376068,23
colocated,False,-5.0,468,290.0,61.965811965811966,23
separated,False,-20.0,468,262.0,55.98290598290598,23
separated,False,-10.0,468,259.0,55.34188034188035,23
separated,False,-5.0,468,334.0,71.36752136752136,23
single_speaker,False,-20.0,468,353.0,75.42735042735043,23
single_speaker,False,-10.0,468,445.0,95.08547008547008,23
single_speaker,False,-5.0,468,401.0,85.68376068376068,23
colocated,False,-20.0,468,249.0,53.205128205128204,24
colocated,False,-10.0,468,301.0,64.31623931623932,24
colocated,False,-5.0,468,316.0,67.52136752136752,24
separated,False,-20.0,468,262.0,55.98290598290598,24
separated,False,-10.0,468,263.0,56.1965811965812,24
separated,False,-5.0,468,301.0,64.31623931623932,24
single_speaker,False,-20.0,468,355.0,75.85470085470085,24
single_speaker,False,-10.0,468,446.0,95.2991452991453,24
single_speaker,False,-5.0,468,432.0,92.3076923076923,24
colocated,False,-20.0,468,241.0,51.49572649572649,25
colocated,False,-10.0,468,292.0,62.39316239316239,25
colocated,False,-5.0,468,284.0,60.68376068376068,25
separated,False,-20.0,468,266.0,56.837606837606835,25
separated,False,-10.0,468,277.0,59.18803418803419,25
separated,False,-5.0,468,326.0,69.65811965811966,25
single_speaker,False,-20.0,468,361.0,77.13675213675214,25
single_speaker,False,-10.0,468,453.0,96.7948717948718,25
single_speaker,False,-5.0,468,419.0,89.52991452991454,25
colocated,False,-20.0,468,257.0,54.91452991452992,26
colocated,False,-10.0,468,299.0,63.888888888888886,26
colocated,False,-5.0,468,289.0,61.75213675213676,26
separated,False,-20.0,468,260.0,55.55555555555556,26
separated,False,-10.0,468,277.0,59.18803418803419,26
separated,False,-5.0,468,324.0,69.23076923076923,26
single_speaker,False,-20.0,468,348.0,74.35897435897436,26
single_speaker,False,-10.0,468,449.0,95.94017094017094,26
single_speaker,False,-5.0,468,424.0,90.5982905982906,26
colocated,False,-20.0,468,232.0,49.572649572649574,27
colocated,False,-10.0,468,294.0,62.82051282051282,27
colocated,False,-5.0,468,286.0,61.111111111111114,27
separated,False,-20.0,468,267.0,57.05128205128205,27
separated,False,-10.0,468,277.0,59.18803418803419,27
separated,False,-5.0,468,318.0,67.94871794871796,27
single_speaker,False,-20.0,468,347.0,74.14529914529915,27
single_speaker,False,-10.0,468,455.0,97.22222222222221,27
single_speaker,False,-5.0,468,423.0,90.38461538461539,27
colocated,False,-20.0,468,248.0,52.991452991452995,28
colocated,False,-10.0,468,287.0,61.32478632478633,28
colocated,False,-5.0,468,299.0,63.888888888888886,28
separated,False,-20.0,468,270.0,57.692307692307686,28
separated,False,-10.0,468,273.0,58.333333333333336,28
separated,False,-5.0,468,318.0,67.94871794871796,28
single_speaker,False,-20.0,468,324.0,69.23076923076923,28
single_speaker,False,-10.0,468,443.0,94.65811965811966,28
single_speaker,False,-5.0,468,418.0,89.31623931623932,28
colocated,False,-20.0,468,260.0,55.55555555555556,29
colocated,False,-10.0,468,301.0,64.31623931623932,29
colocated,False,-5.0,468,293.0,62.60683760683761,29
separated,False,-20.0,468,266.0,56.837606837606835,29
separated,False,-10.0,468,260.0,55.55555555555556,29
separated,False,-5.0,468,326.0,69.65811965811966,29
single_speaker,False,-20.0,468,341.0,72.86324786324786,29
single_speaker,False,-10.0,468,452.0,96.58119658119658,29
single_speaker,False,-5.0,468,419.0,89.52991452991454,29
colocated,False,-20.0,468,243.0,51.92307692307693,30
colocated,False,-10.0,468,284.0,60.68376068376068,30
colocated,False,-5.0,468,274.0,58.54700854700855,30
separated,False,-20.0,468,258.0,55.12820512820513,30
separated,False,-10.0,468,284.0,60.68376068376068,30
separated,False,-5.0,468,323.0,69.01709401709401,30
single_speaker,False,-20.0,468,339.0,72.43589743589743,30
single_speaker,False,-10.0,468,450.0,96.15384615384616,30
single_speaker,False,-5.0,468,399.0,85.25641025641025,30
colocated,False,-20.0,468,251.0,53.63247863247863,31
colocated,False,-10.0,468,258.0,55.12820512820513,31
colocated,False,-5.0,468,286.0,61.111111111111114,31
separated,False,-20.0,468,261.0,55.769230769230774,31
separated,False,-10.0,468,277.0,59.18803418803419,31
separated,False,-5.0,468,317.0,67.73504273504274,31
single_speaker,False,-20.0,468,345.0,73.71794871794873,31
single_speaker,False,-10.0,468,451.0,96.36752136752136,31
single_speaker,False,-5.0,468,408.0,87.17948717948718,31
colocated,False,-20.0,468,231.0,49.358974358974365,32
colocated,False,-10.0,468,287.0,61.32478632478633,32
colocated,False,-5.0,468,300.0,64.1025641025641,32
separated,False,-20.0,468,273.0,58.333333333333336,32
separated,False,-10.0,468,281.0,60.04273504273504,32
separated,False,-5.0,468,322.0,68.80341880341881,32
single_speaker,False,-20.0,468,346.0,73.93162393162393,32
single_speaker,False,-10.0,468,447.0,95.51282051282051,32
single_speaker,False,-5.0,468,417.0,89.1025641025641,32
colocated,False,-20.0,468,238.0,50.85470085470085,33
colocated,False,-10.0,468,306.0,65.38461538461539,33
colocated,False,-5.0,468,307.0,65.5982905982906,33
separated,False,-20.0,468,262.0,55.98290598290598,33
separated,False,-10.0,468,281.0,60.04273504273504,33
separated,False,-5.0,468,318.0,67.94871794871796,33
single_speaker,False,-20.0,468,331.0,70.72649572649573,33
single_speaker,False,-10.0,468,448.0,95.72649572649573,33
single_speaker,False,-5.0,468,415.0,88.67521367521367,33
colocated,False,-20.0,468,243.0,51.92307692307693,34
colocated,False,-10.0,468,283.0,60.470085470085465,34
colocated,False,-5.0,468,300.0,64.1025641025641,34
separated,False,-20.0,468,270.0,57.692307692307686,34
separated,False,-10.0,468,287.0,61.32478632478633,34
separated,False,-5.0,468,321.0,68.58974358974359,34
single_speaker,False,-20.0,468,341.0,72.86324786324786,34
single_speaker,False,-10.0,468,455.0,97.22222222222221,34
single_speaker,False,-5.0,468,413.0,88.24786324786325,34
colocated,False,-20.0,468,254.0,54.27350427350427,35
colocated,False,-10.0,468,290.0,61.965811965811966,35
colocated,False,-5.0,468,292.0,62.39316239316239,35
separated,False,-20.0,468,264.0,56.41025641025641,35
separated,False,-10.0,468,281.0,60.04273504273504,35
separated,False,-5.0,468,326.0,69.65811965811966,35
single_speaker,False,-20.0,468,351.0,75.0,35
single_speaker,False,-10.0,468,451.0,96.36752136752136,35
single_speaker,False,-5.0,468,418.0,89.31623931623932,35
colocated,False,-20.0,468,244.0,52.13675213675214,36
colocated,False,-10.0,468,279.0,59.61538461538461,36
colocated,False,-5.0,468,286.0,61.111111111111114,36
separated,False,-20.0,468,258.0,55.12820512820513,36
separated,False,-10.0,468,293.0,62.60683760683761,36
separated,False,-5.0,468,311.0,66.45299145299145,36
single_speaker,False,-20.0,468,354.0,75.64102564102564,36
single_speaker,False,-10.0,468,447.0,95.51282051282051,36
single_speaker,False,-5.0,468,412.0,88.03418803418803,36
colocated,False,-20.0,468,251.0,53.63247863247863,37
colocated,False,-10.0,468,299.0,63.888888888888886,37
colocated,False,-5.0,468,295.0,63.034188034188034,37
separated,False,-20.0,468,254.0,54.27350427350427,37
separated,False,-10.0,468,285.0,60.89743589743589,37
separated,False,-5.0,468,315.0,67.3076923076923,37
single_speaker,False,-20.0,468,343.0,73.29059829059828,37
single_speaker,False,-10.0,468,453.0,96.7948717948718,37
single_speaker,False,-5.0,468,418.0,89.31623931623932,37
colocated,False,-20.0,468,264.0,56.41025641025641,38
colocated,False,-10.0,468,300.0,64.1025641025641,38
colocated,False,-5.0,468,305.0,65.17094017094017,38
separated,False,-20.0,468,251.0,53.63247863247863,38
separated,False,-10.0,468,298.0,63.67521367521367,38
separated,False,-5.0,468,310.0,66.23931623931624,38
single_speaker,False,-20.0,468,353.0,75.42735042735043,38
single_speaker,False,-10.0,468,453.0,96.7948717948718,38
single_speaker,False,-5.0,468,417.0,89.1025641025641,38
colocated,False,-20.0,468,239.0,51.06837606837607,39
colocated,False,-10.0,468,294.0,62.82051282051282,39
colocated,False,-5.0,468,283.0,60.470085470085465,39
separated,False,-20.0,468,262.0,55.98290598290598,39
separated,False,-10.0,468,281.0,60.04273504273504,39
separated,False,-5.0,468,326.0,69.65811965811966,39
single_speaker,False,-20.0,468,344.0,73.50427350427351,39
single_speaker,False,-10.0,468,449.0,95.94017094017094,39
single_speaker,False,-5.0,468,414.0,88.46153846153845,39
colocated,False,-20.0,468,249.0,53.205128205128204,40
colocated,False,-10.0,468,283.0,60.470085470085465,40
colocated,False,-5.0,468,293.0,62.60683760683761,40
separated,False,-20.0,468,262.0,55.98290598290598,40
separated,False,-10.0,468,277.0,59.18803418803419,40
separated,False,-5.0,468,318.0,67.94871794871796,40
single_speaker,False,-20.0,468,353.0,75.42735042735043,40
single_speaker,False,-10.0,468,454.0,97.00854700854701,40
single_speaker,False,-5.0,468,417.0,89.1025641025641,40
colocated,False,-20.0,468,266.0,56.837606837606835,41
colocated,False,-10.0,468,283.0,60.470085470085465,41
colocated,False,-5.0,468,304.0,64.95726495726495,41
separated,False,-20.0,468,251.0,53.63247863247863,41
separated,False,-10.0,468,271.0,57.90598290598291,41
separated,False,-5.0,468,320.0,68.37606837606837,41
single_speaker,False,-20.0,468,340.0,72.64957264957265,41
single_speaker,False,-10.0,468,453.0,96.7948717948718,41
single_speaker,False,-5.0,468,413.0,88.24786324786325,41
colocated,False,-20.0,468,248.0,52.991452991452995,42
colocated,False,-10.0,468,286.0,61.111111111111114,42
colocated,False,-5.0,468,298.0,63.67521367521367,42
separated,False,-20.0,468,268.0,57.26495726495726,42
separated,False,-10.0,468,282.0,60.256410256410255,42
separated,False,-5.0,468,331.0,70.72649572649573,42
single_speaker,False,-20.0,468,321.0,68.58974358974359,42
single_speaker,False,-10.0,468,448.0,95.72649572649573,42
single_speaker,False,-5.0,468,425.0,90.8119658119658,42
colocated,False,-20.0,468,251.0,53.63247863247863,43
colocated,False,-10.0,468,287.0,61.32478632478633,43
colocated,False,-5.0,468,283.0,60.470085470085465,43
separated,False,-20.0,468,272.0,58.119658119658126,43
separated,False,-10.0,468,296.0,63.24786324786324,43
separated,False,-5.0,468,301.0,64.31623931623932,43
single_speaker,False,-20.0,468,340.0,72.64957264957265,43
single_speaker,False,-10.0,468,456.0,97.43589743589743,43
single_speaker,False,-5.0,468,419.0,89.52991452991454,43
colocated,False,-20.0,468,258.0,55.12820512820513,44
colocated,False,-10.0,468,296.0,63.24786324786324,44
colocated,False,-5.0,468,292.0,62.39316239316239,44
separated,False,-20.0,468,259.0,55.34188034188035,44
separated,False,-10.0,468,265.0,56.623931623931625,44
separated,False,-5.0,468,320.0,68.37606837606837,44
single_speaker,False,-20.0,468,338.0,72.22222222222221,44
single_speaker,False,-10.0,468,452.0,96.58119658119658,44
single_speaker,False,-5.0,468,424.0,90.5982905982906,44
colocated,False,-20.0,468,250.0,53.41880341880342,45
colocated,False,-10.0,468,295.0,63.034188034188034,45
colocated,False,-5.0,468,313.0,66.88034188034187,45
separated,False,-20.0,468,274.0,58.54700854700855,45
separated,False,-10.0,468,287.0,61.32478632478633,45
separated,False,-5.0,468,321.0,68.58974358974359,45
single_speaker,False,-20.0,468,340.0,72.64957264957265,45
single_speaker,False,-10.0,468,454.0,97.00854700854701,45
single_speaker,False,-5.0,468,428.0,91.45299145299145,45
colocated,False,-20.0,468,246.0,52.56410256410257,46
colocated,False,-10.0,468,292.0,62.39316239316239,46
colocated,False,-5.0,468,287.0,61.32478632478633,46
separated,False,-20.0,468,289.0,61.75213675213676,46
separated,False,-10.0,468,291.0,62.17948717948718,46
separated,False,-5.0,468,308.0,65.8119658119658,46
single_speaker,False,-20.0,468,340.0,72.64957264957265,46
single_speaker,False,-10.0,468,448.0,95.72649572649573,46
single_speaker,False,-5.0,468,419.0,89.52991452991454,46
colocated,False,-20.0,468,235.0,50.21367521367522,47
colocated,False,-10.0,468,300.0,64.1025641025641,47
colocated,False,-5.0,468,303.0,64.74358974358975,47
separated,False,-20.0,468,268.0,57.26495726495726,47
separated,False,-10.0,468,270.0,57.692307692307686,47
separated,False,-5.0,468,308.0,65.8119658119658,47
single_speaker,False,-20.0,468,337.0,72.00854700854701,47
single_speaker,False,-10.0,468,451.0,96.36752136752136,47
single_speaker,False,-5.0,468,409.0,87.3931623931624,47
colocated,False,-20.0,468,245.0,52.35042735042735,48
colocated,False,-10.0,468,295.0,63.034188034188034,48
colocated,False,-5.0,468,315.0,67.3076923076923,48
separated,False,-20.0,468,285.0,60.89743589743589,48
separated,False,-10.0,468,265.0,56.623931623931625,48
separated,False,-5.0,468,309.0,66.02564102564102,48
single_speaker,False,-20.0,468,346.0,73.93162393162393,48
single_speaker,False,-10.0,468,453.0,96.7948717948718,48
single_speaker,False,-5.0,468,422.0,90.17094017094017,48
colocated,False,-20.0,468,250.0,53.41880341880342,49
colocated,False,-10.0,468,287.0,61.32478632478633,49
colocated,False,-5.0,468,290.0,61.965811965811966,49
separated,False,-20.0,468,280.0,59.82905982905983,49
separated,False,-10.0,468,284.0,60.68376068376068,49
separated,False,-5.0,468,309.0,66.02564102564102,49
single_speaker,False,-20.0,468,352.0,75.21367521367522,49
single_speaker,False,-10.0,468,452.0,96.58119658119658,49
single_speaker,False,-5.0,468,403.0,86.11111111111111,49
colocated,False,-20.0,468,254.0,54.27350427350427,50
colocated,False,-10.0,468,299.0,63.888888888888886,50
colocated,False,-5.0,468,315.0,67.3076923076923,50
separated,False,-20.0,468,260.0,55.55555555555556,50
separated,False,-10.0,468,282.0,60.256410256410255,50
separated,False,-5.0,468,320.0,68.37606837606837,50
single_speaker,False,-20.0,468,327.0,69.87179487179486,50
single_speaker,False,-10.0,468,455.0,97.22222222222221,50
single_speaker,False,-5.0,468,418.0,89.31623931623932,50
colocated,False,-20.0,468,256.0,54.700854700854705,51
colocated,False,-10.0,468,296.0,63.24786324786324,51
colocated,False,-5.0,468,276.0,58.97435897435898,51
separated,False,-20.0,468,261.0,55.769230769230774,51
separated,False,-10.0,468,279.0,59.61538461538461,51
separated,False,-5.0,468,317.0,67.73504273504274,51
single_speaker,False,-20.0,468,352.0,75.21367521367522,51
single_speaker,False,-10.0,468,449.0,95.94017094017094,51
single_speaker,False,-5.0,468,413.0,88.24786324786325,51
colocated,False,-20.0,468,254.0,54.27350427350427,52
colocated,False,-10.0,468,308.0,65.8119658119658,52
colocated,False,-5.0,468,293.0,62.60683760683761,52
separated,False,-20.0,468,260.0,55.55555555555556,52
separated,False,-10.0,468,282.0,60.256410256410255,52
separated,False,-5.0,468,313.0,66.88034188034187,52
single_speaker,False,-20.0,468,336.0,71.7948717948718,52
single_speaker,False,-10.0,468,449.0,95.94017094017094,52
single_speaker,False,-5.0,468,408.0,87.17948717948718,52
colocated,False,-20.0,468,246.0,52.56410256410257,53
colocated,False,-10.0,468,293.0,62.60683760683761,53
colocated,False,-5.0,468,287.0,61.32478632478633,53
separated,False,-20.0,468,264.0,56.41025641025641,53
separated,False,-10.0,468,262.0,55.98290598290598,53
separated,False,-5.0,468,318.0,67.94871794871796,53
single_speaker,False,-20.0,468,325.0,69.44444444444444,53
single_speaker,False,-10.0,468,452.0,96.58119658119658,53
single_speaker,False,-5.0,468,407.0,86.96581196581197,53
colocated,False,-20.0,468,258.0,55.12820512820513,54
colocated,False,-10.0,468,303.0,64.74358974358975,54
colocated,False,-5.0,468,301.0,64.31623931623932,54
separated,False,-20.0,468,262.0,55.98290598290598,54
separated,False,-10.0,468,282.0,60.256410256410255,54
separated,False,-5.0,468,309.0,66.02564102564102,54
single_speaker,False,-20.0,468,351.0,75.0,54
single_speaker,False,-10.0,468,445.0,95.08547008547008,54
single_speaker,False,-5.0,468,412.0,88.03418803418803,54
colocated,False,-20.0,468,267.0,57.05128205128205,55
colocated,False,-10.0,468,276.0,58.97435897435898,55
colocated,False,-5.0,468,302.0,64.52991452991454,55
separated,False,-20.0,468,273.0,58.333333333333336,55
separated,False,-10.0,468,283.0,60.470085470085465,55
separated,False,-5.0,468,317.0,67.73504273504274,55
single_speaker,False,-20.0,468,332.0,70.94017094017094,55
single_speaker,False,-10.0,468,454.0,97.00854700854701,55
single_speaker,False,-5.0,468,410.0,87.6068376068376,55
colocated,False,-20.0,468,251.0,53.63247863247863,56
colocated,False,-10.0,468,283.0,60.470085470085465,56
colocated,False,-5.0,468,295.0,63.034188034188034,56
separated,False,-20.0,468,264.0,56.41025641025641,56
separated,False,-10.0,468,266.0,56.837606837606835,56
