SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
single_speaker,False,1044,903.0,86.49425287356321,32
colocated,False,1392,831.0,59.69827586206896,33
separated,False,1392,890.0,63.93678160919541,33
single_speaker,False,1044,889.0,85.15325670498083,33
colocated,False,1392,818.0,58.764367816091955,34
separated,False,1392,914.0,65.66091954022988,34
single_speaker,False,1044,889.0,85.15325670498083,34
colocated,False,1392,807.0,57.974137931034484,35
separated,False,1392,869.0,62.42816091954023,35
single_speaker,False,1044,890.0,85.24904214559386,35
colocated,False,1392,853.0,61.27873563218391,36
separated,False,1392,893.0,64.15229885057471,36
single_speaker,False,1044,899.0,86.11111111111111,36
colocated,False,1392,834.0,59.91379310344828,37
separated,False,1392,904.0,64.9425287356322,37
single_speaker,False,1044,896.0,85.82375478927203,37
colocated,False,1392,868.0,62.356321839080465,38
separated,False,1392,883.0,63.43390804597702,38
single_speaker,False,1044,892.0,85.44061302681992,38
colocated,False,1392,889.0,63.86494252873563,39
separated,False,1392,879.0,63.146551724137936,39
single_speaker,False,1044,885.0,84.77011494252874,39
colocated,False,1392,830.0,59.62643678160919,40
separated,False,1392,856.0,61.49425287356321,40
single_speaker,False,1044,904.0,86.59003831417624,40
colocated,False,1392,820.0,58.90804597701149,41
separated,False,1392,884.0,63.50574712643679,41
single_speaker,False,1044,894.0,85.63218390804597,41
colocated,False,1392,837.0,60.129310344827594,42
separated,False,1392,906.0,65.08620689655173,42
single_speaker,False,1044,906.0,86.7816091954023,42
colocated,False,1392,812.0,58.333333333333336,43
separated,False,1392,852.0,61.206896551724135,43
single_speaker,False,1044,907.0,86.87739463601532,43
colocated,False,1392,842.0,60.48850574712644,44
separated,False,1392,872.0,62.643678160919535,44
single_speaker,False,1044,901.0,86.30268199233716,44
colocated,False,1392,843.0,60.560344827586206,45
separated,False,1392,891.0,64.00862068965517,45
single_speaker,False,1044,898.0,86.01532567049809,45
colocated,False,1392,870.0,62.5,46
separated,False,1392,856.0,61.49425287356321,46
single_speaker,False,1044,902.0,86.39846743295018,46
colocated,False,1392,854.0,61.35057471264368,47
separated,False,1392,888.0,63.793103448275865,47
single_speaker,False,1044,909.0,87.06896551724138,47
colocated,False,1392,841.0,60.416666666666664,48
separated,False,1392,856.0,61.49425287356321,48
single_speaker,False,1044,901.0,86.30268199233716,48
colocated,False,1392,859.0,61.70977011494253,49
separated,False,1392,861.0,61.853448275862064,49
single_speaker,False,1044,905.0,86.68582375478927,49
colocated,False,1392,838.0,60.20114942528736,50
separated,False,1392,885.0,63.577586206896555,50
single_speaker,False,1044,895.0,85.727969348659,50
colocated,False,1392,818.0,58.764367816091955,51
separated,False,1392,862.0,61.92528735632183,51
single_speaker,False,1044,908.0,86.97318007662835,51
colocated,False,1392,830.0,59.62643678160919,52
separated,False,1392,847.0,60.84770114942529,52
single_speaker,False,1044,891.0,85.34482758620689,52
colocated,False,1392,843.0,60.560344827586206,53
separated,False,1392,882.0,63.36206896551724,53
single_speaker,False,1044,926.0,88.69731800766284,53
colocated,False,1392,855.0,61.422413793103445,54
separated,False,1392,910.0,65.37356321839081,54
single_speaker,False,1044,914.0,87.5478927203065,54
colocated,False,1392,834.0,59.91379310344828,55
separated,False,1392,896.0,64.36781609195403,55
single_speaker,False,1044,900.0,86.20689655172413,55
colocated,False,1392,823.0,59.12356321839081,56
separated,False,1392,902.0,64.79885057471265,56
single_speaker,False,1044,894.0,85.63218390804597,56
colocated,False,1392,844.0,60.63218390804598,57
separated,False,1392,869.0,62.42816091954023,57
single_speaker,False,1044,891.0,85.34482758620689,57
colocated,False,1392,855.0,61.422413793103445,58
separated,False,1392,873.0,62.71551724137932,58
single_speaker,False,1044,904.0,86.59003831417624,58
colocated,False,1392,837.0,60.129310344827594,59
separated,False,1392,869.0,62.42816091954023,59
single_speaker,False,1044,882.0,84.48275862068965,59
colocated,False,1392,815.0,58.54885057471264,60
separated,False,1392,889.0,63.86494252873563,60
single_speaker,False,1044,889.0,85.15325670498083,60
colocated,False,1392,824.0,59.195402298850574,61
separated,False,1392,862.0,61.92528735632183,61
single_speaker,False,1044,897.0,85.91954022988506,61
colocated,False,1392,841.0,60.416666666666664,62
separated,False,1392,874.0,62.787356321839084,62
single_speaker,False,1044,900.0,86.20689655172413,62
colocated,False,1392,842.0,60.48850574712644,63
separated,False,1392,870.0,62.5,63
single_speaker,False,1044,895.0,85.727969348659,63
colocated,False,1392,841.0,60.416666666666664,64
separated,False,1392,876.0,62.93103448275862,64
single_speaker,False,1044,906.0,86.7816091954023,64
colocated,False,1392,833.0,59.84195402298851,65
separated,False,1392,853.0,61.27873563218391,65
single_speaker,False,1044,891.0,85.34482758620689,65
colocated,False,1392,869.0,62.42816091954023,66
separated,False,1392,879.0,63.146551724137936,66
single_speaker,False,1044,900.0,86.20689655172413,66
colocated,False,1392,853.0,61.27873563218391,67
separated,False,1392,907.0,65.1580459770115,67
single_speaker,False,1044,910.0,87.16475095785441,67
colocated,False,1392,822.0,59.05172413793104,68
separated,False,1392,887.0,63.72126436781609,68
single_speaker,False,1044,909.0,87.06896551724138,68
colocated,False,1392,858.0,61.63793103448276,69
separated,False,1392,894.0,64.22413793103449,69
single_speaker,False,1044,890.0,85.24904214559386,69
colocated,False,1392,843.0,60.560344827586206,70
separated,False,1392,862.0,61.92528735632183,70
single_speaker,False,1044,891.0,85.34482758620689,70
colocated,False,1392,856.0,61.49425287356321,71
separated,False,1392,854.0,61.35057471264368,71
single_speaker,False,1044,912.0,87.35632183908046,71
colocated,False,1392,821.0,58.97988505747126,72
separated,False,1392,890.0,63.93678160919541,72
single_speaker,False,1044,910.0,87.16475095785441,72
colocated,False,1392,835.0,59.985632183908045,73
separated,False,1392,887.0,63.72126436781609,73
single_speaker,False,1044,889.0,85.15325670498083,73
colocated,False,1392,848.0,60.91954022988506,74
separated,False,1392,872.0,62.643678160919535,74
single_speaker,False,1044,896.0,85.82375478927203,74
colocated,False,1392,824.0,59.195402298850574,75
separated,False,1392,870.0,62.5,75
single_speaker,False,1044,890.0,85.24904214559386,75
colocated,False,1392,844.0,60.63218390804598,76
separated,False,1392,882.0,63.36206896551724,76
single_speaker,False,1044,920.0,88.12260536398468,76
colocated,False,1392,854.0,61.35057471264368,77
separated,False,1392,886.0,63.64942528735632,77
single_speaker,False,1044,906.0,86.7816091954023,77
colocated,False,1392,824.0,59.195402298850574,78
separated,False,1392,852.0,61.206896551724135,78
single_speaker,False,1044,898.0,86.01532567049809,78
colocated,False,1392,838.0,60.20114942528736,79
separated,False,1392,899.0,64.58333333333334,79
single_speaker,False,1044,892.0,85.44061302681992,79
colocated,False,1392,829.0,59.554597701149426,80
separated,False,1392,870.0,62.5,80
single_speaker,False,1044,914.0,87.5478927203065,80
colocated,False,1392,850.0,61.06321839080459,81
separated,False,1392,880.0,63.2183908045977,81
single_speaker,False,1044,899.0,86.11111111111111,81
colocated,False,1392,797.0,57.25574712643679,82
separated,False,1392,879.0,63.146551724137936,82
single_speaker,False,1044,897.0,85.91954022988506,82
colocated,False,1392,838.0,60.20114942528736,83
separated,False,1392,920.0,66.0919540229885,83
single_speaker,False,1044,909.0,87.06896551724138,83
colocated,False,1392,853.0,61.27873563218391,84
separated,False,1392,893.0,64.15229885057471,84
single_speaker,False,1044,903.0,86.49425287356321,84
colocated,False,1392,859.0,61.70977011494253,85
separated,False,1392,862.0,61.92528735632183,85
single_speaker,False,1044,893.0,85.53639846743295,85
colocated,False,1392,868.0,62.356321839080465,86
separated,False,1392,857.0,61.56609195402298,86
single_speaker,False,1044,912.0,87.35632183908046,86
colocated,False,1392,824.0,59.195402298850574,87
separated,False,1392,856.0,61.49425287356321,87
single_speaker,False,1044,883.0,84.57854406130268,87
colocated,False,1392,846.0,60.775862068965516,88
separated,False,1392,870.0,62.5,88
single_speaker,False,1044,895.0,85.727969348659,88
colocated,False,1392,854.0,61.35057471264368,89
separated,False,1392,879.0,63.146551724137936,89
single_speaker,False,1044,879.0,84.19540229885058,89
colocated,False,1392,851.0,61.13505747126437,90
separated,False,1392,847.0,60.84770114942529,90
single_speaker,False,1044,905.0,86.68582375478927,90
colocated,False,1392,843.0,60.560344827586206,91
separated,False,1392,891.0,64.00862068965517,91
single_speaker,False,1044,891.0,85.34482758620689,91
colocated,False,1392,841.0,60.416666666666664,92
separated,False,1392,873.0,62.71551724137932,92
single_speaker,False,1044,879.0,84.19540229885058,92
colocated,False,1392,823.0,59.12356321839081,93
separated,False,1392,877.0,63.00287356321839,93
single_speaker,False,1044,888.0,85.0574712643678,93
colocated,False,1392,824.0,59.195402298850574,94
separated,False,1392,892.0,64.08045977011494,94
single_speaker,False,1044,902.0,86.39846743295018,94
colocated,False,1392,844.0,60.63218390804598,95
separated,False,1392,890.0,63.93678160919541,95
single_speaker,False,1044,910.0,87.16475095785441,95
colocated,False,1392,816.0,58.620689655172406,96
separated,False,1392,866.0,62.212643678160916,96
single_speaker,False,1044,888.0,85.0574712643678,96
colocated,False,1392,836.0,60.05747126436781,97
separated,False,1392,878.0,63.07471264367817,97
single_speaker,False,1044,928.0,88.88888888888889,97
colocated,False,1392,827.0,59.41091954022989,98
separated,False,1392,841.0,60.416666666666664,98
single_speaker,False,1044,901.0,86.30268199233716,98
colocated,False,1392,834.0,59.91379310344828,99
separated,False,1392,870.0,62.5,99
single_speaker,False,1044,889.0,85.15325670498083,99
