Chart Properties
---------------------------------------------------------------------------------
Enabled:	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	
Visible:	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	
Ambient:	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	
Process Color:	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	-65536	
Ambient Color:	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	-16776961	
Process Left Axis:	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	
Ambient Left Axis:	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	
Logging Process Units:	°C	°C	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	
Logging Ambient Units:	°C	°C	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	Default	
---------------------------------------------------------------------------------

Interval:	1	Seconds
DataPoint	LogDate	LogTime	1-P °C	1-A °C	2-P °C	2-A °C
0	08/07/2015	13:56:34	4	20.6	5537	20.5
1	08/07/2015	13:56:35	4	20.6	5537	20.5
2	08/07/2015	13:56:36	4	20.6	5537	20.5
3	08/07/2015	13:56:37	4	20.6	5537	20.5
4	08/07/2015	13:56:38	4	20.6	5537	20.5
5	08/07/2015	13:56:39	4	20.6	5537	20.5
6	08/07/2015	13:56:40	4	20.6	5537	20.5
7	08/07/2015	13:56:41	4	20.6	5537	20.5
8	08/07/2015	13:56:42	4	20.6	5537	20.5
9	08/07/2015	13:56:44	4	20.6	5537	20.5
10	08/07/2015	13:56:45	4	20.6	5537	20.5
11	08/07/2015	13:56:46	4	20.6	5537	20.5
12	08/07/2015	13:56:47	4	20.6	5537	20.5
13	08/07/2015	13:56:48	4	20.6	5537	20.5
14	08/07/2015	13:56:49	4	20.6	5537	20.5
15	08/07/2015	13:56:50	4	20.6	5537	20.5
16	08/07/2015	13:56:51	4	20.6	5537	20.5
17	08/07/2015	13:56:52	4	20.6	5537	20.5
18	08/07/2015	13:56:53	4	20.6	5537	20.5
19	08/07/2015	13:56:54	4	20.6	5537	20.5
20	08/07/2015	13:56:55	4	20.6	5537	20.5
21	08/07/2015	13:56:56	4	20.6	5537	20.5
22	08/07/2015	13:56:57	4	20.6	5537	20.5
23	08/07/2015	13:56:58	4	20.6	5537	20.5
24	08/07/2015	13:56:59	4	20.6	5537	20.5
25	08/07/2015	13:57:00	4	20.6	5537	20.5
26	08/07/2015	13:57:01	4	20.6	5537	20.5
27	08/07/2015	13:57:02	4	20.6	5537	20.5
28	08/07/2015	13:57:03	4	20.6	5537	20.5
29	08/07/2015	13:57:04	4	20.6	5537	20.5
30	08/07/2015	13:57:05	4	20.6	5537	20.5
31	08/07/2015	13:57:06	3	20.6	5537	20.5
32	08/07/2015	13:57:07	3	20.6	5537	20.5
33	08/07/2015	13:57:08	3	20.6	5537	20.5
34	08/07/2015	13:57:09	3	20.6	5537	20.5
35	08/07/2015	13:57:10	3	20.6	5537	20.5
36	08/07/2015	13:57:11	4	20.6	5537	20.5
37	08/07/2015	13:57:12	4	20.6	5537	20.5
38	08/07/2015	13:57:13	4	20.6	5537	20.5
39	08/07/2015	13:57:14	4	20.6	5537	20.5
40	08/07/2015	13:57:15	5	20.6	5537	20.5
41	08/07/2015	13:57:16	5	20.6	5537	20.5
42	08/07/2015	13:57:17	6	20.6	5537	20.5
43	08/07/2015	13:57:18	6	20.6	5537	20.5
44	08/07/2015	13:57:19	6	20.6	5537	20.5
45	08/07/2015	13:57:20	7	20.6	5537	20.5
46	08/07/2015	13:57:21	8	20.6	5537	20.5
47	08/07/2015	13:57:22	8	20.6	5537	20.5
48	08/07/2015	13:57:23	8	20.6	5537	20.5
49	08/07/2015	13:57:24	9	20.6	5537	20.5
50	08/07/2015	13:57:25	10	20.6	5537	20.5
51	08/07/2015	13:57:26	10	20.6	5537	20.5
52	08/07/2015	13:57:27	10	20.6	5537	20.5
53	08/07/2015	13:57:28	11	20.6	5537	20.5
54	08/07/2015	13:57:29	11	20.6	5537	20.5
55	08/07/2015	13:57:30	12	20.6	5537	20.5
56	08/07/2015	13:57:31	12	20.6	5537	20.5
57	08/07/2015	13:57:32	12	20.6	5537	20.5
58	08/07/2015	13:57:33	13	20.6	5537	20.5
59	08/07/2015	13:57:34	13	20.6	5537	20.5
60	08/07/2015	13:57:35	13	20.6	5537	20.5
61	08/07/2015	13:57:36	1369	20.6	5537	20.5
62	08/07/2015	13:57:37	972	20.6	5537	20.5
63	08/07/2015	13:57:38	972	20.6	5537	20.5
64	08/07/2015	13:57:39	586	20.6	5537	20.5
65	08/07/2015	13:57:40	5537	20.6	5537	20.5
66	08/07/2015	13:57:41	5537	20.6	14	20.5
67	08/07/2015	13:57:42	5537	20.6	14	20.5
68	08/07/2015	13:57:43	5537	20.6	14	20.5
69	08/07/2015	13:57:44	5537	20.6	14	20.5
70	08/07/2015	13:57:45	5537	20.6	934	20.5
71	08/07/2015	13:57:46	5537	20.6	934	20.5
72	08/07/2015	13:57:47	5537	20.6	516	20.5
73	08/07/2015	13:57:48	5537	20.6	5537	20.5
74	08/07/2015	13:57:49	5537	20.6	5537	20.5
75	08/07/2015	13:57:50	5537	20.6	5537	20.5
